feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
adjective_comprehensive_per_1k_words,39.257278709178166,0.0010446495488929594,4.73768063761401,0.038011163805457805,0.0077526492189215,2026,0.02715638912831326,0.62627509144414,0.0647420248718085,0.6315397250832877,-0.0011865860039397456,0.9842457177709174,0.025969803124373515,0.7477308084460823,0.08775056210700859
word_notably_per_1k_words,44.63049654618823,0.0020887667901449956,3.672895436698132,0.01836843659766325,0.000252518218158076,2026,0.025391890659322115,0.11811946263060125,-0.0192022245896127,0.5689707260439607,-0.006038735446703079,0.688711328453095,0.019353155212619037,0.9161274356795184,0.17545641037217963
emphasis_marker_notably_per_1k_words,44.63049654618823,0.0020887667901449956,3.672895436698132,0.01836843659766325,0.000252518218158076,2026,0.025391890659322115,0.11811946263060125,-0.0192022245896127,0.5689707260439607,-0.006038735446703079,0.688711328453095,0.019353155212619037,0.9161274356795184,0.17545641037217963
causal_marker_hence_per_1k_words,-37.36984345757468,0.0045276618290712375,-3.1210946345826684,-0.007689345703038655,0.009148684105779948,2026,0.0032500249428752165,0.7273782266840669,-0.01053043995953785,0.6431246255897416,-0.015219010697273948,0.18511262819126872,-0.011968985754398732,0.8286018614956127,0.380323593641984
verb_exhibit_per_1k_words,43.17265915944265,0.0051528711525829106,3.563215343154384,0.04676578356216048,3.129285071414883e-05,2026,0.037819416612115166,0.048166055254771356,-0.029789705017662534,0.4120432342189453,0.0239668079813749,0.17898820398454052,0.06178622459349006,0.9849850127209167,0.4328411768169645
hedge_ratio,-6.80699152344926,0.005307198245107163,-4.614926156138798,-0.0001229990719519101,0.0005324439254482993,2026,-7.989154250081804e-05,0.40318738043454294,-0.00022669134264306505,0.3353566718717622,-4.413246684915081e-06,0.9646925868964602,-8.430478918573312e-05,0.9187122901062412,0.4458046525890017
summary_marker_collectively_per_1k_words,30.872463399646357,0.005446482143898254,2.99886074614238,0.003522595834531748,0.0033232842373841984,2026,0.001228017596955185,0.7483743635754676,0.00967712492147429,0.3260883039080589,0.0009517539626863379,0.819832443668874,0.002179771559641523,0.8458909878084556,0.45750450008745336
avg_syllables_per_word,2.088889531421759,0.008659024719287136,2.8976224484792983,0.013044627810915272,0.11646439647418061,2026,-0.010766176303127251,0.7891733272346386,0.03641434974590745,0.7101483472863692,0.029077845987819182,0.5198010713765755,0.01831166968469193,0.4299683891130395,0.7273580764201194
marker_verbs_total_per_1k_words,52.775862089109474,0.010547854417144379,3.836708065081861,0.18951897900047998,0.0011344926216460215,2023,0.02866627019392401,0.8580635586635896,0.1735108849100271,0.6585796754643654,0.21817928532200567,0.25584857784409176,0.24684555551592968,0.8981955380431117,0.8860197710401279
verb_enhance_per_1k_words,50.97530290401153,0.011465805308315301,3.5901814257986686,0.07441441800855525,0.004060922643317951,2026,0.0065183974734041375,0.9426579838741462,0.11489144308452243,0.6071913054095939,0.07959788157369709,0.441568403346309,0.08611627904710123,0.8073998070132652,0.9631276458984853
