feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
marker_adjectives_total_per_1k_words,46.1678730619462,0.002111416295694627,2.5643635451070845,0.17102397510170483,0.007921543431047298,2024.0,0.03362880548937172,0.7830880482940434,0.5225538284377671,0.48660760219622445,0.2333959390422833,0.340396926311213,0.26702474453165503,0.6097656549678632,0.17735896883834865
certainty_ratio,37.55621903317755,0.0029979177047324613,2.5074873628909646,0.0002348301103181217,0.005900982727003192,2026.0,5.169097903454545e-05,0.7439245637021941,0.0006614809515427209,0.4958742869265149,0.0003247328693678626,0.30750200556818097,0.00037642384840240803,0.6363306650331366,0.2518250871975268
dependency_length,2.1291727766878603,0.007407170824551199,2.9582964865545405,0.020807856439466435,7.340460726587329e-05,2026.0,0.0075291938039591146,0.2520202397176763,0.050346026196548314,0.2106572141241192,0.022617628854176817,0.09360731610473616,0.03014682265813593,0.8915100119817534,0.6222023492623008
word_while_per_1k_words,47.89112577071261,0.012323944602760909,2.893589264945997,0.20153901286695683,1.6240098984394337e-05,2019.0,0.12568068544662256,0.02156442583964635,-0.07593039721015128,0.783933119447721,0.270589394939677,0.013704230906402604,0.3962700803862995,0.9356857939467744,1.0
verb_underscore_per_1k_words,100.0,0.014901129480606805,4.618635881331093,0.019463824824788034,0.001304853489753503,2026.0,-1.734723475976807e-17,0.9999999999999973,0.02541385975925386,0.4475272218778601,0.05196854231461671,0.0009501040701691554,0.051968542314616686,0.924816998409795,1.0
word_finding_per_1k_words,39.8565427007504,0.015926988744837525,2.060918395068238,0.04398380952551266,0.08323218326450202,2026.0,-0.02637061299319054,0.6082759638765038,0.22159375085381844,0.48112867063216735,0.13739537289406095,0.1918246656583138,0.1110247599008704,0.4651776571062106,1.0
emphasis_marker_particularly_per_1k_words,85.76003624879074,0.021075205503807978,3.540445591713918,0.05757917470874778,0.0013775236111253316,2026.0,0.014585933711461004,0.5236909250883421,0.0002377447427340763,0.9986144581042402,0.1365305095469816,0.012581966273397915,0.1511164432584426,0.8513670911311901,1.0
word_particularly_per_1k_words,85.76003624879074,0.021075205503807978,3.540445591713918,0.05757917470874778,0.0013775236111253316,2026.0,0.014585933711461004,0.5236909250883421,0.0002377447427340763,0.9986144581042402,0.1365305095469816,0.012581966273397915,0.1511164432584426,0.8513670911311901,1.0
clause_depth_std,-5.37122343817571,0.028323101060396667,-1.2276524244097822,-0.05176169317741409,0.0007925484653082302,2026.0,-0.08742343347942678,0.006124298878911638,0.1585477467489327,0.30195547519945554,0.05166762877958864,0.2956378069913619,-0.03575580469983815,0.7729997512878926,1.0
sentence_depth_std,-5.37122343817571,0.028323101060396667,-1.2276524244097822,-0.05176169317741409,0.0007925484653082302,2026.0,-0.08742343347942678,0.006124298878911638,0.1585477467489327,0.30195547519945554,0.05166762877958864,0.2956378069913619,-0.03575580469983815,0.7729997512878926,1.0
marker_words_total_per_1k_words,37.99883145524391,0.029786979488001162,3.049238081337964,0.47137967855638835,0.006382500879985351,2019.0,-0.0873607802465417,0.6632026922159755,0.6241056348476153,0.6089014662278758,1.5328452666441283,0.003586623691444135,1.4454844863975866,0.8575152011213263,1.0
dependency_length_std,4.042206833138807,0.030946258856995267,1.959897988807442,0.008306427296156327,0.00040102830260045825,2026.0,0.006338204895027827,0.14783567995301028,0.011806864478843392,0.6359911476680333,0.0016630149995915079,0.8346811616240939,0.008001219894619336,0.7405354619325004,1.0
marker_verbs_total_per_1k_words,51.70726402685635,0.03395066477368911,2.328468522120809,0.17373883196974493,0.032873733273538035,2024.0,-0.13610287728439985,0.2524413949111177,0.7713137124247906,0.282495331312848,0.6846527656868647,0.012942956108573211,0.5485498884024649,0.7600644235944904,1.0
adjective_comprehensive_per_1k_words,74.44555724088058,0.03501825303493287,2.8400615526650586,0.08711709284578543,0.003124820094868232,2026.0,0.011427900059063106,0.7818523103661335,0.05641442587238833,0.8215681661404717,0.2185844914607667,0.022838422359904964,0.2300123915198298,0.8030694680731789,1.0
emphasis_markers_total_per_1k_words,61.07098307089152,0.043152222686543784,2.5766205744933552,0.068585905645041,0.002151166796354485,2026.0,0.035080418138566584,0.2816716718806893,-0.13883671949480292,0.47296619040720445,0.16046505121299764,0.02671147836380272,0.19554546935156422,0.8072410263784777,1.0
verb_enhance_per_1k_words,78.17212421179688,0.04541436393414862,2.742862450842172,0.15332493629507787,0.0007601958592575953,2024.0,0.05156686077469644,0.4379536265077668,0.13774590537264436,0.7285620670480908,0.26979669900873976,0.05983443230587926,0.3213635597834362,0.8153480015044772,1.0
adjective_crucial_per_1k_words,47.39940019201701,0.04901177141341639,1.8853769088975338,0.043232631204447175,0.01716240262929667,2026.0,0.018251644803872476,0.6273674893766406,0.033269646851338146,0.8832113944556779,0.06644582745297269,0.3734863434457194,0.08469747225684517,0.5082127242487735,1.0
clause_depth,-2.123616029702158,0.053600620186680166,-1.0174300857197367,-0.097868531728993,0.015398098067236986,2026.0,-0.15732177187645272,0.08933784406468748,0.25087708358075717,0.6251099134226736,0.09136587507607719,0.5805719744367703,-0.06595589680037553,0.5020102476737996,1.0
coordination_count,7.461710043479732,0.06495647546143239,1.4943228400255846,0.1833766938459204,0.0022139344384123944,2019.0,0.24174021316601194,0.02755990963166255,-1.0511698821789632,0.09011779431521028,0.22332199278575066,0.23839240646975957,0.4650622059517626,0.7647184749386337,1.0
causal_marker_thereby_per_1k_words,59.49890390639353,0.07587258324497723,1.7921796680878137,0.0245605435887186,0.007783671417192039,2026.0,0.010715162557203759,0.44705846309722297,-0.0690054788554934,0.42066146086971123,0.0708330081661724,0.026600849123775028,0.08154817072337615,0.7556626639597306,1.0
word_across_per_1k_words,39.10012670238571,0.09109673804385546,1.6567617435631616,0.10879902879457666,0.13227488233461315,2024.0,-0.17738837982677005,0.0449841731640821,0.27111823896131676,0.5663458668725911,0.8040051166895454,0.0005609436980147375,0.6266167368627754,0.8435314403859719,1.0
adjective_pivotal_per_1k_words,100.0,0.09844509605451715,2.1641076161682244,0.004696098241503791,0.055200428247154765,2026.0,-5.637851296924623e-18,0.9999999999999991,0.02876256545563951,0.3819290875540875,0.003737714512474503,0.7180181746590879,0.0037377145124744974,0.40291544174932714,1.0
adjective_intricate_per_1k_words,49.64543598678215,0.09864029111116385,0.8213716660766341,0.004922552270403247,0.3927157043949122,2026.0,-7.37257477290143e-18,0.9999999999999996,0.005111734179487304,0.952419644061927,0.013654880589480847,0.6226279447905907,0.01365488058948084,0.10514015415114253,1.0
adjective_potential_per_1k_words,22.274411175561486,0.12563663149555646,0.9311704017828955,0.031055600539565218,0.2530545872980471,2026.0,0.00394926062643609,0.948816626820713,0.398995456078914,0.30206172235463,-0.06902697497341152,0.5690043659628878,-0.06507771434697543,0.2595087605894214,1.0
list_of_three,20.961243159080183,0.1275723653647336,1.3482274589361014,0.0859287054041481,0.0013404902259701581,2026.0,0.12394407297080326,0.004490826922123103,-0.5931653000659943,0.015039035399533773,0.10987100420273806,0.11340981171853937,0.23381507717354133,0.8593784993663574,1.0
verb_foster_per_1k_words,44.606323574594654,0.13475213318162163,0.9828241343675184,0.00906534031088909,0.14241933831595688,2026.0,-0.002407812831285213,0.8644137802439427,0.058975774208445415,0.49671703884516627,0.013524107792958505,0.6251090016082799,0.011116294961673292,0.2812223927244696,1.0
causal_marker_consequently_per_1k_words,71.7314426409914,0.15389491083609783,1.5035871710100739,0.015976398932990476,0.01045113377321752,2026.0,0.00586891198197069,0.6435720864650829,0.05094162921972932,0.5109859327939348,0.012308713836679298,0.6189955881862041,0.018177625818649987,0.5454350454974881,1.0
list_of_three_per_1k_words,17.53088460847571,0.15434114395808282,1.2913172358640008,0.39687096008594247,0.0017071562859207092,2019.0,0.5825341499386207,0.0032030293213147765,-2.9641066202205963,0.0082943508584159,0.5627117712206087,0.07368753533284567,1.1452459211592294,0.8740931925280686,1.0
verb_showcase_per_1k_words,46.70157738724366,0.18804475072885962,0.9296911056011533,0.0072850049446984005,0.04517203764949184,2026.0,0.010228318496996087,0.13043450106683507,0.04526854482134497,0.2538172661766538,-0.026957630496713424,0.05219541673686123,-0.016729311999717337,0.6264070643373019,1.0
causal_marker_hence_per_1k_words,-42.648542783012445,0.19669502087514057,-0.7134563467561742,0.0011402068937174503,0.9072139898626516,2026.0,0.04653920319893014,0.005318032183178056,-0.1040784522046566,0.19997728557950456,-0.10379296795697605,0.0024946710304698527,-0.057253764758045916,0.7406372296299719,1.0
verb_align_per_1k_words,28.975106377987622,0.19797274260671116,0.7001226582860889,0.005920967426722,0.7348607810177468,2026.0,-0.04195170319859874,0.26392831425427654,0.047096472331913976,0.829616758477846,0.13381341408027494,0.08487472342139935,0.0918617108816762,0.3471895266112188,1.0
word_additionally_per_1k_words,56.715499290946795,0.21025969667868352,1.28460774295091,0.042421542305606144,0.04040000887550434,2026.0,0.03925092246479768,0.40087075253242554,0.1405632937328864,0.6146627592258977,-0.044587977846442035,0.6191476982878574,-0.005337055381644355,0.3926675902730765,1.0
sequential_marker_additionally_per_1k_words,56.715499290946795,0.21025969667868352,1.28460774295091,0.042421542305606144,0.04040000887550434,2026.0,0.03925092246479768,0.40087075253242554,0.1405632937328864,0.6146627592258977,-0.044587977846442035,0.6191476982878574,-0.005337055381644355,0.3926675902730765,1.0
causal_marker_accordingly_per_1k_words,49.23235528569923,0.21271115415061276,0.8847733062102983,0.004251176945610594,0.06988907880689278,2026.0,0.007940814247953475,0.14581854897872626,-0.003602654991513469,0.9070637693509587,-0.010323814930745467,0.3139294315347996,-0.002383000682791993,0.38584663881205616,1.0
word_realm_per_1k_words,100.0,0.22228970158504166,1.4014902288503357,0.0023034466958844987,0.2198291456081179,2026.0,6.505213034913027e-19,1.0,0.02720936655391312,0.3098021535382538,-0.003261578604044349,0.6964481036529193,-0.0032615786040443486,0.2611244860652694,1.0
causal_markers_total_per_1k_words,17.09765843921385,0.23707311145460008,0.7065470726231758,0.055098416866748774,0.023445933863836997,2026.0,0.13669877529255708,0.010300429350194262,-0.42062303410711943,0.12913649820423245,-0.09573218128924442,0.26510037612050064,0.040966594003312665,0.6391188896948932,1.0
emphasis_marker_remarkably_per_1k_words,100.00000000000001,0.24933656385591502,1.300987006836671,0.0026366996789099558,0.16401297901735432,2026.0,-1.5178830414797062e-18,0.9999999999999998,0.01494203716492154,0.5832937086020082,0.002568053415511054,0.7676259094811817,0.0025680534155110525,0.22990080464752427,1.0
emphasis_marker_crucially_per_1k_words,77.41175253356833,0.25367741495411594,1.1781332970359488,0.0027064341061428803,0.09294812176217215,2026.0,-1.3010426069826053e-18,0.9999999999999996,0.027875491993259338,0.20113113009415895,-0.0022400229489690135,0.7365827965674188,-0.002240022948969015,0.4031472774608198,1.0
verb_garner_per_1k_words,48.84436970446135,0.2581614929105229,0.7965933713224123,0.005346812121079929,0.14606793554936207,2026.0,0.004148000663680106,0.6322675383701415,-0.01642096285980311,0.7537982101496761,0.010195486410105106,0.5480031390385292,0.014343487073785213,0.2418232568112234,1.0
sequential_markers_total_per_1k_words,16.987430308713186,0.2701003494146901,1.079059512907104,0.05323024631699356,0.1842124076560656,2026.0,0.02878048097587879,0.7632214965833999,0.31370405298114007,0.5907468107872313,-0.044300099630900626,0.8117720367883083,-0.015519618655021834,0.20325528351264,1.0
word_meticulously_per_1k_words,100.0,0.2711705149489147,1.2281149108987421,0.003473575746205868,0.1887169071793414,2026.0,4.336808689942018e-19,1.0,0.021046780624679275,0.582745682086593,0.0028533926839011702,0.8152321942682232,0.0028533926839011707,0.20861682783023894,1.0
sequential_marker_subsequently_per_1k_words,42.69755686477105,0.2890090622797283,0.6229728405224304,0.0004748756148382674,0.972544181631679,2026.0,-0.029179816717121772,0.3852084998253327,0.18450368499887668,0.36641195312734687,0.02248458924422101,0.7259564901066473,-0.006695227472900762,0.12710400513279574,1.0
word_interplay_per_1k_words,42.73637782789136,0.32997534782673565,0.6093212510007086,0.008064120375230011,0.494531572470282,2026.0,-0.014086119403786028,0.6049104216757017,0.016193795394101786,0.9212325073678982,0.06409095264450028,0.2442740079458532,0.05000483324071425,0.21106977047868158,1.0
contrast_marker_conversely_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,0.00021679709179709165,0.8928004481276266,2026.0,0.006643282312925174,0.05983787551928588,-0.03543083900226759,0.090251955133835,-0.00664328231292519,0.2936450914229556,-1.5612511283791264e-17,0.4155844155844155,1.0
summary_marker_in_summary_per_1k_words,-100.0,0.35061666282020754,-0.4225771273642583,0.00010915657768804612,0.892800448127626,2026.0,0.0033448694162979916,0.05983787551928588,-0.017839303553589283,0.09025195513383477,-0.0033448694162979955,0.29364509142295603,-3.903127820947816e-18,0.41558441558441583,1.0
sequential_marker_furthermore_per_1k_words,14.741287687161556,0.3873440499903563,0.5990271928348052,0.02678009031798519,0.10123597653126701,2026.0,0.05514901579130223,0.15204711736624765,-0.23614530286574723,0.2962245228581095,0.0016841434992498408,0.980821153003836,0.05683315929055207,0.3487119549128139,1.0
marker_phrases_total_per_1k_words,100.0,0.3910022189557705,0.9128709291752768,0.003439286279311316,0.11393741215192034,2026.0,-5.421010862427522e-18,0.9999999999999989,-0.017884288652418832,0.4577392042902291,0.01788428865241886,0.041336937366907245,0.017884288652418853,0.5636363636363637,1.0
