feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
verb_align_per_1k_words,220.93156575916265,9.278866228129992e-05,2.9603822746865545,0.07393970807205799,5.386011167568614e-05,2026.0,0.007144726995660094
word_finding_per_1k_words,208.7310619090145,0.0006182353105425803,3.5619924107815017,0.08080667216807386,3.8048432243350296e-05,2026.0,0.04760411891177869
coordination_count,23.78640315664901,0.0034823472055178725,1.776406027006191,0.31008356826164973,5.6780021512198995e-06,2019.0,0.26814073482487616
list_of_three_per_1k_words,36.4567983190705,0.004095757882503531,1.7748842909674023,0.32417558349981446,0.001500424554302805,2019.0,0.3153733569527719
word_insight_per_1k_words,194.2293556926245,0.006562886580884661,2.122482888673507,0.07356380580207705,3.541889606110326e-05,2026.0,0.5053422667281189
verb_foster_per_1k_words,636.2938077845589,0.007246080666720273,3.602078810040472,0.035916891667408586,0.0018246770341326481,2026.0,0.557948211337461
dependency_entropy,0.6913026425794502,0.008657576420172246,1.5417521212440453,0.003138237814515118,0.005201217600084752,2026.0,0.6666333843532629
certainty_ratio,67.06364091475504,0.008660127077788246,2.156341491379653,0.00010832688705635551,0.0018641155316452631,2026.0,0.666829784989695
emphasis_marker_particularly_per_1k_words,140.5669691236106,0.010930558562703961,1.769761420257697,0.024207947757865503,0.0475704622998101,2026.0,0.8416530093282051
word_particularly_per_1k_words,140.5669691236106,0.010930558562703961,1.769761420257697,0.024207947757865503,0.0475704622998101,2026.0,0.8416530093282051
dependency_length,3.3366790985692734,0.015673525120273805,1.8623066455966275,0.01813552040876497,0.0008452811364294934,2026.0,1.0
emphasis_marker_crucially_per_1k_words,211.46471798399523,0.016150995159025933,1.5470513906696892,0.0037770828664241748,0.0009505653726485982,2026.0,1.0
verb_enhance_per_1k_words,262.2006325897295,0.016191311957370048,2.6743542242367537,0.052442009735146726,0.025275620587205228,2026.0,1.0
causal_marker_thus_per_1k_words,-44.72521964810177,0.01699288794483716,-1.31543302599457,-0.025735537982819794,0.0897343835119677,2026.0,1.0
summary_marker_collectively_per_1k_words,128.9946259068018,0.027750949193660047,1.1844652090025496,0.004798362977516337,0.20162312754716857,2026.0,1.0
hedge_ratio,-31.289827926665787,0.03404067572331367,-1.499180049576444,-0.00024309122476466065,0.0018495357311279952,2026.0,1.0
emphasis_marker_notably_per_1k_words,228.70057690653414,0.04129942890961438,1.3132756839279909,0.006902263772267534,0.01217064533347459,2026.0,1.0
word_notably_per_1k_words,228.70057690653414,0.04129942890961438,1.3132756839279909,0.006902263772267534,0.01217064533347459,2026.0,1.0
colon_per_1k_words,56.32264272576013,0.05353716128625419,2.1236983456487306,0.3060278274662362,0.005398363875551031,2024.0,1.0
word_while_per_1k_words,91.17096486171064,0.05597344256794142,1.9577953713414493,0.11642029446176184,0.014735037690180046,2024.0,1.0
word_within_per_1k_words,26.46592753581586,0.05751841826182413,0.9659996316506652,0.010814685046197843,0.5851427018253723,2026.0,1.0
verb_underscore_per_1k_words,3734.2569665887504,0.05825826504466366,2.678091699614727,0.018400359106906482,0.018064200374557374,2026.0,1.0
dependency_length_std,4.858037344026266,0.0659435306083278,0.9215606022627144,0.005520490210058686,0.0539943590195752,2026.0,1.0
adjective_comprehensive_per_1k_words,178.07252710178747,0.07319637956644567,1.6648400108673491,0.04338218438899257,0.0110540924898246,2026.0,1.0
word_across_per_1k_words,139.67325874048967,0.08805011195637154,1.4420141841796577,0.10350122312844362,0.048489513687564274,2024.0,1.0
causal_marker_hence_per_1k_words,-62.37579094837042,0.09692196871054028,-0.8690788842145984,-0.012175176742411933,0.09391340486735819,2026.0,1.0
adjective_pivotal_per_1k_words,,0.10788226343628086,2.07260979727664,0.005914080142644061,0.05478579737860234,2026.0,1.0
verb_delve_per_1k_words,,0.11805317534685046,1.9842404855680928,0.006789950041796463,0.13430105471719833,2026.0,1.0
emphasis_marker_importantly_per_1k_words,295.21239074641477,0.12280970210739643,1.2898848317192588,0.004038788597189331,0.0074236379532945694,2026.0,1.0
em_dash_per_1k_words,50.56111091975231,0.16393850485061612,1.1266070332606,0.05722607286428574,0.07578416437131401,2026.0,1.0
contrast_marker_alternatively_per_1k_words,-100.0,0.21164164931558946,-0.5808768530564423,-0.0018710510436163212,0.3275860859263331,2026.0,1.0
coordination_per_sentence_std,3.6916378580017413,0.21800567724427744,0.5863898987170724,0.007638969396511648,0.11781573814003676,2026.0,1.0
contrast_marker_nonetheless_per_1k_words,156.689873359293,0.2506764563279807,0.8107636388265045,0.003425320090070804,0.08220207931396549,2026.0,1.0
word_interplay_per_1k_words,135.21873612845926,0.27096819100191927,0.8143366436816729,0.004731127938675998,0.31070557095744034,2026.0,1.0
adjective_intricate_per_1k_words,173.69683958811567,0.2794165526145416,0.6530724702197457,0.0008626384816338348,0.8198660699548418,2026.0,1.0
causal_marker_consequently_per_1k_words,62.466489279070586,0.29884957136955753,0.6523669682175668,0.0044227054547382036,0.11259978804304877,2026.0,1.0
emphasis_marker_remarkably_per_1k_words,-76.56477479981238,0.30578868020192407,-0.4818209683216475,-0.0035211649720203915,0.3254618019737231,2026.0,1.0
word_additionally_per_1k_words,71.3161350973014,0.32299816175118945,0.5838585320242805,0.012036436390442514,0.10629529950193255,2026.0,1.0
sequential_marker_additionally_per_1k_words,71.3161350973014,0.32299816175118945,0.5838585320242805,0.012036436390442514,0.10629529950193255,2026.0,1.0
summary_marker_in_summary_per_1k_words,,0.3910022189557704,0.912870929175277,0.00017547247328217122,0.20625575661998333,2026.0,1.0
phrase_deep_dive_per_1k_words,,0.3910022189557705,0.9128709291752768,0.00024977573707035883,0.3338931364506601,2026.0,1.0
verb_garner_per_1k_words,163.37574525158072,0.40605838284432,0.5643389696348166,0.001362505554794651,0.1174487323153609,2026.0,1.0
semicolon_per_1k_words,22.522011747436224,0.4150617573982808,0.7484067744142219,0.029299799374222436,0.31303111454606564,2026.0,1.0
verb_exhibit_per_1k_words,57.06527081984082,0.43423465371068093,0.3889279774484511,-0.0018822931580164772,0.9370455107766867,2026.0,1.0
verb_showcase_per_1k_words,92.48991612277958,0.4442493594345198,0.49514081745035377,0.004585346956456358,0.18254057513362937,2026.0,1.0
summary_marker_taken_together_per_1k_words,145.95016275606733,0.4706888352562142,0.4960136908486532,0.002718074553072311,0.16130516229337413,2026.0,1.0
phrase_intricate_interplay_per_1k_words,-69.55650030530815,0.5145127117473587,-0.29288649314882415,-0.0025627870379171347,0.42195414846054,2026.0,1.0
word_meticulously_per_1k_words,-46.720843444105434,0.5409530122263096,-0.29055947838785917,0.0007677032118079219,0.6478082530456002,2026.0,1.0
adjective_crucial_per_1k_words,24.02065704654737,0.5510919254010794,0.28051718184343605,-0.004189255631124185,0.796599363460339,2026.0,1.0
clause_depth,1.2030162475528139,0.5587628033464879,0.3121450475239173,0.06585953316343446,0.06619516667781541,2026.0,1.0
causal_marker_thereby_per_1k_words,24.89339693701556,0.5673784389016608,0.28846846412846816,0.009673626498997168,0.11378904777595845,2026.0,1.0
summary_marker_overall_per_1k_words,19.664942423690498,0.5868996514621426,0.32462072374847234,0.004425658875210106,0.6174052904517219,2026.0,1.0
adjective_potential_per_1k_words,13.824357387266998,0.6159095016865207,0.2974259733602562,0.03283075897857207,0.4675232202009539,2026.0,1.0
word_realm_per_1k_words,-26.798743694682944,0.6250267296392052,-0.23904787672367572,0.0004975364209936532,0.9229319699961238,2026.0,1.0
sequential_marker_further_per_1k_words,20.349523728272537,0.642100347488937,0.32943530714571484,0.007657718936419815,0.3180336836804272,2026.0,1.0
contrast_marker_nevertheless_per_1k_words,-25.781049469442056,0.6588955357978366,-0.21127115400483426,-0.003543690133028496,0.6276516370582242,2026.0,1.0
causal_marker_accordingly_per_1k_words,-21.99686701204672,0.6902638350862775,-0.17727280047396998,7.257651380948391e-05,0.9858055971847155,2026.0,1.0
summary_marker_ultimately_per_1k_words,-11.229183200522774,0.7047096036320146,-0.17759174025124,-0.007530168364170752,0.3103319124420333,2026.0,1.0
sentence_depth_std,1.188881061976051,0.7304589228337317,0.1919541922662245,0.015249458556929472,0.1831964471233557,2026.0,1.0
clause_depth_std,1.188881061976051,0.7304589228337317,0.1919541922662245,0.015249458556929472,0.1831964471233557,2026.0,1.0
sequential_marker_furthermore_per_1k_words,10.013419693822453,0.7502693857434737,0.14832228798676964,-0.004497570748057702,0.7037551154001148,2026.0,1.0
contrast_marker_conversely_per_1k_words,19.881118474730357,0.8024753013022522,0.1129469189511291,0.00044630666312507546,0.8448837727239634,2026.0,1.0
sequential_marker_moreover_per_1k_words,-3.421705363495169,0.8773108679821672,-0.07477123336382079,0.0036003547446683258,0.4297207186108424,2026.0,1.0
sequential_marker_subsequently_per_1k_words,-7.086991456161277,0.9129941309329165,-0.056884185611443094,0.0008915848267285958,0.7727808191348826,2026.0,1.0
contrast_marker_however_per_1k_words,0.59192667277244,0.9709635836579447,0.019070285105143407,0.019095484708725033,0.45545116163791305,2026.0,1.0
phrase_meticulously_delve_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_intricate_web_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_comprehensive_chapter_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_essential_insight_per_1k_words,,,0.0,0.0,1.0,2026.0,
avg_words_per_sentence,,,,,,,
avg_syllables_per_word,,,,,,,
flesch_reading_ease,,,,,,,
flesch_kincaid_grade,,,,,,,
dale_chall,,,,,,,
smog_index,,,,,,,
automated_readability_index,,,,,,,
gunning_fog,,,,,,,
