paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
1501.04415v1,2015,2015-01-19,13.0,13,0,0,0,2,2,2,3,4,5,0.0,0.0,0.0,307.69230769230774,384.61538461538464,0.0,0.3076923076923077,0.38461538461538464,1.25
1501.04392v1,2015,2015-01-19,7.0,7,1,0,1,2,2,1,0,4,1,142.85714285714286,0.0,142.85714285714286,571.4285714285714,142.85714285714286,1.0,0.5714285714285714,0.14285714285714285,0.25
1501.04308v2,2015,2015-01-18,12.0,12,1,1,2,2,2,3,2,4,5,83.33333333333333,83.33333333333333,166.66666666666666,333.3333333333333,416.6666666666667,0.5,0.3333333333333333,0.4166666666666667,1.25
1501.04229v1,2015,2015-01-17,9.0,9,0,1,1,1,1,1,2,2,3,0.0,111.1111111111111,111.1111111111111,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
1501.03971v1,2015,2015-01-16,4.0,4,0,0,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.75,
1501.03956v1,2015,2015-01-16,16.0,17,0,0,0,2,2,8,1,4,9,0.0,0.0,0.0,250.0,562.5,0.0,0.23529411764705882,0.5294117647058824,2.25
1501.03887v1,2015,2015-01-16,10.0,10,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,200.0,300.0,0.0,0.2,0.3,1.5
1501.03886v1,2015,2015-01-16,10.0,10,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,200.0,300.0,0.0,0.2,0.3,1.5
1501.03885v1,2015,2015-01-16,11.0,11,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,363.6363636363636,272.7272727272727,0.0,0.36363636363636365,0.2727272727272727,0.75
1501.03884v1,2015,2015-01-16,11.0,11,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,363.6363636363636,272.7272727272727,0.0,0.36363636363636365,0.2727272727272727,0.75
1501.03883v1,2015,2015-01-16,11.0,11,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,363.6363636363636,272.7272727272727,0.0,0.36363636363636365,0.2727272727272727,0.75
1501.03626v1,2015,2015-01-15,9.0,9,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
1501.03571v3,2015,2015-01-15,5.0,5,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.2,
1501.03537v2,2015,2015-01-14,14.0,14,0,1,1,2,2,5,2,4,7,0.0,71.42857142857143,71.42857142857143,285.7142857142857,500.0,0.0,0.2857142857142857,0.5,1.75
1501.03529v1,2015,2015-01-14,5.0,5,0,0,0,1,1,0,1,2,1,0.0,0.0,0.0,400.0,200.0,0.0,0.4,0.2,0.5
1501.03409v1,2015,2015-01-14,15.0,15,0,0,0,0,0,0,10,0,10,0.0,0.0,0.0,0.0,666.6666666666666,0.0,0.0,0.6666666666666666,
1501.03214v1,2015,2015-01-14,8.0,8,0,0,0,1,1,5,0,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.25,0.625,2.5
1501.03185v1,2015,2015-01-13,14.0,16,0,0,0,2,2,8,0,4,8,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.25,0.5,2.0
1501.02514v2,2015,2015-01-12,6.0,6,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
1501.02467v1,2015,2015-01-11,9.0,9,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
1501.02366v4,2015,2015-01-10,8.0,8,0,0,0,2,1,2,0,3,2,0.0,0.0,0.0,375.0,250.0,0.0,0.375,0.25,0.6666666666666666
1501.02263v1,2015,2015-01-09,12.0,13,0,1,1,2,2,1,3,4,4,0.0,83.33333333333333,83.33333333333333,333.3333333333333,333.3333333333333,0.0,0.3076923076923077,0.3076923076923077,1.0
1501.02226v2,2015,2015-01-09,7.0,7,1,1,2,1,1,0,2,2,2,142.85714285714286,142.85714285714286,285.7142857142857,285.7142857142857,285.7142857142857,0.5,0.2857142857142857,0.2857142857142857,1.0
1603.09716v1,2015,2015-01-09,11.0,11,0,0,0,3,3,4,0,6,4,0.0,0.0,0.0,545.4545454545454,363.6363636363636,0.0,0.5454545454545454,0.36363636363636365,0.6666666666666666
