feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
dependency_length_std,2.659805244342277,0.0020744275258296513,5.283651596905561,0.007081854828000327,0.03318136503459334,2026.0,0.17425191216969071
verb_underscore_per_1k_words,70.05842702414367,0.00329939525607792,3.3647042904305553,0.0514569680068018,0.01813121810035928,2026.0,0.2771492015105453
marker_verbs_total_per_1k_words,40.477725064039596,0.014384473906815257,2.4210846641747636,0.12184487091635245,0.08912761557123978,2023.0,1.0
verb_exhibit_per_1k_words,35.49273493200013,0.018249539771577332,2.2930668584409766,0.04047480619458687,0.08375682052920379,2026.0,1.0
emphasis_markers_total_per_1k_words,35.890758000000716,0.02523958836586848,2.102344930877909,0.09549476447813919,0.01135626772765241,2026.0,1.0
verb_enhance_per_1k_words,46.60830734922411,0.02564708994601867,2.105253936661197,0.048524598561121006,0.04913432610693182,2026.0,1.0
word_particularly_per_1k_words,36.82416300035352,0.0365355529793082,2.031378688473159,0.06877987868914634,0.006361456302235353,2026.0,1.0
emphasis_marker_particularly_per_1k_words,36.82416300035352,0.0365355529793082,2.031378688473159,0.06877987868914634,0.006361456302235353,2026.0,1.0
colon_per_1k_words,17.148455959822165,0.04899366050200575,1.7531112781810503,0.3171483089359138,0.002736187159525388,2023.0,1.0
emphasis_marker_notably_per_1k_words,45.34667429510146,0.06206419569607173,1.637016811715565,0.0203464861621431,0.12119765191060249,2026.0,1.0
word_notably_per_1k_words,45.34667429510146,0.06206419569607173,1.637016811715565,0.0203464861621431,0.12119765191060249,2026.0,1.0
word_insight_per_1k_words,17.834040368986273,0.07281189230168283,1.5367843106220038,0.018118867334806478,0.2238287489351219,2026.0,1.0
dependency_length,1.1603719028054507,0.07333473970932318,1.6839325482460676,0.022582487363952464,0.0027118619628080025,2026.0,1.0
word_finding_per_1k_words,16.73355826085056,0.0824576048569374,1.5723192119581566,0.10478095424925515,0.005805469589001406,2026.0,1.0
sequential_marker_furthermore_per_1k_words,-31.483210784898276,0.09036534982900368,-1.5322617988078102,-0.03547832281478697,0.006503087894084063,2026.0,1.0
hedge_ratio,-11.3661957753209,0.09945411083524008,-1.578848849252046,-0.0002924873513000217,0.0028642790594894003,2026.0,1.0
marker_words_total_per_1k_words,13.925076480639081,0.11321946924405839,1.3147345614526713,0.36708469181647846,0.09492413670474786,2023.0,1.0
verb_align_per_1k_words,91.44044937956203,0.12006428476529377,1.5131777190919546,0.014934360528047287,0.06745195709855,2026.0,1.0
em_dash_per_1k_words,44.689583322645596,0.13122164606832515,1.298608735891885,0.032461757811026684,0.011891483694000811,2026.0,1.0
word_across_per_1k_words,24.287903987646153,0.14300206740109367,1.2501551713517531,0.1768868591755919,0.0717016352893684,2023.0,1.0
contrast_marker_nonetheless_per_1k_words,100.0,0.15208435504717066,1.3507706727974178,0.0008069209676780784,0.5174052573973258,2026.0,1.0
verb_showcase_per_1k_words,100.0,0.153257389950799,1.3452525826298596,0.0015537358350121832,0.5205392617875689,2026.0,1.0
causal_marker_thereby_per_1k_words,40.11676543242133,0.17996944447835717,1.073573093566742,0.01225980304483178,0.015485517247273267,2026.0,1.0
sequential_marker_further_per_1k_words,19.075692465631228,0.19266266031049603,1.042053223364207,0.012802865359132134,0.5448156353220539,2026.0,1.0
semicolon_per_1k_words,10.650362764377187,0.20537453043199688,1.0042892445744576,0.21765164238075055,0.009707978171816454,2023.0,1.0
dependency_entropy,0.2629305850997625,0.2249719354471623,0.9851922225028075,0.004836495216619788,0.033038724910766835,2026.0,1.0
word_while_per_1k_words,9.692249311957994,0.22674076652816424,0.9539500943648146,0.04871768315885161,0.1958620612345148,2026.0,1.0
certainty_ratio,7.919302044614563,0.22872284478749397,0.9776085444962,7.198990800183956e-05,0.08282872221271619,2026.0,1.0
sequential_marker_subsequently_per_1k_words,-32.50107925140206,0.3433312105180104,-0.7430743187252367,-0.013409397840088691,0.12516634502039703,2026.0,1.0
coordination_count,2.7693873617111806,0.34353020489183744,0.7285223242886926,0.3124463074029326,0.04562764131523193,2023.0,1.0
emphasis_marker_importantly_per_1k_words,22.211492837629972,0.3733227857642052,0.6814061701808893,0.005164021413131231,0.32647190536608744,2026.0,1.0
contrast_marker_however_per_1k_words,6.3215985126947585,0.3828442787176672,0.7012569520123207,0.03292865443695634,0.2911899454465899,2026.0,1.0
word_realm_per_1k_words,100.0,0.3910022189557704,0.7071067811865475,7.143314314973307e-05,0.8460525238666443,2026.0,1.0
verb_garner_per_1k_words,-100.0,0.3910022189557704,-0.7071067811865475,-0.034751181540172385,0.13397459621556138,2026.0,1.0
verb_delve_per_1k_words,100.0,0.3910022189557705,0.7071067811865475,0.0006070760787741923,0.3099587355062411,2026.0,1.0
list_of_three,6.085603070114988,0.39571645468182376,0.6506890403587431,0.10008867437350338,0.04883420726348165,2026.0,1.0
contrast_markers_total_per_1k_words,6.090430279863294,0.4493393143923749,0.5991633496462642,0.031180006993587733,0.3986138382678974,2026.0,1.0
causal_marker_thus_per_1k_words,-21.183688729075175,0.4541979892572619,-0.5720846319940236,-0.0069004252987178195,0.6774410831219984,2026.0,1.0
list_of_three_per_1k_words,4.172181875435714,0.4681663974059759,0.5486232779184538,0.25128645201561517,0.08161595537548434,2023.0,1.0
summary_markers_total_per_1k_words,4.56146188437681,0.49823060555445936,0.5308253188285881,0.01594625573367881,0.406863218687387,2026.0,1.0
adjective_pivotal_per_1k_words,42.70157405357867,0.5016928504100382,0.5275831534771522,0.0007283150193139792,0.8722036070058644,2026.0,1.0
causal_markers_total_per_1k_words,-8.140587117667756,0.5079423207296545,-0.50138804685053,-0.004959791026906156,0.7315777230383488,2026.0,1.0
coordination_per_sentence_std,-1.0431394879054663,0.518829618991799,-0.5004106020729371,-0.00011135880628728614,0.9872650579209363,2026.0,1.0
contrast_marker_nevertheless_per_1k_words,-27.204715017657442,0.5223141690621982,-0.48096765313489886,-0.0022233000281894726,0.5827412447349473,2026.0,1.0
clause_depth,-0.7174447535770307,0.5255129498690122,-0.4793247625671861,-0.07379366598236316,0.1867705981351421,2026.0,1.0
adjective_potential_per_1k_words,-6.66481107913613,0.5261155248303058,-0.47590837877775505,-0.07347909250192254,0.19102645436392734,2026.0,1.0
summary_marker_in_summary_per_1k_words,24.31007144652754,0.5968553468484968,0.39776123937247704,0.0007856073089338305,0.8244440589855077,2026.0,1.0
summary_marker_overall_per_1k_words,4.722145171156208,0.6013508945603292,0.40087114584841405,0.010275783748506932,0.6504621852251952,2026.0,1.0
word_within_per_1k_words,-8.903599873595814,0.623275176037284,-0.3807173216865698,-0.07177007290741608,0.3688030234335582,2026.0,1.0
causal_marker_consequently_per_1k_words,-32.325838337365745,0.6329430800342587,-0.3741245787030591,-0.007716412269388167,0.29805631243755565,2026.0,1.0
adjective_crucial_per_1k_words,6.101628112139675,0.644590728732438,0.3572132322036847,0.00020543346197738423,0.980866962209417,2026.0,1.0
