month_ts,paper_count,marker_words_total_per_1k_words_monthly_mean,marker_verbs_total_per_1k_words_monthly_mean,marker_adjectives_total_per_1k_words_monthly_mean,marker_phrases_total_per_1k_words_monthly_mean,sequential_markers_total_per_1k_words_monthly_mean,causal_markers_total_per_1k_words_monthly_mean,contrast_markers_total_per_1k_words_monthly_mean,emphasis_markers_total_per_1k_words_monthly_mean,summary_markers_total_per_1k_words_monthly_mean,word_finding_per_1k_words_monthly_mean,word_interplay_per_1k_words_monthly_mean,word_realm_per_1k_words_monthly_mean,word_insight_per_1k_words_monthly_mean,word_notably_per_1k_words_monthly_mean,word_particularly_per_1k_words_monthly_mean,word_meticulously_per_1k_words_monthly_mean,word_while_per_1k_words_monthly_mean,word_within_per_1k_words_monthly_mean,word_across_per_1k_words_monthly_mean,word_additionally_per_1k_words_monthly_mean,verb_delve_per_1k_words_monthly_mean,verb_underscore_per_1k_words_monthly_mean,verb_showcase_per_1k_words_monthly_mean,verb_enhance_per_1k_words_monthly_mean,verb_exhibit_per_1k_words_monthly_mean,verb_garner_per_1k_words_monthly_mean,verb_align_per_1k_words_monthly_mean,verb_foster_per_1k_words_monthly_mean,adjective_crucial_per_1k_words_monthly_mean,adjective_pivotal_per_1k_words_monthly_mean,adjective_comprehensive_per_1k_words_monthly_mean,adjective_intricate_per_1k_words_monthly_mean,adjective_potential_per_1k_words_monthly_mean,phrase_meticulously_delve_per_1k_words_monthly_mean,phrase_intricate_web_per_1k_words_monthly_mean,phrase_comprehensive_chapter_per_1k_words_monthly_mean,phrase_deep_dive_per_1k_words_monthly_mean,phrase_intricate_interplay_per_1k_words_monthly_mean,phrase_essential_insight_per_1k_words_monthly_mean,sequential_marker_additionally_per_1k_words_monthly_mean,sequential_marker_furthermore_per_1k_words_monthly_mean,sequential_marker_moreover_per_1k_words_monthly_mean,sequential_marker_subsequently_per_1k_words_monthly_mean,sequential_marker_further_per_1k_words_monthly_mean,causal_marker_hence_per_1k_words_monthly_mean,causal_marker_thus_per_1k_words_monthly_mean,causal_marker_consequently_per_1k_words_monthly_mean,causal_marker_accordingly_per_1k_words_monthly_mean,causal_marker_thereby_per_1k_words_monthly_mean,contrast_marker_however_per_1k_words_monthly_mean,contrast_marker_nonetheless_per_1k_words_monthly_mean,contrast_marker_nevertheless_per_1k_words_monthly_mean,contrast_marker_conversely_per_1k_words_monthly_mean,contrast_marker_alternatively_per_1k_words_monthly_mean,emphasis_marker_notably_per_1k_words_monthly_mean,emphasis_marker_crucially_per_1k_words_monthly_mean,emphasis_marker_remarkably_per_1k_words_monthly_mean,emphasis_marker_particularly_per_1k_words_monthly_mean,emphasis_marker_importantly_per_1k_words_monthly_mean,summary_marker_overall_per_1k_words_monthly_mean,summary_marker_collectively_per_1k_words_monthly_mean,summary_marker_ultimately_per_1k_words_monthly_mean,summary_marker_in_summary_per_1k_words_monthly_mean,summary_marker_taken_together_per_1k_words_monthly_mean,em_dash_per_1k_words_monthly_mean,semicolon_per_1k_words_monthly_mean,colon_per_1k_words_monthly_mean,clause_depth_monthly_mean,clause_depth_std_monthly_mean,dependency_entropy_monthly_mean,dependency_length_monthly_mean,dependency_length_std_monthly_mean,coordination_count_monthly_mean,coordination_per_sentence_std_monthly_mean,sentence_depth_std_monthly_mean,list_of_three_per_1k_words_monthly_mean,avg_words_per_sentence_monthly_mean,avg_syllables_per_word_monthly_mean,flesch_reading_ease_monthly_mean,flesch_kincaid_grade_monthly_mean,dale_chall_monthly_mean,smog_index_monthly_mean,automated_readability_index_monthly_mean,gunning_fog_monthly_mean,hedge_ratio_monthly_mean,certainty_ratio_monthly_mean,year,month
2015-01-01,11,2.604238779676394,0.3246753246753247,0.0,0.0,0.47846889952153104,0.6357279084551812,1.7048427762713478,0.0,0.0,0.0,0.6357279084551812,0.0,0.311332503113325,0.0,0.0,0.0,0.0,0.6357279084551812,1.0214504596527068,0.0,0.0,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47846889952153104,0.0,0.0,0.0,0.0,0.6357279084551812,0.0,0.0,0.0,1.7048427762713478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4354066985645935,0.47846889952153104,12.0,2.480669690404078,2.7197059677845634,3.3848377378873495,0.5758369107999595,5.545454545454546,0.6588014192269421,2.480669690404078,1.3227513227513228,27.91401023219205,1.8858704199376213,18.408717757739666,17.04836914668229,12.862979518931219,17.505528129493836,18.45221202419611,20.086847083534646,0.0019856656419545583,0.0017870006705623144,2015,1
2015-02-01,8,2.4479913916786225,0.7102272727272727,0.0,0.0,0.0,0.6097560975609756,0.7102272727272727,2.4479913916786225,0.0,0.0,0.0,0.0,0.6097560975609756,0.9191176470588235,0.9191176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7102272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097560975609756,0.0,0.0,0.0,0.0,0.7102272727272727,0.0,0.0,0.0,0.0,0.9191176470588235,0.0,0.0,0.9191176470588235,0.6097560975609756,0.0,0.0,0.0,0.0,0.0,0.625,2.764928511354079,3.449518423491799,11.5,2.505945619220247,2.761292633087494,3.2107267948191294,0.5785574922348986,4.875,0.7985813391825339,2.505945619220247,2.1210407239819005,25.43958333333333,1.9022895030005995,18.021287302165636,16.987580584204867,12.26786148997692,17.525458600421103,17.895907344192793,20.457820184945685,0.0024479913916786228,0.002239101017347072,2015,2
2015-03-01,19,1.8888251208449198,0.20639834881320948,0.8639602133948079,0.0,0.8021124494971652,0.2360160490913382,0.6919693371336088,0.2360160490913382,0.20639834881320948,0.3898635477582846,0.0,0.0,0.22883295194508008,0.2360160490913382,0.0,0.0,1.034112572050217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20639834881320948,0.0,0.0,0.0,0.6623066542094883,0.0,0.0,0.0,0.2016535591853196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508771929824562,0.23815194093831868,0.21308331557639038,0.0,0.2360160490913382,0.0,0.0,0.0,0.6919693371336088,0.0,0.0,0.0,0.0,0.2360160490913382,0.0,0.0,0.0,0.0,0.20639834881320948,0.0,0.0,0.0,0.0,1.2012279218756952,0.578368999421631,0.8389629124260132,12.263157894736842,2.426642668189395,2.6926472851421708,3.2467589062062827,0.5022292257637019,6.052631578947368,0.8344448378996884,2.426642668189395,3.097232292032031,25.691021113389535,1.891960202787554,21.013835392428458,16.59770358511631,12.4706667742418,17.2102401459072,17.921843016621477,19.806714503030936,0.0034036040333706215,0.0018528087114296134,2015,3
2015-04-01,12,1.3579203699386955,1.2082824582824585,0.894308943089431,0.0,1.2298490559360127,0.30303030303030304,1.8870778553284862,0.496031746031746,0.324254215304799,0.324254215304799,0.0,0.0,0.0,0.0,0.496031746031746,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.7122507122507123,0.0,0.0,0.496031746031746,0.0,0.33875338753387535,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175983436853001,0.7122507122507123,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,1.8870778553284862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496031746031746,0.0,0.0,0.0,0.324254215304799,0.0,0.0,0.8169934640522877,0.30303030303030304,1.053781053781054,11.0,2.1994675162085984,2.6800442971355545,3.3290906327866434,0.7259430765333765,5.916666666666667,0.7825888254665472,2.1994675162085984,4.0433815350389315,23.70235805860806,1.9807252709368404,16.993941671355955,16.679140262781285,12.6612491595998,17.817476621128396,17.52013787558575,20.51834395423489,0.004181814961142492,0.0018327282036959454,2015,4
2015-05-01,14,4.980032887009631,0.0,0.35893754486719315,0.0,0.5411255411255411,0.6134580529044198,1.1979424068827742,0.5537098560354374,0.0,0.9505352528608342,0.0,0.0,0.0,0.0,0.0,0.0,1.347360649686231,2.1410114433370246,0.0,0.5411255411255411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35893754486719315,0.0,0.0,0.0,0.0,0.0,0.0,0.5411255411255411,0.0,0.0,0.0,0.0,0.0,0.2471576866040534,0.0,0.0,0.36630036630036633,1.1979424068827742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537098560354374,0.0,0.0,0.0,0.0,0.0,0.6553079947575361,2.615973847084154,2.0349408481704203,11.642857142857142,2.159619157887257,2.7434078084534512,3.426747948938529,0.653236398395239,6.571428571428571,0.8354995772250576,2.159619157887257,3.207082208315775,26.615249433106577,1.953529400636184,15.253446894124107,17.440224815727458,13.056897642661283,18.0568046400839,18.876423570910962,20.793955540553434,0.0025433172050277507,0.0007178750897343862,2015,5
2015-06-01,10,2.4979575383928796,0.6329113924050633,2.0614828209764915,0.0,1.2224591329068943,0.49504950495049505,2.8015751341128574,0.8767288942634721,0.6329113924050633,0.4761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,1.5267175572519083,0.0,0.0,0.0,0.0,0.0,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0614828209764915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746268656716418,0.0,0.4761904761904763,0.49504950495049505,0.0,0.0,0.0,0.0,2.386637374776758,0.0,0.0,0.4149377593360996,0.0,0.0,0.0,0.38167938931297707,0.0,0.49504950495049505,0.6329113924050633,0.0,0.0,0.0,0.0,2.418199994596201,0.0,4.350715086651415,12.2,2.4779604053053927,2.737232756020312,3.557580180376,0.696624401179746,6.7,0.8579973534181221,2.4779604053053927,2.3606724664638676,26.256944444444446,1.9342149331577687,21.02176451580422,16.157775800020858,12.81503079627414,17.01971197013486,17.491069034304086,19.406305834512686,0.004334452077072045,0.0009900990099009901,2015,6
2015-07-01,6,4.094852454775224,0.0,0.0,0.0,0.0,0.0,0.6127450980392156,0.0,0.0,0.8375209380234506,0.0,0.0,0.6127450980392156,0.0,0.0,0.0,2.644586418712558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127450980392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980039920159681,1.8355249300394185,12.666666666666666,2.7820589207639035,2.722791776255587,3.3299587492923717,0.8036543647707846,5.333333333333333,0.8240152008176177,2.7820589207639035,1.9901555663587749,22.90376984126984,1.8634075286641316,24.14409806483587,15.370662100879528,12.25871420078572,16.83362433223342,16.571526748952593,18.942311016434555,0.0045368891073696285,0.002647296782790786,2015,7
2015-08-01,8,3.5109688863932207,0.6476683937823834,0.5952380952380953,0.0,0.0,1.2758090972999714,1.8381445842585742,0.0,1.0775862068965516,0.0,0.0,0.0,0.6476683937823834,0.0,0.0,0.0,0.0,2.863300492610837,0.0,0.0,0.0,0.0,0.0,0.0,0.6476683937823834,0.0,0.0,0.0,0.0,0.0,0.5952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628140703517588,0.0,0.0,0.0,0.6476683937823834,1.8381445842585742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0775862068965516,0.0,0.0,0.0,0.0,1.288659793814433,0.0,11.25,2.351191090853079,2.8013570582074587,3.2299973274694604,0.6943340980370155,5.125,0.6618653971141882,2.351191090853079,2.201068552938521,23.40833333333333,1.9212377377720147,20.65673228901789,16.049270237761103,12.36551564189516,16.92993340201672,17.007700307335682,19.235944353133277,0.006743986254295533,0.0011904761904761906,2015,8
2015-09-01,15,3.7076828481442776,0.0,0.0,0.0,0.7982411635379673,0.28612303290414876,0.5350420843378589,0.3189792663476874,0.0,0.7982411635379673,0.0,0.0,0.5783843957214075,0.0,0.0,0.0,1.3157110256127278,0.0,1.0153462632721748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7982411635379673,0.0,0.0,0.0,0.28612303290414876,0.0,0.0,0.0,0.0,0.5350420843378589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189792663476874,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.3472222222222222,1.0559069012795665,12.6,2.647402513568175,2.7967800025060257,3.5117042158356573,0.7699308566894135,6.4,0.8385823701590066,2.647402513568175,3.4101714032074404,26.19325637325637,2.0053783193467427,15.00488260604334,17.20092990891707,12.984600500066938,17.862772032456096,18.501649040159652,20.69174699689302,0.004179214919962577,0.0027851295615088393,2015,9
2015-10-01,15,2.211403377087527,0.0,0.6585465787611279,0.0,0.45045045045045046,2.0721815239007095,0.0,0.44150110375275936,0.9661835748792271,0.0,0.0,0.0,0.0,0.0,0.44150110375275936,0.0,1.2001017035341979,0.5698005698005699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585465787611279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45045045045045046,0.0,0.0,0.0,0.3745318352059925,1.697649688694717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44150110375275936,0.0,0.9661835748792271,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.8202889825406382,10.6,2.0180242882121173,2.6688501828197473,3.2034415252183113,0.5521616732460944,3.3333333333333335,0.5851531517099472,2.0180242882121173,2.131519287741573,22.17233044733045,1.9181966171751506,21.500633777341996,15.671969198986828,12.361612525789816,16.653726019679507,16.325253650499388,18.750562040389173,0.005507886953705573,0.0,2015,10
