feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
word_finding_per_1k_words,54.397465551184034,5.836181650868785e-05,3.1692126502806692,0.05777017344118951,0.006410453130559114,2026.0,-0.019481331444201246,0.5280031916403765,0.35046265627941725,0.08616003672485673,0.10919708252713521,0.09443370106278004,0.08971575108293396,0.7785687188013315,0.0049023925867297796
marker_verbs_total_per_1k_words,66.12005251474991,0.0021586895423757915,5.030047444402795,0.3128099491327525,0.0003875067855922676,2019.0,0.11767270041250044,0.38029253368782867,0.6200137027461747,0.4432713362126188,0.37898637264306817,0.16354851904928824,0.4966590730555686,0.811840327742264,0.18132992155956648
marker_words_total_per_1k_words,41.75318059500209,0.004133837788615453,3.741177089375164,0.49295342341156884,0.010798243759533541,2019.0,-0.2595861894689697,0.2298288773439463,1.6941494261143641,0.19951135568274703,1.7325677707759062,0.0021371343906448903,1.4729815813069365,0.8730326227741517,0.347242374243698
coordination_count,11.729992661733824,0.009268252190462319,1.6343747887004847,0.2789862799858571,7.77141325482494e-05,2019.0,0.33124477041152994,0.014999260892099464,-0.11489224330783988,0.8643646667724743,-0.1213855527329776,0.5779013316231174,0.20985921767855234,0.8134550168596193,0.7785331839988348
verb_align_per_1k_words,72.01912539370176,0.009447272671767135,3.871909974365584,0.08148671595950925,0.0004959337811387371,2026.0,0.01118392429611749,0.7002837119608762,0.23020080142043714,0.21272469506664304,0.13388411517794202,0.039893076086922274,0.1450680394740595,0.8668394192739547,0.7935709044284394
causal_markers_total_per_1k_words,-29.003135518364427,0.014693260587383903,-1.348221688366001,-0.08452243861455386,0.011995950784142232,2026.0,-0.0803307806063801,0.28072272733012515,-0.09279277591755472,0.8311723755663019,0.022765921853074206,0.8706160161844783,-0.0575648587533059,0.48830447783650566,1.0
verb_exhibit_per_1k_words,36.69233359851146,0.016839297370143138,1.3139551290021274,0.019817108945645426,0.1917490585847513,2026.0,-0.006645544553374628,0.8478046379790665,0.05243812422754622,0.8030273369393903,0.06369982836395138,0.35822578713630904,0.057054283810576756,0.2653543705687835,1.0
verb_enhance_per_1k_words,69.75642780283171,0.017730158241207133,3.3789166989393253,0.18167596877101105,0.0007712382480000353,2019.0,0.10851111216305376,0.25808297383924006,0.09518186341433019,0.8646262249226402,0.1954864863374919,0.29311488319041534,0.30399759850054564,0.738552517810073,1.0
adjective_crucial_per_1k_words,45.90627013006611,0.01786996915864862,1.7986576720547092,0.034807125669900726,0.006529070875779203,2026.0,0.05501749465175433,0.04914623228329984,-0.033407048949343945,0.8224193179072059,-0.05123243128425647,0.3005308750949396,0.0037850633674978637,0.6068378912094199,1.0
verb_underscore_per_1k_words,100.00000000000001,0.02293771598979725,3.9383253318075027,0.017969293212023098,0.015529748611194993,2026.0,-2.6020852139652106e-17,0.9999999999999987,0.11371445985851385,0.20945271821708022,0.012880130706562614,0.6433425092940006,0.012880130706562588,0.5801923673973917,1.0
hedge_ratio,-12.831333841762461,0.023646630776073985,-1.84204519194265,-5.738310197672891e-05,0.03972834642138631,2026.0,-4.27621628713912e-05,0.47603888210969125,0.00017659747320460703,0.6244793265735293,-0.00011513889051430931,0.33192189603671585,-0.00015790105338570051,0.44239236944808036,1.0
causal_marker_hence_per_1k_words,-55.865756655381276,0.023823774260991724,-1.2203480599307475,-0.01664726728742996,0.22194322729443822,2026.0,0.025539271537028257,0.38130517837839584,-0.18062497613370102,0.3115711667522003,-0.06381639932350579,0.26906345583966185,-0.03827712778647753,0.37700342628201355,1.0
word_while_per_1k_words,32.088455726615,0.026015826586115648,1.6876420762921716,0.09617054399358772,0.08268759574701591,2024.0,-0.05143006160436508,0.6104463611086561,0.08857106548780817,0.8841064718453215,0.43459762121045814,0.050639916109058714,0.38316755960609306,0.5679142806029623,1.0
dependency_length_std,4.513255521063909,0.030609068520436124,1.8381385829944075,0.00821272043660249,0.009544090770283526,2026.0,0.000721146033757834,0.8959123672083691,0.011532695536635265,0.7310390788267866,0.019321621504792667,0.10052741379632635,0.0200427675385505,0.6652796567243618,1.0
emphasis_markers_total_per_1k_words,27.475139329824515,0.032983479219807994,1.1618548886255482,0.03547129576240432,0.15759971980327783,2026.0,0.033387720247183825,0.5623681882091525,-0.21901791091610687,0.5317672431453566,0.09179477199352008,0.41881019101165107,0.1251824922407039,0.28101264141418436,1.0
emphasis_marker_notably_per_1k_words,62.64859995758592,0.036132080259075994,1.7043674929803727,0.015831056012302752,0.04501300767930891,2026.0,0.006978738704815239,0.6710404177206934,-0.031548505133299626,0.7509866982854843,0.040399560328965745,0.22689066881047193,0.047378299033780984,0.46101920995246704,1.0
word_notably_per_1k_words,62.64859995758592,0.036132080259075994,1.7043674929803727,0.015831056012302752,0.04501300767930891,2026.0,0.006978738704815239,0.6710404177206934,-0.031548505133299626,0.7509866982854843,0.040399560328965745,0.22689066881047193,0.047378299033780984,0.46101920995246704,1.0
word_insight_per_1k_words,55.1389935004577,0.0424616615895662,2.20277407299641,0.04731355385480429,0.0039930688879274935,2026.0,0.022204345725707557,0.4881038165604372,0.14397624416241678,0.4596292172785714,0.023800721991523267,0.6998994734759301,0.04600506771723083,0.621030025230767,1.0
colon_per_1k_words,22.18386076921978,0.049251739128692934,1.1725589279338808,0.2667338910546161,0.08800366635956144,2024.0,-0.00533289430082505,0.9874813115719758,0.37636895302339224,0.8553126465880438,0.7182020806204162,0.29588123294535684,0.7128691863195912,0.37087053820227345,1.0
certainty_ratio,16.601882120784676,0.05272222561859326,1.3526153246116728,7.069087026777726e-05,0.34641476479729155,2026.0,-0.00016689249195371732,0.22211981385664137,0.00014093012935303183,0.8583752360091297,0.000700180967422126,0.021504045881512557,0.0005332884754684087,0.5569055539561436,1.0
list_of_three,16.25845688022003,0.05321217702236525,1.2482877943360193,0.06215388405841029,7.667322816788601e-05,2026.0,0.09661589119423583,0.001356572416054025,-0.2065373721264975,0.12924833158938687,-0.029192511293540932,0.4782107680877461,0.0674233799006949,0.8677879942413178,1.0
word_across_per_1k_words,47.20371139980332,0.05729904464636128,2.1380275526736834,0.2029406476900735,0.039050011650389405,2024.0,-0.18899310766717198,0.06747217277502071,0.534497458983063,0.3532578302090519,1.0376182551973894,0.00034067474894983185,0.8486251475302173,0.8904448435710375,1.0
causal_marker_consequently_per_1k_words,54.62348066365394,0.0624985828776093,1.1691551532663693,0.010004270996997225,0.012625786774026013,2026.0,0.01539710379770028,0.0894400873971255,-0.04084366488215925,0.4227439417642569,-0.001253576779172214,0.9376685695277263,0.014143527018528066,0.5238289309055335,1.0
dependency_length,2.063537757968662,0.06438573959045006,2.3307041702673756,0.019286860483654827,0.004195857327769571,2026.0,-0.00022387566239960924,0.9733714486849341,-0.002474243154319975,0.9515118870740484,0.0629629894241419,0.0010951209157639141,0.0627391137617423,0.8974606172202196,1.0
em_dash_per_1k_words,33.80166252832282,0.06681795750733685,1.007644127151885,0.03506416474804746,0.0141693318738639,2026.0,0.08931272663335926,0.0019974576482759687,-0.34506480593699734,0.020921442376800492,-0.03819800546004737,0.3522353252030168,0.051114721173311894,0.7654021477053187,1.0
coordination_per_sentence_std,3.1207814246065073,0.0679599307079229,1.1037842806959104,0.010112083913858238,0.004951525765868199,2026.0,0.015631771923568488,0.04605115506355428,-0.044189846912581404,0.3036692074384264,-0.00035540143151979893,0.9787267225668681,0.01527637049204869,0.6213921691866306,1.0
sequential_marker_additionally_per_1k_words,50.41864078249108,0.07040409363270757,1.7554968063006464,0.03241374111710219,0.014307655995254876,2026.0,0.03915136502931092,0.1620265671814045,0.09005489040285675,0.5752611027789949,-0.05643201781101855,0.28765848305591213,-0.01728065278170763,0.5503622243637663,1.0
word_additionally_per_1k_words,50.41864078249108,0.07040409363270757,1.7554968063006464,0.03241374111710219,0.014307655995254876,2026.0,0.03915136502931092,0.1620265671814045,0.09005489040285675,0.5752611027789949,-0.05643201781101855,0.28765848305591213,-0.01728065278170763,0.5503622243637663,1.0
causal_marker_thus_per_1k_words,-49.22558458104671,0.074275443633727,-0.8931868456857156,-0.09859796244932412,0.019920019773562343,2026.0,-0.16010799251703178,0.10106168071157295,0.21993463713806297,0.6858736959411955,0.10993506999480183,0.5323307500383825,-0.05017292252222995,0.4783662077087185,1.0
word_particularly_per_1k_words,29.193335352546317,0.07876270294073807,0.9920083183911158,0.025241999464252766,0.14626791489887148,2026.0,0.04387442759540833,0.2884432809374582,-0.2067183287269001,0.4029420359816247,0.021180745110344585,0.7854124378519791,0.06505517270575291,0.2721982206578868,1.0
emphasis_marker_particularly_per_1k_words,29.193335352546317,0.07876270294073807,0.9920083183911158,0.025241999464252766,0.14626791489887148,2026.0,0.04387442759540833,0.2884432809374582,-0.2067183287269001,0.4029420359816247,0.021180745110344585,0.7854124378519791,0.06505517270575291,0.2721982206578868,1.0
list_of_three_per_1k_words,12.919282964107119,0.10063014739075775,1.2001380607786847,0.23219319317977605,0.0012775569957698618,2019.0,0.297579409019446,0.042677762515355155,-0.7915813036046845,0.3219563213171557,0.10005430995575955,0.688880086319898,0.39763371897520555,0.7060042981013082,1.0
verb_delve_per_1k_words,100.0,0.10658924263737227,2.084561114902505,0.0021231798333780426,0.1112410001397925,2026.0,-2.168404344971009e-18,0.9999999999999993,0.024085158824589385,0.1819440595872841,-0.002619456961272293,0.6340870913966055,-0.0026194569612722953,0.4006287403117005,1.0
