feature,human_mean,human_std,ai_mean,ai_std,diff_ai_minus_human,ratio_ai_over_human,cohens_d
emphasis_marker_particularly,0.002403846153846154,0.04898970041777787,0.03365384615384615,0.1973898207822964,0.03125,13.999999999999998,0.21730034256244402
certainty_count,0.04567307692307692,0.2409494628278648,0.014423076923076924,0.14367271184123465,-0.031249999999999997,0.31578947368421056,-0.1575367257602423
emphasis_markers_total,0.003205128205128205,0.05654571063735206,0.03365384615384615,0.1973898207822964,0.030448717948717948,10.5,0.2097166397134151
causal_markers_total,0.028846153846153848,0.1721637814744861,0.0,0.0,-0.028846153846153848,0.0,-0.23695240451939756
word_within,0.020833333333333332,0.16380189624537092,0.04807692307692308,0.27617995687032076,0.027243589743589747,2.307692307692308,0.11998762441631804
dependency_entropy_normalized,0.9166661921710141,0.03678320941811771,0.8939414557060079,0.0423551154157176,-0.022724736465006168,0.9752093655693952,-0.5728860160982144
semicolon_count,0.020833333333333332,0.1823361131708848,0.003205128205128205,0.08003196778679363,-0.017628205128205128,0.15384615384615385,-0.12519669874035766
dependency_length,3.0893021488635677,0.673963559309752,3.072557403882305,0.33897034061772296,-0.01674474498126255,0.9945797645635205,-0.03138980708259065
word_finding,0.007211538461538462,0.08464793901606894,0.023237179487179488,0.17531303608513762,0.016025641025641024,3.2222222222222223,0.11641559982052921
contrast_markers_total,0.015224358974358974,0.1224932683271815,0.0,0.0,-0.015224358974358974,0.0,-0.17576880129009786
contrast_marker_however,0.01282051282051282,0.11254464246516448,0.0,0.0,-0.01282051282051282,0.0,-0.1611000107176081
causal_marker_hence,0.01282051282051282,0.11254464246516448,0.0,0.0,-0.01282051282051282,0.0,-0.16110001071760813
causal_marker_thus,0.009615384615384616,0.10551973703274954,0.0,0.0,-0.009615384615384616,0.0,-0.128868851580725
summary_marker_in_summary,0.0,0.0,0.007211538461538462,0.08464793901606893,0.007211538461538462,,0.12048321100820732
causal_marker_accordingly,0.005608974358974359,0.07471269310643718,0.0,0.0,-0.005608974358974359,0.0,-0.1061705485326835
verb_align,0.0,0.0,0.003205128205128205,0.05654571063735206,0.003205128205128205,,0.08016055905472486
marker_verbs_total,0.0008012820512820513,0.028306925853614894,0.004006410256410256,0.06319461132355482,0.003205128205128205,5.0,0.06545959302294374
marker_verbs_total_per_1k_words,0.015409270216962527,0.5443639587233634,0.01856640045951523,0.29524870754751564,0.0031571302425527047,1.2048851242207004,0.007209789634327351
hedge_ratio,0.009679324901859705,0.013607773283003038,0.011332397848887421,0.00875983415040581,0.0016530729470277169,1.1707839093933203,0.14445551822383548
contrast_marker_alternatively,0.0016025641025641025,0.04001598389339681,0.0,0.0,-0.0016025641025641025,0.0,-0.0566365653898717
causal_marker_thereby,0.0008012820512820513,0.028306925853614894,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
sequential_marker_moreover,0.0008012820512820513,0.028306925853614894,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
adjective_comprehensive,0.0008012820512820513,0.028306925853614894,0.0016025641025641025,0.04001598389339682,0.0008012820512820513,2.0,0.023118688817470968
summary_marker_taken_together,0.0,0.0,0.0008012820512820513,0.02830692585361489,0.0008012820512820513,,0.04003203845127178
summary_marker_collectively,0.0008012820512820513,0.02830692585361489,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
word_across,0.0008012820512820513,0.028306925853614894,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
verb_enhance,0.0,0.0,0.0008012820512820513,0.028306925853614894,0.0008012820512820513,,0.04003203845127178
verb_exhibit,0.0008012820512820513,0.028306925853614894,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
summary_marker_ultimately,0.0008012820512820513,0.028306925853614894,0.0016025641025641025,0.04001598389339681,0.0008012820512820513,2.0,0.023118688817470975
emphasis_marker_importantly,0.0008012820512820513,0.028306925853614894,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
contrast_marker_nevertheless,0.0008012820512820513,0.028306925853614894,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
sequential_marker_subsequently,0.0008012820512820513,0.028306925853614894,0.0,0.0,-0.0008012820512820513,0.0,-0.04003203845127178
certainty_ratio,0.0004800520307016379,0.002667541448655487,7.809408311366153e-05,0.000770860740649259,-0.0004019579475879764,0.1626783725912381,-0.2047237960208197
verb_garner,0.0,0.0,0.0,0.0,0.0,,0.0
