feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
marker_verbs_total_per_1k_words,73.67871515706834,0.017734234680879632,2.9170832631887866,0.3232250170869715,0.0015769676016227782,2023.0,1.0
verb_enhance_per_1k_words,68.85300697130758,0.0368543572521576,2.2463454664862867,0.21588081043815038,0.0030551071937282457,2023.0,1.0
word_across_per_1k_words,61.20208317163332,0.041912589152444696,1.9441306733397763,0.3272001729487976,0.009483557895955553,2023.0,1.0
adjective_comprehensive_per_1k_words,73.56813799476708,0.04342956704864353,1.9346418129104008,0.05705779596514361,0.0024554436207231173,2026.0,1.0
verb_exhibit_per_1k_words,77.2572035757208,0.05710803706847904,1.866463944090225,0.08221186498671143,0.01511129420617981,2026.0,1.0
em_dash_per_1k_words,100.0,0.05866765514805476,2.106113575832376,0.020641031717234682,0.19334557998380966,2026.0,1.0
summary_marker_ultimately_per_1k_words,100.0,0.07428557090504441,1.9035587872717863,0.00875413711899455,0.195810009835932,2026.0,1.0
sequential_marker_furthermore_per_1k_words,64.13643934508512,0.0797628841468016,1.5136704374485828,0.043090499532792786,0.038708651464673866,2026.0,1.0
marker_adjectives_total_per_1k_words,38.31790397939385,0.09058436597452373,1.4253896459889894,0.14196599427248274,0.2501382771289359,2026.0,1.0
marker_words_total_per_1k_words,26.644005142464366,0.11427877689988386,1.3326515224656192,0.6295912958667804,0.02887425095368002,2023.0,1.0
word_while_per_1k_words,30.39969342560649,0.1269598292429322,1.2793032936117632,0.15367838340639395,0.029137244118621917,2026.0,1.0
certainty_ratio,15.073343655618435,0.1325199682920343,1.328057988898349,0.00019439937538492274,0.0363839988181524,2026.0,1.0
word_insight_per_1k_words,100.0,0.1567415425544958,1.3291487677700045,0.022650075994110362,0.4227986234847175,2026.0,1.0
adjective_crucial_per_1k_words,100.00000000000001,0.15791923537573818,1.3237994976491336,0.020599442123028142,0.5306615119529904,2026.0,1.0
colon_per_1k_words,24.9176215677569,0.16091507459199103,1.1597569195891377,0.5262824157974542,0.016518438198689183,2023.0,1.0
verb_align_per_1k_words,100.0,0.1895284931982937,1.1953046563931535,0.009667913095621943,0.4207037479065526,2026.0,1.0
word_additionally_per_1k_words,-42.080610417250654,0.21762289932778184,-1.0272826502695882,-0.038132079684028576,0.30343996779838334,2026.0,1.0
