feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
word_while_per_1k_words,40.39930258681974,0.04874574340548545,1.3821370905124664,0.1407134095021885,0.22037481348872653,2024,-0.17997875140732333,0.47584567339290595,1.4844713048808855,0.3388854757826616,0.44179402610321566,0.3737816079654199,0.26181527469589233,0.33158125946751094,1.0
marker_words_total_per_1k_words,41.30064106275258,0.10809786846936584,1.3443856959534037,0.37037227201479633,0.16778176031240893,2019,-0.235493613072249,0.6952165135883543,2.3976355297740115,0.5146107050869078,0.9928933288089402,0.40520983780564057,0.7573997157366912,0.3049437828466661,1.0
dependency_length,2.6315212448951124,0.10874174756432206,1.213596030919929,0.026209030873512142,0.057717467942428255,2026,-0.0022013313656147997,0.9409240538842352,0.14932830937458,0.4173681274089056,0.03220969746977786,0.5817587187679196,0.030008366104163058,0.40515939341977525,1.0
word_finding_per_1k_words,89.63249106406333,0.11260393645382363,1.9489675635319523,0.11997997674425882,0.005702198976352738,2024,-2.3592239273284576e-16,0.9999999999999969,0.1159567816381298,0.7563698061875868,0.3361753999058173,0.019987397879513757,0.3361753999058171,0.7875413550476438,1.0
emphasis_markers_total_per_1k_words,-100.0,0.122357754849456,-0.7424186696923338,-0.003803779123287204,0.9147988812475095,2026,0.13363757206121754,0.08632055808295935,-0.5910696674243473,0.1918687713426639,-0.20689764532129112,0.15909945059596442,-0.07326007326007358,0.39169726274535355,1.0
coordination_per_sentence_std,8.384532468245922,0.1620310442332801,1.108921651420119,0.026249968873245846,0.010159459812975325,2026,0.03396357484805328,0.14059163070460468,-0.040004554772227516,0.7589563689237362,-0.008954798797410665,0.830476188065159,0.02500877605064261,0.5101606170416892,1.0
list_of_three,28.98901779372394,0.1622751007627774,1.0165487839613543,0.07106493933417009,0.05353513538900104,2026,0.10714285714285733,0.19088729639552948,0.17158119658119605,0.7158227532305279,-0.18137362637362658,0.24980578220508765,-0.07423076923076925,0.4355035965498665,1.0
causal_marker_thus_per_1k_words,-74.76591238031217,0.19162029836438013,-0.6182781718448084,-0.16209405393363988,0.05437308731406938,2019,-0.33494146794639434,0.09099706801487328,0.661588790683301,0.5491023823899825,0.2919861414859141,0.4153357183810358,-0.042955326460480225,0.41654636409216184,1.0
causal_markers_total_per_1k_words,-74.76591238031217,0.19162029836438013,-0.6182781718448084,-0.16209405393363988,0.05437308731406938,2019,-0.33494146794639434,0.09099706801487328,0.661588790683301,0.5491023823899825,0.2919861414859141,0.4153357183810358,-0.042955326460480225,0.41654636409216184,1.0
contrast_marker_nevertheless_per_1k_words,-100.0,0.19187607002494436,-0.610336411141203,-0.027718303544535094,0.2129103612420734,2026,-0.029178338001867452,0.5920872921045552,-0.0630994447248863,0.8472783998130513,0.02917833800186744,0.7819462144131659,-1.3877787807814457e-17,0.16171684439832912,1.0
list_of_three_per_1k_words,32.379364751225616,0.200854713506771,1.03718275056236,0.45189862482700494,0.047060201648654015,2019,0.5595215280466529,0.27957107087387634,1.1026406669711137,0.7161413646156789,-0.7708063740534243,0.43616094699212926,-0.21128484600677144,0.39508509484069876,1.0
verb_align_per_1k_words,82.38975757013482,0.21577655306676827,1.3430667563307144,0.11740038567725387,0.01957315811394399,2024,0.06802721088435354,0.33794256184425997,-0.6978201665925995,0.12310518595230602,0.4282714869056718,0.010996762310965247,0.49629869779002533,0.7796037655948802,1.0
word_within_per_1k_words,47.37669337416452,0.23305248263448394,0.8920761963836147,0.0569819623541113,0.16186321992788427,2026,0.1116608259465403,0.26263766100817554,-0.3398441878295357,0.562220190684712,-0.0415956490377881,0.8236596429378396,0.07006517690875219,0.23046417874584624,1.0
marker_verbs_total_per_1k_words,48.19018223483509,0.2356724464565254,1.0919069024843877,0.2128285539555287,0.09326822814709754,2024,0.10016504398339607,0.6931281691176583,-1.1699134720728472,0.453485899388113,0.8129859486064399,0.126826072477646,0.913150992589836,0.4694991259796484,1.0
word_insight_per_1k_words,100.0,0.23908334767418116,1.3376183477489305,0.05089593433151713,0.1330314628423132,2026,-5.204170427930421e-17,0.9999999999999996,0.2044989775051125,0.6687836409203554,0.08220858895705536,0.5937506602274847,0.08220858895705531,0.26460194487740696,1.0
adjective_crucial_per_1k_words,-100.0,0.24398609121047662,-0.5375333131662838,-0.006026468290619237,0.922470642894197,2026,0.23649082274419225,0.08002177480478712,-1.3735934625422497,0.09129501454360578,-0.23649082274419264,0.3340175922250903,-3.885780586188048e-16,0.40225873356574826,1.0
certainty_ratio,42.27593550939686,0.25641988934547993,0.9920444081088865,0.0003991927041676636,0.02156414450242496,2026,0.0002536857662313261,0.462597936970359,-0.0011548089280973264,0.5785764694385573,0.000911481074813322,0.19283314065386925,0.001165166841044648,0.5480431232115399,1.0
coordination_count,6.247218800207984,0.2915444374936079,0.5598257254875595,0.1723432550355627,0.10424658362441795,2019,0.5476190476190481,0.019324574978563103,-1.3095848595848596,0.2831025687460116,-0.6832600732600744,0.09867459498289355,-0.1356410256410263,0.550720424937738,1.0
dale_chall,0.9049431711497126,0.298599178109965,0.6729786305287725,0.05021185372010818,0.09384185819546335,2026,0.01564538389789101,0.821432652448534,0.13364583208806222,0.7510158048957507,0.05787118051191037,0.6697954255757799,0.07351656440980138,0.28642513491427235,1.0
sequential_markers_total_per_1k_words,36.4791025487164,0.30059973859697703,0.8335485357845323,0.06740686872144826,0.422501119506775,2026,-0.02069076642707631,0.9193319349551539,0.8192029259422928,0.5144073661153441,-0.03862420839446886,0.9227379036449519,-0.05931497482154517,0.11675436043344356,1.0
contrast_markers_total_per_1k_words,-31.930576633415253,0.30306426458339886,-0.5548113116380626,-0.030443549813429577,0.823547411756008,2019,0.3188928129336033,0.31942979818570216,-2.4447858058603362,0.21656713183516008,-0.1593632948948852,0.7924048407142581,0.15952951803871807,0.20492358553972212,1.0
dependency_length_std,6.047546942246418,0.30549060056083777,0.7609211391900814,0.007752486881818781,0.4219455239121898,2026,-0.020734756754962867,0.32683413542478523,0.08139533277865939,0.5182030821305832,0.058872389254071913,0.1667056765860344,0.03813763249910905,0.326856952425576,1.0
emphasis_marker_notably_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,0.004361132887778652,0.8928004481276266,2026,0.13363757206121757,0.05983787551928543,-0.7127337176598262,0.09025195513383477,-0.13363757206121782,0.29364509142295514,-2.498001805406602e-16,0.4155844155844156,1.0
contrast_marker_conversely_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,0.0016818198636380447,0.8928004481276266,2026,0.05153576582148017,0.05983787551928543,-0.27485741771456074,0.09025195513383477,-0.051535765821480256,0.29364509142295514,-8.326672684688674e-17,0.4155844155844157,1.0
word_notably_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,0.004361132887778652,0.8928004481276266,2026,0.13363757206121757,0.05983787551928543,-0.7127337176598262,0.09025195513383477,-0.13363757206121782,0.29364509142295514,-2.498001805406602e-16,0.4155844155844156,1.0
contrast_marker_nonetheless_per_1k_words,-100.0,0.35061666282020754,-0.42257712736425834,0.0018500018500018495,0.8928004481276266,2026,0.056689342403628204,0.05983787551928543,-0.3023431594860168,0.09025195513383477,-0.0566893424036283,0.29364509142295514,-9.71445146547012e-17,0.4155844155844156,1.0
emphasis_marker_particularly_per_1k_words,-100.00000000000001,0.35061666282020754,-0.4225771273642583,0.0038423115346192275,0.6848487144273755,2026,2.2551405187698492e-17,0.9999999999999989,0.21978021978021975,0.04737362853301974,-0.07326007326007328,0.041336937366907245,-0.07326007326007325,0.5636363636363635,1.0
word_particularly_per_1k_words,-100.00000000000001,0.35061666282020754,-0.4225771273642583,0.0038423115346192275,0.6848487144273755,2026,2.2551405187698492e-17,0.9999999999999989,0.21978021978021975,0.04737362853301974,-0.07326007326007328,0.041336937366907245,-0.07326007326007325,0.5636363636363635,1.0
emphasis_marker_remarkably_per_1k_words,-100.0,0.35061666282020765,-0.42257712736425834,-0.01200722354568508,0.4953667595162971,2026,1.3010426069826053e-17,0.9999999999999998,-0.09811616954474096,0.7133405267739912,-5.4752209710517974e-17,0.9999999999999996,-4.174178364069192e-17,0.06493506493506485,1.0
word_additionally_per_1k_words,59.8108919815396,0.35721645481480296,0.9204380952012987,0.07657618100421278,0.2762208786490965,2024,-0.059822924144532365,0.7146486355779618,0.4470712153969716,0.6531408033121546,0.25958501704052356,0.42353851009683874,0.1997620928959912,0.21996859104467037,1.0
sequential_marker_additionally_per_1k_words,59.8108919815396,0.35721645481480296,0.9204380952012987,0.07657618100421278,0.2762208786490965,2024,-0.059822924144532365,0.7146486355779618,0.4470712153969716,0.6531408033121546,0.25958501704052356,0.42353851009683874,0.1997620928959912,0.21996859104467037,1.0
verb_underscore_per_1k_words,100.0,0.3910022189557705,0.9128709291752768,0.06442468754026542,0.11393741215192034,2024,-1.4224732503009818e-16,0.9999999999999984,-0.3350083752093801,0.45773920429022863,0.3350083752093804,0.041336937366907245,0.33500837520938026,0.5636363636363637,1.0
verb_showcase_per_1k_words,100.00000000000001,0.3910022189557705,0.9128709291752768,0.005646807972389366,0.49536675951629755,2026,-2.6020852139652106e-18,1.0,0.12919896640826875,0.2720704663107465,-0.03229974160206715,0.3856253252622892,-0.03229974160206715,0.23636363636363622,1.0
verb_foster_per_1k_words,100.0,0.3910022189557705,0.9128709291752768,0.00779078319185271,0.49536675951629755,2026,2.2551405187698492e-17,0.9999999999999993,0.1782531194295899,0.27207046631074716,-0.0445632798573975,0.38562532526228877,-0.04456327985739748,0.2363636363636369,1.0
verb_exhibit_per_1k_words,75.84541062801932,0.4534847313622762,0.7549403210630924,0.04580035349266118,0.16992794836852146,2026,-4.163336342344337e-17,0.9999999999999996,0.21978021978021983,0.6468579371608747,0.06007326007326026,0.6962215399878762,0.06007326007326022,0.22325511689646338,1.0
contrast_marker_however_per_1k_words,-23.818647550377253,0.4612024394726536,-0.403871127214276,-0.006257067982534435,0.9593996646062998,2019,0.23984604271036236,0.4206200503695863,-1.804485783934872,0.32319086757746396,-0.08031652467164448,0.8876678299877114,0.1595295180387179,0.13001273032691285,1.0
dependency_entropy,-0.3281005493568921,0.4756421367021204,-0.4010210910789549,-0.004334560061032006,0.25377663749061513,2026,-0.0097902290299067,0.2596065842516415,0.06753718371785897,0.20498980491822372,-0.008927556722521112,0.5858893031606791,-0.01871778575242781,0.30588005443208355,1.0
sentence_depth_std,2.9451759440586076,0.5553695336652512,0.3098082136543839,0.005075428006741405,0.8810661168279018,2026,-0.010769112080244309,0.8987747071024792,0.2493037146127618,0.6298050649848506,-0.046601017184097177,0.7780980795039274,-0.057370129264341485,0.038647921141613195,1.0
clause_depth_std,2.9451759440586076,0.5553695336652512,0.3098082136543839,0.005075428006741405,0.8810661168279018,2026,-0.010769112080244309,0.8987747071024792,0.2493037146127618,0.6298050649848506,-0.046601017184097177,0.7780980795039274,-0.057370129264341485,0.038647921141613195,1.0
flesch_kincaid_grade,1.5241065023428753,0.6046655509121766,0.30332048533686545,0.10525175776577571,0.4536126621473179,2019,-0.06700430113775602,0.8455413060887496,0.5199296785345114,0.8033664841120696,0.34519660108558003,0.6092981422713524,0.278192299947824,0.10148880220381706,1.0
semicolon_per_1k_words,30.47922472237241,0.6133426736081171,0.39185425526106193,0.025796553461111524,0.6137026846594089,2026,0.08523611464787953,0.5061374660960332,-0.17724183374589922,0.8174296466481279,-0.11995833687010185,0.628859232269356,-0.03472222222222232,0.06703862486849388,1.0
em_dash_per_1k_words,39.198598160508936,0.6212404159869064,0.4339256916347942,0.015760944480932793,0.7393877110164363,2026,0.061682704169750864,0.5856008843903728,0.21193771726501778,0.7559030245441645,-0.22834937083641757,0.31215346986525816,-0.1666666666666667,0.14003726139144934,1.0
sequential_marker_further_per_1k_words,40.524781341107875,0.6226978913883131,0.3885781384175488,0.009940273453913826,0.40813845324955106,2026,2.6020852139652106e-17,0.9999999999999987,0.3423392976724683,0.0038054361146817595,-0.10154396900796711,0.005897664494756594,-0.10154396900796708,0.7839783881026384,1.0
colon_per_1k_words,5.505368582118061,0.6292037343288025,0.22483411737496709,0.14053911843095346,0.2741009208648297,2019,0.6882787800870205,0.012702136316945056,-3.116036736203676,0.0442240764507591,-0.5288028607389617,0.2434034787969448,0.15947591934805883,0.5654515892924185,1.0
flesch_reading_ease,-5.3955147780115,0.6619540286333786,-0.26071448492583577,-0.5480634085077019,0.4216666878142405,2019,-0.17538284426668432,0.9176838189921976,-0.9500838267499472,0.9264600491403607,-0.8148189715186986,0.8057466744114656,-0.9902018157853829,0.07505154769450584,1.0
adjective_comprehensive_per_1k_words,33.96645977148484,0.6652077790573916,0.33701958444746044,0.14871030124287557,0.35519106561211333,2019,0.2147171552986974,0.5396705127297727,-2.5715907882747127,0.24153969211732096,0.790307970329443,0.2609521482218906,1.0050251256281404,0.3164581555788476,1.0
summary_markers_total_per_1k_words,18.305189853585464,0.7039413964455155,0.22399957967707165,0.047850468264456526,0.4819522151089211,2019,0.16846361185983844,0.26980317692894284,0.21854863098484414,0.806242739579194,-0.4682729016972083,0.12938403962195832,-0.2998092898373699,0.30056777096081966,1.0
summary_marker_overall_per_1k_words,18.305189853585464,0.7039413964455155,0.22399957967707165,0.047850468264456526,0.4819522151089211,2019,0.16846361185983844,0.26980317692894284,0.21854863098484414,0.806242739579194,-0.4682729016972083,0.12938403962195832,-0.2998092898373699,0.30056777096081966,1.0
