feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
dale_chall,6.474324689497648,0.0015991180676187776,3.6547053546845234,0.11304755943049273,0.0017350701927606117,2019,0.012263480050355477,0.7460119914096488,0.4450807092084772,0.09305825276029966,0.1867353385729393,0.0859621418435439,0.19899881862329477,0.8740496405541373,0.1343259176799773
colon_per_1k_words,81.03143663649614,0.00503596637465022,2.0954146058919716,0.3744568637006556,0.0018807364827294934,2019,0.3984004895083924,0.11302295211773927,0.24239769396519448,0.8627790830859521,-0.17035329188660486,0.7064646137748531,0.22804719762178755,0.6437578237898777,0.42302117547061846
marker_adjectives_total_per_1k_words,82.45694537491963,0.020223759264880584,1.4266070139518081,0.13843317878947997,0.16831656797095504,2019,-0.09621108836276479,0.6573676798339267,1.8317822534511645,0.18632303459628585,0.033287572608348116,0.9368576365076025,-0.06292351575441668,0.35539470060810574,1.0
adjective_potential_per_1k_words,101.54938103263528,0.04363677785168484,1.2223859589360764,0.08839377491403341,0.3877291595793894,2026,-0.19397794379603756,0.40404519071553335,1.6004043710014626,0.2651651540225366,0.274935095178102,0.5397494806183751,0.08095715138206444,0.26703986947493574,1.0
causal_marker_thus_per_1k_words,-200.0,0.05574998204952067,-0.9679974078702837,-0.059338167426837396,0.19849219863864806,2026,-0.015612984538063923,0.8880579473020611,-0.1809946668244965,0.7882909903725008,-0.06856209963702058,0.751804972996656,-0.0841750841750845,0.18120621810356718,1.0
list_of_three_per_1k_words,67.77968990297637,0.05611904449954576,1.0268770263875904,0.6066024869944294,0.011321545448607662,2019,0.9484076051047852,0.08100166977434209,-1.311096365591383,0.6612815947780928,-0.5763098998207024,0.5511043389406158,0.3720977052840828,0.5296308229503588,1.0
marker_words_total_per_1k_words,91.64690783608427,0.07582278058127215,1.6891900222649043,0.6601301267130071,0.08344584606464396,2019,-0.4095261781079437,0.42649312902869374,-1.418209312837688,0.6452754301526982,3.9506558792012343,0.0032276261722323785,3.5411297010932907,0.7681669569207135,1.0
avg_syllables_per_word,1.927326886926448,0.09686020663839735,1.3055274199178846,0.002119753645906146,0.5189044710428022,2025,-0.007959212094046353,0.13020727949025557,0.01964226363596637,0.5229770814706414,0.03206517463427869,0.031167640587943968,0.024105962540232333,0.592401643022296,1.0
verb_align_per_1k_words,200.0,0.13140899739660683,1.8811437305016676,0.11022367836441095,0.01233676861780627,2024,-1.8041124150158794e-16,0.9999999999999969,-0.23386575110712984,0.40787583664215177,0.44121414778856816,0.0008982979038600902,0.441214147788568,0.8791159748745604,1.0
marker_verbs_total_per_1k_words,115.85066928774596,0.16239836191940984,1.3670430708306287,0.1639132298468393,0.08103961194719689,2024,0.08995223999161844,0.6603490212380916,-0.5205528369367841,0.6748971456660433,0.4374688043486736,0.28795557056814025,0.527421044340292,0.3801378584373196,1.0
emphasis_marker_importantly_per_1k_words,-200.0,0.17197335082146673,-0.6429012364547941,0.004913368512671775,0.8177781250452133,2026,0.040038436899423505,0.36894759673444666,0.1529216808466705,0.565482391505955,-0.17108920431382726,0.0703509620420264,-0.13105076741440375,0.3614029408127317,1.0
sequential_marker_further_per_1k_words,-129.08968586114415,0.1768271858422694,-0.6617703499064332,-0.020641586979111348,0.6358390720699335,2026,0.09581868612705632,0.34915816911955955,-0.5382800146506579,0.38405822650041777,-0.16075375106212147,0.4170023562888361,-0.06493506493506515,0.20488238394810487,1.0
emphasis_marker_particularly_per_1k_words,116.19312498351522,0.1826432191802817,1.0792892556306894,0.06196377327981732,0.22421871915694774,2026,-0.09704968944099387,0.34101911413753405,0.34335441069596406,0.5712222534233269,0.3717827329310363,0.08184923628601459,0.27473304349004246,0.4610574488480099,1.0
word_particularly_per_1k_words,116.19312498351522,0.1826432191802817,1.0792892556306894,0.06196377327981732,0.22421871915694774,2026,-0.09704968944099387,0.34101911413753405,0.34335441069596406,0.5712222534233269,0.3717827329310363,0.08184923628601459,0.27473304349004246,0.4610574488480099,1.0
sequential_marker_additionally_per_1k_words,200.0,0.18320117274925912,1.5736683632833939,0.04217307493486304,0.21900477476582733,2026,0.0,1.0,0.6241173750578003,0.18591763179685938,-0.10869565217391274,0.45549298473439004,-0.10869565217391274,0.34658423707467156,1.0
word_additionally_per_1k_words,200.0,0.18320117274925912,1.5736683632833939,0.04217307493486304,0.21900477476582733,2026,0.0,1.0,0.6241173750578003,0.18591763179685938,-0.10869565217391274,0.45549298473439004,-0.10869565217391274,0.34658423707467156,1.0
word_insight_per_1k_words,-134.77535288817285,0.18434043030956224,-0.6408271276819023,-0.0750537183853628,0.1573650555208073,2026,-0.14118031225848748,0.27739945572599156,0.39994815819021556,0.601098253931537,0.05460022567840113,0.8229462315346026,-0.08658008658008635,0.22716041690488586,1.0
word_while_per_1k_words,65.15997489912522,0.18474747349502127,0.8245046005908591,0.05198564975591224,0.7552467207675838,2024,-0.29387146468455416,0.46347579571568476,1.007074204877313,0.6751050023360046,0.7074170839918609,0.36956367609093865,0.4135456193073067,0.14183451137791658,1.0
list_of_three,55.09351734156529,0.1919695485827448,0.7432931073371074,0.11821890230981137,0.013560151334093296,2019,0.1842532467532469,0.09208320682302751,-0.27307359307359336,0.6526803364062537,-0.10364718614718627,0.5959775786550123,0.08060606060606063,0.5091820250655424,1.0
word_finding_per_1k_words,178.0270886224045,0.2091724816995678,1.4231979212181884,0.15271990913460304,0.019967873078755007,2024,0.05322546306152841,0.5236201215059331,-0.7560276967220071,0.15703601516207,0.6101820106907733,0.0044070607059407685,0.6634074737523017,0.8146510787003197,1.0
hedge_ratio,52.05958526950916,0.20982128847506615,0.6161763819270895,0.00016532894247790948,0.1870672649448067,2026,0.00047991197773605246,0.10728371520104618,-0.002028335682348281,0.24194367640448,-0.00021087776890710077,0.6933918391221443,0.00026903420882895166,0.3295874953917808,1.0
word_across_per_1k_words,176.55294044934251,0.2189316670201157,1.3991372103634212,0.49841706380265,0.03435019664428041,2024,0.040584415584415,0.9000842645103395,-1.9780680927636662,0.32820301757035253,2.2241391181904846,0.006556644863919603,2.2647235337748994,0.7682347518168017,1.0
verb_exhibit_per_1k_words,142.76805657410497,0.25658383154691844,1.0972828765136071,0.04417536600588142,0.08680134429679581,2026,0.05322546306152864,0.3844783029106953,-0.15876162205807684,0.663022424686422,0.03298143349019552,0.777388444747984,0.08620689655172416,0.2880478256885771,1.0
