feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
dale_chall,readability,2022-11-30,2023,107,95,12,15.44989786545758,15.512728816525277,15.462277701149953,0.10166946105678415,8.895369901571262e-06,0.00010674443881885515,0.050451115375066635,0.025697624658579676,8.377104425047466e-05,0.1008184597058828,0.49622683990513944,0.2527565740141684,0.0008239548373693757,0.9916297249729095,0.04961598526974355,0.029347606283435246,pretrend_plus_first_post_year_indicator_wls_hac,6,0.05788531614803414
avg_words_per_sentence,syntax,2022-11-30,2023,107,95,12,9.633758369120041,10.120675537359263,9.96476051829809,0.30738429560487185,0.007420249587635021,0.08904299505162025,0.155915019061017,0.07479633458523126,0.009314203273963761,0.30251583484807026,0.5072315706767222,0.2433316719647202,0.030301493625870642,0.9841616477275736,0.03711220815650117,0.45500552985375287,pretrend_plus_first_post_year_indicator_wls_hac,6,0.09278052039125292
adjective_pivotal_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.014775259495851437,0.02834422486418392,-0.005092054116472299,0.06030095828668495,-0.00032009210306666903,-0.0038411052368000284,0.03343627898065603,0.01404205687726728,0.0059138475012121584,0.0609587104600999,0.5544900102862725,0.23286623092303171,0.09807219767713037,1.0109078228954147,0.017258565060268388,0.042234131863444935,pretrend_plus_first_post_year_indicator_wls_hac,6,0.10355139036161032
semicolon_per_1k_words,punctuation,2022-11-30,2023,107,95,12,0.04319161433773031,0.0036555051908173705,0.03083182475603211,0.07796041161435256,-0.0001769481628227937,-0.0021233779538735245,-0.027176319565215802,0.014429707328336155,-0.05545854592875467,0.0011059067983230607,-0.34859127860495576,0.18509018910412778,-0.7113680492490462,0.014185492039134674,0.05965172894929381,0.034775849297851935,pretrend_plus_first_post_year_indicator_wls_hac,6,0.17895518684788142
colon_per_1k_words,punctuation,2022-11-30,2023,107,95,12,16.987938530033905,18.325488224846328,20.365467785957684,2.880758738592273,0.04855077718882276,0.5826093262658731,-2.03997956111162,1.350594303881051,-4.68714439671848,0.6071852744952402,-0.7081396764619337,0.4688328410802773,-1.6270520449792771,0.2107726920554099,0.130933472863805,0.17208447676447824,pretrend_plus_first_post_year_indicator_wls_hac,6,0.1964002092957075
marker_verbs_total_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.3132037906721681,0.5975129852909441,0.39069271032248803,0.2125959659541944,0.0009246080724501262,0.011095296869401515,0.20682027496845326,0.0989041199694717,0.012968199828288729,0.4006723501086178,0.9728325466580794,0.46522105687923276,0.06099927517478313,1.8846658181413756,0.03651740650316103,0.1381903340825923,pretrend_plus_first_post_year_indicator_wls_hac,6,0.3286566585284493
summary_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,107,95,12,0.019396875074475607,0.04089291806794363,0.024259551415280082,0.04072638806954671,4.8191684650656034e-05,0.0005783002158078723,0.016633366652663403,0.013843960233436701,-0.010500795404872532,0.04376752871019934,0.40841742764566585,0.3399260501519546,-0.2578376306521652,1.0746724859434968,0.22956155087477811,0.022676291792285364,pretrend_plus_first_post_year_indicator_wls_hac,6,0.3627038233268107
emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,107,95,12,0.0009193288899103652,0.0,0.00394094205724077,0.008960509625197849,5.645842837256772e-05,0.0006775011404708126,-0.003940942057240768,0.003665233512935996,-0.01112479974259532,0.003242915628113785,-0.43981226761460585,0.4090429748135076,-1.2415364982490806,0.3619119630198691,0.28227506113721207,0.01631574079991238,pretrend_plus_first_post_year_indicator_wls_hac,6,0.3627038233268107
sequential_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,107,95,12,0.016054838276059993,0.020908707765231318,0.010504576437087935,0.043552738744428304,-8.140850521834657e-05,-0.0009769020626201588,0.010404131328143159,0.009698487730948387,-0.008604904624515679,0.029413167280801997,0.23888581127344508,0.22268376250366376,-0.19757436323373587,0.675345985780626,0.2833796621291065,0.005702132012969763,pretrend_plus_first_post_year_indicator_wls_hac,6,0.3627038233268107
causal_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,107,95,12,0.00081789555473766,0.0,0.0020738443316723316,0.007971859767561413,2.5849818071466643e-05,0.0003101978168575997,-0.002073844331672337,0.0019605926960952888,-0.005916606016019103,0.0017689173526744288,-0.2601456112049403,0.24593918524171843,-0.7421864142787085,0.2218951918688278,0.2901630586614486,0.006409007571292258,pretrend_plus_first_post_year_indicator_wls_hac,6,0.3627038233268107
clause_depth,syntax,2022-11-30,2023,107,95,12,5.294389653022043,5.426407369498465,5.397058551039525,0.10766884539206122,0.002298250545374735,0.02757900654449682,0.02934881845885462,0.023071372896264222,-0.015871072417823255,0.0745687093355325,0.27258412915997154,0.21428086102579635,-0.1474063584505893,0.6925746167705324,0.20334182577600216,0.34742906277871854,pretrend_plus_first_post_year_indicator_wls_hac,6,0.4066836515520043
