feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
colon_per_1k_words,punctuation,2022-11-30,136,95,41,16.987938530033905,20.233697295199292,2.880758738592273,0.048713214540248156,0.5845585744829779,-3.4004164865261246,1.2641728811927697,-5.878195333663953,-0.922637639388296,0.007148735118576498,0.12796587836078283,1.535590540329394,0.030911707903564897,0.37094049484277875,0.8085471704375475,2.2626339102212403,0.5330507271427332,0.12876485971332835,0.2806716021046096,0.7854298521808568,3.477268994983729e-05,0.17667909290103098,2.1201491148123717,0.44449645107487423,monthly_segmented_wls_hac,6,0.00010431806984951188,0.021446205355729494
gunning_fog,readability,2022-11-30,136,95,41,19.20350911212503,19.821552519247145,0.3593176356750891,0.001292390333274867,0.015508683999298403,0.35066315905834333,0.1288871998879494,0.09804424727796252,0.6032820708387241,0.0065144227255951445,0.01268393066482626,0.15220716797791511,0.003216710408591554,0.03860052490309865,0.07655013916784176,0.22786419678798847,0.42360060533056487,0.10742730406364732,0.2130430893658161,0.6341581212953136,8.042259555467485e-05,0.013976320998101126,0.1677158519772135,0.5936542675967182,monthly_segmented_wls_hac,6,0.000562958168882724,0.03835372986257069
dale_chall,readability,2022-11-30,136,95,41,15.44989786545758,15.534015586188122,0.10166946105678426,1.107674315859418e-06,1.3292091790313015e-05,0.019757917030021666,0.024204644688661393,-0.027683186559754665,0.06719902061979799,0.4143364748723779,0.002701481345960457,0.03241777615152548,0.0007536477742944294,0.009043773291533153,0.014691980500120503,0.050143571802930456,0.31885460800681886,0.08895270219325782,0.14450731170803358,0.4932019043056041,0.0003376715205806729,0.0027025890202763162,0.03243106824331579,0.1858001531485255,monthly_segmented_wls_hac,6,0.0011818503220323551,0.4256372409469729
smog_index,readability,2022-11-30,136,95,41,13.372824854593414,13.886329398147613,0.21029418204036843,0.00377474332819786,0.04529691993837432,0.1872986089674793,0.07666714898315004,0.037030996960505214,0.3375662209744534,0.014565335091954948,0.006131015527077354,0.07357218632492825,0.0018384400315371845,0.022061280378446214,0.03033207678317367,0.11681229586668283,0.3498536460262377,0.10490675569051784,0.14423640487282274,0.5554708871796527,0.0008532976760431952,0.009905758855275214,0.11886910626330258,0.7282383592196842,monthly_segmented_wls_hac,6,0.0019910279107674556,0.03835372986257069
dependency_length_std,syntax,2022-11-30,136,95,41,0.003640827646271576,0.0042086057659019545,0.0023186235361108407,2.213340308784345e-05,0.0002656008370541214,-0.002269371817000907,0.0005849021990056021,-0.0034157801270518874,-0.001122963506949927,0.00010449223896976473,5.556716402180044e-05,0.0006668059682616052,1.5648020771594073e-05,0.00018777624925912887,0.0002987645197137127,0.001034847416809498,0.2875869919702777,0.0809860877950444,0.12885425989199067,0.4463197240485648,0.00038367330645330984,7.770056710964389e-05,0.0009324068053157266,0.09861652201327564,monthly_segmented_wls_hac,6,0.0038367330645330986,0.0010449223896976472
em_dash_per_1k_words,punctuation,2022-11-30,136,95,41,0.47141095702031993,0.7066080336432202,0.4040557445661034,0.005752048854911243,0.06902458625893493,0.018618134323611785,0.08214083791293984,-0.1423779079857503,0.17961417663297388,0.8206872619641983,-0.00838177303214984,-0.10058127638579809,0.002784710701096668,0.033416528413160014,-0.1660776720755917,-0.035084880696004454,-0.24892920776020058,0.08270276778033304,-0.41102663260965333,-0.0868317829107478,0.002613113803471837,-0.002629724177238597,-0.031556690126863164,0.1560208641615206,monthly_segmented_wls_hac,6,0.003919670705207755,0.8206872619641983
hedge_ratio,other,2022-11-30,136,95,41,8.586536683192206e-05,6.563780562706774e-05,0.000115570911305522,3.4387720649059773e-07,4.126526477887173e-06,-9.254403500359818e-05,2.7236041064565964e-05,-0.00014592667549014746,-3.916139451704889e-05,0.0006791716639214967,2.227980141352196e-06,2.673576169622635e-05,7.300120229810163e-07,8.760144275772196e-06,9.565878915712848e-06,4.390564447673985e-05,0.2313364270836974,0.07579886821705484,0.08277064537826992,0.3799022087891249,0.0022733927336474045,2.5718573478427934e-06,3.086228817411352e-05,0.04703595730819943,monthly_segmented_wls_hac,6,0.004546785467294809,0.0013583433278429933
dependency_length,syntax,2022-11-30,136,95,41,1.9464598080716853,2.011555520355257,0.029653960979287398,0.0006589088265039173,0.007906905918047009,0.0033722295745112763,0.009070006336309779,-0.01440498284465589,0.021149441993678443,0.7100416636384792,0.000988804736103445,0.01186565683324134,0.0003112225850641108,0.00373467102076933,0.004545701632533453,0.019185612033949227,0.40013733212670055,0.12594172574037954,0.15329154967555667,0.6469831145778444,0.001487236628849468,0.0016477135626073623,0.019772562751288348,0.7029467245965111,monthly_segmented_wls_hac,6,0.0074361831442473405,0.7889351818205325
automated_readability_index,readability,2022-11-30,136,95,41,17.168355242247937,17.865372939940023,0.34428215015765873,0.00829596610339153,0.09955159324069836,-0.08068097864412982,0.10127157413811667,-0.2791732639548385,0.11781130666657885,0.42563724094697286,0.008237505378196747,0.09885006453836097,0.002892166463312627,0.034705997559751525,0.030826309321247983,0.16687381975547394,0.28711934235653547,0.10080684561734742,0.08953792494653454,0.48470075976653637,0.004396552359559623,0.016533471481588277,0.19840165777905933,0.711364861140748,monthly_segmented_wls_hac,6,0.0076939666292293405,0.4256372409469729
word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.23542731497724012,0.31994049968093785,0.1936780208716197,0.0003954416734490002,0.004745300081388002,-0.07645503052458558,0.041695078718942506,-0.1581773848137129,0.00526732376454174,0.06670293910299492,0.006324033256226608,0.0758883990747193,0.001972378565336644,0.02366854278403973,0.02949805521800143,0.12227874293143717,0.3918276257326186,0.12220562084186375,0.1523046088825657,0.6313506425826716,0.0013445471371618693,0.006719474929675609,0.0806336991561073,0.12291649347340572,monthly_segmented_wls_hac,6,0.01613456564594243,0.21553221505540993
