dependency_bigram,head_dep,child_dep,pre_count,post_count,pre_proportion,post_proportion,proportion_change,abs_proportion_change,relative_change_pct
acl->xcomp,acl,xcomp,1712.0,1381.0,0.0004095700638733127,0.0005122962222141435,0.00010272615834083082,0.00010272615834083082,25.08146161107269
nmod->nmod,nmod,nmod,2382.0,1810.0,0.0005698574136368171,0.0006714382057984067,0.00010158079216158967,0.00010158079216158967,17.82565072081863
ROOT->advmod,ROOT,advmod,50353.0,32202.0,0.012046192421853338,0.011945664697856517,-0.00010052772399682039,0.00010052772399682039,-0.8345186634612461
relcl->xcomp,relcl,xcomp,2820.0,1548.0,0.0006746422781090781,0.0005742465981082507,-0.00010039568000082743,0.00010039568000082743,-14.881320554386479
ccomp->ccomp,ccomp,ccomp,1627.0,782.0,0.000389235101589883,0.0002900909817316874,-9.914411985819565e-05,9.914411985819565e-05,-25.471525937210746
advcl->attr,advcl,attr,1126.0,468.0,0.0002693784415428447,0.0001736094366373781,-9.576900490546657e-05,9.576900490546657e-05,-35.55184459341172
amod->prep,amod,prep,4110.0,2906.0,0.0009832552351164224,0.0010780107326244033,9.475549750798096e-05,9.475549750798096e-05,9.636917671408222
ROOT->acl,ROOT,acl,967.0,878.0,0.00023134010033031157,0.0003257031738624316,9.436307353212004e-05,9.436307353212004e-05,40.78976078828821
conj->acl,conj,acl,1885.0,1468.0,0.0004509576929913519,0.0005445697713326305,9.361207834127864e-05,9.361207834127864e-05,20.75850568604755
ROOT->amod,ROOT,amod,1471.0,1196.0,0.0003519144649285298,0.0004436685602955218,9.175409536699202e-05,9.175409536699202e-05,26.072839996965264
ccomp->neg,ccomp,neg,1185.0,525.0,0.0002834932977160488,0.00019475417571500748,-8.873912200104133e-05,8.873912200104133e-05,-31.30201761945137
nummod->quantmod,nummod,quantmod,3023.0,2185.0,0.0007232069527389161,0.0008105483313091264,8.734137857021034e-05,8.734137857021034e-05,12.076955045776685
advcl->xcomp,advcl,xcomp,1910.0,1467.0,0.00045693856425118413,0.0005441988109979352,8.72602467467511e-05,8.72602467467511e-05,19.096713119355623
conj->nummod,conj,nummod,1848.0,1426.0,0.00044210600352680016,0.0005289894372754298,8.688343374862968e-05,8.688343374862968e-05,19.652172342274667
nmod->pobj,nmod,pobj,886.0,801.0,0.00021196207744845507,0.00029713922809089716,8.51771506424421e-05,8.51771506424421e-05,40.18508955365163
nsubjpass->nmod,nsubjpass,nmod,1414.0,687.0,0.00033827807845611223,0.0002548497499356384,-8.342832852047382e-05,8.342832852047382e-05,-24.662647045069374
nsubjpass->relcl,nsubjpass,relcl,836.0,319.0,0.00020000033492879055,0.0001183363467677855,-8.166398816100504e-05,8.166398816100504e-05,-40.83192570156507
xcomp->ccomp,xcomp,ccomp,1190.0,548.0,0.00028468947196801526,0.00020328626341299831,-8.140320855501694e-05,8.140320855501694e-05,-28.593684196429493
pcomp->advcl,pcomp,advcl,1124.0,942.0,0.0002688999718420581,0.00034944463528292774,8.054466344086962e-05,8.054466344086962e-05,29.95339229272161
conj->npadvmod,conj,npadvmod,1217.0,1001.0,0.0002911488129286341,0.0003713312950299476,8.01824821013135e-05,8.01824821013135e-05,27.540034010362834
pcomp->nsubj,pcomp,nsubj,1873.0,1423.0,0.0004480868747866324,0.0005278765562713441,7.978968148471174e-05,7.978968148471174e-05,17.80674373082353
nsubjpass->nummod,nsubjpass,nummod,1308.0,629.0,0.00031291918431442347,0.00023333405052331375,-7.958513379110972e-05,7.958513379110972e-05,-25.433127075757042
advmod->prep,advmod,prep,1959.0,1050.0,0.00046866107192045537,0.00038950835143001497,-7.91527204904404e-05,7.91527204904404e-05,-16.88911779382325
appos->cc,appos,cc,3104.0,2214.0,0.0007425849756207726,0.0008213061810152888,7.87212053945162e-05,7.87212053945162e-05,10.600969313809275
