feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
marker_words_total_per_1k_words,53.176655934256566,0.000750045544728271,5.924803548516742,0.6693324466918898,0.000241169371006515,2019,0.2785394967225395,0.27797384790476043,0.6935272479366503,0.6456142884287592,0.9721481112605714,0.07067597566630046,1.250687607983111,0.8487306138587312,0.06300382575717477
certainty_ratio,19.519705827335677,0.0013148036000449964,2.0636834154378425,0.00011858214470265972,0.01241745648695499,2026,9.105973402239103e-05,0.3792893640278676,0.0001685729624068652,0.7836321254738068,2.190395300351765e-05,0.9114078048127285,0.00011296368702590868,0.48734291344906955,0.11044350240377969
emphasis_marker_notably_per_1k_words,-100.0,0.0037523455698375385,-1.7996528944340457,-0.010171543618439726,0.18866951500445583,2026,0.006583350923197881,0.6876062712960063,-0.010653361245018438,0.914157315493652,-0.049100357725918996,0.14923417804031858,-0.042517006802721115,0.37380709118376365,0.31519702786635323
word_notably_per_1k_words,-100.0,0.0037523455698375385,-1.7996528944340457,-0.010171543618439726,0.18866951500445583,2026,0.006583350923197881,0.6876062712960063,-0.010653361245018438,0.914157315493652,-0.049100357725918996,0.14923417804031858,-0.042517006802721115,0.37380709118376365,0.31519702786635323
word_within_per_1k_words,49.7355408908262,0.026615898306937873,2.6892405758109663,0.07438641881351722,0.028216400012175985,2026,-0.042198897430311126,0.48108372068370375,0.5626990145938047,0.14299175112373463,0.151654832610575,0.2102420637697453,0.10945593518026386,0.6338928803919783,1.0
colon_per_1k_words,42.34413119643685,0.029402567921269038,3.2001988242154518,0.5721044971973706,0.0018420283329865456,2019,0.10107830024487835,0.6618949155571756,0.1779900612125251,0.8984084013211606,1.4275982242886056,0.011032925621135004,1.528676524533484,0.8487169702322312,1.0
word_across_per_1k_words,79.7560165177458,0.02992532544534178,3.3298777667424826,0.2673643059446679,0.0003383280665105344,2019,0.10268472257763173,0.025921377642547982,-0.37247698672458696,0.14147405758997933,0.6681672819814768,1.6994969397110538e-05,0.7708520045591085,0.9770629064228538,1.0
sequential_marker_subsequently_per_1k_words,-99.99999999999999,0.03454847884275601,-1.1059781807010731,-0.007816826135911547,0.047300703032698684,2026,-0.005056037672687747,0.566700585692625,-0.03556082545782578,0.5080780201865362,0.005056037672687727,0.7670432153548687,-1.9949319973733282e-17,0.3790751857164496,1.0
word_finding_per_1k_words,69.93079132700102,0.03670098545225187,2.707857733042927,0.06936867239288848,0.0421477544420498,2026,0.023821691081243553,0.7510209719172045,0.33163494585720665,0.47262354413609264,0.015769039445869118,0.9139461540415099,0.03959073052711267,0.3978523597754082,1.0
causal_marker_thereby_per_1k_words,-100.0,0.045841167131664584,-1.024208495299632,-0.010596900718833612,0.05713121967777669,2026,-0.00801834320252811,0.5283281245218294,-0.04168909536831153,0.58761993905089,0.00801834320252811,0.7439722303075322,0.0,0.3476921212102577,1.0
word_insight_per_1k_words,55.2454900200672,0.04612739694225913,2.297064831627463,0.049431674073303664,0.03789273133021765,2026,0.05447109485466433,0.3246838936598011,0.03862052504022,0.9054142305679087,-0.03103325244307601,0.7669166804287328,0.02343784241158832,0.37165875922695457,1.0
summary_marker_overall_per_1k_words,65.69950756247039,0.04725566193205711,2.2929705359464507,0.03598006951347791,0.05420688364893678,2026,-0.012825699704539433,0.718828766483181,0.08423625166830195,0.6969048763518875,0.12233534653291545,0.10541482777490829,0.10950964682837601,0.5390354737021124,1.0
clause_depth_std,-7.74342614905106,0.049073996527388225,-2.0055220505433335,-0.048110084218055446,0.00576127666881461,2026,-0.041156011193257416,0.22282815634213526,0.14234941549318195,0.47270976165617684,-0.07745660474837349,0.2377548713781601,-0.1186126159416309,0.6390254262394883,1.0
sentence_depth_std,-7.74342614905106,0.049073996527388225,-2.0055220505433335,-0.048110084218055446,0.00576127666881461,2026,-0.041156011193257416,0.22282815634213526,0.14234941549318195,0.47270976165617684,-0.07745660474837349,0.2377548713781601,-0.1186126159416309,0.6390254262394883,1.0
summary_markers_total_per_1k_words,58.935004678069006,0.05588311830648312,2.075879029138227,0.03192021420893823,0.08635784002717818,2026,-0.017151003165774205,0.6356806791305964,0.07528313341983545,0.7308504236291904,0.12666064999415017,0.09911476171404843,0.10950964682837597,0.5045069701683493,1.0
coordination_count,12.917713083286854,0.05864259054549968,1.72129638226065,0.29016016934003536,0.00036179223152832017,2019,0.3451425927209452,0.007131893187797944,-1.4129997403606767,0.041870667938151085,0.3747779758409277,0.08086545534138878,0.7199205685618729,0.8732110270144692,1.0
dependency_length,2.4702523870168935,0.06521485910343601,1.8348998566220551,0.02335004898883551,0.012328333087842347,2026,-0.009060738748138952,0.5461219512004272,0.13497338066568282,0.16030807749197717,0.050504632994175576,0.10920597885005101,0.041443894246036624,0.7141648679142055,1.0
avg_syllables_per_word,2.2643534264545697,0.06644862406861798,2.186609091939514,0.010436240273228132,0.02157199189739685,2026,-0.0038816255875554753,0.3822604764463975,-0.006368383985290392,0.808860092239398,0.04797558972965863,0.00037771956442078647,0.044093964142103155,0.8922051786440406,1.0
flesch_kincaid_grade,2.9110124604489847,0.06986445257056177,1.9486638456236562,0.1027888532383223,0.07042938518764477,2024,-0.1306134048655946,0.07289236457115589,0.42705811988573267,0.29822306208065164,0.57562235135244,0.0016097860858472757,0.4450089464868454,0.8274014681510311,1.0
adjective_potential_per_1k_words,35.30829786464338,0.07036557297262998,1.7465298237940323,0.03471498667607249,0.2309102040090261,2026,-0.03740937083448731,0.557050397043426,0.5198488153103898,0.19802698245109118,0.027031752357294124,0.8260132352310912,-0.010377618477193186,0.32196120200703404,1.0
marker_adjectives_total_per_1k_words,43.948800174342544,0.07976895186388938,1.8980601125161785,0.08487147128120784,0.2393748997967563,2026,-0.059959854130779165,0.7131198730173156,1.1478672085269177,0.26360075939706884,0.013848964104290776,0.9650996101583984,-0.04611089002648839,0.2710738778658708,1.0
emphasis_marker_importantly_per_1k_words,-100.0,0.08453135830858034,-0.8488182704446772,-0.007911175017667657,0.270676000890201,2026,0.007616305222718069,0.6427444997295402,-0.10729691082016257,0.29550900993077,-0.0076163052227181125,0.810949850969422,-4.336808689942018e-17,0.2519572520401796,1.0
dale_chall,3.8227350172060595,0.08867587921353653,2.1350984083716327,0.13496244305254587,0.007442583943508489,2024,-0.0007893505766472728,0.9873174466426429,-0.1648723312009615,0.587790153140717,0.49550605077758786,0.0007453420438583436,0.4947167002009406,0.8948255948439554,1.0
flesch_reading_ease,-26.16700465383188,0.09407038398069911,-1.9781830502926898,-0.9832763279948414,0.029466754494210767,2019,0.5133432103574176,0.2774130488430009,0.05708440653613487,0.9834788778058137,-4.778123802194563,0.0005317029446856303,-4.2647805918371455,0.8768504906872381,1.0
marker_verbs_total_per_1k_words,56.598329654586706,0.0986884970818909,1.6552743391597227,0.24164000239392494,0.017615306824349565,2019,0.05585860837408543,0.7474128255403021,2.2423228978360146,0.0584325558320129,-0.2816424748287372,0.4136175470004637,-0.2257838664546518,0.6640547319313128,1.0
word_while_per_1k_words,32.52518016536912,0.11470753421789515,1.6066950176574097,0.16271438325999915,0.0034139684843596907,2024,0.10744917115297908,0.2865788797810782,-0.2823112184923011,0.6342410945230381,0.28540825899820343,0.15837611045760602,0.3928574301511825,0.6895608004134866,1.0
verb_align_per_1k_words,66.14417887877049,0.13061927143284377,1.5019482396753554,0.1408759590648338,0.025996850437403615,2019,0.05207141347039093,0.6374231023944978,1.3467339258398874,0.07021121068807212,-0.24152874849317102,0.2774035328294624,-0.1894573350227801,0.6383805834761342,1.0
clause_depth,-2.416140090682951,0.14102236593007914,-1.1867299466220773,-0.05749411566441195,0.2048939963104346,2026,-0.07000868070230004,0.42412412572729474,0.8458898152843823,0.1319636945938114,-0.28918864371241515,0.11214349546655589,-0.3591973244147152,0.49138867106177186,1.0
sequential_marker_further_per_1k_words,57.69164096375002,0.15038457104536482,1.5585262743521902,0.02413559268422205,0.2903586212914816,2026,-0.04178422098316344,0.35791491402969466,0.5808935332272452,0.0558237756353277,-0.016424521712014677,0.8489739213632073,-0.05820874269517812,0.45316918596215283,1.0
sequential_marker_additionally_per_1k_words,65.05647278097521,0.15085945603195566,1.626678429924812,0.02556743059714469,0.2320794578867895,2026,0.0016859254780738561,0.9725099788542422,0.2993071115570277,0.32854240279934355,-0.04050709378268553,0.6728303886191205,-0.03882116830461167,0.24934393715655767,1.0
word_additionally_per_1k_words,65.05647278097521,0.15085945603195566,1.626678429924812,0.02556743059714469,0.2320794578867895,2026,0.0016859254780738561,0.9725099788542422,0.2993071115570277,0.32854240279934355,-0.04050709378268553,0.6728303886191205,-0.03882116830461167,0.24934393715655767,1.0
adjective_comprehensive_per_1k_words,51.42600997327526,0.17322896152153286,1.128407375637014,0.026624377422574046,0.3264528268820369,2026,-0.003768936116108077,0.9545394313510647,0.1411173824992081,0.7259821447905566,0.04170421427323119,0.7470579428019726,0.037935278157123116,0.12691649716420206,1.0
summary_marker_ultimately_per_1k_words,-100.0,0.1738983000829242,-0.6396059219668394,-0.0021055088379980887,0.3589153462784,2026,0.0011189474098453455,0.8394435172171013,-0.023471120571346857,0.48985195814949756,-0.0011189474098453622,0.9171393610953467,-1.6696713456276768e-17,0.1451975685375323,1.0
contrast_marker_nevertheless_per_1k_words,-100.0,0.175732787692319,-0.6364963331725797,-0.0032720931191516592,0.40755383677183804,2026,0.0035543159983544323,0.706641227738295,-0.0466418447929955,0.423256083466343,-0.0035543159983544427,0.8463811806539479,-1.0408340855860843e-17,0.15535396258983591,1.0
word_interplay_per_1k_words,-100.0,0.1804946686533374,-0.6285605752743233,-0.0015484675089389847,0.6659575080986474,2026,0.010045524013088732,0.21464034960319966,-0.06890812611776968,0.1659986484602325,-0.01004552401308876,0.5088703501214749,-2.7755575615628914e-17,0.2960195650115276,1.0
verb_exhibit_per_1k_words,49.57131583206783,0.196368373540427,1.2031339398407546,0.05279273560823357,0.04047777972149605,2026,-0.008058222231571328,0.875496296706654,0.44910566268317775,0.1755234040610334,0.018718619425255364,0.851940470186582,0.010660397193684036,0.5032152201486959,1.0
list_of_three,18.12869547571967,0.212029871605951,1.0925388280606831,0.05243786706018277,0.05413814804718699,2026,0.04286855606007495,0.42585544358155825,-0.33182365939418695,0.3156331226407505,0.1594516780536375,0.14809209315450955,0.20232023411371244,0.5204906977116868,1.0
sequential_markers_total_per_1k_words,36.61985110251434,0.23335204440683185,1.2944820657488119,0.06610558982301419,0.2673685785741346,2026,-0.003268427158220899,0.9790964288724755,1.1551829363375523,0.1539175839047573,-0.22878259905756737,0.36014358488747766,-0.23205102621578827,0.36465999014807504,1.0
adjective_crucial_per_1k_words,46.61350172958748,0.25068864375346683,1.0933140289009908,0.015846402700170195,0.5529566090376857,2026,-0.01331507487697673,0.8353189957584188,0.3386342885677358,0.3941985118200102,-0.03902241680896364,0.7550555570733364,-0.052337491685940374,0.12906983194419663,1.0
dependency_length_std,4.376336802177565,0.3417972473822501,0.8677006589500064,0.008972086147490607,0.131579472048814,2026,-0.005594594847455853,0.6675941298169878,0.0699186508716129,0.38530346090959644,0.01909908871164708,0.4574956583947123,0.013504493864191228,0.3489159174456129,1.0
word_particularly_per_1k_words,52.56456805043555,0.3422696944413144,0.9440148158743727,0.028343841089121587,0.3604825715218896,2026,0.01976969732320341,0.7967940766190209,0.1316174929323993,0.7775836880089901,-0.023937857062015292,0.8727564289221323,-0.004168159738811881,0.09559238865211661,1.0
emphasis_marker_particularly_per_1k_words,52.56456805043555,0.3422696944413144,0.9440148158743727,0.028343841089121587,0.3604825715218896,2026,0.01976969732320341,0.7967940766190209,0.1316174929323993,0.7775836880089901,-0.023937857062015292,0.8727564289221323,-0.004168159738811881,0.09559238865211661,1.0
verb_showcase_per_1k_words,-99.99999999999999,0.3506166628202074,-0.42257712736425834,-0.0009377356060710253,0.6848487144273755,2026,0.003192766468289448,0.5716229853442698,-0.025542131746315554,0.459089844240115,-0.0031927664682894594,0.7699539761715937,-1.1275702593849246e-17,0.10389610389610393,1.0
causal_marker_accordingly_per_1k_words,-100.0,0.3506166628202074,-0.4225771273642583,-0.0007776344050345088,0.6848487144273755,2026,0.002647659998093688,0.5716229853442703,-0.021181279984749477,0.45908984424011523,-0.002647659998093696,0.7699539761715939,-7.806255641895632e-18,0.10389610389610382,1.0
summary_marker_collectively_per_1k_words,-100.0,0.3506166628202074,-0.4225771273642583,-0.001954346466541588,0.11393741215192034,2026,-0.005444250871080145,0.059837875519285655,0.014518002322880374,0.36370785823180896,0.005444250871080156,0.2936450914229556,1.1275702593849246e-17,0.4155844155844153,1.0
contrast_marker_nonetheless_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425823,0.000895162185484766,0.8928004481276266,2026,0.027430326969497508,0.05983787551928543,-0.14629507717065326,0.09025195513383477,-0.02743032696949757,0.29364509142295514,-6.245004513516506e-17,0.4155844155844156,1.0
marker_phrases_total_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425823,0.002953127953127952,0.6848487144273759,2026,2.0816681711721685e-17,0.9999999999999987,0.16891891891891891,0.04737362853301974,-0.05630630630630634,0.041336937366907245,-0.05630630630630632,0.5636363636363637,1.0
phrase_deep_dive_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425823,0.002953127953127952,0.6848487144273759,2026,2.0816681711721685e-17,0.9999999999999987,0.16891891891891891,0.04737362853301974,-0.05630630630630634,0.041336937366907245,-0.05630630630630632,0.5636363636363637,1.0
emphasis_marker_remarkably_per_1k_words,-100.0,0.35061666282020754,-0.4225771273642583,-0.0033856988082340174,0.11393741215192034,2026,-0.009431589537223353,0.05983787551928543,0.025150905432595596,0.3637078582318083,0.009431589537223372,0.29364509142295514,1.9081958235744878e-17,0.4155844155844157,1.0
verb_underscore_per_1k_words,100.0,0.3910022189557704,0.912870929175277,0.00749862882215823,0.3338931364506601,2026,-1.734723475976807e-18,1.0,0.061274509803921545,0.5962385541437527,1.5233040523421337e-17,0.9999999999999996,1.349831704744453e-17,0.12727272727272698,1.0
adjective_pivotal_per_1k_words,100.0,0.3910022189557705,0.9128709291752768,0.007308308293677058,0.3338931364506601,2026,1.734723475976807e-18,1.0,0.05971931919976106,0.5962385541437529,2.1575623232461538e-17,0.9999999999999996,2.3310346708438345e-17,0.12727272727272743,1.0
semicolon_per_1k_words,34.60421837585087,0.3964925736872343,0.8608686822301862,0.04411620229792717,0.6122004609722141,2026,-0.09852593699959356,0.6443586865387183,0.7512064811822806,0.5633548144956106,0.1611491666412347,0.6979314980330511,0.06262322964164113,0.0947577961253363,1.0
causal_marker_hence_per_1k_words,-34.51343155599052,0.4021539882816875,-0.6034827751518366,-0.014512485572330133,0.08158090935221685,2026,-0.010351031464273854,0.5968347617872023,-0.0015358285944682402,0.989581857178216,-0.012626909712196748,0.7392369720548002,-0.022977941176470604,0.28365185257895753,1.0
list_of_three_per_1k_words,8.990872471584666,0.40232714953211207,0.5981885275307325,0.12025273870655122,0.3616865397081322,2024,0.08273347701769349,0.7705083481260646,-1.6765496773780797,0.3429078862479147,0.7712194172360676,0.18696780332820162,0.8539528942537611,0.318478021533241,1.0
sequential_marker_furthermore_per_1k_words,44.271748600804756,0.40451110738382834,0.7449188297300005,0.025150033329271546,0.4437268657804132,2026,0.03187530067151313,0.6985068614004137,0.04264140479983944,0.9316102880538235,-0.03795417364306076,0.8124045310740364,-0.006078872971547626,0.06716689494236128,1.0
coordination_per_sentence_std,2.2267232998647395,0.4200692040048967,0.4869121902177237,0.007774155681842871,0.21971354458682693,2026,0.024182805386317223,0.1016144795789653,-0.12220147199523593,0.1620493647840835,-0.004620247729404506,0.860694196916576,0.019562557656912716,0.351275899178942,1.0
sequential_marker_moreover_per_1k_words,-27.703321933689125,0.42317352311688905,-0.4268680732246176,-0.0009306406517125463,0.9654656150327555,2026,0.010010605348043251,0.8292761173265002,0.26790171221126663,0.3544518948167201,-0.13895284759249427,0.15129857585420803,-0.12894224224445103,0.28058855730675314,1.0
contrast_marker_alternatively_per_1k_words,83.91959798994975,0.42940138216591517,0.81858417825852,0.004201954125109863,0.6770036069805135,2026,-0.00731850117096019,0.7489334883970722,0.17576600312256055,0.22604138680304486,-0.03174399882903977,0.4820822783331453,-0.03906249999999996,0.21754226432984136,1.0
verb_enhance_per_1k_words,41.28524751904194,0.44927932653942726,0.7390910683792178,0.028762893307317686,0.3615179727817456,2026,0.008652650666976371,0.9114942176145693,0.15790095405516114,0.7389140509775869,0.0024999555911886366,0.986850491509021,0.011152606258165007,0.0976708961783812,1.0
emphasis_marker_crucially_per_1k_words,69.26725179762897,0.47454745305593377,0.7209268920321342,0.013266193233460127,0.18659038005883546,2026,0.0013529413084246034,0.9425774121533053,-0.10738556069697658,0.35930255381061604,0.07961871861060377,0.05510244024249622,0.08097165991902837,0.5062534623759282,1.0
emphasis_markers_total_per_1k_words,21.084394830058407,0.48247675030370735,0.6256344596853305,0.02014161687824031,0.46406376217863543,2026,0.02589070524032063,0.7081085359539232,-0.06856743439716259,0.8696835375514165,0.008395788137174677,0.9501155507243304,0.03428649337749531,0.058365678662898546,1.0
word_realm_per_1k_words,63.86566840143453,0.49462797950419807,0.6779851404069128,0.003875731648625767,0.6167779600308864,2026,-0.005772783251231539,0.7632995879740316,0.06399785053566713,0.5846656578210778,0.0057727832512315695,0.8769577992746576,3.0357660829594124e-17,0.07030894373419216,1.0
causal_marker_consequently_per_1k_words,59.4662945979932,0.5126475641435397,0.6403464305951231,0.0098443001061995,0.5261734753696578,2026,0.0027528292422959967,0.9435587273562849,0.06502615139665828,0.783286231125714,-0.0027528292422959555,0.9710248993752817,4.119968255444917e-17,0.05094632472034666,1.0
adjective_intricate_per_1k_words,53.152288848160985,0.5418244969010357,0.5786656917811953,0.0003773961887140228,0.9474254271744018,2026,-0.005466472303206995,0.6837997555290436,0.08854740294982244,0.2919657542466223,-0.015864585717270806,0.5468973717485928,-0.0213310580204778,0.15861379323535219,1.0
contrast_marker_however_per_1k_words,9.761273588593532,0.5441250324574002,0.5103647589907208,0.014599931120918706,0.7319589368066882,2026,0.09944682796681945,0.3394383071536273,-0.23299164536843328,0.7050593166088541,-0.17901672122258264,0.3756587972965648,-0.07956989325576319,0.13683639086835753,1.0
contrast_markers_total_per_1k_words,10.225769379612187,0.5542952148701545,0.488457299469025,0.01642495431236169,0.7405953478218829,2026,0.12311296976371117,0.30307161539204586,-0.25016256420952154,0.7219417104425188,-0.24174536301947439,0.2997873237161013,-0.11863239325576322,0.16781961757830532,1.0
verb_foster_per_1k_words,45.91728525980912,0.5879955985386468,0.44848130292796223,0.012647521197452794,0.2815625374037901,2026,3.8163916471489756e-17,0.9999999999999987,0.25284997720018226,0.09833765769741687,-0.05813953488372094,0.21755213030909992,-0.05813953488372091,0.4422632038233406,1.0
dependency_entropy,0.09216981275340813,0.6672789331450101,0.23276160582060745,0.00324401776320852,0.06093718433417062,2026,0.01141122064101686,0.0007626212435363211,-0.039835961371304046,0.016356170405087633,-0.01046179305619493,0.03842333437607137,0.0009494275848219314,0.7842116508846112,1.0
em_dash_per_1k_words,17.167082077663682,0.6855843558156688,0.340252388817238,0.044793213747838116,0.5370161096522561,2024,-0.06754824695652695,0.6734707111271621,-0.30521281098497727,0.7530020965587616,0.47569006828802884,0.15282520709097858,0.4081418213315019,0.26858640350603,1.0
hedge_ratio,-3.5423845303038664,0.6991256998257036,-0.28262390893075107,2.254503250595833e-05,0.651755664353103,2026,0.00015443210660163098,0.1661505805476282,-0.00013406990613275106,0.8328720562143852,-0.0003669695164079564,0.10038223207061803,-0.00021253740980632543,0.3291761245883874,1.0
