year,paper_count,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
2019,912,14057.0,14423,332,448,780,2239,2185,2726,1937,4424,4663,23.618126200469515,31.8702425837661,55.48836878423561,314.7186455146902,331.7208508216547,0.4256410256410256,0.3067323025722804,0.3233030576163073,1.0540235081374323
2020,14067,202769.0,216712,6226,7244,13470,35270,34958,35160,27543,70228,62703,30.704890787053248,35.72538208503273,66.43027287208596,346.3448554759357,309.23365997761,0.46221232368225684,0.32406142714755065,0.28933792314223483,0.8928490060944353
2021,12748,194451.0,206885,5701,6340,12041,32743,32493,34763,26761,65236,61524,29.31844012116163,32.60461504440707,61.923055165568705,335.48811782917033,316.3984757085332,0.4734656589984221,0.3153249389757595,0.29738260386204896,0.943098902446502
2022,10523,168036.0,176535,4429,5518,9947,27577,27245,31360,23075,54822,54435,26.357447213692303,32.83820133780856,59.19564855150087,326.2515175319574,323.9484396200814,0.44525987734995476,0.3105446512023112,0.30835245135525535,0.9929407901937178
2023,11046,178400.0,185048,4387,6010,10397,28742,28368,34603,24140,57110,58743,24.590807174887892,33.68834080717489,58.27914798206278,320.12331838565024,329.2769058295964,0.42194863903048957,0.3086226276425576,0.3174473650079979,1.0285939415163718
2024,12862,206922.0,214069,4714,7046,11760,32538,31993,40945,28866,64531,69811,22.78153120499512,34.05147833483149,56.833009539826605,311.8614743719856,337.37833579803015,0.4008503401360544,0.30144953262733043,0.3261144771078484,1.0818211402271776
2025,15004,242135.0,250042,5271,8158,13429,37234,36627,48501,34184,73861,82685,21.768847956718357,33.6919487063002,55.46079666301856,305.04057653788175,341.48305697235014,0.3925087497207536,0.2953943737452108,0.3306844450132378,1.119467648691461
2026,4849,78614.0,81071,1628,2496,4124,11764,11598,16211,11466,23362,27677,20.708779606685834,31.750069962093264,52.458849568779094,297.17353143206043,352.0619736942529,0.3947623666343356,0.28816716211715654,0.3413921130860604,1.1847016522558
