feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
dale_chall,7.2797347655728455,3.417964487014946e-05,4.524596035410771,0.22385331668575886,0.0021615445632351903,2019,0.040764429568897476,0.6975221638696896,0.20977300232612284,0.7412787943201464,0.5002374070445345,0.034886229085622,0.5410018366134319,0.7996101647199327,0.002871090169092555
flesch_reading_ease,-34.93262595845543,0.005032691858656767,-2.553812041532893,-1.4547925159183077,0.03490405862665201,2019,0.10505917980950508,0.9200218942311162,3.0566960675869947,0.6325738974451398,-6.145577192707767,0.014458364229580578,-6.0405180128982625,0.7162014727989491,0.42274611612716845
flesch_kincaid_grade,6.4116794737719305,0.006376892912432305,1.9889732150046957,0.17951395086767916,0.14410421777421,2024,-0.04763733384722443,0.8371476672570015,-0.6553838262642302,0.643001626937918,0.9767077927523387,0.05599778121604748,0.9290704589051142,0.5089336887851066,0.5356590046443137
marker_adjectives_total_per_1k_words,90.0432839162322,0.008554471001481935,4.19431478530771,0.3246253940484219,0.010524669302340242,2019,0.04839334107626772,0.8432776414078029,1.5604435224435487,0.3093063635971096,0.27096493182791004,0.5736463238845968,0.31935827290417773,0.5857357083836979,0.7185755641244825
list_of_three,30.79896907216495,0.009530556183987812,2.187593763661733,0.06924741924741923,0.017763557166577362,2026,-0.05578231292517017,0.1645523927761947,0.5353741496598639,0.041811739951246985,0.18911564625850372,0.02876682238467465,0.13333333333333355,0.8066659106520416,0.8005667194549762
word_while_per_1k_words,-99.99999999999999,0.013249359316508714,-1.39150818467635,-0.024571633101423154,0.6200278810587813,2026,0.22355557186720207,0.012192902013522966,-1.0187001638644875,0.04180717295089731,-0.3923319431752196,0.019856133221420214,-0.1687763713080175,0.6815174806170387,1.0
word_within_per_1k_words,-100.0,0.043582888558265184,-1.0387610319519474,-0.02505245841035305,0.619888914045249,2026,0.02930361759180477,0.785917059116813,0.460786146014877,0.48730331461252496,-0.3519261427459757,0.12177872017885027,-0.32262252515417095,0.3066340016548622,1.0
coordination_count,25.99938835248372,0.05904009705656986,2.3065909492034162,0.46015651015651005,0.007199961202044701,2019,0.23299319727891127,0.4998208026397508,0.5182312925170064,0.8020922071636147,0.5203401360544226,0.44157165685851774,0.7533333333333339,0.5731630176500477,1.0
adjective_potential_per_1k_words,88.34388300565055,0.07786464958190387,2.2310926023603934,0.26218783161085946,0.0557288419960094,2019,0.048393341076267804,0.8721197372949976,1.5604435224435493,0.40276089903468515,0.07255223341521137,0.9014421348306327,0.12094557449147918,0.3838536089082939,1.0
semicolon_per_1k_words,-100.0,0.1148318266281117,-0.7607711211399154,-0.17951431121734407,0.02566743868096646,2019,-0.3784532137774493,0.0372504326154659,0.6524496254919883,0.4984842670025822,0.37845321377744967,0.23650060418910224,3.885780586188048e-16,0.5449766210571161,1.0
avg_syllables_per_word,3.4765493074970104,0.11496122902856759,1.6529755354971452,0.01673358444561222,0.036482473098903095,2026,0.003846634350602446,0.7600218188249535,-0.07003882522952017,0.3705266923863064,0.06818918455784445,0.020686566919307037,0.0720358189084469,0.6951029675033824,1.0
verb_align_per_1k_words,90.9481466598718,0.1656575574279804,1.648928121237306,0.533909148583787,0.10414660990919662,2019,0.0492950803509809,0.9450959464610815,5.056381593677698,0.2639158804576658,-0.4263748029348533,0.7606098593717348,-0.3770797225838724,0.3596106474425207,1.0
list_of_three_per_1k_words,21.06565790224141,0.1712317112561409,1.1841863671975283,0.19113995207025244,0.2494603262733099,2019,-0.3705190811209885,0.18847373847553506,0.45214162041959893,0.7797839417796157,1.6089947419778772,0.012562839561889971,1.2384756608568885,0.6295887028781882,1.0
marker_verbs_total_per_1k_words,82.45845276336904,0.1818109352537616,1.549300484946527,0.7724348758641649,0.09736410323880287,2019,-0.004943311541020956,0.9961594177942792,6.568949737200887,0.30836569181115125,-0.0842564356016416,0.9664309625222351,-0.08919974714266256,0.3479698552320859,1.0
causal_marker_thus_per_1k_words,100.00000000000001,0.18833979135502643,1.548779299864507,0.17726055039487867,0.0598610857587299,2019,-2.7755575615628914e-16,0.9999999999999989,0.16915422885572146,0.8866811546084479,0.4975124378109459,0.2150401126853001,0.4975124378109456,0.44407301329457516,1.0
verb_enhance_per_1k_words,-100.0,0.19279771757539077,-0.6089036834897483,-0.031949045106939834,0.34909412949462226,2026,-0.08818342151675482,0.27380486925214154,0.5711036851387729,0.24512374455415853,-0.043395525851666096,0.774322185501541,-0.1315789473684209,0.2391981009898021,1.0
sequential_marker_moreover_per_1k_words,-100.0,0.2034086040286135,-0.5928365533471833,0.017949852718225256,0.7460733940441854,2026,0.0658327847267941,0.5284900909525776,0.8160666643567446,0.21509616091470551,-0.4695205756326303,0.042472940022340255,-0.4036877909058362,0.46793146941248387,1.0
certainty_ratio,61.28812494329043,0.2275172021349783,1.293345059167586,0.00024690066818983087,0.2820290407116063,2026,-8.288076750930683e-06,0.9874020630998266,0.003350148030107142,0.3093506832760844,-0.0004919022222299118,0.6332560561551619,-0.0005001902989808424,0.23845787691196618,1.0
causal_markers_total_per_1k_words,73.29532862979404,0.24730506293987312,1.2287353741337352,0.12115124442461613,0.21505756061096806,2026,-0.12638050214524107,0.5404274369239781,0.41839185494063796,0.7361347128662463,0.6238929399561871,0.1440489633528681,0.497512437810946,0.378377752970935,1.0
clause_depth,4.531714777749674,0.28553942998498366,0.809916152289719,0.026814851814851746,0.8345233024673447,2026,-0.25467687074829964,0.3875339445044723,2.553877551020408,0.169345365948804,-0.09865646258503247,0.8604202868400501,-0.3533333333333321,0.2255256272517131,1.0
causal_marker_thereby_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,-0.02210433244916003,0.11393741215192034,2026,-0.06157635467980301,0.05983787551928543,0.16420361247947457,0.3637078582318085,0.061576354679803144,0.29364509142295514,1.3183898417423734e-16,0.41558441558441583,1.0
emphasis_markers_total_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,-0.03207801372938986,0.3338931364506601,2026,-0.046807713911252616,0.5716229853442703,-2.5153490401663703e-17,1.0,0.04680771391125265,0.7699539761715946,3.469446951953614e-17,0.10389610389610426,1.0
summary_marker_collectively_per_1k_words,-100.00000000000001,0.3506166628202074,-0.42257712736425823,-0.013028976443610589,0.11393741215192034,2026,-0.03629500580720098,0.05983787551928543,0.09678668215253582,0.36370785823180896,0.03629500580720106,0.29364509142295514,8.326672684688674e-17,0.4155844155844156,1.0
summary_markers_total_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,-0.034115346214190885,0.11393741215192034,2026,-0.09503560731096043,0.05983787551928543,0.25342828616256086,0.36370785823180896,0.09503560731096067,0.29364509142295514,2.3592239273284576e-16,0.4155844155844154,1.0
causal_marker_hence_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425823,-0.0225580870742161,0.3338931364506601,2026,-0.03291639236339701,0.5716229853442698,1.1535911115245767e-16,0.9999999999999998,0.03291639236339701,0.7699539761715946,0.0,0.10389610389610382,1.0
emphasis_marker_importantly_per_1k_words,-100.0,0.3506166628202074,-0.42257712736425834,-0.03207801372938986,0.3338931364506601,2026,-0.046807713911252616,0.5716229853442703,-2.5153490401663703e-17,1.0,0.04680771391125265,0.7699539761715946,3.469446951953614e-17,0.10389610389610426,1.0
summary_marker_overall_per_1k_words,-100.0,0.3506166628202074,-0.4225771273642583,-0.02108636977058029,0.11393741215192034,2026,-0.05874060150375946,0.05983787551928543,0.15664160401002508,0.3637078582318085,0.05874060150375961,0.29364509142295514,1.457167719820518e-16,0.4155844155844156,1.0
contrast_marker_nonetheless_per_1k_words,-100.00000000000001,0.3506166628202074,-0.4225771273642583,0.005550005550005547,0.8928004481276266,2026,0.17006802721088451,0.059837875519285655,-0.9070294784580499,0.09025195513383477,-0.17006802721088501,0.29364509142295514,-4.996003610813204e-16,0.41558441558441517,1.0
word_insight_per_1k_words,-100.0,0.3506166628202074,-0.4225771273642583,-0.0048260917826135185,0.892800448127626,2026,0.09859016070196208,0.24150397191305872,-0.5915409642117717,0.24624961912944943,-0.09859016070196239,0.5345921482612428,-3.0531133177191805e-16,0.22077922077922074,1.0
