feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
em_dash_per_1k_words,88.75147237035726,0.3626852830125429,0.75610039474526,0.08492426020340296,0.2877770507999472,2026.0,1.0
verb_exhibit_per_1k_words,47.63101742364405,0.366547893307303,0.7358384802986739,0.04981199411094609,0.15874783655514202,2026.0,1.0
causal_marker_hence_per_1k_words,100.0,0.3910022189557703,0.7071067811865475,0.007826930903853987,0.5546464232219374,2026.0,1.0
verb_delve_per_1k_words,100.0,0.3910022189557704,0.7071067811865475,0.005276933468422831,0.3099587355062411,2026.0,1.0
contrast_marker_nevertheless_per_1k_words,-100.0,0.3910022189557705,-0.7071067811865475,-0.001834323868222173,0.8460525238666443,2026.0,1.0
contrast_marker_conversely_per_1k_words,100.0,0.3910022189557705,0.7071067811865475,0.002709322235949456,0.5546464232219374,2026.0,1.0
word_interplay_per_1k_words,100.0,0.3910022189557705,0.7071067811865475,0.004013201828735811,0.3099587355062411,2026.0,1.0
word_notably_per_1k_words,100.0,0.3910022189557705,0.7071067811865476,0.0025296986622953483,0.5546464232219369,2026.0,1.0
word_meticulously_per_1k_words,100.0,0.3910022189557705,0.7071067811865476,0.0024817097987829694,0.5546464232219369,2026.0,1.0
verb_garner_per_1k_words,100.00000000000001,0.3910022189557705,0.7071067811865475,0.0035771520146520163,0.5546464232219369,2026.0,1.0
emphasis_marker_notably_per_1k_words,100.0,0.3910022189557705,0.7071067811865476,0.0025296986622953483,0.5546464232219369,2026.0,1.0
summary_marker_collectively_per_1k_words,100.0,0.3910022189557705,0.7071067811865475,0.0017543120991396863,0.8460525238666443,2026.0,1.0
emphasis_marker_importantly_per_1k_words,100.0,0.3910022189557705,0.7071067811865475,0.002330155001910728,0.5546464232219369,2026.0,1.0
causal_marker_consequently_per_1k_words,100.00000000000001,0.3910022189557706,0.7071067811865475,0.0009599066202839794,0.8460525238666443,2026.0,1.0
word_finding_per_1k_words,-20.72040337193365,0.4011414037927157,-0.6613275095518408,-0.1476644202029517,0.31570524385298954,2026.0,1.0
semicolon_per_1k_words,17.42093967560418,0.408927269932485,0.6536055205138739,0.6657992402325906,0.0913031568842544,2023.0,1.0
marker_adjectives_total_per_1k_words,12.767692185959094,0.42928954534730496,0.5997106188331368,0.0113969362655507,0.8782992112847093,2026.0,1.0
adjective_potential_per_1k_words,19.26576539455146,0.43038367206863726,0.5996057576068523,0.021448447886030435,0.6976230677102566,2026.0,1.0
list_of_three_per_1k_words,5.043350689700961,0.45597825947143855,0.5689659238229403,0.42049339154184945,0.06394760105483058,2023.0,1.0
causal_marker_accordingly_per_1k_words,-41.070302842279254,0.45719675431407053,-0.5661913765138923,-0.0072494159276709665,0.4715724503030349,2026.0,1.0
sequential_marker_further_per_1k_words,23.56253617784313,0.5208017784681442,0.48253329235639636,0.02196930503916587,0.5919514074016887,2026.0,1.0
summary_marker_overall_per_1k_words,14.710032712223823,0.5762914056226003,0.4186332506827993,0.035698508490352755,0.6561775645275558,2026.0,1.0
list_of_three,4.264514547942517,0.6032201081107232,0.3923032757652405,0.12406764862122006,0.11945124843837264,2026.0,1.0
clause_depth,-0.8270179551031654,0.6233093680665527,-0.38047501437402276,-0.022489544616873837,0.7901157472941107,2026.0,1.0
contrast_marker_however_per_1k_words,3.484116546716901,0.6271571131391542,0.36389299011867765,0.018667968852254403,0.6134123757340283,2026.0,1.0
colon_per_1k_words,10.480735668592983,0.6313180121913645,0.36275438550189526,0.6991601195528708,0.13792720395413585,2023.0,1.0
adjective_crucial_per_1k_words,-24.25723562484808,0.674000502611543,-0.3225665773766743,-0.0550327885536488,0.4260242197485015,2026.0,1.0
verb_underscore_per_1k_words,-25.845298253430215,0.7145126679293876,-0.2812559557512261,-0.05296961057878985,0.4440467284225128,2026.0,1.0
dependency_length_std,-1.838799163675601,0.7278442909277425,-0.2647161319389334,0.008152384648102997,0.6792235560480561,2026.0,1.0
contrast_markers_total_per_1k_words,2.598137106080405,0.7427852975639766,0.24399947652979823,0.01954296721998169,0.6390164798227492,2026.0,1.0
word_while_per_1k_words,8.785435782532467,0.7607501421532035,0.22659251301128625,0.03118626736637723,0.8163879446418763,2026.0,1.0
marker_words_total_per_1k_words,4.854592941556663,0.7690865013040091,0.21785282459228064,0.13983726561740087,0.6585164501272944,2023.0,1.0
sequential_marker_additionally_per_1k_words,-12.453770709330255,0.7786497226907603,-0.20824367468440114,-0.002049077512816132,0.8428242012070811,2026.0,1.0
word_additionally_per_1k_words,-12.453770709330255,0.7786497226907603,-0.20824367468440114,-0.002049077512816132,0.8428242012070811,2026.0,1.0
causal_markers_total_per_1k_words,-5.643018468741786,0.8308584003822947,-0.160194880912814,-0.005678885052431174,0.8571460142410641,2026.0,1.0
coordination_per_sentence_std,0.5559808191182656,0.8624745952835321,0.12905849700510919,0.006765333148035967,0.5988744702664462,2026.0,1.0
coordination_count,-0.8081034123604824,0.8628422907465766,-0.12952840026887283,0.10829157112154006,0.6799554988976646,2026.0,1.0
dependency_length,0.4508426517501829,0.8641205936897901,0.1294544449004203,0.03983271098048699,0.2886997900118678,2026.0,1.0
word_within_per_1k_words,3.39692401016273,0.8841155666310472,0.10925055501308961,0.05561452713830097,0.3773477102000048,2026.0,1.0
word_insight_per_1k_words,8.657142759748137,0.8936510194819726,0.09864093685259734,0.04067243614686486,0.2976618926594907,2026.0,1.0
clause_depth_std,-0.11067719170520349,0.940581910221174,-0.054953176268847694,-0.003321803583054631,0.820746386803742,2026.0,1.0
sentence_depth_std,-0.11067719170520349,0.940581910221174,-0.054953176268847694,-0.003321803583054631,0.820746386803742,2026.0,1.0
word_realm_per_1k_words,0.0,,0.0,0.0,1.0,2026.0,
verb_showcase_per_1k_words,0.0,,0.0,0.0,1.0,2026.0,
adjective_pivotal_per_1k_words,0.0,,0.0,0.0,1.0,2026.0,
adjective_intricate_per_1k_words,0.0,,0.0,0.0,1.0,2026.0,
phrase_meticulously_delve_per_1k_words,0.0,,0.0,0.0,1.0,2026.0,
