month_ts,paper_count,marker_words_total_per_1k_words_monthly_mean,marker_verbs_total_per_1k_words_monthly_mean,marker_adjectives_total_per_1k_words_monthly_mean,marker_phrases_total_per_1k_words_monthly_mean,sequential_markers_total_per_1k_words_monthly_mean,causal_markers_total_per_1k_words_monthly_mean,contrast_markers_total_per_1k_words_monthly_mean,emphasis_markers_total_per_1k_words_monthly_mean,summary_markers_total_per_1k_words_monthly_mean,word_finding_per_1k_words_monthly_mean,word_interplay_per_1k_words_monthly_mean,word_realm_per_1k_words_monthly_mean,word_insight_per_1k_words_monthly_mean,word_notably_per_1k_words_monthly_mean,word_particularly_per_1k_words_monthly_mean,word_meticulously_per_1k_words_monthly_mean,word_while_per_1k_words_monthly_mean,word_within_per_1k_words_monthly_mean,word_across_per_1k_words_monthly_mean,word_additionally_per_1k_words_monthly_mean,verb_delve_per_1k_words_monthly_mean,verb_underscore_per_1k_words_monthly_mean,verb_showcase_per_1k_words_monthly_mean,verb_enhance_per_1k_words_monthly_mean,verb_exhibit_per_1k_words_monthly_mean,verb_garner_per_1k_words_monthly_mean,verb_align_per_1k_words_monthly_mean,verb_foster_per_1k_words_monthly_mean,adjective_crucial_per_1k_words_monthly_mean,adjective_pivotal_per_1k_words_monthly_mean,adjective_comprehensive_per_1k_words_monthly_mean,adjective_intricate_per_1k_words_monthly_mean,adjective_potential_per_1k_words_monthly_mean,phrase_meticulously_delve_per_1k_words_monthly_mean,phrase_intricate_web_per_1k_words_monthly_mean,phrase_comprehensive_chapter_per_1k_words_monthly_mean,phrase_deep_dive_per_1k_words_monthly_mean,phrase_intricate_interplay_per_1k_words_monthly_mean,phrase_essential_insight_per_1k_words_monthly_mean,sequential_marker_additionally_per_1k_words_monthly_mean,sequential_marker_furthermore_per_1k_words_monthly_mean,sequential_marker_moreover_per_1k_words_monthly_mean,sequential_marker_subsequently_per_1k_words_monthly_mean,sequential_marker_further_per_1k_words_monthly_mean,causal_marker_hence_per_1k_words_monthly_mean,causal_marker_thus_per_1k_words_monthly_mean,causal_marker_consequently_per_1k_words_monthly_mean,causal_marker_accordingly_per_1k_words_monthly_mean,causal_marker_thereby_per_1k_words_monthly_mean,contrast_marker_however_per_1k_words_monthly_mean,contrast_marker_nonetheless_per_1k_words_monthly_mean,contrast_marker_nevertheless_per_1k_words_monthly_mean,contrast_marker_conversely_per_1k_words_monthly_mean,contrast_marker_alternatively_per_1k_words_monthly_mean,emphasis_marker_notably_per_1k_words_monthly_mean,emphasis_marker_crucially_per_1k_words_monthly_mean,emphasis_marker_remarkably_per_1k_words_monthly_mean,emphasis_marker_particularly_per_1k_words_monthly_mean,emphasis_marker_importantly_per_1k_words_monthly_mean,summary_marker_overall_per_1k_words_monthly_mean,summary_marker_collectively_per_1k_words_monthly_mean,summary_marker_ultimately_per_1k_words_monthly_mean,summary_marker_in_summary_per_1k_words_monthly_mean,summary_marker_taken_together_per_1k_words_monthly_mean,em_dash_per_1k_words_monthly_mean,semicolon_per_1k_words_monthly_mean,colon_per_1k_words_monthly_mean,clause_depth_monthly_mean,clause_depth_std_monthly_mean,dependency_entropy_monthly_mean,dependency_length_monthly_mean,dependency_length_std_monthly_mean,coordination_count_monthly_mean,coordination_per_sentence_std_monthly_mean,sentence_depth_std_monthly_mean,list_of_three_per_1k_words_monthly_mean,avg_words_per_sentence_monthly_mean,avg_syllables_per_word_monthly_mean,flesch_reading_ease_monthly_mean,flesch_kincaid_grade_monthly_mean,dale_chall_monthly_mean,smog_index_monthly_mean,automated_readability_index_monthly_mean,gunning_fog_monthly_mean,hedge_ratio_monthly_mean,certainty_ratio_monthly_mean,year,month
2015-01-01,53,1.9988310353220262,0.5543897433640999,0.27003794423846694,0.0,0.6290348536091749,1.0631371717372096,1.5917817804460959,0.07174115790228855,0.24790079342708748,0.06439564685427265,0.0,0.0,0.22025310009421228,0.0,0.0,0.0,0.1428938020826299,0.5776220063111387,0.8158645304336908,0.17780194954608206,0.0,0.0,0.0,0.17839342308987435,0.2761660317646916,0.0,0.0,0.0998302885095338,0.17799928800284798,0.0,0.0,0.0,0.09203865623561895,0.0,0.0,0.0,0.0,0.0,0.0,0.17780194954608206,0.12578616352201258,0.12578616352201258,0.0,0.1996605770190676,0.22745646127074168,0.6495565182683121,0.12172854534388314,0.0,0.06439564685427265,1.5917817804460959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07174115790228855,0.24790079342708748,0.0,0.0,0.0,0.0,0.06439564685427265,0.6274107999987232,2.9990645225118513,12.075471698113208,2.5148748532720484,2.7541402235018526,3.220020445785893,0.6311925667826068,5.30188679245283,0.7454090785437653,2.5148748532720484,2.4471178215878515,24.973161012114502,1.8532123445102242,23.71775524989858,15.866086286269155,12.384117272512219,17.02931195354958,17.237670621191633,19.104573003006415,0.0014833524984291186,0.001123858339727325,2015,1
2015-02-01,84,2.1422869415069727,0.22603951907230596,0.6107159151451369,0.0,0.9916232705467267,0.5421618175702798,0.818495089687179,0.37064825696354275,0.05952380952380952,0.28406880287115543,0.0,0.0,0.06961849067112225,0.0,0.32486071117599696,0.0,0.5236080769910023,0.3513103754624353,0.4156397012306518,0.17318078310460874,0.0,0.0,0.0,0.0,0.14336756140034831,0.0,0.08267195767195766,0.0,0.10755303724053723,0.05952380952380952,0.11488374506185191,0.0,0.32875532331893825,0.0,0.0,0.0,0.0,0.0,0.0,0.17318078310460874,0.42888893565966896,0.055114638447971785,0.04705439488048183,0.28738451845399543,0.1899837483461177,0.3521780692241621,0.0,0.0,0.0,0.7646273887606545,0.0,0.053867700926524466,0.0,0.0,0.0,0.0,0.0,0.32486071117599696,0.04578754578754579,0.0,0.0,0.0,0.0,0.05952380952380952,0.21273766786331605,0.9935546169596104,2.9284405234007345,11.583333333333334,2.248981562308039,2.7629324730360634,3.326081381445768,0.6488683691972299,5.345238095238095,0.7934645479220547,2.248981562308039,3.085654187901966,25.20139833711262,1.8817319393402598,20.79052849520093,16.21368776513614,12.677217152600964,17.083720759829593,17.981388685932924,19.416312105526757,0.002040711109044536,0.0013557557992164191,2015,2
2015-03-01,87,2.7276427267384724,0.5060463527403624,0.7495668379772907,0.0,0.41412269535189744,0.4774403726504117,0.9565517499191555,0.31322005590343655,0.1603929989938793,0.7480813112907339,0.06605892456070815,0.0,0.1518623359361758,0.09507337248234808,0.1721696719268356,0.0,0.887300330128017,0.2018117614846342,0.40528501892901975,0.0,0.0,0.0,0.0,0.09269709486183367,0.21686630277488395,0.0,0.1964829551036448,0.0,0.16475655014417678,0.0,0.1744952724245121,0.0,0.41031501540860194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15183296271583055,0.1710655034808033,0.0,0.09122422915526363,0.2060456537653423,0.21152881850192765,0.05986590038314176,0.0,0.0,0.9565517499191555,0.0,0.0,0.0,0.0,0.09507337248234808,0.0,0.0,0.1721696719268356,0.04597701149425287,0.1603929989938793,0.0,0.0,0.0,0.0,0.2179005284087814,0.519711182304881,3.023821615406406,11.850574712643677,2.4884724898706323,2.7381638951000884,3.360116542389798,0.6329554939228209,5.149425287356322,0.7720698331783207,2.4884724898706323,3.029486294496982,25.36919445633731,1.8569679045379173,23.34027672995773,15.884394736860619,12.568754882801292,16.703290376093815,17.688471934095794,18.928308765989506,0.0020171499054873316,0.0018541988743333475,2015,3
2015-04-01,90,3.3077447775033724,0.3855865007510473,0.27484198883741684,0.0,0.9371214076337424,0.6862945596177625,0.9891837716524121,0.12593020683947287,0.244361848823293,0.12708787218591142,0.0,0.0,0.49078832995766075,0.0,0.12593020683947287,0.0,0.9879771358899939,0.6456876668815686,0.7936820870520228,0.13659147869674185,0.0,0.0,0.0,0.0,0.22608474350088434,0.0,0.159501757250163,0.0,0.1252773510838027,0.0,0.10582010582010584,0.0,0.043744531933508315,0.0,0.0,0.0,0.0,0.0,0.0,0.13659147869674185,0.29530296872787865,0.1890825062343948,0.06385696040868455,0.2522874935660425,0.06277463904582549,0.5650403884081943,0.0,0.0,0.05847953216374269,0.9277964174473783,0.0,0.061387354205033766,0.0,0.0,0.0,0.0,0.0,0.12593020683947287,0.0,0.1419552948038358,0.10240655401945724,0.0,0.0,0.0,0.682073643800236,0.7334461218190943,2.479112146197101,11.811111111111112,2.3051289343146215,2.778213966174966,3.3706025411144536,0.6321941649695565,5.133333333333334,0.8241299293339651,2.3051289343146215,2.889626911314071,25.65264333814334,1.883237517464328,21.54796993496687,16.126625510736215,12.810325871749697,16.943350007665178,17.847903988336903,19.239819362146047,0.0017539744505754144,0.000896386098406563,2015,4
2015-05-01,84,1.1336475973212663,0.4760498484282565,0.6879877625753682,0.0,0.5554174510534237,0.5335229032238067,0.8239522493995989,0.27817422683377346,0.0,0.13903075700828507,0.0,0.0,0.15834438061570186,0.042977479800584494,0.1476617330275867,0.0,0.33786473047036425,0.2299596150604308,0.0778089013383131,0.0,0.0,0.0,0.0,0.2790332427429202,0.05696058327637275,0.0,0.1400560224089636,0.0,0.1376687038451744,0.0,0.0778089013383131,0.0,0.4725101573918806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17659176908402913,0.188320736029666,0.08267195767195766,0.10783298826777088,0.13605886450714036,0.353856852252337,0.04360718646432932,0.0,0.0,0.8239522493995989,0.0,0.0,0.0,0.0,0.042977479800584494,0.0,0.08753501400560224,0.1476617330275867,0.0,0.0,0.0,0.0,0.0,0.0,0.5057151606628478,1.0138192424848234,3.0872273818985456,11.666666666666666,2.338977520845251,2.7395196072374826,3.3427070382026756,0.6608507855119449,5.428571428571429,0.8322464715912439,2.338977520845251,4.97340376212765,25.474431574431573,1.8555133576928573,23.442997373165174,15.86288461144829,12.660398625131583,16.664005979142715,17.80505207247859,18.866583987261798,0.0023490875189404346,0.0009434666758422241,2015,5
2015-06-01,135,2.7963152649805707,0.5868155536351154,0.5340450383241637,0.0,0.8040811265538547,0.4881241544233314,0.9966471472195331,0.35923397769969156,0.08540781218376849,0.028935185185185185,0.30663780663780665,0.027952480782669462,0.14552632023780726,0.05654509471303364,0.20187326592555352,0.0,1.1748743262096353,0.5383366932209321,0.2585696201886606,0.0570644718792867,0.0,0.0,0.04047763610605141,0.18860303256276412,0.20014587613600607,0.0,0.10787486515641856,0.049714143673875215,0.12234368817229051,0.04281738385784628,0.10609446020408664,0.0,0.2627895060899403,0.0,0.0,0.0,0.0,0.0,0.0,0.0570644718792867,0.21133643045885459,0.32802794620052994,0.0,0.2076522780151834,0.0,0.4253281836989719,0.029278290147855365,0.0,0.03351768057650411,0.9966471472195331,0.0,0.0,0.0,0.0,0.05654509471303364,0.0,0.0,0.20187326592555352,0.10081561706110442,0.08540781218376849,0.0,0.0,0.0,0.0,0.5849033319619145,0.3706442654722831,3.2745313264730345,11.451851851851853,2.263036592361375,2.745966686441245,3.3423264088446545,0.6468396909485743,5.274074074074074,0.8214003366500227,2.263036592361375,2.7250460161702224,25.269692500223474,1.8825571184340009,21.021933081664034,16.24732269687081,12.952156478413073,16.989498393682304,18.364502895822596,19.373228930102645,0.0014448800321628413,0.001739498758855982,2015,6
2015-07-01,97,1.9800263396878257,0.7794693643677776,0.7156148765588211,0.0,0.7178393083350049,0.6456379557014779,0.8221996186461717,0.23641206176075794,0.39880289734617,0.10294001863731388,0.03995844321905218,0.0,0.11562108490581231,0.0,0.1172872003678553,0.0,1.01136217147397,0.3247481648358072,0.1998358896883099,0.06827336655970506,0.0,0.03995844321905218,0.0,0.11950106763418017,0.16683012548416618,0.0,0.4531797280303789,0.0,0.1145475372279496,0.0,0.1261386570664921,0.0,0.4749286822643793,0.0,0.0,0.0,0.0,0.0,0.0,0.06827336655970506,0.26117159108715066,0.231823967894301,0.0,0.15657038279384813,0.27002064266937337,0.3025018637376685,0.0,0.0731154492944359,0.0,0.6623229986510974,0.0,0.15987661999507444,0.0,0.0,0.0,0.062480474851608875,0.0,0.1172872003678553,0.05664438654129376,0.21123967849338704,0.06028817748839452,0.12727504136438844,0.0,0.0,0.2547330797429107,0.5554861101948881,3.2963837060300607,11.649484536082474,2.461340101582849,2.7313960804989597,3.2572928789429056,0.5997997685571972,4.597938144329897,0.7453657240513297,2.461340101582849,3.648523876117884,23.912261934852296,1.8569641003894883,24.307644297540858,15.491000969638904,12.62457689020699,16.39446842638027,17.406357312464053,18.484849968618136,0.0014358567660507297,0.0014254231230860254,2015,7
2015-08-01,110,2.703529726438471,0.5395242992295344,0.826705957291014,0.0,0.9981424895062961,0.6405440502031088,1.4214650885171753,0.346475956180775,0.10417162722034383,0.1781494809557732,0.0,0.0,0.2925237435041356,0.0,0.1749499694373969,0.0,0.9472031130310229,0.36532048239211,0.6217056551673689,0.12367728195066324,0.0,0.0,0.0,0.4215046807851071,0.11801961844442728,0.0,0.0,0.0,0.1162666023347138,0.0,0.21444162044630302,0.0,0.4959977345099973,0.0,0.0,0.0,0.0,0.0,0.0,0.12367728195066324,0.23977215957801942,0.5505179638025294,0.0,0.08417508417508418,0.2315604603438462,0.27879923973609366,0.0,0.0,0.13018435012316887,1.3508286542443775,0.03178639542275906,0.038850038850038855,0.0,0.0,0.0,0.0,0.0,0.1749499694373969,0.17152598674337804,0.10417162722034383,0.0,0.0,0.0,0.0,0.8192029367466324,0.44144794215876715,2.638622046444111,11.381818181818181,2.2152323395147393,2.7478247671997207,3.2863864956952007,0.6421974747864562,4.990909090909091,0.7886986560530996,2.2152323395147393,2.887419848331932,24.29139902650541,1.896146964335023,20.697938812205585,16.03602428326526,12.891033346980516,16.88485894790452,17.760440502290603,19.13218443766754,0.002296274099528315,0.001513950136387373,2015,8
2015-09-01,88,2.11578737018808,0.861614159513141,0.6468654840545499,0.0,0.8665514602643125,0.8607712283569616,0.623844236964156,0.2073838998302686,0.1370290395410013,0.1890978061626201,0.0,0.10056315366049878,0.03959455178967374,0.07946598855689765,0.12791791127337093,0.0,0.8252111330462196,0.239691401441885,0.4288045493423549,0.08544087491455912,0.0,0.0,0.0,0.3006253006253007,0.12088974854932301,0.0,0.44009911033851734,0.0,0.17030146548556965,0.05918560606060606,0.0,0.0,0.4173784125083742,0.0,0.0,0.0,0.0,0.0,0.0,0.08544087491455912,0.31915196635856796,0.23487005454737186,0.0,0.22708856444381362,0.21799636643634726,0.3365796281089066,0.15851590891719303,0.07575757575757576,0.07192174913693901,0.623844236964156,0.0,0.0,0.0,0.0,0.07946598855689765,0.0,0.0,0.12791791127337093,0.0,0.09715663124754036,0.0,0.03987240829346093,0.0,0.0,0.1976284584980237,0.559618687701276,2.53908974485918,11.363636363636363,2.126552705400418,2.724482132999903,3.3604153728815978,0.6596003083759996,5.2727272727272725,0.8232618782407557,2.126552705400418,3.594201314459518,25.35574955771671,1.8747676761386147,21.41890116574261,16.251522126710768,12.843203167556867,17.095162283764267,18.209113926308305,19.40300355446065,0.002418209299099541,0.0013355761291123018,2015,9
2015-10-01,95,2.6034945029357903,0.48607606356714966,0.7448504512911436,0.0,0.7322744828957232,0.7717197915137388,1.146632095051068,0.05947071067499257,0.2465839720418173,0.08455008488964345,0.0,0.0,0.2799429457705227,0.0,0.0,0.0,0.9349169266139041,0.8201756509195621,0.37864573684742103,0.10526315789473684,0.0,0.0,0.05185377236193933,0.12848331463661736,0.18679755521860786,0.0,0.11894142134998514,0.0,0.06341154090044389,0.0,0.10632642211589581,0.0,0.5751124882748039,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.07629149629597279,0.17471364361316516,0.1752650979241685,0.20074108716767997,0.05370569280343716,0.6056429494867244,0.0,0.06341154090044389,0.04895960832313342,0.9593560280096051,0.0,0.12943916709929984,0.0,0.0578368999421631,0.0,0.0,0.0,0.0,0.05947071067499257,0.2465839720418173,0.0,0.0,0.0,0.0,0.5183320922863163,0.8499819068081802,2.3230838551749016,11.326315789473684,2.2390604026610927,2.734723372591246,3.279333918120738,0.601360864615724,4.431578947368421,0.7464792545607525,2.2390604026610927,2.7866601325867375,24.87097390209312,1.8626840846438977,23.97563733620182,15.716354925566701,12.718564492632726,16.61932385089782,17.394175480186693,18.813628926698204,0.0021676118605798117,0.0020629944553297403,2015,10
