feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
word_insight_per_1k_words,69.44494707169368,0.0018514358947286183,4.005971692856284,0.026156548437126854,0.024455319985591504,2026,0.1425605638941036
causal_marker_hence_per_1k_words,-46.995821910616144,0.0031373027283278523,-3.3887699278537813,-0.008528853907748542,0.0011074396245756778,2026,0.24157231008124463
word_notably_per_1k_words,211.36390962746714,0.003540173058993112,3.335999097493062,0.021063060400570727,0.0006093580788195269,2026,0.2725933255424696
emphasis_marker_notably_per_1k_words,211.36390962746714,0.003540173058993112,3.335999097493062,0.021063060400570727,0.0006093580788195269,2026,0.2725933255424696
list_of_three_per_1k_words,18.105080013714094,0.010332875918559204,2.731766798282341,0.23974763983852596,9.122703909905343e-07,2023,0.7956314457290588
coordination_count,17.155524760470527,0.011870360717146144,2.5628362468299613,0.49036257773980213,0.0017467768961176651,2023,0.9140177752202532
word_interplay_per_1k_words,189.29279041403967,0.01192386613707604,2.5174627943712253,0.005120564301903233,0.02357421504809849,2026,0.9181376925548551
word_finding_per_1k_words,67.97271538099045,0.013383598124891972,3.2625554923107574,0.1181822874536264,0.0014146135196162848,2026,1.0
verb_exhibit_per_1k_words,130.6572711932125,0.020629016121079775,2.208616207671896,0.04135478759514594,0.000511078601270455,2026,1.0
summary_marker_taken_together_per_1k_words,-53.77792875078677,0.022634460851029374,-2.438870356729928,-0.001860442265927843,0.1715013504985989,2026,1.0
verb_enhance_per_1k_words,164.04320401093938,0.027003880320919285,2.555912501123563,0.05256875515715336,0.006560308885720438,2026,1.0
verb_underscore_per_1k_words,628.752406227722,0.028527123407249645,2.7869568816538584,0.06033484704730813,0.002542454404992952,2026,1.0
verb_align_per_1k_words,273.22125686194875,0.028646524748952358,2.569731110442182,0.016343290527546128,0.0007934293706299552,2026,1.0
word_particularly_per_1k_words,73.00747510553418,0.03909619353525686,2.053159769964124,0.04993558590518569,0.020805550709206647,2026,1.0
emphasis_marker_particularly_per_1k_words,73.00747510553418,0.03909619353525686,2.053159769964124,0.04993558590518569,0.020805550709206647,2026,1.0
colon_per_1k_words,18.917785685658046,0.04073820881963152,2.1841541054605256,0.19334900641619607,0.000526370796534859,2023,1.0
adjective_crucial_per_1k_words,69.87878089881985,0.04245163632574536,2.0862346431221286,0.01644420656877549,0.08212282580450944,2026,1.0
word_additionally_per_1k_words,53.41092486452569,0.05132111624561035,2.003393342272853,0.011140052175357453,0.16487204688064475,2026,1.0
sequential_marker_additionally_per_1k_words,53.41092486452569,0.05132111624561035,2.003393342272853,0.011140052175357453,0.16487204688064475,2026,1.0
hedge_ratio,-17.545719989112474,0.0522758171800371,-2.1089957719691093,-0.00020253662439967163,0.0018203793847956155,2026,1.0
adjective_pivotal_per_1k_words,132.51721935210085,0.05752124853329639,1.6584189261326077,0.003458385849010833,0.05409757868619393,2026,1.0
causal_marker_thus_per_1k_words,-37.650104229789136,0.06338323524793893,-1.6209806435308751,-0.01907358878081354,0.05973621956113284,2026,1.0
summary_marker_ultimately_per_1k_words,52.28861345872302,0.0682115568844154,1.9527908332494561,0.0025154453445115866,0.06704566854683672,2026,1.0
word_across_per_1k_words,72.446130432008,0.072529765183331,1.8292572112908312,0.16657046408711976,0.009789474000129077,2023,1.0
word_while_per_1k_words,25.532509408772896,0.10700505353426665,1.5673802805751071,0.05729506359011064,0.015773125164694063,2026,1.0
contrast_marker_nevertheless_per_1k_words,-31.966311006804908,0.10897109535407323,-1.4610954674608205,-0.0032376251641951887,0.038647855654730355,2026,1.0
flesch_kincaid_grade,6.189596018900988,0.12039554934284091,1.2858195749578463,0.0822910900858044,0.5660900239715885,2026,1.0
verb_showcase_per_1k_words,194.30469447985664,0.12493059230999562,1.3279876612545995,0.001113719646984687,0.11627491736658531,2026,1.0
smog_index,4.7622869112942166,0.150977925740554,1.1858250230641225,0.061400613049259,0.6235022498072035,2026,1.0
dale_chall,2.255435605883609,0.15720994011566358,1.1452248084606824,0.09365161881220022,0.022181530915524283,2026,1.0
verb_delve_per_1k_words,997.8633911529776,0.16154200655348652,1.2966244580965967,0.0004163550397794255,0.2741430437456422,2026,1.0
causal_marker_consequently_per_1k_words,-28.19342087759545,0.1857442259932221,-1.0566518133832477,-0.002587223463042178,0.09620963074400939,2026,1.0
gunning_fog,5.390639125117498,0.19186541792144293,1.0492874127163676,0.07218462726823745,0.6807790082956199,2026,1.0
avg_words_per_sentence,14.474977186209415,0.194189475664625,1.1470933835212256,0.5306220156710566,0.33892967290335685,2023,1.0
phrase_intricate_interplay_per_1k_words,,0.19992553669078988,1.1583171544680753,0.00014692644898200904,0.514469342257977,2026,1.0
summary_marker_overall_per_1k_words,15.681896072360328,0.20983124845005377,1.0246992511448005,0.024124285752622696,0.07090268838193364,2026,1.0
semicolon_per_1k_words,13.308267806231854,0.2385419119849401,0.9272440768868929,0.13432277185893024,0.018810735241909154,2026,1.0
emphasis_marker_crucially_per_1k_words,70.60155411718192,0.24755545002880697,0.9069691827446335,0.00093414496318813,0.07817920923154219,2026,1.0
word_realm_per_1k_words,725.7312637623486,0.2859527088547426,0.9043853287175786,9.770393119605544e-05,0.7200911867358046,2026,1.0
sequential_marker_subsequently_per_1k_words,-45.47165496606627,0.30166042054676284,-0.8671247869464601,-0.011604494978814925,0.07455366886115478,2026,1.0
emphasis_marker_importantly_per_1k_words,-28.718068118852795,0.30780460039852964,-0.8432978850037903,-0.0018021919027526262,0.6243890747491275,2026,1.0
clause_depth_std,-2.4161792870482133,0.32323495646939293,-0.8241407596669874,-0.019449673514719257,0.05921632326887847,2026,1.0
sentence_depth_std,-2.4161792870482133,0.32323495646939293,-0.8241407596669874,-0.019449673514719257,0.05921632326887847,2026,1.0
adjective_comprehensive_per_1k_words,38.55884579753754,0.34037129224936097,0.7436272585311051,0.003142274972680295,0.8333045227147354,2026,1.0
