feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
summary_marker_overall_per_1k_words,summary_markers,2018-01-01,136,36,100,0.19414639723016028,0.2551098143021004,0.08899321126635353,0.0014993211566578589,0.017991853879894305,-0.005248490130057432,0.02377642417026303,-0.05185028150377297,0.04135330124365811,0.8252921901218416,-0.0006475092075424217,-0.007770110490509061,0.0013343597278542498,0.016012316734251,-0.03915425128964102,0.023614030308622896,-0.08731127217393465,0.17992739565635746,-0.4399689676603953,0.26534642331252595,0.6274930918986226,0.0008518119491154371,0.010221743389385245,0.19861230024543985,monthly_segmented_wls_hac,6,2018,0.7523764127964756
summary_marker_overall_per_1k_words,summary_markers,2020-01-01,136,60,76,0.20944138499955578,0.2622864293489798,0.0852990315494464,0.0013667797064139883,0.01640135647696786,-0.025586891169470466,0.023454197366747268,-0.07155711800829512,0.02038333566935418,0.27530361704346956,-0.0003122879392779346,-0.003747455271335215,0.0006903804281089374,0.00828456513730725,-0.01998520294045742,0.012490292397786993,-0.04393315144689396,0.0971237889436626,-0.23429577777647262,0.1464294748826847,0.6510227530992178,0.0010544917671360537,0.012653901205632645,0.20336427937710277,monthly_segmented_wls_hac,6,2020,0.7523764127964756
summary_marker_taken_together_per_1k_words,summary_markers,2020-01-01,136,60,76,0.030577616997561886,0.018450630041994775,0.024858297631141175,0.00014124722143868526,0.001694966657264223,-0.01915048174098509,0.005239409970720638,-0.029419725283597542,-0.008881238198372639,0.0002570981313530394,-6.669039218009736e-05,-0.0008002847061611682,0.00015848657388346646,0.0019018388866015976,-0.004527888923900299,0.0029273195115779626,-0.032193866130181555,0.07650720555453779,-0.1821479890170756,0.11776025675671248,0.6739046249024779,7.45568292585879e-05,0.0008946819511030549,0.08580206912754007,monthly_segmented_wls_hac,6,2020,0.7523764127964756
summary_marker_overall_per_1k_words,summary_markers,2021-01-01,136,72,64,0.2146754127583342,0.2663065939358711,0.08032926295276117,0.0011811060133475305,0.014173272160170365,-0.0370596647332254,0.02041119192844499,-0.07706560091297758,0.002946271446526774,0.06942344599338927,0.0002542628627744342,0.00305115435329321,0.0006106646505769288,0.007327975806923146,-0.011311678228276154,0.017413986934862576,0.037983099074212684,0.09122423806169455,-0.1408164075267086,0.216782605675134,0.677138771516828,0.0014353688761219647,0.017224426513463578,0.21163821667295868,monthly_segmented_wls_hac,6,2021,0.7523764127964756
summary_marker_ultimately_per_1k_words,summary_markers,2019-01-01,136,48,88,0.04881626527461158,0.06529320248682961,0.03889524349355042,0.0005352176618858788,0.0064226119426305465,-0.016720313091014953,0.008248284522575096,-0.03288695075526214,-0.000553675426767767,0.04264951513309778,-9.120915285288954e-05,-0.0010945098342346744,0.0002578030525864205,0.003093636631037046,-0.007158037631067283,0.004969017962597935,-0.02813994041240969,0.07953765944542886,-0.18403375292545024,0.12775387210063086,0.7234933294787564,0.0004440085090329893,0.005328102108395872,0.13163193578577104,monthly_segmented_wls_hac,6,2019,0.7615719257671121
dependency_length_std,syntax,2019-01-01,136,48,88,0.665477284071962,0.6638918666138282,0.02143812337955345,-0.00012919448704816982,-0.0015503338445780378,0.003944673380703832,0.006841322208110365,-0.009464318147192483,0.017353664908600148,0.5642129589142256,9.431523143091781e-05,0.0011317827771710138,0.00023490850068165576,0.002818902008179869,-0.00439326515886153,0.006656830713203558,0.05279299671586219,0.1314901476343022,-0.20492769264737015,0.3105136860790945,0.6880537039229694,-3.4879255617252004e-05,-0.00041855106740702405,0.0050154962919254364,monthly_segmented_wls_hac,6,2019,0.7693116161798417
coordination_count,syntax,2020-01-01,136,60,76,5.844521067219242,6.625651833869845,0.34276223770804903,0.0137658287528428,0.1651899450341136,-0.19366245266570994,0.057980250782029306,-0.3073037441984874,-0.0800211611329325,0.0008373461713889204,0.000976104723575631,0.011713256682907573,0.002467236872213305,0.02960684246655966,-0.04631615455154936,0.0697426679173645,0.03417312467449944,0.0863772003139318,-0.13512618794080689,0.20347243728980574,0.6923804545618575,0.014741933476418431,0.17690320171702117,0.8171240927719898,monthly_segmented_wls_hac,6,2020,0.7693116161798417
semicolon_per_1k_words,punctuation,2021-01-01,136,72,64,0.7063254103762562,0.6782261256054396,0.2270919908091671,-0.00014491194028459775,-0.001738943283415173,-0.07080310500265191,0.09058692933233278,-0.24835348649402417,0.10674727648872034,0.4344473439137158,0.0011944799271004529,0.014333759125205434,0.0032671946515389853,0.03920633581846782,-0.0625106590789915,0.09117817732940237,0.06311873472125473,0.17264517202376461,-0.27526580244532395,0.40150327188783336,0.7146650455808771,0.001049567986815855,0.012594815841790261,0.012904762823162996,monthly_segmented_wls_hac,6,2021,0.7796345951791387
contrast_marker_nevertheless_per_1k_words,contrast_markers,2018-01-01,136,36,100,0.03992676489192703,0.04601682462617398,0.035277711060708886,-3.33020790798011e-05,-0.0003996249489576132,0.020642758207443112,0.010325832587091913,0.0004041263367429611,0.04088139007814326,0.04559348848315712,-0.0002444933069450851,-0.002933919683341021,0.0005002559796510272,0.006003071755812326,-0.01469994032473318,0.008832100958051137,-0.08316638452795541,0.17016613536750527,-0.4166920098482657,0.2503592407923549,0.6250283295642771,-0.0002777953860248862,-0.0033335446322986344,0.0664637587064445,monthly_segmented_wls_hac,6,2018,0.7812854119553464
dependency_length_std,syntax,2021-01-01,136,72,64,0.6650013008837888,0.6638328161537228,0.02043751419524797,3.724524845217928e-05,0.00044694298142615137,-0.0027008839768821805,0.00613636526889663,-0.014728159903919576,0.009326391950155215,0.6598328603952484,-5.58093367047001e-05,-0.0006697120404564012,0.00016143948572561764,0.0019372738287074117,-0.004466768744722929,0.0031273446638101256,-0.03276876209397909,0.09479009091809497,-0.21855734029344526,0.15301981610548704,0.7295695507431204,-1.8564088252520818e-05,-0.0002227690590302498,0.00509013068245967,monthly_segmented_wls_hac,6,2021,0.7887238386412111
emphasis_marker_crucially_per_1k_words,emphasis_markers,2018-01-01,136,36,100,0.03448887399576858,0.03299394867942758,0.03810750181880665,0.00027493533236075466,0.003299223988329056,-0.02760502902469707,0.010532762112791054,-0.04824924276576753,-0.006960815283626607,0.008770499638414635,0.00014968644054524897,0.0017962372865429877,0.000469781854164795,0.00563738224997754,-0.009253031923412992,0.012845506496498967,0.0471360546037294,0.14793366085192716,-0.24281392066604784,0.3370860298735066,0.750007346364006,0.00042462177290600366,0.005095461274872044,0.13789271239306056,monthly_segmented_wls_hac,6,2018,0.7894814172252694
sequential_markers_total_per_1k_words,discourse_marker_totals,2018-01-01,136,36,100,0.8193447054170648,1.0809670514928453,0.17478704413166515,0.0008782564129264092,0.01053907695511691,0.13633381934524114,0.08534717212578757,-0.030946638021302514,0.30361427671178476,0.11017592884262956,0.0012989646627383513,0.015587575952860215,0.002517188511500903,0.030206262138010836,-0.043616697837641015,0.07479184974336145,0.08918038536722588,0.17281751223652933,-0.24954193861637158,0.42790270935082336,0.6058279419075411,0.0021772210756647605,0.026126652907977124,0.23254108972239684,monthly_segmented_wls_hac,6,2018,0.8098337435489735
summary_markers_total_per_1k_words,discourse_marker_totals,2019-01-01,136,48,88,0.32687240681768454,0.39751219925564407,0.08890203885794193,0.0022766106838773862,0.027319328206528635,-0.05915815164896647,0.02466191749960821,-0.10749550994819856,-0.010820793349734376,0.016450455416502453,-0.0005387793255285214,-0.006465351906342258,0.0010485686088336974,0.012582823306004368,-0.031127685586110822,0.01819698177342631,-0.07272445029830366,0.14153582378589397,-0.35013466491865586,0.20468576432204863,0.6073753076617302,0.001737831358348865,0.02085397630018638,0.2975873222126596,monthly_segmented_wls_hac,6,2019,0.8098337435489735
summary_markers_total_per_1k_words,discourse_marker_totals,2020-01-01,136,60,76,0.33700146272107057,0.40066922761159607,0.08995510064339915,0.001795732391968118,0.021548788703617417,-0.07169823878680245,0.03232111971225744,-0.13504763342282705,-0.00834884415077787,0.026533754000979678,0.0004126630232014065,0.0049519562784168785,0.0009065119995159475,0.01087814399419137,-0.016369205950198206,0.026273118507031963,0.05504919946727056,0.12092859567035126,-0.1819708480466179,0.29206924698115905,0.6489504728442286,0.0022083954151695248,0.026500744982034297,0.3202155081056346,monthly_segmented_wls_hac,6,2020,0.8111880910552858
word_meticulously_per_1k_words,marker_words,2021-01-01,136,72,64,0.000264656127001065,0.005626578379747626,0.0022456817050202542,2.4960355399300363e-05,0.00029952426479160435,0.004317482969234692,0.003216317177599147,-0.0019864986988596366,0.01062146463732902,0.17947653252413048,-1.772002577040395e-05,-0.00021264030924484742,7.718135909688255e-05,0.0009261763091625906,-0.002027945875203525,0.0016026652567138304,-0.09468853434103636,0.4124254595351202,-0.9030424350298719,0.7136653663477993,0.8184108057409571,7.240329628896412e-06,8.688395554675694e-05,0.08985780106957442,monthly_segmented_wls_hac,6,2021,0.8184108057409571
avg_words_per_sentence,syntax,2019-01-01,136,48,88,24.8244501478774,24.769851975921803,0.410665663778009,-0.0037800231477757643,-0.04536027777330917,0.2722478038454832,0.20427031284497005,-0.1281220093306581,0.6726176170216245,0.1826033419166925,-0.0015531303625309738,-0.018637564350371685,0.005745082857908103,0.06894099429489724,-0.1537619131683703,0.11648678446762692,-0.04538379025631536,0.1678762077663358,-0.37442115747833354,0.2836535769657028,0.7868980706760009,-0.005333153510306738,-0.06399784212368086,0.11527647176156508,monthly_segmented_wls_hac,6,2019,0.8283137586063167
contrast_markers_total_per_1k_words,discourse_marker_totals,2020-01-01,136,60,76,1.2499938002500106,1.480628561495736,0.1966087569629228,0.003692238707248819,0.04430686448698583,0.007569218824093768,0.10655207655002194,-0.20127285121394922,0.21641128886213679,0.9433677183222534,-0.0011016891673109514,-0.013220270007731417,0.002943202236509513,0.03531842683811416,-0.08244438661043516,0.05600384659497233,-0.06724151157837056,0.1796381167537448,-0.4193322204157103,0.28484919725896923,0.7081688558216358,0.0025905495399378676,0.03108659447925441,0.24589109895939565,monthly_segmented_wls_hac,6,2020,0.8331398303783951
coordination_count,syntax,2019-01-01,136,48,88,5.7565973078191375,6.567092416272092,0.30755140070035025,0.012643705452570295,0.15172446543084356,-0.08087893250748174,0.08083450548151705,-0.23931456325125516,0.07755669823629169,0.31704460444801097,0.000665474670028126,0.007985696040337512,0.003039405623894252,0.03647286748673102,-0.0635011242336553,0.07947251631433032,0.025965402928267062,0.1185911278689536,-0.206473207694882,0.2584040135514161,0.8266898148270216,0.013309180122598421,0.15971016147118106,0.8091276345548387,monthly_segmented_wls_hac,6,2019,0.8350063332841777
dependency_length_std,syntax,2020-01-01,136,60,76,0.6644392817070762,0.6644610130927169,0.020642516727707394,-0.00011850562327107503,-0.0014220674792529003,0.007449102484814511,0.0063711118613741236,-0.005038276763478771,0.019936481733107792,0.24232315624853018,3.2177278886647595e-05,0.00038612734663977114,0.00015448667528185443,0.001853840103382253,-0.0032473992559894447,0.004019653949268987,0.01870543944486634,0.08980688391032952,-0.1573160530193795,0.1947269319091122,0.8350063332841777,-8.632834438442743e-05,-0.0010359401326131292,0.013594085602528838,monthly_segmented_wls_hac,6,2020,0.8350063332841777
