feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
marker_adjectives_total_per_1k_words,adjectives,2022-11-30,2023-2024,119,95,24,1.2004220666636038,2.2495607892139966,1.5254196207324222,0.24002635754236934,0.005320848535027797,0.06385018242033356,0.7241411684815893,0.19391473674185955,0.34406828446754456,1.1042140524956339,3.0169235407980732,0.8078893448509288,1.4334604248902532,4.6003866567058935,0.00018821731034936583,0.7316186735764156,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0005646519310480974
verb_exhibit_per_1k_words,verbs,2022-11-30,2023-2024,119,95,24,0.37292084180901863,0.4403110941908469,0.29937944858015075,0.1272135900725762,-0.0011177254631255424,-0.01341270555750651,0.1409316456106925,0.04129290073950447,0.05999756016126373,0.22186573106012125,1.1078348274762944,0.32459504299773784,0.47162854320072817,1.7440411117518604,0.0006425779260420337,0.12045139473045607,pretrend_plus_first_two_year_indicator_wls_hac,6,0.000722900166797288
word_while_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.8841541362866958,1.2730885533737084,1.0629609415881305,0.17246394734626233,0.002955877158036958,0.0354705258964435,0.2101276117855788,0.06040655098042465,0.09173077186394649,0.3285244517072111,1.2183857265176572,0.3502561080730928,0.5318837546943952,1.904887698340919,0.000504121803043508,0.4969685805567765,pretrend_plus_first_two_year_indicator_wls_hac,6,0.000756182704565262
adjective_comprehensive_per_1k_words,adjectives,2022-11-30,2023-2024,119,95,24,0.12098566347043689,0.38916357662296985,0.21451071724836582,0.06305143079200923,0.001537276748149237,0.018447320977790845,0.17465285937461003,0.049258141260596626,0.07810690250384064,0.27119881624537945,2.7700062818676674,0.781237485681916,1.238780809931112,4.301231753804223,0.00039162396760788706,0.6839776753869689,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0007832479352157741
sequential_marker_subsequently_per_1k_words,sequential_markers,2022-11-30,2023-2024,119,95,24,0.04626505874946138,0.08420071490939718,0.05397062494391519,0.03308180099165692,0.00013456048218888248,0.0016147257862665896,0.030230089965482432,0.00843947426520544,0.013688720405679769,0.046771459525285095,0.9137981929431933,0.25510927495555147,0.4137840140303124,1.4138123718560742,0.00034099032243673015,0.20769308319353053,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0008524758060918253
flesch_kincaid_grade,readability,2022-11-30,2023-2024,119,95,24,17.44136731825887,17.906598664418993,17.457707334863187,0.20245315387720184,0.0005759586132737735,0.0069115033592852815,0.448891329555571,0.13385324883338406,0.1865389618421382,0.7112436972690037,2.2172602449445984,0.6611566491800512,0.9213932125516977,3.5131272773374986,0.0007976527092764318,0.4593719789076698,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0009305948274891704
automated_readability_index,readability,2022-11-30,2023-2024,119,95,24,19.167822390817218,19.969293604493707,19.4142051812134,0.24854406195668863,0.0043475389789197315,0.05217046774703678,0.5550884232800724,0.16810408136018373,0.22560442381411222,0.8845724227460325,2.2333602296111272,0.6763552508024819,0.9077039380382627,3.559016521183992,0.0009598026423077461,0.648154806461458,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0009598026423077461
adjective_crucial_per_1k_words,adjectives,2022-11-30,2023-2024,119,95,24,0.22016404581762117,0.4790240473988992,0.29330016020808597,0.07575557289398063,0.0012068857521934612,0.014482629026321534,0.18572388719081773,0.05473415086902767,0.07844495148752349,0.29300282289411195,2.4516201263600363,0.7225098930428222,1.0355007359961046,3.8677395167239674,0.0006908133521974456,0.5789856603766168,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0010362200282961684
adjective_pivotal_per_1k_words,adjectives,2022-11-30,2023-2024,119,95,24,0.015343600427790333,0.08962133632068438,0.026785660404660443,0.019425740202704985,0.00019412081254321136,0.002329449750518536,0.0628356759160257,0.019001272196722593,0.02559318241044941,0.10007816942160197,3.2346605720216512,0.9781491978399214,1.3174881442554052,5.151832999787897,0.0009432802401570905,0.5266852601348253,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0011319362881885085
causal_marker_thereby_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.09586027754575224,0.17711941707929751,0.09074878331741598,0.05036081959300123,-5.777597783769437e-05,-0.0006933117340523324,0.08637063376188228,0.024194894621077892,0.03894864030456961,0.13379262721919494,1.7150363012337755,0.48043091467956006,0.7733917084618377,2.6566808940057127,0.00035727084694914415,0.33263153196012585,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0017863542347457207
word_realm_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.008979264487104779,0.03472744243537092,0.004234136143404433,0.017027446284364412,-7.995591611242915e-05,-0.0009594709933491498,0.030493306291966945,0.009515997072785541,0.011841952029307285,0.0491446605546266,1.790832622973397,0.5588622576671219,0.6954625979458383,2.886202648000956,0.0013533218010699885,0.24389455602942745,pretrend_plus_first_two_year_indicator_wls_hac,6,0.001804429068093318
word_meticulously_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.0006758712185546137,0.011243269110207385,0.002820320034524275,0.004019754116834891,3.475217509760923e-05,0.0004170261011713108,0.008422949075683386,0.0028494993144608715,0.002837930419340077,0.014007967732026694,2.095389128506079,0.7088740334954953,0.7059960228549083,3.4847822341572496,0.0031171769866295555,0.265421492792428,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0037406123839554667
