paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
1604.02096v2,2016,2016-04-07,4.0,4,0,0,0,1,1,1,0,2,1,0.0,0.0,0.0,500.0,250.0,0.0,0.5,0.25,0.5
1604.01816v1,2016,2016-04-06,14.0,15,0,0,0,2,2,3,3,4,6,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.26666666666666666,0.4,1.5
1604.01674v2,2016,2016-04-06,10.0,10,0,0,0,2,2,3,1,4,4,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1604.00976v1,2016,2016-04-04,6.0,6,0,0,0,1,2,2,0,3,2,0.0,0.0,0.0,500.0,333.3333333333333,0.0,0.5,0.3333333333333333,0.6666666666666666
1604.00832v1,2016,2016-04-04,7.0,7,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1604.00507v1,2016,2016-04-02,7.0,7,0,0,0,2,2,2,0,4,2,0.0,0.0,0.0,571.4285714285714,285.7142857142857,0.0,0.5714285714285714,0.2857142857142857,0.5
1605.00021v3,2016,2016-04-29,11.0,11,0,0,0,3,3,2,1,6,3,0.0,0.0,0.0,545.4545454545454,272.7272727272727,0.0,0.5454545454545454,0.2727272727272727,0.5
1605.00017v1,2016,2016-04-29,8.0,8,0,0,0,0,0,3,2,0,5,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.625,
1604.08908v3,2016,2016-04-29,9.0,9,1,0,1,2,1,1,2,3,3,111.1111111111111,0.0,111.1111111111111,333.3333333333333,333.3333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0
1604.08544v1,2016,2016-04-28,11.0,11,0,0,0,2,3,1,1,5,2,0.0,0.0,0.0,454.5454545454545,181.8181818181818,0.0,0.45454545454545453,0.18181818181818182,0.4
1605.00854v1,2016,2016-04-28,8.0,8,0,0,0,1,1,4,0,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
1604.08314v1,2016,2016-04-28,10.0,10,0,1,1,1,0,2,0,1,2,0.0,100.0,100.0,100.0,200.0,0.0,0.1,0.2,2.0
1604.06783v2,2016,2016-04-22,9.0,9,0,1,1,1,1,2,2,2,4,0.0,111.1111111111111,111.1111111111111,222.2222222222222,444.4444444444444,0.0,0.2222222222222222,0.4444444444444444,2.0
1604.06660v1,2016,2016-04-22,10.0,11,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,200.0,400.0,0.0,0.18181818181818182,0.36363636363636365,2.0
1604.06796v1,2016,2016-04-22,20.0,20,0,0,0,4,4,4,3,8,7,0.0,0.0,0.0,400.0,350.0,0.0,0.4,0.35,0.875
1604.06089v1,2016,2016-04-20,19.0,19,2,0,2,4,6,3,1,10,4,105.26315789473684,0.0,105.26315789473684,526.3157894736842,210.52631578947367,1.0,0.5263157894736842,0.21052631578947367,0.4
1604.05189v1,2016,2016-04-18,10.0,10,0,1,1,1,1,1,2,2,3,0.0,100.0,100.0,200.0,300.0,0.0,0.2,0.3,1.5
1604.05102v1,2016,2016-04-18,7.0,8,0,0,0,0,0,4,1,0,5,0.0,0.0,0.0,0.0,714.2857142857143,0.0,0.0,0.625,
1604.04903v1,2016,2016-04-17,9.0,9,0,0,0,2,2,2,0,4,2,0.0,0.0,0.0,444.4444444444444,222.2222222222222,0.0,0.4444444444444444,0.2222222222222222,0.5
1604.04878v1,2016,2016-04-17,10.0,10,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,200.0,500.0,0.0,0.2,0.5,2.5
1604.04539v2,2016,2016-04-15,9.0,9,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,222.2222222222222,555.5555555555555,0.0,0.2222222222222222,0.5555555555555556,2.5
1604.04484v1,2016,2016-04-15,8.0,8,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,250.0,375.0,0.0,0.25,0.375,1.5
1604.03629v2,2016,2016-04-13,7.0,8,0,0,0,0,0,1,4,0,5,0.0,0.0,0.0,0.0,714.2857142857143,0.0,0.0,0.625,
1604.03052v1,2016,2016-04-11,7.0,7,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1604.02909v1,2016,2016-04-11,12.0,12,0,0,0,2,2,4,2,4,6,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
1604.02467v2,2016,2016-04-08,8.0,8,0,0,0,2,2,1,0,4,1,0.0,0.0,0.0,500.0,125.0,0.0,0.5,0.125,0.25
1604.02270v2,2016,2016-04-08,8.0,9,0,0,0,1,1,4,2,2,6,0.0,0.0,0.0,250.0,750.0,0.0,0.2222222222222222,0.6666666666666666,3.0
1604.02099v1,2016,2016-04-07,9.0,9,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,222.2222222222222,222.2222222222222,0.0,0.2222222222222222,0.2222222222222222,1.0
1604.03081v1,2016,2016-04-05,14.0,14,0,0,0,2,1,3,2,3,5,0.0,0.0,0.0,214.28571428571428,357.14285714285717,0.0,0.21428571428571427,0.35714285714285715,1.6666666666666667
1605.09781v1,2016,2016-04-04,16.0,16,1,1,2,2,2,2,4,4,6,62.5,62.5,125.0,250.0,375.0,0.5,0.25,0.375,1.5
1604.00385v1,2016,2016-04-01,8.0,8,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.25,0.625,2.5
1604.08694v1,2016,2016-04-29,8.0,8,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,250.0,375.0,0.0,0.25,0.375,1.5
1604.08134v1,2016,2016-04-27,12.0,13,0,0,0,3,3,1,3,6,4,0.0,0.0,0.0,500.0,333.3333333333333,0.0,0.46153846153846156,0.3076923076923077,0.6666666666666666
1604.06591v1,2016,2016-04-22,10.0,10,1,0,1,3,3,1,1,6,2,100.0,0.0,100.0,600.0,200.0,1.0,0.6,0.2,0.3333333333333333
1604.04371v1,2016,2016-04-15,5.0,5,0,0,0,2,2,0,0,4,0,0.0,0.0,0.0,800.0,0.0,0.0,0.8,0.0,0.0
1604.03735v1,2016,2016-04-13,18.0,19,1,0,1,4,4,5,2,8,7,55.55555555555555,0.0,55.55555555555555,444.4444444444444,388.8888888888889,1.0,0.42105263157894735,0.3684210526315789,0.875
1604.03532v1,2016,2016-04-12,7.0,7,0,1,1,1,1,1,1,2,2,0.0,142.85714285714286,142.85714285714286,285.7142857142857,285.7142857142857,0.0,0.2857142857142857,0.2857142857142857,1.0
1604.03041v1,2016,2016-04-11,11.0,12,0,0,0,1,1,1,0,2,1,0.0,0.0,0.0,181.8181818181818,90.9090909090909,0.0,0.16666666666666666,0.08333333333333333,0.5
1604.02554v1,2016,2016-04-09,9.0,9,0,0,0,2,2,0,1,4,1,0.0,0.0,0.0,444.4444444444444,111.1111111111111,0.0,0.4444444444444444,0.1111111111111111,0.25
1604.02553v1,2016,2016-04-09,8.0,8,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,250.0,250.0,0.0,0.25,0.25,1.0
1604.01329v6,2016,2016-04-05,9.0,9,0,0,0,1,2,1,1,3,2,0.0,0.0,0.0,333.3333333333333,222.2222222222222,0.0,0.3333333333333333,0.2222222222222222,0.6666666666666666
1604.00690v3,2016,2016-04-03,18.0,18,1,0,1,3,3,4,3,6,7,55.55555555555555,0.0,55.55555555555555,333.3333333333333,388.8888888888889,1.0,0.3333333333333333,0.3888888888888889,1.1666666666666667
1604.00226v1,2016,2016-04-01,15.0,16,0,0,0,3,3,6,2,6,8,0.0,0.0,0.0,400.0,533.3333333333334,0.0,0.375,0.5,1.3333333333333333
1604.07887v1,2016,2016-04-26,13.0,13,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,153.84615384615387,307.69230769230774,0.0,0.15384615384615385,0.3076923076923077,2.0
1604.07635v1,2016,2016-04-26,6.0,6,0,0,0,1,1,0,3,2,3,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
1604.07649v1,2016,2016-04-22,16.0,16,2,0,2,4,4,2,0,8,2,125.0,0.0,125.0,500.0,125.0,1.0,0.5,0.125,0.25
1604.05082v1,2016,2016-04-18,16.0,16,0,0,0,1,1,0,3,2,3,0.0,0.0,0.0,125.0,187.5,0.0,0.125,0.1875,1.5
1604.04654v1,2016,2016-04-15,8.0,8,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,500.0,250.0,0.0,0.5,0.25,0.5
1604.00287v2,2016,2016-04-01,16.0,17,1,0,1,3,3,3,3,6,6,62.5,0.0,62.5,375.0,375.0,1.0,0.35294117647058826,0.35294117647058826,1.0
1605.09710v1,2016,2016-05-31,12.0,12,0,0,0,3,3,1,0,6,1,0.0,0.0,0.0,500.0,83.33333333333333,0.0,0.5,0.08333333333333333,0.16666666666666666
1605.09489v1,2016,2016-05-31,15.0,15,2,0,2,4,4,1,2,8,3,133.33333333333334,0.0,133.33333333333334,533.3333333333334,200.0,1.0,0.5333333333333333,0.2,0.375
1605.09303v2,2016,2016-05-30,8.0,9,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.3333333333333333,
1606.00795v1,2016,2016-05-30,7.0,7,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,285.7142857142857,0.0,0.0,0.2857142857142857,
1605.09269v1,2016,2016-05-30,13.0,14,1,0,1,2,2,2,2,4,4,76.92307692307693,0.0,76.92307692307693,307.69230769230774,307.69230769230774,1.0,0.2857142857142857,0.2857142857142857,1.0
1605.09266v1,2016,2016-05-30,11.0,12,0,0,0,1,3,2,2,4,4,0.0,0.0,0.0,363.6363636363636,363.6363636363636,0.0,0.3333333333333333,0.3333333333333333,1.0
1605.09019v2,2016,2016-05-29,8.0,8,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
1605.08612v1,2016,2016-05-27,13.0,13,0,0,0,3,2,3,1,5,4,0.0,0.0,0.0,384.61538461538464,307.69230769230774,0.0,0.38461538461538464,0.3076923076923077,0.8
1605.07792v1,2016,2016-05-25,5.0,5,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,200.0,0.0,0.0,0.2,0.0,0.0
1605.07789v1,2016,2016-05-25,20.0,20,0,1,1,3,2,2,5,5,7,0.0,50.0,50.0,250.0,350.0,0.0,0.25,0.35,1.4
1605.07731v1,2016,2016-05-25,12.0,12,0,1,1,2,1,1,1,3,2,0.0,83.33333333333333,83.33333333333333,250.0,166.66666666666666,0.0,0.25,0.16666666666666666,0.6666666666666666
1605.07294v1,2016,2016-05-24,8.0,8,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.375,
1605.07226v1,2016,2016-05-23,10.0,10,1,0,1,3,3,2,0,6,2,100.0,0.0,100.0,600.0,200.0,1.0,0.6,0.2,0.3333333333333333
1605.07090v1,2016,2016-05-23,10.0,10,0,1,1,1,1,0,2,2,2,0.0,100.0,100.0,200.0,200.0,0.0,0.2,0.2,1.0
1605.06379v1,2016,2016-05-20,9.0,9,0,0,0,2,1,1,0,3,1,0.0,0.0,0.0,333.3333333333333,111.1111111111111,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333
1605.06273v1,2016,2016-05-20,8.0,9,0,0,0,1,1,5,1,2,6,0.0,0.0,0.0,250.0,750.0,0.0,0.2222222222222222,0.6666666666666666,3.0
1605.04978v2,2016,2016-05-16,10.0,10,1,0,1,3,3,1,0,6,1,100.0,0.0,100.0,600.0,100.0,1.0,0.6,0.1,0.16666666666666666
1605.04825v1,2016,2016-05-16,11.0,11,0,1,1,0,0,2,2,0,4,0.0,90.9090909090909,90.9090909090909,0.0,363.6363636363636,0.0,0.0,0.36363636363636365,
1605.04519v1,2016,2016-05-15,8.0,8,1,0,1,3,3,0,0,6,0,125.0,0.0,125.0,750.0,0.0,1.0,0.75,0.0,0.0
1605.04468v1,2016,2016-05-14,8.0,9,0,0,0,1,1,0,5,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.2222222222222222,0.5555555555555556,2.5
1605.04328v1,2016,2016-05-13,9.0,9,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,222.2222222222222,222.2222222222222,0.0,0.2222222222222222,0.2222222222222222,1.0
1605.02628v1,2016,2016-05-09,4.0,4,0,0,0,1,1,1,0,2,1,0.0,0.0,0.0,500.0,250.0,0.0,0.5,0.25,0.5
1606.00636v1,2016,2016-05-06,12.0,13,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,166.66666666666666,333.3333333333333,0.0,0.15384615384615385,0.3076923076923077,2.0
1605.01317v1,2016,2016-05-04,18.0,18,2,1,3,3,3,2,4,6,6,111.1111111111111,55.55555555555555,166.66666666666666,333.3333333333333,333.3333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0
1605.01155v1,2016,2016-05-04,11.0,11,0,1,1,2,2,0,3,4,3,0.0,90.9090909090909,90.9090909090909,363.6363636363636,272.7272727272727,0.0,0.36363636363636365,0.2727272727272727,0.75
1605.01150v2,2016,2016-05-04,7.0,7,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
1605.00934v1,2016,2016-05-03,11.0,11,1,0,1,2,2,1,4,4,5,90.9090909090909,0.0,90.9090909090909,363.6363636363636,454.5454545454545,1.0,0.36363636363636365,0.45454545454545453,1.25
1605.00886v1,2016,2016-05-03,10.0,10,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.3,
1605.00748v3,2016,2016-05-03,14.0,14,1,0,1,3,3,4,0,6,4,71.42857142857143,0.0,71.42857142857143,428.57142857142856,285.7142857142857,1.0,0.42857142857142855,0.2857142857142857,0.6666666666666666
1605.06737v1,2016,2016-05-22,9.0,9,0,1,1,2,1,2,1,3,3,0.0,111.1111111111111,111.1111111111111,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
1605.06470v1,2016,2016-05-20,12.0,13,1,0,1,2,2,4,1,4,5,83.33333333333333,0.0,83.33333333333333,333.3333333333333,416.6666666666667,1.0,0.3076923076923077,0.38461538461538464,1.25
1605.06086v1,2016,2016-05-19,5.0,6,0,1,1,0,0,1,0,0,1,0.0,200.0,200.0,0.0,200.0,0.0,0.0,0.16666666666666666,
1605.06108v1,2016,2016-05-19,8.0,8,0,1,1,1,1,3,0,2,3,0.0,125.0,125.0,250.0,375.0,0.0,0.25,0.375,1.5
1605.05804v1,2016,2016-05-19,8.0,8,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
1605.03987v2,2016,2016-05-12,12.0,12,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,333.3333333333333,250.0,0.0,0.3333333333333333,0.25,0.75
1605.03358v1,2016,2016-05-11,13.0,13,0,0,0,3,3,2,2,6,4,0.0,0.0,0.0,461.53846153846155,307.69230769230774,0.0,0.46153846153846156,0.3076923076923077,0.6666666666666666
1605.02992v1,2016,2016-05-10,13.0,13,1,0,1,2,2,2,2,4,4,76.92307692307693,0.0,76.92307692307693,307.69230769230774,307.69230769230774,1.0,0.3076923076923077,0.3076923076923077,1.0
1605.02977v2,2016,2016-05-10,13.0,13,0,0,0,2,2,1,0,4,1,0.0,0.0,0.0,307.69230769230774,76.92307692307693,0.0,0.3076923076923077,0.07692307692307693,0.25
1605.02186v2,2016,2016-05-07,8.0,8,0,0,0,2,2,2,0,4,2,0.0,0.0,0.0,500.0,250.0,0.0,0.5,0.25,0.5
1605.01621v3,2016,2016-05-05,7.0,7,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1605.09070v1,2016,2016-05-29,11.0,11,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,181.8181818181818,454.5454545454545,0.0,0.18181818181818182,0.45454545454545453,2.5
1605.08887v1,2016,2016-05-28,26.0,26,0,1,1,4,4,7,4,8,11,0.0,38.46153846153847,38.46153846153847,307.69230769230774,423.0769230769231,0.0,0.3076923076923077,0.4230769230769231,1.375
1605.08474v1,2016,2016-05-26,5.0,5,0,0,0,1,1,0,2,2,2,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1605.08319v1,2016,2016-05-26,8.0,9,0,1,1,1,1,2,0,2,2,0.0,125.0,125.0,250.0,250.0,0.0,0.2222222222222222,0.2222222222222222,1.0
1605.07488v1,2016,2016-05-24,18.0,18,0,1,1,4,4,3,1,8,4,0.0,55.55555555555555,55.55555555555555,444.4444444444444,222.2222222222222,0.0,0.4444444444444444,0.2222222222222222,0.5
1605.06576v1,2016,2016-05-21,12.0,12,2,1,3,3,3,2,0,6,2,166.66666666666666,83.33333333333333,250.0,500.0,166.66666666666666,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333
1605.04959v1,2016,2016-05-16,16.0,16,0,1,1,2,2,3,3,4,6,0.0,62.5,62.5,250.0,375.0,0.0,0.25,0.375,1.5
1605.04619v2,2016,2016-05-16,10.0,10,1,1,2,2,2,0,0,4,0,100.0,100.0,200.0,400.0,0.0,0.5,0.4,0.0,0.0
1605.04492v1,2016,2016-05-15,13.0,13,0,1,1,1,1,2,2,2,4,0.0,76.92307692307693,76.92307692307693,153.84615384615387,307.69230769230774,0.0,0.15384615384615385,0.3076923076923077,2.0
1605.02351v5,2016,2016-05-08,15.0,15,0,0,0,2,2,1,7,4,8,0.0,0.0,0.0,266.6666666666667,533.3333333333334,0.0,0.26666666666666666,0.5333333333333333,2.0
1605.01941v1,2016,2016-05-06,7.0,7,0,1,1,0,0,1,3,0,4,0.0,142.85714285714286,142.85714285714286,0.0,571.4285714285714,0.0,0.0,0.5714285714285714,
1605.01584v3,2016,2016-05-05,9.0,9,0,0,0,1,1,1,5,2,6,0.0,0.0,0.0,222.2222222222222,666.6666666666666,0.0,0.2222222222222222,0.6666666666666666,3.0
1605.01233v3,2016,2016-05-04,8.0,8,0,1,1,1,1,1,0,2,1,0.0,125.0,125.0,250.0,125.0,0.0,0.25,0.125,0.5
1605.01219v2,2016,2016-05-04,11.0,11,0,1,1,2,2,2,1,4,3,0.0,90.9090909090909,90.9090909090909,363.6363636363636,272.7272727272727,0.0,0.36363636363636365,0.2727272727272727,0.75
1606.00054v2,2016,2016-05-31,13.0,13,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,307.69230769230774,307.69230769230774,0.0,0.3076923076923077,0.3076923076923077,1.0
1606.00042v1,2016,2016-05-31,7.0,7,0,1,1,1,1,2,0,2,2,0.0,142.85714285714286,142.85714285714286,285.7142857142857,285.7142857142857,0.0,0.2857142857142857,0.2857142857142857,1.0
1605.09535v1,2016,2016-05-31,13.0,13,0,0,0,2,2,2,3,4,5,0.0,0.0,0.0,307.69230769230774,384.61538461538464,0.0,0.3076923076923077,0.38461538461538464,1.25
1605.09328v1,2016,2016-05-30,9.0,9,0,0,0,2,2,1,3,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
1605.09020v1,2016,2016-05-29,6.0,6,0,0,0,1,1,1,2,2,3,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
1605.08415v3,2016,2016-05-26,9.0,9,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,444.4444444444444,333.3333333333333,0.0,0.4444444444444444,0.3333333333333333,0.75
1605.07304v1,2016,2016-05-24,6.0,6,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
1605.07247v2,2016,2016-05-24,12.0,13,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.23076923076923078,
1605.07124v2,2016,2016-05-23,14.0,14,0,0,0,2,2,3,3,4,6,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1605.07072v1,2016,2016-05-23,7.0,7,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
1605.05587v1,2016,2016-05-18,15.0,15,0,1,1,1,1,5,0,2,5,0.0,66.66666666666667,66.66666666666667,133.33333333333334,333.3333333333333,0.0,0.13333333333333333,0.3333333333333333,2.5
1605.05371v1,2016,2016-05-17,15.0,15,0,0,0,4,4,2,3,8,5,0.0,0.0,0.0,533.3333333333334,333.3333333333333,0.0,0.5333333333333333,0.3333333333333333,0.625
1605.04739v1,2016,2016-05-16,10.0,11,0,0,0,1,2,2,3,3,5,0.0,0.0,0.0,300.0,500.0,0.0,0.2727272727272727,0.45454545454545453,1.6666666666666667
1605.04662v2,2016,2016-05-16,5.0,5,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
1605.03919v1,2016,2016-05-12,9.0,9,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
1605.03745v1,2016,2016-05-12,14.0,15,0,0,0,2,2,6,1,4,7,0.0,0.0,0.0,285.7142857142857,500.0,0.0,0.26666666666666666,0.4666666666666667,1.75
1605.03452v3,2016,2016-05-11,8.0,8,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.25,0.625,2.5
1605.02251v1,2016,2016-05-07,11.0,11,0,0,0,1,1,2,3,2,5,0.0,0.0,0.0,181.8181818181818,454.5454545454545,0.0,0.18181818181818182,0.45454545454545453,2.5
1605.01639v6,2016,2016-05-05,6.0,6,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
1605.01624v2,2016,2016-05-05,8.0,8,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
1605.01213v3,2016,2016-05-04,11.0,11,0,0,0,3,2,2,1,5,3,0.0,0.0,0.0,454.5454545454545,272.7272727272727,0.0,0.45454545454545453,0.2727272727272727,0.6
1605.09353v1,2016,2016-05-30,18.0,19,2,1,3,3,3,5,1,6,6,111.1111111111111,55.55555555555555,166.66666666666666,333.3333333333333,333.3333333333333,0.6666666666666666,0.3157894736842105,0.3157894736842105,1.0
1605.09282v1,2016,2016-05-30,15.0,15,0,1,1,2,1,2,1,3,3,0.0,66.66666666666667,66.66666666666667,200.0,200.0,0.0,0.2,0.2,1.0
1605.09073v2,2016,2016-05-29,11.0,11,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,363.6363636363636,181.8181818181818,0.0,0.36363636363636365,0.18181818181818182,0.5
1605.09023v2,2016,2016-05-29,7.0,7,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
1605.08909v1,2016,2016-05-28,14.0,15,0,1,1,4,4,1,2,8,3,0.0,71.42857142857143,71.42857142857143,571.4285714285714,214.28571428571428,0.0,0.5333333333333333,0.2,0.375
1605.08454v2,2016,2016-05-26,8.0,8,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.25,0.625,2.5
1605.08228v2,2016,2016-05-26,13.0,13,0,1,1,2,2,1,2,4,3,0.0,76.92307692307693,76.92307692307693,307.69230769230774,230.76923076923077,0.0,0.3076923076923077,0.23076923076923078,0.75
1605.08104v5,2016,2016-05-25,10.0,10,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,200.0,500.0,0.0,0.2,0.5,2.5
1605.07977v2,2016,2016-05-25,14.0,14,1,0,1,3,3,5,0,6,5,71.42857142857143,0.0,71.42857142857143,428.57142857142856,357.14285714285717,1.0,0.42857142857142855,0.35714285714285715,0.8333333333333334
1605.08031v3,2016,2016-05-24,12.0,12,0,0,0,1,1,5,2,2,7,0.0,0.0,0.0,166.66666666666666,583.3333333333334,0.0,0.16666666666666666,0.5833333333333334,3.5
1606.00257v1,2016,2016-05-24,13.0,13,0,1,1,2,2,4,1,4,5,0.0,76.92307692307693,76.92307692307693,307.69230769230774,384.61538461538464,0.0,0.3076923076923077,0.38461538461538464,1.25
1605.07383v2,2016,2016-05-24,17.0,17,2,0,2,3,5,5,0,8,5,117.6470588235294,0.0,117.6470588235294,470.5882352941176,294.11764705882354,1.0,0.47058823529411764,0.29411764705882354,0.625
1605.07371v1,2016,2016-05-24,5.0,5,0,0,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.6,
1605.07266v2,2016,2016-05-24,13.0,13,0,0,0,3,2,2,3,5,5,0.0,0.0,0.0,384.61538461538464,384.61538461538464,0.0,0.38461538461538464,0.38461538461538464,1.0
1605.07153v1,2016,2016-05-23,22.0,22,0,1,1,3,3,3,0,6,3,0.0,45.45454545454545,45.45454545454545,272.7272727272727,136.36363636363635,0.0,0.2727272727272727,0.13636363636363635,0.5
1605.07094v2,2016,2016-05-23,11.0,11,1,1,2,2,2,2,2,4,4,90.9090909090909,90.9090909090909,181.8181818181818,363.6363636363636,363.6363636363636,0.5,0.36363636363636365,0.36363636363636365,1.0
1605.07074v1,2016,2016-05-23,7.0,7,1,0,1,1,1,2,1,2,3,142.85714285714286,0.0,142.85714285714286,285.7142857142857,428.57142857142856,1.0,0.2857142857142857,0.42857142857142855,1.5
1605.06925v4,2016,2016-05-23,12.0,12,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,333.3333333333333,416.6666666666667,0.0,0.3333333333333333,0.4166666666666667,1.25
1605.06758v2,2016,2016-05-22,6.0,6,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
1605.06708v1,2016,2016-05-21,8.0,8,1,0,1,2,2,1,1,4,2,125.0,0.0,125.0,500.0,250.0,1.0,0.5,0.25,0.5
1605.06544v1,2016,2016-05-20,7.0,7,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,571.4285714285714,285.7142857142857,0.0,0.5714285714285714,0.2857142857142857,0.5
1605.09312v1,2016,2016-05-19,12.0,12,0,1,1,1,0,2,1,1,3,0.0,83.33333333333333,83.33333333333333,83.33333333333333,250.0,0.0,0.08333333333333333,0.25,3.0
1605.05644v2,2016,2016-05-18,14.0,14,0,0,0,4,5,4,0,9,4,0.0,0.0,0.0,642.8571428571429,285.7142857142857,0.0,0.6428571428571429,0.2857142857142857,0.4444444444444444
1605.05335v4,2016,2016-05-17,12.0,12,0,1,1,1,1,3,3,2,6,0.0,83.33333333333333,83.33333333333333,166.66666666666666,500.0,0.0,0.16666666666666666,0.5,3.0
1605.05291v1,2016,2016-05-17,14.0,16,0,0,0,2,2,4,3,4,7,0.0,0.0,0.0,285.7142857142857,500.0,0.0,0.25,0.4375,1.75
1605.04740v1,2016,2016-05-16,18.0,19,0,0,0,1,1,4,2,2,6,0.0,0.0,0.0,111.1111111111111,333.3333333333333,0.0,0.10526315789473684,0.3157894736842105,3.0
1605.04533v1,2016,2016-05-15,16.0,16,1,0,1,4,4,1,2,8,3,62.5,0.0,62.5,500.0,187.5,1.0,0.5,0.1875,0.375
