feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
clause_depth,7.758620689655175,0.044891202960707324,1.6530366361584155,0.2460937499999999,0.03311342470118004,2020,0.02325581395348847,0.9323572367617943,-0.052325581395348465,0.9781372594709197,0.6767441860465117,0.2725875191915459,0.7000000000000002,0.6231807951987995,1.0
coordination_count,32.14990138067061,0.06760391355844832,1.7157215794367637,0.5963541666666664,0.014796508781643776,2020,0.2093023255813954,0.6641056030801453,-1.9709302325581377,0.560714337492922,1.8406976744186043,0.11229695306435139,2.05,0.7680093023255814,1.0
hedge_ratio,-84.53429804146067,0.17045406649913397,-0.9825446120032378,-0.0007555598367297185,0.13816575919153368,2026,-0.001046173607355328,0.4982685814253105,-0.0010678632594195033,0.9190615061041219,0.0012362876757963936,0.6992823870450855,0.00019011406844106566,0.3088994635923501,1.0
marker_adjectives_total_per_1k_words,100.0,0.18638279771104768,1.303655140674555,0.20622802749109775,0.12767168524850145,2020,3.0531133177191805e-16,0.9999999999999993,1.488095238095237,0.5893132245341128,0.08260908926308155,0.919805109529725,0.08260908926308186,0.35232453288992527,1.0
word_across_per_1k_words,-100.0,0.1877538973043228,-0.9387441551616247,-0.17810943821973232,0.4535400968643994,2020,0.6358163420406919,0.3415159013333946,-4.997638590319846,0.28940086002248466,-0.6358163420406933,0.6392005138623338,-1.3322676295501878e-15,0.35992044656656885,1.0
adjective_potential_per_1k_words,100.0,0.19678546282853487,1.26293931974319,0.14186649390427902,0.15884219792177354,2020,2.0816681711721685e-16,0.9999999999999996,1.488095238095237,0.4715430740035136,-0.10750497917798282,0.8597183162791766,-0.10750497917798262,0.34202476634972856,1.0
list_of_three_per_1k_words,81.97828913100548,0.213177300942377,1.174667540171772,0.6908299548130771,0.10009933262580861,2020,-0.4130130893379085,0.6039580024578453,-2.8620047574909098,0.6060671506248878,4.2732919061427745,0.04195913679648866,3.860278816804866,0.7341249019675529,1.0
list_of_three,83.67346938775509,0.21695462534826446,1.1683668972101697,0.14583333333333331,0.09186843672345789,2020,-0.07558139534883718,0.6115435125712727,-0.7674418604651158,0.4661838120588384,0.9255813953488371,0.025497585156736724,0.8499999999999999,0.7828676593608834,1.0
marker_verbs_total_per_1k_words,100.0,0.24975492846898745,1.0872624448077695,0.16563468173496684,0.3525110347533938,2020,3.3306690738754696e-16,0.9999999999999991,5.555555555555551,0.0635030280073896,-1.4765525982256011,0.0910155111726818,-1.476552598225601,0.6580655277043931,1.0
dale_chall,3.553428613786509,0.2545689488072183,1.1072294140003112,0.14890137712894722,0.1281376845445395,2020,0.12237530594259324,0.6392682570664836,-0.2551576103393102,0.9005608346198883,0.21570746761391174,0.787623258743573,0.33808277355650496,0.3550137425985088,1.0
sentence_depth_std,6.078892455369331,0.37135466926738514,0.6011944534269241,0.0046849541682346,0.9067687340755862,2026,-0.2176511584349502,0.016897504815107434,0.9425270804499829,0.08037132088478716,0.32323708876095203,0.05572095414039557,0.10558593032600183,0.7541881331566482,1.0
