feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
adjective_crucial_per_1k_words,87.24680215291113,6.04247996059448e-05,7.865436819763877,0.03773448525031077,0.006314322280132087,2026.0,0.005075683166899363
marker_verbs_total_per_1k_words,64.27971357084104,0.02129173792496359,2.626563186235767,0.3104528349568948,0.001420971143748495,2023.0,1.0
marker_adjectives_total_per_1k_words,45.134719235993146,0.03370521154102227,1.9525330888071104,0.19483541734948046,0.05524439560592261,2026.0,1.0
verb_enhance_per_1k_words,59.043168835966114,0.03387438214407092,2.0640304847627235,0.20560580071412182,0.006485389104851904,2023.0,1.0
verb_exhibit_per_1k_words,69.70796287300263,0.05577998339973801,1.745919252606636,0.07235427983917181,0.0012772332354741812,2026.0,1.0
contrast_marker_however_per_1k_words,32.365172527449616,0.0669952957102711,1.6791297739097077,0.16426148226359746,0.01626375332555794,2026.0,1.0
adjective_comprehensive_per_1k_words,48.7888895532788,0.06926515044052511,1.5859541088192168,0.0484814619892322,0.03911526916724013,2026.0,1.0
em_dash_per_1k_words,100.0,0.07910522097588323,1.8515413277340234,0.025000110416956437,0.159303580215925,2026.0,1.0
marker_words_total_per_1k_words,21.572152367237965,0.09162217455592762,1.4233231225763257,0.5637632478180626,0.02280088075953915,2023.0,1.0
summary_marker_ultimately_per_1k_words,100.0,0.09310300029401455,1.7201964411946464,0.007763228184505634,0.35922702958645064,2026.0,1.0
contrast_markers_total_per_1k_words,28.566318772058793,0.09766236246091879,1.5103252021574796,0.1571252253404345,0.03127341475589775,2026.0,1.0
verb_underscore_per_1k_words,72.00033208935601,0.09804844759836806,1.5008602393772428,0.01192019198708786,0.16723693391219105,2026.0,1.0
verb_align_per_1k_words,100.0,0.0988854690469891,1.6728227430886842,0.014451306305093609,0.1975798912222793,2026.0,1.0
word_across_per_1k_words,40.68215098111197,0.10118953900451938,1.3769063229727077,0.2580820169260499,0.025978546605124744,2023.0,1.0
adjective_potential_per_1k_words,37.68783855615742,0.10356819409544091,1.3808144958527315,0.10861947010993755,0.15243979073588898,2026.0,1.0
dependency_length,1.392378098438867,0.1352489590651277,1.275265691321842,0.021278675020223844,0.13282338595705315,2026.0,1.0
word_while_per_1k_words,17.921542003089616,0.18315491268269346,1.0646055219419628,0.11655094772464347,0.12442488846804325,2026.0,1.0
certainty_ratio,10.31437297163875,0.22127713829014808,0.980898808818045,0.0001575419451837402,0.05139461702480038,2026.0,1.0
emphasis_markers_total_per_1k_words,36.55467781157792,0.22793699339705153,0.9626780703234029,0.08598346293282479,0.059541333146231244,2026.0,1.0
semicolon_per_1k_words,-14.719983288344512,0.2966530246995212,-0.8495749204517105,-0.26474539357927285,0.03152273530616249,2023.0,1.0
word_notably_per_1k_words,43.760432170054806,0.3101772922669362,0.8076255184275088,0.026069636586328836,0.1154938906724924,2026.0,1.0
emphasis_marker_notably_per_1k_words,43.760432170054806,0.3101772922669362,0.8076255184275088,0.026069636586328836,0.1154938906724924,2026.0,1.0
clause_depth_std,-1.7405111258759207,0.32291034905960253,-0.7738443169819921,-0.018794416833042945,0.2556706310678745,2026.0,1.0
sentence_depth_std,-1.7405111258759207,0.32291034905960253,-0.7738443169819921,-0.018794416833042945,0.2556706310678745,2026.0,1.0
causal_marker_thereby_per_1k_words,55.107833629259154,0.3303564104465308,0.7732989315190739,0.010709651437650219,0.25892264690936734,2026.0,1.0
word_particularly_per_1k_words,31.315435641667072,0.3712686161305999,0.6892643653459049,0.05004549854548037,0.1811633347651405,2026.0,1.0
emphasis_marker_particularly_per_1k_words,31.315435641667072,0.3712686161305999,0.6892643653459049,0.05004549854548037,0.1811633347651405,2026.0,1.0
colon_per_1k_words,18.36507674610957,0.37326188529847076,0.693277601840447,0.20558684054506657,0.39357858307069055,2026.0,1.0
causal_marker_hence_per_1k_words,39.230740486086454,0.38580531676335206,0.6613733102353341,0.014349153976147394,0.19447165025542523,2026.0,1.0
word_meticulously_per_1k_words,100.0,0.3910022189557703,0.7071067811865475,0.006072385988657886,0.5546464232219369,2026.0,1.0
verb_showcase_per_1k_words,100.00000000000001,0.3910022189557705,0.7071067811865476,0.006121256111419636,0.5546464232219374,2026.0,1.0
contrast_marker_conversely_per_1k_words,100.0,0.3910022189557705,0.7071067811865475,0.0014731185330096406,0.5546464232219374,2026.0,1.0
causal_marker_consequently_per_1k_words,-100.0,0.3910022189557705,-0.7071067811865476,-0.012922174842298403,0.5546464232219374,2026.0,1.0
summary_marker_in_summary_per_1k_words,-100.0,0.3910022189557705,-0.7071067811865476,-0.0010081092306513596,0.8460525238666443,2026.0,1.0
emphasis_marker_importantly_per_1k_words,100.0,0.3910022189557705,0.7071067811865476,0.010373430346934422,0.3099587355062411,2026.0,1.0
emphasis_marker_remarkably_per_1k_words,-100.0,0.3910022189557705,-0.7071067811865475,-0.0005051025459188724,0.8460525238666443,2026.0,1.0
sequential_marker_furthermore_per_1k_words,24.588549077616165,0.3972255223383278,0.6613545909203069,0.01411055658337327,0.5863306878738429,2026.0,1.0
hedge_ratio,14.991784030673434,0.40033092495387584,0.6649756955954395,0.0002638857572381849,0.18645208841225366,2026.0,1.0
dependency_length_std,1.5787082930249463,0.45635330243416156,0.5728435761412567,0.0007474742834787897,0.9221846938023677,2026.0,1.0
summary_marker_collectively_per_1k_words,-68.70881626360098,0.47830754970306555,-0.5662983080341915,-0.00020941720773846344,0.988662736772095,2026.0,1.0
causal_marker_thus_per_1k_words,-26.822012741604315,0.49438001794093434,-0.5154510381269796,-0.027863467217382372,0.40049568069482755,2026.0,1.0
sequential_marker_moreover_per_1k_words,-36.710815885120695,0.5092866643738045,-0.5080511098509309,-0.06606813377793058,0.13052700175414603,2026.0,1.0
contrast_marker_nonetheless_per_1k_words,-59.76477870628289,0.515164774450171,-0.5130103532441794,-0.009717213562622323,0.39309365428542176,2026.0,1.0
word_insight_per_1k_words,24.219774759301163,0.5295662393188671,0.4733502098662445,0.012101892841958574,0.5095102959419033,2026.0,1.0
sequential_marker_subsequently_per_1k_words,-34.09784557174991,0.5448705826735488,-0.4797106490758346,-0.04633992514027918,0.26957491459885957,2026.0,1.0
word_additionally_per_1k_words,12.997061593804474,0.5796171220465687,0.41443833673195957,0.01658375652719607,0.5825887939274954,2026.0,1.0
sequential_marker_additionally_per_1k_words,12.997061593804474,0.5796171220465687,0.41443833673195957,0.01658375652719607,0.5825887939274954,2026.0,1.0
word_within_per_1k_words,11.55445204621369,0.5869038253422666,0.41128316568382167,0.09430412363754273,0.18379449367941922,2026.0,1.0
causal_markers_total_per_1k_words,-16.442945826138864,0.5976869351062494,-0.4016562701906122,-0.015563617644130084,0.7417326494468806,2026.0,1.0
causal_marker_accordingly_per_1k_words,-42.553953444538685,0.6096024590988657,-0.391561100318677,0.00016321900175309134,0.9684324508727324,2026.0,1.0
coordination_count,-2.8422652640215817,0.6489111212014733,-0.3529766192728123,-0.24262425395659826,0.4728780561337954,2026.0,1.0
clause_depth,-0.5538173472363502,0.6544058374936709,-0.33340479558839214,-0.027030383010632732,0.675551481306641,2026.0,1.0
dependency_entropy,-0.1399470834043111,0.6673480794034823,-0.33006391055113193,-0.002193522268768794,0.563591063001609,2026.0,1.0
sequential_markers_total_per_1k_words,-4.432492421114632,0.8148873663924323,-0.17532375393226432,-0.11334326548057791,0.2383124093164525,2026.0,1.0
coordination_per_sentence_std,0.37591089552034285,0.8842836147348783,0.1079692460348627,-0.004379206315761816,0.6935450008487829,2026.0,1.0
contrast_marker_alternatively_per_1k_words,8.888888888888893,0.9045674295486162,0.0885397902837944,0.00015801907290209958,0.9791134424980532,2026.0,1.0
word_finding_per_1k_words,4.184819807775455,0.9095341516645302,0.08514185379216342,-0.01604701095979527,0.895706266305404,2026.0,1.0
summary_marker_overall_per_1k_words,2.8644610219234683,0.9349710694531569,0.06059123432272603,0.043437648679773025,0.5704391771110922,2026.0,1.0
list_of_three,-0.7114146305106093,0.9421210186594104,-0.05477630078502333,-0.0026384657525465225,0.9783133017230048,2026.0,1.0
sequential_marker_further_per_1k_words,-2.00033833019239,0.943564685744288,-0.05259447742796877,-0.031629519672937485,0.46825623124509985,2026.0,1.0
summary_markers_total_per_1k_words,2.1601979409369974,0.9501051205073937,0.04662574575374187,0.049983350425888834,0.5642557332619516,2026.0,1.0
