feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
adjective_comprehensive_per_1k_words,27.533235250932247,0.002005544851449045,3.6872586838297217,0.033572238398066716,0.0037251811613474846,2026.0,0.1684657675217198
word_notably_per_1k_words,46.85869109242905,0.008481628875341223,3.466787181581817,0.00940977254015867,0.0006390979468500073,2026.0,0.7124568255286627
emphasis_marker_notably_per_1k_words,46.85869109242905,0.008481628875341223,3.466787181581817,0.00940977254015867,0.0006390979468500073,2026.0,0.7124568255286627
coordination_count,4.703897316483199,0.009410618818010115,2.739291931329228,0.36224432522219124,1.640373583108391e-05,2023.0,0.7904919807128497
word_within_per_1k_words,15.00294800793406,0.021651798380284606,2.5388617141963556,0.06133752567397663,0.0022915985129532386,2026.0,1.0
verb_underscore_per_1k_words,70.19063236972421,0.02513384757033082,2.937837444876385,0.03812560549678576,0.0022745734269004215,2026.0,1.0
causal_marker_thus_per_1k_words,-24.79337639994064,0.026091223948531698,-2.335294683368318,-0.016455520246509286,0.0038889261084436065,2026.0,1.0
emphasis_markers_total_per_1k_words,29.988949192625988,0.026434782355040473,2.3785163653259707,0.07268183087293728,0.00041007072530929793,2026.0,1.0
verb_align_per_1k_words,63.12620715196338,0.0312369523276523,2.593790287285998,0.029037602079990312,0.0004691941495833429,2026.0,1.0
word_insight_per_1k_words,26.8351172057778,0.03299690632591557,2.117225986603132,0.026389146154465574,0.027003577202168276,2026.0,1.0
marker_verbs_total_per_1k_words,43.39454564204216,0.036331059707158254,2.3960750972887848,0.1431449852826445,0.007742889198615647,2023.0,1.0
causal_markers_total_per_1k_words,-20.459792563505793,0.03815786004343562,-1.893692598350048,-0.031067379571608267,0.0011974053379319829,2026.0,1.0
summary_marker_overall_per_1k_words,18.44359715562352,0.04259058210375661,1.9889247655008162,0.052054849863672426,0.0034563401641845098,2026.0,1.0
word_particularly_per_1k_words,30.206004664484247,0.04386823484726245,2.138026327007566,0.06260174759625127,0.0009381559580053138,2026.0,1.0
emphasis_marker_particularly_per_1k_words,30.206004664484247,0.04386823484726245,2.138026327007566,0.06260174759625127,0.0009381559580053138,2026.0,1.0
marker_words_total_per_1k_words,20.699504431053406,0.04784194699677333,2.021961701376496,0.5655803441876923,0.000780965305363768,2023.0,1.0
adjective_crucial_per_1k_words,42.94173114557772,0.054469716331483814,1.891997837609231,0.019909418129636227,0.09843438496846328,2026.0,1.0
verb_enhance_per_1k_words,39.35157920870397,0.06250411548030511,1.9505089763997705,0.06413922898668696,0.010843603359448934,2026.0,1.0
summary_markers_total_per_1k_words,17.4077772378835,0.06963554487988313,1.7623358686016863,0.05535033302168135,0.006348862301103623,2026.0,1.0
hedge_ratio,-5.810364904827949,0.08141432329169962,-1.6465499026339214,-0.00010150235455339151,0.029245501328355603,2026.0,1.0
word_across_per_1k_words,25.22156701382552,0.08198265662225675,1.6171466305200888,0.19242553845538804,0.002607875835104378,2023.0,1.0
word_interplay_per_1k_words,45.004398578752856,0.08426058778340181,1.5507732085135122,0.004376594331845138,0.006106229665041061,2026.0,1.0
list_of_three,5.312040998029081,0.09381628427173086,1.484887044463034,0.055678275663816626,0.035194535746413964,2026.0,1.0
certainty_ratio,11.79940141664052,0.09488241389169846,1.4748897769790805,6.0377268294492134e-05,0.02985288345398548,2026.0,1.0
