feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
colon_per_1k_words,punctuation,2021-01-01,83,19,64,4.040930618035439,4.608846112784223,0.04248580377424839,0.5098296452909807,-0.3492637604740617,0.1436899137174513,-0.6308959913602663,-0.06763152958785718,0.015070645272042028,-0.021669735273120622,-0.2600368232774475,0.026226893866796802,0.3147227264015616,-0.8768933670245083,0.35681972046961336,0.40866738906448663,0.020816068501127768,0.2497928220135332,0.6222249207901348,monthly_segmented_wls_hac,6,2021,0.6130010835967299
semicolon_per_1k_words,punctuation,2021-01-01,83,19,64,3.062891413422933,3.322574170505289,-0.0017626914365181095,-0.021152297238217314,0.2601687465294413,0.21291563528581095,-0.15714589863074818,0.6774833916896308,0.22173277736131394,0.010446228779340056,0.1253547453520807,0.040449090575661345,0.48538908690793614,-0.8260078649874742,1.0767173556916356,0.7962091804569275,0.008683537342821946,0.10420244811386335,0.2854630836227311,monthly_segmented_wls_hac,6,2021,0.7962091804569275
automated_readability_index,readability,2021-01-01,83,19,64,17.024404246245414,18.284923467870907,0.25996009663164305,3.1195211595797163,-1.3577052799136464,1.3556978230893741,-4.0148730131688195,1.2994624533415269,0.3165944395197505,-0.20711033504656112,-2.4853240205587337,0.20195151811881415,2.4234182174257697,-7.235223726713242,2.264575685595775,0.30510618454129546,0.05284976158508192,0.6341971390209831,0.2798835385140038,monthly_segmented_wls_hac,6,2021,0.47444575947137624
flesch_kincaid_grade,readability,2021-01-01,83,19,64,15.20537134958756,16.0984526559018,0.23336023368032133,2.800322804163856,-1.7394450377618729,1.0915820744936882,-3.8789459037695018,0.4000558282457558,0.11104621976867607,-0.1781388907471652,-2.1376666889659823,0.1682369223902163,2.0188430686825956,-6.094599103583869,1.8192657256519045,0.2896647804714526,0.055221342933156115,0.6626561151978734,0.32016011917652853,monthly_segmented_wls_hac,6,2021,0.47444575947137624
flesch_reading_ease,readability,2021-01-01,83,19,64,21.346823121903075,17.22012453904515,-0.9353564165307015,-11.224276998368417,9.667093574861838,3.7395359455384014,2.3376031216065707,16.996584028117105,0.00973493080267551,0.6074858551666337,7.2898302619996045,0.6352055223068709,7.622466267682451,-7.650203622657999,22.229864146657206,0.33888982819384017,-0.3278705613640678,-3.9344467363688134,0.37215128393581187,monthly_segmented_wls_hac,6,2021,0.47444575947137624
gunning_fog,readability,2021-01-01,83,19,64,18.477290082741934,19.55869837157021,0.28306801845587853,3.3968162214705426,-2.029836738116369,1.2507005618898646,-4.4812098394205035,0.4215363631877658,0.1045979979509539,-0.2222569748662634,-2.6670836983951607,0.19244965234874467,2.309395828184936,-7.193499521637635,1.859332124847314,0.24813803754786357,0.060811043589615144,0.7297325230753817,0.30932183969570104,monthly_segmented_wls_hac,6,2021,0.47444575947137624
smog_index,readability,2021-01-01,83,19,64,16.265203632307813,16.966153072173,0.21230853585925222,2.5477024303110265,-1.5411994894235441,0.9480162323578192,-3.3993113048448698,0.3169123259977815,0.104011357179777,-0.17047696834271475,-2.045723620112577,0.14553728119252185,1.7464473743102622,-5.468760473760691,1.377313233535537,0.2414529476185061,0.041831567516537466,0.5019788101984496,0.2753783530045356,monthly_segmented_wls_hac,6,2021,0.47444575947137624
avg_syllables_per_word,readability,2021-01-01,83,19,64,2.0164393403501912,2.033261613299098,0.002745031092290879,0.03294037310749055,-0.08859908171982506,0.022338534815189732,-0.13238260995759693,-0.04481555348205318,7.30277975650249e-05,0.00018192668582597306,0.0021831202299116767,0.0026151514074363043,0.03138181688923565,-0.0593252408729902,0.06369148133281355,0.9445387758792978,0.002926957778116852,0.03512349333740222,0.21051111731448302,monthly_segmented_wls_hac,6,2021,0.9630978978409949
dale_chall,readability,2021-01-01,83,19,64,13.515339197925558,13.888429862122855,0.017136311484571606,0.20563573781485928,-0.23496765722509583,0.21534832795502382,-0.6570503800169425,0.18711506556675084,0.27522664242815187,0.0010317109861731621,0.012380531834077946,0.022299344216651945,0.26759213059982334,-0.5121000441415757,0.5368611078097316,0.9630978978409949,0.01816802247074477,0.21801626964893722,0.2620885313784105,monthly_segmented_wls_hac,6,2021,0.9630978978409949
sequential_marker_further_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.34858020437656134,0.34010992262529904,-0.004631416851916943,-0.055577002223003324,0.051698005723791254,0.028267005943136376,-0.003705325924756038,0.10710133737233854,0.06741205363525371,0.0044144824463646735,0.05297378935637608,0.0030323475047090123,0.03638817005650815,-0.01834702395437989,0.12429460266713205,0.14544874114357614,-0.00021693440555226994,-0.0026032128666272393,0.04537508990072758,monthly_segmented_wls_hac,6,2021,0.24719021240599937
sequential_marker_furthermore_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.1567506508234515,0.1785469931783887,0.0009229771656564075,0.01107572598787689,0.03189661246572224,0.0171303583055903,-0.0016788898132347463,0.06547211474467923,0.06260403402801815,-0.0015492361373555439,-0.018590833648266525,0.001071755991870363,0.012861071902444355,-0.04379853457705746,0.006616867280524408,0.14831412744359962,-0.0006262589716991364,-0.007515107660389637,0.10872527302210144,monthly_segmented_wls_hac,6,2021,0.24719021240599937
sequential_marker_subsequently_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.06686185994736918,0.059993223226603845,-0.0016088401530114803,-0.019306081836137762,0.018326188146887894,0.006840431317075416,0.004918942765420079,0.03173343352835571,0.007382071118570263,0.0015606769029135367,0.01872812283496244,0.0008775271370025908,0.010530325644031089,-0.0019113154273384947,0.03936756109726337,0.07532272753859313,-4.8163250097943595e-05,-0.0005779590011753231,0.057129335207183884,monthly_segmented_wls_hac,6,2021,0.24719021240599937
sequential_marker_moreover_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.12715243252616382,0.11646488463790258,-0.0026210459105835003,-0.031452550927002006,0.043137855591857316,0.01350673594298823,0.016664653143600387,0.06961105804011425,0.0014041183432438173,0.0013387320240407872,0.016064784288489446,0.002403002069917884,0.02883602483901461,-0.04045382439597918,0.07258339297295807,0.5774535433698563,-0.0012823138865427131,-0.015387766638512558,0.45467412152950804,monthly_segmented_wls_hac,6,2021,0.7218169292123204
sequential_marker_additionally_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.13244760263608227,0.2029195916093329,0.0019262782244298528,0.02311533869315823,0.017717979953524338,0.02624457653024904,-0.033721390045763786,0.06915734995281246,0.4996057865416168,-0.00038650675921256174,-0.004638081110550741,0.002224124194965604,0.02668949033958725,-0.05694948217614174,0.04767331995504026,0.8620389082898322,0.001539771465217291,0.018477257582607494,0.3288413645583247,monthly_segmented_wls_hac,6,2021,0.8620389082898322
summary_marker_in_summary_per_1k_words,summary_markers,2021-01-01,83,19,64,0.01950312172686659,0.021523372240325377,0.0004501061079737946,0.005401273295685535,0.005248460154567934,0.005203645357974744,-0.004950684747062564,0.015447605056198431,0.31316065755975375,-0.0006265364824263477,-0.007518437789116173,0.00042571689170807633,0.005108602700496916,-0.017531299082090127,0.002494423503857783,0.1410962388862645,-0.0001764303744525531,-0.002117164493430637,0.09847911276412313,monthly_segmented_wls_hac,6,2021,0.23516039814377412
summary_marker_overall_per_1k_words,summary_markers,2021-01-01,83,19,64,0.4679327738275208,0.5760961458745704,0.008321270906379956,0.09985525087655947,0.0059835682419845035,0.023970290201209804,-0.04099820055238671,0.05296533703635572,0.802877861791784,-0.00728002439282999,-0.08736029271395988,0.0037109201228003753,0.0445310414736045,-0.1746411340022247,-7.945142569506375e-05,0.04978761619851379,0.0010412465135499656,0.012494958162599587,0.355331400079949,monthly_segmented_wls_hac,6,2021,0.23516039814377412
summary_marker_ultimately_per_1k_words,summary_markers,2021-01-01,83,19,64,0.022545776659115033,0.040610239287745376,0.001358176494918758,0.016298117939025098,-0.00567598543984226,0.004877145289346103,-0.015235190206960621,0.0038832193272761014,0.24450808480726682,-0.0009519780303364935,-0.011423736364037922,0.000628318031502826,0.007539816378033911,-0.026201776464984387,0.003354303736908544,0.1297416894578498,0.00040619846458226456,0.004874381574987175,0.35557140039013935,monthly_segmented_wls_hac,6,2021,0.23516039814377412
summary_marker_collectively_per_1k_words,summary_markers,2021-01-01,83,19,64,0.01994856890770134,0.02938810033697258,9.663826382610234e-05,0.001159659165913228,-0.002526950982861315,0.0035439499640108722,-0.009473092912322624,0.0044191909465999945,0.4758257371911983,0.00020374303037886695,0.0024449163645464036,0.00048017480463092687,0.0057620976555711224,-0.008848795040372996,0.013738627769465803,0.6713396576027344,0.00030038129420496926,0.003604575530459631,0.21152244850830004,monthly_segmented_wls_hac,6,2021,0.7438428242596076
summary_marker_taken_together_per_1k_words,summary_markers,2021-01-01,83,19,64,0.02440520983205114,0.020478013765944714,-7.963438542501417e-05,-0.0009556126251001701,0.011328422515128151,0.0036390255421430533,0.004195932452527767,0.018460912577728535,0.0018517256721900597,-0.00015820517220740065,-0.0018984620664888078,0.0004841503041684683,0.0058098036500216195,-0.01328567722053118,0.009488753087553566,0.7438428242596076,-0.00023783955763241482,-0.0028540746915889778,0.20120242136638355,monthly_segmented_wls_hac,6,2021,0.7438428242596076
clause_depth,syntax,2021-01-01,83,19,64,11.91823194182058,12.04355348775198,0.020253814121519442,0.2430457694582333,0.20905741964024482,0.1043844103588292,0.004463975336939596,0.41365086394355005,0.045202542918312064,-0.02714514027802055,-0.3257416833362466,0.009177056258545646,0.11012467510254775,-0.5415860465372402,-0.10989732013525298,0.0030970694434858466,-0.006891326156501107,-0.08269591387801328,0.428241911695455,monthly_segmented_wls_hac,6,2021,0.013041462272141499
clause_depth_std,syntax,2021-01-01,83,19,64,2.2888601845251095,2.294906954188009,0.00372018884132862,0.04464226609594344,0.05071539315752788,0.02515411371547418,0.0014133302751984864,0.10001745603985726,0.04378044154896045,-0.00591384960922659,-0.07096619531071907,0.002049764167514084,0.02459717001016901,-0.11917664853065033,-0.022755742090787824,0.00391243868164245,-0.0021936607678979697,-0.026323929214775638,0.4592968279859462,monthly_segmented_wls_hac,6,2021,0.013041462272141499
sentence_depth_std,syntax,2021-01-01,83,19,64,2.2888601845251095,2.294906954188009,0.00372018884132862,0.04464226609594344,0.05071539315752788,0.02515411371547418,0.0014133302751984864,0.10001745603985726,0.04378044154896045,-0.00591384960922659,-0.07096619531071907,0.002049764167514084,0.02459717001016901,-0.11917664853065033,-0.022755742090787824,0.00391243868164245,-0.0021936607678979697,-0.026323929214775638,0.4592968279859462,monthly_segmented_wls_hac,6,2021,0.013041462272141499
coordination_per_sentence_std,syntax,2021-01-01,83,19,64,0.9632034894381963,0.9879216990492822,0.0029864832330114884,0.03583779879613786,0.02461609447871707,0.013180030841881903,-0.0012167659713714606,0.050448954928805606,0.06180653481548499,-0.003400866974104865,-0.04081040368925838,0.0017659273984642393,0.02119112878157087,-0.08234501610113729,0.0007242087226205247,0.05412623992361189,-0.0004143837410933767,-0.0049726048931205205,0.4470907910863934,monthly_segmented_wls_hac,6,2021,0.1353155998090297
avg_words_per_sentence,syntax,2021-01-01,83,19,64,23.487364153789557,24.31743885884682,0.3783729483469859,4.540475380163831,-2.255349696213431,1.8477810884518628,-5.877000629579083,1.36630123715222,0.22224814648676783,-0.3377689879463849,-4.053227855356619,0.2582051703998712,3.0984620447984543,-10.126213463161587,2.019757752448351,0.19082520277857093,0.04060396040060105,0.48724752480721256,0.09148814103104619,monthly_segmented_wls_hac,6,2021,0.38165040555714186
dependency_entropy,syntax,2021-01-01,83,19,64,2.792564006844745,2.794915279756408,0.0004595248887524823,0.005514298665029787,0.0022116722088060814,0.0024958947655258413,-0.002680281531624568,0.007103625949236731,0.3755507211437278,-0.0004700077370124213,-0.0056400928441490555,0.0004546161377486145,0.005455393652983374,-0.01633266440399647,0.005052478715698357,0.30120336875363884,-1.0482848259938987e-05,-0.00012579417911926785,0.22533496062622327,monthly_segmented_wls_hac,6,2021,0.45173436754773416
dependency_length,syntax,2021-01-01,83,19,64,3.514870967243843,3.555209159799709,0.0038160579549250126,0.045792695459100155,0.009333752243939841,0.01911820519138986,-0.02813792993118429,0.04680543441906397,0.6253991280334467,-0.0031429551596397418,-0.0377154619156769,0.0031358423157282263,0.037630107788738716,-0.11147047318160479,0.036039549350250985,0.3162140572834139,0.0006731027952852709,0.00807723354342325,0.46258389656661314,monthly_segmented_wls_hac,6,2021,0.45173436754773416
coordination_count,syntax,2021-01-01,83,19,64,11.944014784551507,13.369757831421511,0.045542057464062986,0.5465046895687559,0.48571218311266096,0.370819110804763,-0.2410932740646745,1.2125176402899964,0.19025135609528515,-0.013652771680033218,-0.16383326016039862,0.05904371747583404,0.7085246097100085,-1.5525414951920153,1.224874974871218,0.8171349026931924,0.03188928578402977,0.3826714294083572,0.8688926381688931,monthly_segmented_wls_hac,6,2021,0.8181682419259022
dependency_length_std,syntax,2021-01-01,83,19,64,0.8060094602330053,0.8194827339248568,0.0011140722208095113,0.013368866649714137,0.007652161188760054,0.012062980812930918,-0.015991281204584543,0.03129560358210465,0.5258519289695196,-0.0006960341181009013,-0.008352409417210816,0.00225202565368418,0.02702430784421016,-0.061320052791862735,0.0446152339574411,0.7572680936856269,0.00041803810270861,0.00501645723250332,0.44372918146609663,monthly_segmented_wls_hac,6,2021,0.8181682419259022
list_of_three_per_1k_words,syntax,2021-01-01,83,19,64,5.437508040656032,6.037954422067869,0.01606585675653977,0.19279028107847726,-0.08630884306033648,0.11919185174531602,-0.31992487248115586,0.1473071863604829,0.46899392437118553,0.0053580147487367995,0.0642961769848416,0.023305688243306373,0.2796682589196765,-0.4838536104977243,0.6124459644674074,0.8181682419259022,0.02142387150527657,0.25708645806331887,0.8258274012687544,monthly_segmented_wls_hac,6,2021,0.8181682419259022
verb_align_per_1k_words,verbs,2021-01-01,83,19,64,0.02317030554827083,0.0710468981825697,-0.0013393323161760232,-0.01607198779411228,-0.02112914562736218,0.008904886140847562,-0.038582722463423404,-0.0036755687913009594,0.017655796481776002,0.0037783315769207965,0.045339978923049556,0.0003800811452231699,0.004560973742678039,0.0364004703874006,0.05427948745869851,2.764439150733867e-23,0.0024389992607447733,0.029267991128937278,0.8848499600387092,monthly_segmented_wls_hac,6,2021,2.48799523566048e-22
verb_underscore_per_1k_words,verbs,2021-01-01,83,19,64,0.02331399238357005,0.15078647251219895,0.0008141741562374583,0.0097700898748495,-0.05856086808145087,0.025481956401373622,-0.10850550262814317,-0.008616233534758572,0.021554347458375357,0.004690529508808301,0.05628635410569961,0.0006187792325099868,0.007425350790119842,0.04173266655706472,0.0708400416543345,3.447684665534129e-14,0.0055047036650457595,0.0660564439805491,0.8556327087380812,monthly_segmented_wls_hac,6,2021,1.551458099490358e-13
marker_verbs_total_per_1k_words,verbs,2021-01-01,83,19,64,0.3289517503705368,0.9066521936707561,0.006868323255220645,0.08241987906264774,-0.21147403392126118,0.08682097887893231,-0.3816431525239685,-0.041304915318553875,0.014861029689357695,0.016090875843001624,0.1930905101160195,0.003628943878152256,0.04354732653782707,0.10773775010187842,0.27844327013016057,9.248422106194594e-06,0.02295919909822227,0.2755103891786672,0.8758096049060783,monthly_segmented_wls_hac,6,2021,2.774526631858378e-05
verb_showcase_per_1k_words,verbs,2021-01-01,83,19,64,0.004520706297682915,0.011065555063478847,-0.0004917574461025418,-0.005901089353230502,0.005094167378799343,0.0028493184525596902,-0.00049049678821765,0.010678831545816336,0.07379945353508349,0.0006047241708013471,0.007256690049616165,0.0002509069832386096,0.0030108837988633147,0.0013553578038440674,0.013158022295388263,0.015945840157679768,0.00011296672469880524,0.0013556006963856629,0.13250216186633978,monthly_segmented_wls_hac,6,2021,0.03587814035477948
verb_enhance_per_1k_words,verbs,2021-01-01,83,19,64,0.14099327581794263,0.3870243820242255,0.0032731534374197697,0.039277841249037236,-0.06635393475604286,0.03838261471071009,-0.14158385958903463,0.00887599007694892,0.08385389701133493,0.005911018520526945,0.07093222224632334,0.0027643219620408716,0.03317186354449046,0.005915369699122045,0.13594907479352464,0.03249038189602474,0.009184171957946715,0.11021006349536058,0.787441640927724,monthly_segmented_wls_hac,6,2021,0.05848268741284453
verb_foster_per_1k_words,verbs,2021-01-01,83,19,64,0.018631413470908093,0.024315866059326167,-0.00022115625961940624,-0.002653875115432875,-0.0008161443911476245,0.0037830223705423416,-0.008230868237410614,0.006598579455115365,0.8291914202943544,0.0007316267559579373,0.008779521071495247,0.00039475757092759353,0.004737090851131122,-0.0005051769967217529,0.018064219139712248,0.06383118864140581,0.0005104704963385311,0.006125645956062373,0.43857792423050945,monthly_segmented_wls_hac,6,2021,0.09574678296210871
verb_delve_per_1k_words,verbs,2021-01-01,83,19,64,6.699811976476691e-05,0.003561721123939211,-2.4688219941193033e-05,-0.0002962586392943164,0.0014081127420439113,0.001567268845135244,-0.001663734194421167,0.00447995967850899,0.36894567388182836,8.656103370935856e-05,0.0010387324045123027,6.143938023831469e-05,0.0007372725628597763,-0.0004063218186928588,0.0024837866277174644,0.15886911555658823,6.187281376816553e-05,0.0007424737652179864,0.0885652432142422,monthly_segmented_wls_hac,6,2021,0.17872775500116175
verb_garner_per_1k_words,verbs,2021-01-01,83,19,64,0.0047416951265023335,0.0026809466716260907,-0.00034002433490911115,-0.004080292018909333,0.0003052242140627353,0.001509098218894659,-0.0026526082949707964,0.0032630567230962667,0.8397165728118844,0.00038196558145017567,0.004583586977402108,0.0002591131504949546,0.003109357805939455,-0.0015107543222392247,0.01067792827704344,0.14044751412887246,4.194124654106451e-05,0.0005032949584927741,0.04825939955775338,monthly_segmented_wls_hac,6,2021,0.17872775500116175
verb_exhibit_per_1k_words,verbs,2021-01-01,83,19,64,0.11351336360589523,0.25617035203339156,0.0051979542383116945,0.06237545085974033,-0.07142144540016362,0.022529355997924192,-0.11557898315609505,-0.027263907644232206,0.0015236008836306103,-9.388130517323855e-05,-0.0011265756620788625,0.00101794379683291,0.012215325561994922,-0.025068613763588907,0.02281546243943118,0.9265181528107893,0.005104072933138456,0.061248875197661465,0.8380014710834984,monthly_segmented_wls_hac,6,2021,0.9265181528107893
