month_ts,paper_count,word_count_monthly_mean,word_count_monthly_median,sentence_count_monthly_mean,sentence_count_monthly_median,em_dash_count_monthly_mean,em_dash_count_monthly_median,em_dash_per_1k_words_monthly_mean,em_dash_per_1k_words_monthly_median,semicolon_count_monthly_mean,semicolon_count_monthly_median,semicolon_per_1k_words_monthly_mean,semicolon_per_1k_words_monthly_median,colon_count_monthly_mean,colon_count_monthly_median,colon_per_1k_words_monthly_mean,colon_per_1k_words_monthly_median,marker_list_of_three_monthly_mean,marker_list_of_three_monthly_median,coordination_count_monthly_mean,coordination_count_monthly_median,coordination_density_monthly_mean,coordination_density_monthly_median,clause_depth_monthly_mean,clause_depth_monthly_median,dependency_entropy_monthly_mean,dependency_entropy_monthly_median,marker_word_delve_monthly_mean,marker_word_delve_monthly_median,marker_word_highlight_monthly_mean,marker_word_highlight_monthly_median,marker_word_underscore_monthly_mean,marker_word_underscore_monthly_median,marker_word_enhance_monthly_mean,marker_word_enhance_monthly_median,marker_word_exhibit_monthly_mean,marker_word_exhibit_monthly_median,marker_word_showcase_monthly_mean,marker_word_showcase_monthly_median,marker_word_insight_monthly_mean,marker_word_insight_monthly_median,marker_word_comprehensive_monthly_mean,marker_word_comprehensive_monthly_median,marker_word_crucial_monthly_mean,marker_word_crucial_monthly_median,marker_word_pivotal_monthly_mean,marker_word_pivotal_monthly_median,marker_word_intricate_monthly_mean,marker_word_intricate_monthly_median,marker_word_meticulously_monthly_mean,marker_word_meticulously_monthly_median,marker_word_notably_monthly_mean,marker_word_notably_monthly_median,marker_word_particularly_monthly_mean,marker_word_particularly_monthly_median,marker_word_while_monthly_mean,marker_word_while_monthly_median,marker_word_within_monthly_mean,marker_word_within_monthly_median,marker_word_across_monthly_mean,marker_word_across_monthly_median,marker_word_additionally_monthly_mean,marker_word_additionally_monthly_median,marker_density_monthly_mean,marker_density_monthly_median,hedge_count_monthly_mean,hedge_count_monthly_median,certainty_count_monthly_mean,certainty_count_monthly_median,hedge_ratio_monthly_mean,hedge_ratio_monthly_median,certainty_ratio_monthly_mean,certainty_ratio_monthly_median,avg_words_per_sentence_monthly_mean,avg_words_per_sentence_monthly_median,avg_syllables_per_word_monthly_mean,avg_syllables_per_word_monthly_median,flesch_reading_ease_monthly_mean,flesch_reading_ease_monthly_median,flesch_kincaid_grade_monthly_mean,flesch_kincaid_grade_monthly_median,dale_chall_monthly_mean,dale_chall_monthly_median
2022-12-01,3053,187.30003275466754,185.0,7.506387160170324,7.0,0.07468064199148379,0.0,0.4029624937096723,0.0,0.11889944317065182,0.0,0.6222244471969636,0.0,0.6999672453324599,0.0,3.768556624636647,0.0,0.8257451686865378,0.0,5.740910579757616,5.0,0.6870065211517536,0.6666666666666666,11.516541107107763,11.0,2.8011285367377203,2.8061024894092523,0.0016377333770062235,0.0,0.036030134294136915,0.0,0.0013101867016049786,0.0,0.08024893547330494,0.0,0.034392400917130694,0.0,0.006550933508024894,0.0,0.06059613494923027,0.0,0.050769734687192924,0.0,0.04258106780216181,0.0,0.003275466754012447,0.0,0.0026203734032099572,0.0,0.0,0.0,0.011791680314444808,0.0,0.03537504094333443,0.0,0.2653128070750082,0.0,0.08319685555191615,0.0,0.14018997707173272,0.0,0.04585653455617426,0.0,0.009133586448795965,0.007434944237918215,0.34785456927612185,0.0,0.38814281035047493,0.0,0.0018133376104965604,0.0,0.002107673163317704,0.0,,,,,,,,,,
2023-01-01,2712,186.72713864306786,184.0,7.522492625368732,7.0,0.0881268436578171,0.0,0.48392571501548504,0.0,0.1290560471976401,0.0,0.6648497265325558,0.0,0.6784660766961652,0.0,3.6582071004018393,0.0,0.8123156342182891,0.0,5.637905604719764,5.0,0.6763547128192821,0.625,11.606194690265486,11.0,2.8012365516176865,2.8051144385421063,0.0029498525073746312,0.0,0.03171091445427729,0.0,0.0025811209439528023,0.0,0.08296460176991151,0.0,0.04056047197640118,0.0,0.007374631268436578,0.0,0.06047197640117994,0.0,0.05457227138643068,0.0,0.04830383480825959,0.0,0.003687315634218289,0.0,0.0018436578171091445,0.0,0.0003687315634218289,0.0,0.01327433628318584,0.0,0.032448377581120944,0.0,0.25737463126843657,0.0,0.08886430678466077,0.0,0.13421828908554573,0.0,0.0420353982300885,0.0,0.00913762038708137,0.007246376811594203,0.3141592920353982,0.0,0.4196165191740413,0.0,0.0016344821590293082,0.0,0.0023227492180311147,0.0,,,,,,,,,,
2023-02-01,3658,187.14816839803171,184.0,7.514488791689447,7.0,0.08857299070530344,0.0,0.48156951066865844,0.0,0.12520503007107708,0.0,0.6354547167117168,0.0,0.7096774193548387,0.0,3.818890181666168,0.0,0.7867687260798251,0.0,5.610989611809732,5.0,0.6739573575239963,0.625,11.635866593767085,11.0,2.800046477461695,2.8044628072568276,0.002733734281027884,0.0,0.047293603061782395,0.0,0.001366867140513942,0.0,0.07927829414980864,0.0,0.0377255330781848,0.0,0.014762165117550574,0.0,0.06150902132312739,0.0,0.05221432476763259,0.0,0.04866047020229634,0.0,0.004100601421541826,0.0,0.0024603608529250955,0.0,0.0002733734281027884,0.0,0.010114816839803172,0.0,0.03198469108802624,0.0,0.25888463641334064,0.0,0.07490431930016403,0.0,0.13367960634226353,0.0,0.046473482777474026,0.0,0.008932040329118257,0.007005275426328058,0.3143794423182067,0.0,0.4294696555494806,0.0,0.001619678410275765,0.0,0.002351725170979964,0.0,,,,,,,,,,
2023-03-01,3893,189.00231184176727,187.0,7.604161315181094,7.0,0.07474955047521192,0.0,0.4049630958420752,0.0,0.11225276136655536,0.0,0.5471401417022745,0.0,0.7480092473670691,1.0,3.9798134416834423,3.787878787878788,0.8281530952992551,0.0,5.849987156434627,5.0,0.6916767717308738,0.6363636363636364,11.546622142306704,11.0,2.7989236400058752,2.8042958608967687,0.0023118417672745952,0.0,0.04880554842024146,0.0,0.0030824556896994607,0.0,0.08579501669663499,0.0,0.036989468276393524,0.0,0.012072951451322887,0.0,0.056768558951965066,0.0,0.05394297456974056,0.0,0.04700744926791677,0.0,0.0017980991523246853,0.0,0.004109940919599281,0.0,0.0,0.0,0.014384793218597482,0.0,0.040842537888517855,0.0,0.26945800154122784,0.0,0.07911636270228616,0.0,0.14487541741587465,0.0,0.05137426149499101,0.0,0.009301604116574982,0.0078125,0.34189571024916515,0.0,0.4269201130233753,0.0,0.0017691405916693272,0.0,0.0022927252903023085,0.0,,,,,,,,,,
2023-04-01,3276,189.03601953601952,187.0,7.637362637362638,7.0,0.0699023199023199,0.0,0.3789707815284242,0.0,0.09462759462759462,0.0,0.49041991926771084,0.0,0.753052503052503,1.0,4.060293692398425,3.7313432835820897,0.9282661782661783,1.0,5.957875457875458,6.0,0.70314361008783,0.6666666666666666,11.601648351648352,11.0,2.8001486794445443,2.806303386559108,0.0027472527472527475,0.0,0.051587301587301584,0.0,0.003663003663003663,0.0,0.11294261294261294,0.0,0.04487179487179487,0.0,0.015262515262515262,0.0,0.06349206349206349,0.0,0.07539682539682539,0.0,0.06196581196581197,0.0,0.004578754578754579,0.0,0.005494505494505495,0.0,0.0009157509157509158,0.0,0.0115995115995116,0.0,0.045787545787545784,0.0,0.2847985347985348,0.0,0.07967032967032966,0.0,0.13614163614163613,0.0,0.05647130647130647,0.0,0.010367436639779104,0.008333333333333333,0.31898656898656896,0.0,0.44932844932844934,0.0,0.0016379380058948517,0.0,0.0024181174833502505,0.0,,,,,,,,,,
2023-05-01,6013,185.6755363379345,184.0,7.465657741559953,7.0,0.08431731248960585,0.0,0.4479864492388925,0.0,0.1140861466821886,0.0,0.5916057114554425,0.0,0.7896224846166638,1.0,4.2719287128071235,4.237288135593221,0.8014302344919342,0.0,5.741559953434225,5.0,0.6923048457237538,0.6666666666666666,11.508731082654249,11.0,2.801309350881129,2.805974749261355,0.0036587393979710626,0.0,0.051554964244137705,0.0,0.007982704141027773,0.0,0.1308830866456012,0.0,0.05720937967736571,0.0,0.015965408282055546,0.0,0.06502577748212207,0.0,0.06336271411940796,0.0,0.060202893730251124,0.0,0.0051554964244137705,0.0,0.007650091468484949,0.0,0.0008315316813570597,0.0,0.01979045401629802,0.0,0.045069017129552635,0.0,0.29170131382005654,0.0,0.0932978546482621,0.0,0.18460003326126725,0.0,0.061367038084151004,0.0,0.010489382915447286,0.008658008658008658,0.3351072675868951,0.0,0.4684849492765674,0.0,0.0017646701597388834,0.0,0.0025414000943466725,0.0,,,,,,,,,,
2023-06-01,4746,186.5124315212811,184.0,7.515170670037927,7.0,0.08533501896333755,0.0,0.44504493175291787,0.0,0.11694058154235146,0.0,0.5871887055255207,0.0,0.7610619469026548,1.0,4.084809711288933,3.7105879113314058,0.8282764433206911,0.0,5.716814159292035,5.0,0.6850975786309876,0.6363636363636364,11.53455541508639,11.0,2.7971837596366553,2.7993081744966966,0.005478297513695744,0.0,0.058786346396965866,0.0,0.009060261272650654,0.0,0.1373788453434471,0.0,0.05204382638010956,0.0,0.01748841129372103,0.0,0.07142857142857142,0.0,0.0762747576906869,0.0,0.06658238516645597,0.0,0.005267593763168985,0.0,0.006531816266329541,0.0,0.0018963337547408343,0.0,0.01980615254951538,0.0,0.0482511588706279,0.0,0.2937210282343026,0.0,0.09249894648124736,0.0,0.16919511167298779,0.0,0.0632111251580278,0.0,0.01071967591604756,0.008849557522123894,0.3211125158027813,0.0,0.48251158870627897,0.0,0.0016856170105204113,0.0,0.0026058457418553587,0.0,,,,,,,,,,
2023-07-01,3783,188.84298176050754,187.0,7.630980703145652,8.0,0.07401533174729051,0.0,0.37762902956144373,0.0,0.09542690985989954,0.0,0.48701840322580775,0.0,0.7856198784033835,1.0,4.179553095940341,3.8610038610038613,0.8707375099127677,1.0,5.929421094369548,6.0,0.7004508722554624,0.6666666666666666,11.580756013745704,11.0,2.7954719631474902,2.799836535519058,0.005286809410520751,0.0,0.07242928892413429,0.0,0.00951625693893735,0.0,0.1438012159661644,0.0,0.06026962727993656,0.0,0.020089875759978854,0.0,0.08432461009780598,0.0,0.09040444091990484,0.0,0.07163626751255617,0.0,0.006079830822098863,0.0,0.008723235527359239,0.0,0.0026434047052603755,0.0,0.018503832936822628,0.0,0.04414485857784827,0.0,0.2780861749933915,0.0,0.10811525244514936,0.0,0.18424530795664817,0.0,0.07057890563045202,0.0,0.011236326411817507,0.009523809523809525,0.33597673803859374,0.0,0.4662965900079302,0.0,0.0017402594055325826,0.0,0.0025003159499816024,0.0,,,,,,,,,,
2023-08-01,3794,192.7079599367422,193.0,7.85239852398524,8.0,0.05640484976278334,0.0,0.2906872705805971,0.0,0.09752240379546652,0.0,0.48678484106411535,0.0,0.7920400632577754,1.0,4.153704429835558,3.9215686274509802,0.9037954665260939,1.0,6.08144438587243,6.0,0.7016230316620599,0.6666666666666666,11.46441750131787,11.0,2.7971484673154894,2.802148198876327,0.010015814443858724,0.0,0.06615709014233,0.0,0.019504480759093307,0.0,0.19319978914074856,0.0,0.06193990511333685,0.0,0.0260938323668951,0.0,0.08539799683711123,0.0,0.10226673695308382,0.0,0.080917237743806,0.0,0.013442277279915656,0.0,0.015023721665788086,0.0,0.0023721665788086453,0.0,0.02662098049551924,0.0,0.05904059040590406,0.0,0.29019504480759095,0.0,0.12256193990511334,0.0,0.19688982604111754,0.0,0.07116499736425935,0.0,0.012097123252604002,0.010309278350515464,0.32287822878228783,0.0,0.5021085925144966,0.0,0.0016381010039296995,0.0,0.0026478948388514644,0.0,,,,,,,,,,
2023-09-01,4125,190.0899393939394,188.0,7.701333333333333,8.0,0.07781818181818181,0.0,0.42344247288919623,0.0,0.10933333333333334,0.0,0.5520193851711342,0.0,0.7835151515151515,1.0,4.1694266759255525,3.9840637450199203,0.8690909090909091,0.0,5.941333333333334,6.0,0.6957453170271939,0.6666666666666666,11.57939393939394,11.0,2.7965153244541434,2.799609394564757,0.012363636363636363,0.0,0.06521212121212121,0.0,0.019636363636363636,0.0,0.19006060606060607,0.0,0.06206060606060606,0.0,0.026424242424242423,0.0,0.08606060606060606,0.0,0.09309090909090909,0.0,0.08363636363636363,0.0,0.011393939393939394,0.0,0.016727272727272726,0.0,0.0024242424242424242,0.0,0.02690909090909091,0.0,0.055030303030303034,0.0,0.30496969696969695,0.0,0.12921212121212122,0.0,0.18836363636363637,0.0,0.07248484848484849,0.0,0.012004888630957998,0.010309278350515464,0.3153939393939394,0.0,0.4947878787878788,0.0,0.0016444620072697041,0.0,0.002657008855544927,0.0,,,,,,,,,,
2023-10-01,5944,190.471399730821,189.0,7.717362045760431,8.0,0.08748317631224764,0.0,0.45864663058083505,0.0,0.10817631224764468,0.0,0.546320414402647,0.0,0.84185733512786,1.0,4.455010041496095,4.273504273504274,0.7997981157469717,0.0,5.787348586810229,5.0,0.6754021437570735,0.6306818181818181,11.489905787348587,11.0,2.799614309036799,2.802144011568732,0.012449528936742935,0.0,0.07772543741588156,0.0,0.024394347240915208,0.0,0.20104306864064603,0.0,0.08142664872139974,0.0,0.026917900403768506,0.0,0.08647375504710633,0.0,0.09572678331090174,0.0,0.0750336473755047,0.0,0.015309555854643338,0.0,0.021029609690444144,0.0,0.004878869448183042,0.0,0.030787348586810228,0.0,0.059219380888290714,0.0,0.3142664872139973,0.0,0.13627187079407807,0.0,0.22291386271870794,0.0,0.07284656796769852,0.0,0.012334557434443855,0.010582010582010581,0.3278936742934051,0.0,0.5075706594885598,0.0,0.0016750572877071877,0.0,0.0026845018143040068,0.0,,,,,,,,,,
