feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
dale_chall,readability,2020-01-01,136,60,76,12.817175548898588,13.387715050983251,0.23686267748038792,0.0010622947458279724,0.012747536949935669,-0.12202428726638759,0.100772368105876,-0.3195381287539045,0.07548955422112938,0.22593743463854002,0.016106788575549195,0.19328146290659035,0.0025685965068790576,0.030823158082548693,0.13286807306479492,0.25369485274838577,0.816006409125363,0.13013091978199406,0.5609498063526548,1.0710630118980713,3.595270083516066e-10,0.01716908332137717,0.20602899985652603,0.7119209495799226,monthly_segmented_wls_hac,6,2020,1.0066756233844985e-08
dale_chall,readability,2021-01-01,136,72,64,12.834328403667367,13.475394246009246,0.23566485928948086,0.0019157109247051251,0.0229885310964615,-0.03910533837064012,0.1135829329699361,-0.2617278869917149,0.18351721025043463,0.7306290621273891,0.01691212751418706,0.20294553017024472,0.002990064074316647,0.035880768891799766,0.13261922314231717,0.2732718371981723,0.8611616122238867,0.15225336946704188,0.5627450080684845,1.1595782163792887,1.5484339494222695e-08,0.018827838438892186,0.22593406126670623,0.7139858456266297,monthly_segmented_wls_hac,6,2021,2.1678075291911772e-07
avg_syllables_per_word,readability,2021-01-01,136,72,64,1.9034646222797729,1.9425729472446354,0.0323244577563794,-0.00011386380836331624,-0.001366365700359795,-0.021260938643138688,0.016293391037675135,-0.05319598507698195,0.010674107790704573,0.19193332482332262,0.002098341702767608,0.025180100433211297,0.0004117885195652917,0.0049414622347835006,0.015494834453035638,0.03486536641338696,0.7789798245955688,0.1528706922796958,0.47935326772736514,1.0786063814637725,3.474953252816394e-07,0.001984477894404292,0.023813734732851505,0.45645253522819684,monthly_segmented_wls_hac,6,2021,3.2432897026286345e-06
dale_chall,readability,2019-01-01,136,48,88,12.833587552405499,13.300962207877028,0.2273174567266607,0.004853194858735255,0.058238338304823056,-0.3656947526293688,0.06913819010556298,-0.5012056052362722,-0.23018390002246536,1.227647426831027e-07,0.011289509682478459,0.1354741161897415,0.002409114135387523,0.02890936962465028,0.07881175172542695,0.19213648065405603,0.5959688188516169,0.12717619685237166,0.3467034730209684,0.8452341646822652,2.7836998526409943e-06,0.016142704541213714,0.19371245449456456,0.7145411729833613,monthly_segmented_wls_hac,6,2019,1.6561584328176692e-05
avg_syllables_per_word,readability,2020-01-01,136,60,76,1.9019730030311501,1.9375755427096222,0.03313768804698804,-0.0003896241370466213,-0.004675489644559456,-0.01146539238978743,0.017898887074807385,-0.0465472110564099,0.023616426276835044,0.5218056435207918,0.0019136730413000234,0.02296407649560028,0.00040945089673433973,0.0049134107608120765,0.01333379140440861,0.03259436158679195,0.692989699916242,0.14827258781134758,0.4023754278060008,0.9836039720264833,2.957425772888695e-06,0.001524048904253402,0.018288586851040824,0.43010580347350336,monthly_segmented_wls_hac,6,2020,1.6561584328176692e-05
colon_per_1k_words,punctuation,2021-01-01,136,72,64,3.296996277877737,5.518066296814608,1.3458593039502091,0.01800077326040079,0.21600927912480947,-0.7581404463256153,0.3897695942147874,-1.5220888509865986,0.005807958335368069,0.05176306474129852,0.054150200585704425,0.6498024070284532,0.012913187333204287,0.15495824799845143,0.34608424095148826,0.9535205731054178,0.482816000990021,0.11513703367330899,0.25714741499033533,0.7084845869897065,2.7480041707897005e-05,0.07215097384610522,0.8658116861532626,0.5383035300252048,monthly_segmented_wls_hac,6,2021,0.00032976050049476403
flesch_reading_ease,readability,2021-01-01,136,72,64,18.473966591030305,15.037472021091018,3.071129856737643,-0.005132699419033238,-0.061592393028398855,2.0283790420273777,1.4884427214903213,-0.8889686920936519,4.945726776148407,0.17296052532165798,-0.15744196557159668,-1.8893035868591601,0.04024554454289485,0.4829465345147382,-2.835878794508047,-0.9427283792102734,-0.615181928147481,0.15725370044357417,-0.9233991810168863,-0.3069646752780756,9.152176868710227e-05,-0.16257466499062992,-1.9508959798875591,0.4004644426763285,monthly_segmented_wls_hac,6,2021,0.0004271015872064773
avg_syllables_per_word,readability,2019-01-01,136,48,88,1.9070943608940878,1.9299271830100464,0.030182399151474283,0.00012939584610654423,0.0015527501532785308,-0.043293518808847783,0.01399931482387434,-0.07073217586364149,-0.015854861754054077,0.001984477736770349,0.001289556249469749,0.015474674993636988,0.00035039158771670194,0.004204699052600423,0.007233464850540158,0.023715885136733818,0.5127052662704288,0.13930963643740168,0.23965837885312152,0.7857521536877361,0.00023293341070789337,0.0014189520955762932,0.01702742514691552,0.43137363842717513,monthly_segmented_wls_hac,6,2019,0.0009317336428315735
flesch_reading_ease,readability,2020-01-01,136,60,76,18.564358373701133,15.508714493183408,3.1832842189337396,0.003162687444322068,0.037952249331864814,1.8168530272045333,1.4461746257850325,-1.0176492393341303,4.6513552937431974,0.20900124624260852,-0.13219575056286148,-1.5863490067543378,0.03837531818643255,0.46050381823719055,-2.4889364904992313,-0.6837615230094443,-0.498337219566808,0.14466311726052508,-0.7818769293974371,-0.2147975097361788,0.0005714570339949807,-0.1290330631185394,-1.5483967574224728,0.37768069790671666,monthly_segmented_wls_hac,6,2020,0.0020000996189824326
avg_syllables_per_word,readability,2018-01-01,136,36,100,1.9039160103579837,1.9283314505491287,0.02938166900056967,-0.00023778439111351354,-0.0028534126933621624,-0.024101058115212473,0.015543349541501024,-0.05456602321655448,0.006363906986129535,0.12100466408590166,0.0012825821687829225,0.01539098602539507,0.0003783326125999783,0.00453999135119974,0.0064926029770435816,0.024289369073746563,0.5238295355208263,0.15451781691202482,0.22097461437325766,0.8266844566683951,0.000698693025858727,0.001044797777669409,0.012537573332032908,0.3524903912521682,monthly_segmented_wls_hac,6,2018,0.0021737116360049285
