feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
sequential_marker_moreover_per_1k_words,sequential_markers,2022-11-30,83,42,41,0.13445619083751184,0.16435038001850635,0.0022665790233218548,0.02719894827986226,0.02774197100269582,0.07215952476715551,-0.11369069754092898,0.16917463954632062,0.7006424656432821,-0.004376705299502488,-0.052520463594029856,0.00320812354657102,0.03849748255885224,-0.12797552940938023,0.022934602221320533,0.17248666531654866,-0.002110126276180633,-0.025321515314167597,0.025294721047461777,monthly_segmented_wls_hac,6,0.43121666329137165,0.7006424656432821
sequential_marker_further_per_1k_words,sequential_markers,2022-11-30,83,42,41,0.3834349661046373,0.3868412019325285,-0.003926221605925549,-0.047114659271106585,0.05353468616145013,0.10763599703342372,-0.15743186802406037,0.26450124034696065,0.6189296615760457,0.005371892681541881,0.06446271217850257,0.004844857328226295,0.05813828793871555,-0.04948833218137991,0.17841375653838504,0.2675240518373865,0.0014456710756163317,0.01734805290739598,0.0102719470735112,monthly_segmented_wls_hac,6,0.4458734197289775,0.7006424656432821
sequential_marker_additionally_per_1k_words,sequential_markers,2022-11-30,83,42,41,0.17529734789129517,0.2673495532312239,-0.0001421384078507009,-0.0017056608942084108,0.09522150631926704,0.09766257730253829,-0.096197145193708,0.28664015783224206,0.3295577536912586,0.00012997347364171897,0.0015596816837006276,0.003950171424547244,0.047402057094566935,-0.09134835022165055,0.09446771358905182,0.9737517419400786,-1.216493420898193e-05,-0.00014597921050778315,0.03551021758499473,monthly_segmented_wls_hac,6,0.9737517419400786,0.5492629228187643
sequential_marker_subsequently_per_1k_words,sequential_markers,2022-11-30,83,42,41,0.050891278389074056,0.07463321554917678,-0.0016089893279226282,-0.01930787193507154,0.09914532191759524,0.07009338574313238,-0.03823771413894424,0.23652835797413474,0.15722256589619876,-0.00041096798327142927,-0.004931615799257151,0.002219254072478592,0.026631048869743105,-0.057128471583953636,0.04726523998543933,0.8530855532788166,-0.0020199573111940577,-0.024239487734328692,0.031697599495299045,monthly_segmented_wls_hac,6,0.9737517419400786,0.3930564147404969
summary_marker_ultimately_per_1k_words,summary_markers,2022-11-30,83,42,41,0.04983865305003529,0.05361648185012034,0.0019196683707608864,0.023036020449130636,0.03789356228653126,0.04799861859340557,-0.056183730156543654,0.13197085472960618,0.4298362267429178,-0.005418189089191542,-0.0650182690702985,0.001562636714663876,0.018751640575966514,-0.10177148459919287,-0.028265053541404135,0.0005256411918748566,-0.003498520718430655,-0.04198224862116786,0.08527054310666282,monthly_segmented_wls_hac,6,0.002628205959374283,0.7953174230475807
summary_marker_collectively_per_1k_words,summary_markers,2022-11-30,83,42,41,0.003862047657668096,0.007570948630653022,0.00022344234888383197,0.0026813081866059836,0.005991922747341876,0.012669443022693364,-0.018840185577137115,0.030824031071820867,0.6362539384380645,-0.0005502799644302877,-0.006603359573163452,0.0003077903470129959,0.0036934841641559513,-0.013842588534909115,0.0006358693885822118,0.07380178842563624,-0.0003268376155464557,-0.003922051386557468,0.013964555362122932,monthly_segmented_wls_hac,6,0.13372325810304705,0.7953174230475807
summary_marker_taken_together_per_1k_words,summary_markers,2022-11-30,83,42,41,0.03283437897669729,0.03681849920176271,9.695481278470592e-05,0.001163457753416471,0.041741275507636226,0.038526262738593935,-0.03377019946000789,0.11725275047528033,0.2786087770771083,-0.0019895609530064164,-0.023874731436076997,0.0011373272630504003,0.013647927156604803,-0.05062466866302242,0.00287520579086842,0.08023395486182823,-0.0018926061402217106,-0.022711273682660526,0.025127857236112106,monthly_segmented_wls_hac,6,0.13372325810304705,0.7953174230475807
summary_marker_overall_per_1k_words,summary_markers,2022-11-30,83,42,41,0.4534570188058537,0.48395788439522164,0.008102209958241511,0.09722651949889813,-0.1147199360625288,0.17524220266304505,-0.4581946532820971,0.2287547811570395,0.5127018406009648,-0.00909623388643347,-0.10915480663720165,0.00695860576691576,0.08350326920298912,-0.27282121427506034,0.05451160100065702,0.1911475071164493,-0.0009940239281919592,-0.01192828713830351,0.025667220031056592,monthly_segmented_wls_hac,6,0.2389343838955616,0.7953174230475807
summary_marker_in_summary_per_1k_words,summary_markers,2022-11-30,83,42,41,0.004824624885415159,0.024406230895664696,0.00014777637198664512,0.0017733164638397414,0.0009195159953414161,0.021363519453287128,-0.040952982133101355,0.04279201412378419,0.9656685241840492,0.0005966366941648826,0.007159640329978591,0.0007995802029085301,0.009594962434902361,-0.011646486042430036,0.02596576670238722,0.4555542022253213,0.0007444130661515277,0.008932956793818333,0.04738587540318118,monthly_segmented_wls_hac,6,0.4555542022253213,0.9656685241840492
clause_depth_std,syntax,2022-11-30,83,42,41,2.2716660811588403,2.2892866838287205,0.0022424218846432017,0.026909062615718418,0.04195945588022798,0.06760591946567819,-0.09054814627250127,0.17446705803295723,0.5348314724241301,-0.005590445782042652,-0.06708534938451183,0.0028473828674838823,0.03416859440980659,-0.13405579442773274,-0.00011490434129091467,0.04960402564315708,-0.0033480238973994506,-0.04017628676879341,0.03795972280305171,monthly_segmented_wls_hac,6,0.2480201282157854,0.7640449606059001
sentence_depth_std,syntax,2022-11-30,83,42,41,2.2716660811588403,2.2892866838287205,0.0022424218846432017,0.026909062615718418,0.04195945588022798,0.06760591946567819,-0.09054814627250127,0.17446705803295723,0.5348314724241301,-0.005590445782042652,-0.06708534938451183,0.0028473828674838823,0.03416859440980659,-0.13405579442773274,-0.00011490434129091467,0.04960402564315708,-0.0033480238973994506,-0.04017628676879341,0.03795972280305171,monthly_segmented_wls_hac,6,0.2480201282157854,0.7640449606059001
clause_depth,syntax,2022-11-30,83,42,41,11.963492063492064,12.047154471544715,0.008410987764336434,0.1009318531720372,0.05733471985864713,0.21513337977099115,-0.3643267044924955,0.47899614420978975,0.7898481669626829,-0.015368014477390002,-0.18441617372868002,0.010987197003702195,0.13184636404442635,-0.4428350472557556,0.0740026997983956,0.16189690194694614,-0.006957026713053567,-0.08348432055664282,0.027559681748375642,monthly_segmented_wls_hac,6,0.40474225486736537,0.8838332544614329
coordination_per_sentence_std,syntax,2022-11-30,83,42,41,1.0085234026575352,0.9734480450659226,0.0010737780454806833,0.012885336545768199,-0.03278434016563794,0.029133254415698046,-0.08988551882040612,0.02431683848913023,0.2604519119218448,-0.002231086014921807,-0.026773032179061684,0.001563865824749326,0.018766389896991913,-0.06355515637716583,0.01000909201904246,0.15368138787765578,-0.0011573079694411237,-0.013887695633293486,0.04831489078428752,monthly_segmented_wls_hac,6,0.40474225486736537,0.7640449606059001
avg_words_per_sentence,syntax,2022-11-30,83,42,41,24.145492915681196,23.57404182934472,0.007118991120257566,0.08542789344309079,-0.4170960650908144,0.47257697641258806,-1.343346938859487,0.5091548086778581,0.37745285664975026,-0.02141872155879923,-0.25702465870559077,0.022864041736718486,0.2743685008406218,-0.7947869203532096,0.28073760294202804,0.3488684826253171,-0.014299730438541665,-0.17159676526249998,0.049930631628831046,monthly_segmented_wls_hac,6,0.6977369652506342,0.7640449606059001
dependency_entropy,syntax,2022-11-30,83,42,41,2.7972341520228294,2.7952665125017795,0.00011704163141382615,0.0014044995769659139,-0.013382131153010235,0.01262502550282517,-0.03812718113854757,0.011362918832527099,0.28915886498947685,0.0003122506632603772,0.0037470079591245264,0.0004400654961049996,0.005280785953259995,-0.006603332509265064,0.014097348427514117,0.4779801472768594,0.00042929229467420334,0.00515150753609044,0.024132691676023055,monthly_segmented_wls_hac,6,0.7966335787947657,0.7640449606059001
coordination_count,syntax,2022-11-30,83,42,41,12.893650793650792,13.705691056910569,0.011511762958133878,0.13814115549760653,0.18653692749531547,0.7195525221179162,-1.2237860158558003,1.5968598708464312,0.7954499290152897,0.007036436809653851,0.08443724171584621,0.034178405581035,0.41014086697242,-0.719438857550097,0.8883133409817894,0.8368895241943618,0.01854819976778773,0.22257839721345277,0.05110535889328249,monthly_segmented_wls_hac,6,0.8765635562985523,0.8838332544614329
dependency_length,syntax,2022-11-30,83,42,41,3.5490660494190873,3.568888968548374,0.0006372311006615839,0.007646773207939007,-0.00091519610561136,0.026405046140346174,-0.05266908654068986,0.05083869432946714,0.9723509414887508,-0.0002717607353489859,-0.003261128824187831,0.0017496043282303187,0.020995251938763823,-0.044411822624164925,0.03788956497578926,0.8765635562985522,0.000365470365312598,0.004385644383751176,0.010870708422688447,monthly_segmented_wls_hac,6,0.8765635562985523,0.9723509414887508
dependency_length_std,syntax,2022-11-30,83,42,41,0.8032027924873991,0.8275423730042832,0.0004572090119707116,0.005486508143648539,0.018018246766898838,0.027385732527043332,-0.035657788986106095,0.07169428251990377,0.5105748582620946,-0.0006025162022260822,-0.007230194426712987,0.0017242146294697313,0.020690575553636775,-0.04778372251184106,0.03332333365841509,0.726756116401567,-0.0001453071902553706,-0.0017436862830644472,0.025199737747172546,monthly_segmented_wls_hac,6,0.8765635562985523,0.7640449606059001
list_of_three_per_1k_words,syntax,2022-11-30,83,42,41,5.460000978958792,6.446640549298729,0.0055428438690261475,0.06651412642831377,0.8735826567152014,0.4972372816970365,-0.10100241541099009,1.848167728841393,0.07893949234319338,-0.005570052711405288,-0.06684063253686345,0.024218345516684555,0.29062014620021465,-0.6364561190892842,0.5027748540155573,0.8180971202119969,-2.720884237914032e-05,-0.00032650610854968384,0.10257763335641201,monthly_segmented_wls_hac,6,0.8765635562985523,0.7640449606059001
verb_exhibit_per_1k_words,verbs,2022-11-30,83,42,41,0.06870727173082589,0.35204520822971896,-6.052293696472211e-05,-0.0007262752435766653,0.016301595831889906,0.08852266060108216,-0.15720281894623112,0.18980601061001096,0.8538944722970941,0.01283562107385925,0.154027452886311,0.0031719304170464164,0.038063165004557,0.07942364947737929,0.22863125629524272,5.1960812725446414e-05,0.012775098136894529,0.15330117764273435,0.3340059377151342,monthly_segmented_wls_hac,6,0.0004676473145290177,0.8538944722970941
verb_align_per_1k_words,verbs,2022-11-30,83,42,41,0.009341027592708669,0.07854748852637751,0.0010140146565973385,0.012168175879168061,-0.05539393799120029,0.022081220627561186,-0.09867313042122022,-0.01211474556118037,0.012119530474686814,0.003929466222670488,0.047153594672045857,0.0013710986835405409,0.01645318420248649,0.014905353635172338,0.07940183570891939,0.0041579252133347976,0.004943480879267827,0.059321770551213925,0.2825822888991958,monthly_segmented_wls_hac,6,0.01871066346000659,0.10907577427218132
marker_verbs_total_per_1k_words,verbs,2022-11-30,83,42,41,0.3597146646770416,1.3418202272264135,0.008730099276622837,0.10476119131947405,0.08849467873184388,0.3728621743753257,-0.6423151830437944,0.8193045405074822,0.8123939269790101,0.025300560182747428,0.30360672219296914,0.015935748181280816,0.1912289781753698,-0.07120207503075567,0.678415519416694,0.11236309751374535,0.03403065945937027,0.4083679135124432,0.4337935631670242,monthly_segmented_wls_hac,6,0.265465780197444,0.8538944722970941
verb_underscore_per_1k_words,verbs,2022-11-30,83,42,41,0.03229168648692221,0.28986610546785013,-0.0016370867929833156,-0.019645041515799787,0.1759473972803505,0.1277581282562239,-0.07445853410184836,0.4263533286625494,0.1684530757459441,0.00712219636235175,0.085466356348221,0.004555907065254399,0.054670884783052785,-0.021688577826562465,0.19262129052300445,0.11798479119886399,0.0054851095693684345,0.06582131483242121,0.2150730964184715,monthly_segmented_wls_hac,6,0.265465780197444,0.5505034220198813
verb_foster_per_1k_words,verbs,2022-11-30,83,42,41,0.02015817680006828,0.04594334812760628,0.00027595420357923075,0.003311450442950769,-0.020508575902516257,0.030216883375155223,-0.0797336673178205,0.03871651551278798,0.49732005603394325,0.0016591260848341726,0.01990951301801007,0.0012892364086476902,0.015470836903772281,-0.0104133273133836,0.05023235334940374,0.19812704965676603,0.0019350802884134034,0.023220963460960843,0.0586348582306887,monthly_segmented_wls_hac,6,0.35662868938217884,0.7052994230216106
verb_delve_per_1k_words,verbs,2022-11-30,83,42,41,0.0,0.04014316923299671,1.2567732807628034e-16,1.508127936915364e-15,0.05350808444205132,0.054637348275143036,-0.05358111817722903,0.16059728706133167,0.32741613690590193,-0.000636424533764786,-0.007637094405177432,0.0013916728549569855,0.016700074259483826,-0.04036923995376573,0.025095051143410867,0.6474489554320795,-0.0006364245337646603,-0.007637094405175924,0.0166563349451736,monthly_segmented_wls_hac,6,0.8324343712698165,0.664899068387087
verb_garner_per_1k_words,verbs,2022-11-30,83,42,41,0.005435964340073929,0.0062780550585428635,-0.0004995043806534531,-0.005994052567841437,0.01673218007455267,0.01258009471800645,-0.00792480557273997,0.04138916572184531,0.1835011406732938,0.00023044487814453198,0.002765338537734384,0.0004820310624923981,0.005784372749908777,-0.008572032052086821,0.014102709127555586,0.6325999582312053,-0.0002690595025089211,-0.0032287140301070537,0.01704904305324617,monthly_segmented_wls_hac,6,0.8324343712698165,0.5505034220198813
verb_showcase_per_1k_words,verbs,2022-11-30,83,42,41,0.0,0.009009695946763036,1.9537411782682147e-17,2.3444894139218576e-16,0.007220680501596171,0.00804425424667433,-0.008546057821885514,0.022987418825077856,0.3693883713261595,8.519121167457032e-05,0.0010222945400948438,0.00029247875638665577,0.0035097450766398692,-0.005856805810119299,0.007901394890308987,0.7708424129705183,8.519121167458986e-05,0.0010222945400950785,0.025557758400630903,monthly_segmented_wls_hac,6,0.867197714591833,0.664899068387087
verb_enhance_per_1k_words,verbs,2022-11-30,83,42,41,0.22378053772644266,0.5199871566365577,0.009637244527047614,0.11564693432457136,-0.10531274550488012,0.17554757480134028,-0.44938599211550706,0.23876050110574681,0.5485662179056972,7.493888297745144e-05,0.0008992665957294173,0.009585006379290733,0.1150200765514888,-0.2245400834451886,0.22633861663664745,0.993761927095392,0.009712183410025065,0.11654620092030078,0.13896528753844217,monthly_segmented_wls_hac,6,0.9937619270953921,0.7052994230216106
