feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
dependency_length,syntax,2022-11-30,136,95,41,3.355448885577918,3.453441280960663,0.11901212977747985,0.0014712409238311062,0.017654891085973276,-0.0541080179431729,0.030517289151420202,-0.1139219046799565,0.005705868793610694,0.0762240141162543,0.002478858595507597,0.02974630314609116,0.0010321028862839536,0.012385234635407444,0.005471243260692572,0.05402136303148975,0.2499434570384432,0.10406699433548872,0.045972148140885315,0.45391476593600105,0.01631661822962738,0.003950099519338703,0.04740119423206443,0.2560909926460163,monthly_segmented_wls_hac,6,0.054004397771087384,0.29941644211571894
clause_depth_std,syntax,2022-11-30,136,95,41,2.3178954620847727,2.1373771918047946,0.3057887332933512,-0.0015850020257546476,-0.01902002430905577,0.049665028823855845,0.08594802012105474,-0.11879309061341142,0.2181231482611231,0.5633656666484637,-0.005828721969158672,-0.06994466362990406,0.0025372072867557898,0.030446487441069477,-0.12961977901440025,-0.010269548245407892,-0.22873525416256688,0.09956706747550884,-0.4238867064145642,-0.033583801910569554,0.021601759108434954,-0.00741372399491332,-0.08896468793895984,0.1272667997969249,monthly_segmented_wls_hac,6,0.054004397771087384,0.7042070833105796
sentence_depth_std,syntax,2022-11-30,136,95,41,2.3178954620847727,2.1373771918047946,0.3057887332933512,-0.0015850020257546476,-0.01902002430905577,0.049665028823855845,0.08594802012105474,-0.11879309061341142,0.2181231482611231,0.5633656666484637,-0.005828721969158672,-0.06994466362990406,0.0025372072867557898,0.030446487441069477,-0.12961977901440025,-0.010269548245407892,-0.22873525416256688,0.09956706747550884,-0.4238867064145642,-0.033583801910569554,0.021601759108434954,-0.00741372399491332,-0.08896468793895984,0.1272667997969249,monthly_segmented_wls_hac,6,0.054004397771087384,0.7042070833105796
causal_marker_hence_per_1k_words,causal_markers,2022-11-30,136,95,41,0.07307735876808405,0.08949957991842544,0.179941611378154,0.0005302109714856458,0.006362531657827749,0.07184250099054637,0.0639658777447595,-0.053530619389182243,0.19721562137027498,0.2613789359547019,-0.0043559345667250424,-0.05227121480070051,0.0017136405268513594,0.020563686322216314,-0.09257603999224448,-0.011966389609156535,-0.290489867242828,0.11427977200338037,-0.5144782203694535,-0.0665015141162025,0.011024587509776227,-0.0038257235952393965,-0.04590868314287276,0.023954432684708094,monthly_segmented_wls_hac,6,0.05512293754888113,0.32672366994337737
smog_index,readability,2022-11-30,134,95,39,17.32965292295347,17.615603078981245,0.5013068109419787,0.00032653092527336125,0.003918371103280335,0.09921389364767386,0.12839041165443665,-0.15243131319502196,0.35085910049036967,0.4396694133704952,0.00824293451935118,0.09891521423221417,0.005001313108568195,0.060015757302818336,-0.018715670081309768,0.21654609854573809,0.19731472238796816,0.11971861541247754,-0.03733376382048781,0.4319632085964241,0.0993210606573606,0.008569465444624542,0.1028335853354945,0.07995728661462898,monthly_segmented_wls_hac,6,0.0993210606573606,0.5614104830686064
contrast_marker_nonetheless_per_1k_words,contrast_markers,2022-11-30,136,95,41,0.032123069492720646,0.0,0.16671224133238038,0.0009264288551884787,0.011117146262261745,-0.07566522568657935,0.0357153556854564,-0.1456673228300739,-0.005663128543084817,0.0341274282151251,-0.000926428855188463,-0.011117146262261556,0.0004904455154774105,0.005885346185728926,-0.02265242478629025,0.00041813226176713866,-0.0666846427917485,0.03530242373740926,-0.13587739331707063,0.0025081077335736422,0.05889803730161356,1.5720931501039814e-17,1.8865117801247777e-16,0.03439240480590988,monthly_segmented_wls_hac,6,0.11817159410407678,0.1706371410756255
contrast_marker_alternatively_per_1k_words,contrast_markers,2022-11-30,136,95,41,0.01826125399034135,0.025683289668464306,0.0779860318309463,-2.8244471698040805e-05,-0.00033893366037648963,0.045669879885171544,0.03288927750664989,-0.018793104027862245,0.11013286379820533,0.16495599797985344,-0.0017298676253133705,-0.020758411503760447,0.0009577925199856502,0.011493510239827802,-0.04328569157382294,0.0017688685663020476,-0.26618114829536854,0.14737908789541673,-0.5550441605703854,0.022681863979648314,0.07090295646244607,-0.0017581120970114113,-0.021097345164136937,0.020696653363169837,monthly_segmented_wls_hac,6,0.11817159410407678,0.27492666329975574
dependency_entropy,syntax,2022-11-30,136,95,41,2.7604203021405933,2.7820821179759565,0.03750315304919888,0.0005446141747367555,0.006535370096841065,-0.0072041277619319805,0.007366100966690636,-0.021641685656645628,0.007233430132781665,0.32806888437448084,-0.0003889438230757498,-0.004667325876908998,0.0002163611739040936,0.0025963340868491234,-0.009756140687133279,0.00042148893331528424,-0.12445155933385442,0.06922975472070568,-0.2601418785864375,0.011238759918728696,0.07223090738242136,0.00015567035166100566,0.001868044219932068,0.20785834014632487,monthly_segmented_wls_hac,6,0.1444618147648427,0.6561377687489617
emphasis_marker_crucially_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.013127817941760506,0.03663297738470074,0.06407408135779412,-7.628616813246797e-05,-0.0009154340175896157,-0.056858816311538815,0.03241975151001161,-0.12040152927116157,0.006683896648083942,0.07945919935489584,0.004073877866070888,0.04888653439285065,0.0019378106690273367,0.02325372802832804,0.003309227457327696,0.0944638413283736,0.7629689471451779,0.3629194135219451,0.0516468966421655,1.4742909976481902,0.03552616899160722,0.00399759169793842,0.04797110037526103,0.0885429881593236,monthly_segmented_wls_hac,6,0.17763084495803608,0.19864799838723962
emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.2896127645602706,0.521860271220016,0.33761137919637596,0.0007327812619715405,0.008793375143658487,0.017481194207129673,0.14048591602067736,-0.25787120119339796,0.2928335896076573,0.9009718250035045,0.007854151744693784,0.09424982093632542,0.005018949420213731,0.060227393042564775,-0.023795869427101532,0.21229551129975235,0.27916660025106504,0.1783926631440131,-0.07048301951120066,0.6288162200133307,0.1176064616384983,0.008586933006665324,0.10304319607998388,0.09566690723168114,monthly_segmented_wls_hac,6,0.19601076939749718,0.9009718250035045
