month_ts,paper_count,word_count_monthly_mean,word_count_monthly_median,sentence_count_monthly_mean,sentence_count_monthly_median,em_dash_count_monthly_mean,em_dash_count_monthly_median,em_dash_per_1k_words_monthly_mean,em_dash_per_1k_words_monthly_median,semicolon_count_monthly_mean,semicolon_count_monthly_median,semicolon_per_1k_words_monthly_mean,semicolon_per_1k_words_monthly_median,colon_count_monthly_mean,colon_count_monthly_median,colon_per_1k_words_monthly_mean,colon_per_1k_words_monthly_median,marker_list_of_three_monthly_mean,marker_list_of_three_monthly_median,coordination_count_monthly_mean,coordination_count_monthly_median,coordination_density_monthly_mean,coordination_density_monthly_median,clause_depth_monthly_mean,clause_depth_monthly_median,dependency_entropy_monthly_mean,dependency_entropy_monthly_median,marker_word_delve_monthly_mean,marker_word_delve_monthly_median,marker_word_highlight_monthly_mean,marker_word_highlight_monthly_median,marker_word_underscore_monthly_mean,marker_word_underscore_monthly_median,marker_word_enhance_monthly_mean,marker_word_enhance_monthly_median,marker_word_exhibit_monthly_mean,marker_word_exhibit_monthly_median,marker_word_showcase_monthly_mean,marker_word_showcase_monthly_median,marker_word_insight_monthly_mean,marker_word_insight_monthly_median,marker_word_comprehensive_monthly_mean,marker_word_comprehensive_monthly_median,marker_word_crucial_monthly_mean,marker_word_crucial_monthly_median,marker_word_pivotal_monthly_mean,marker_word_pivotal_monthly_median,marker_word_intricate_monthly_mean,marker_word_intricate_monthly_median,marker_word_meticulously_monthly_mean,marker_word_meticulously_monthly_median,marker_word_notably_monthly_mean,marker_word_notably_monthly_median,marker_word_particularly_monthly_mean,marker_word_particularly_monthly_median,marker_word_while_monthly_mean,marker_word_while_monthly_median,marker_word_within_monthly_mean,marker_word_within_monthly_median,marker_word_across_monthly_mean,marker_word_across_monthly_median,marker_word_additionally_monthly_mean,marker_word_additionally_monthly_median,marker_density_monthly_mean,marker_density_monthly_median,hedge_count_monthly_mean,hedge_count_monthly_median,certainty_count_monthly_mean,certainty_count_monthly_median,hedge_ratio_monthly_mean,hedge_ratio_monthly_median,certainty_ratio_monthly_mean,certainty_ratio_monthly_median,avg_words_per_sentence_monthly_mean,avg_words_per_sentence_monthly_median,avg_syllables_per_word_monthly_mean,avg_syllables_per_word_monthly_median,flesch_reading_ease_monthly_mean,flesch_reading_ease_monthly_median,flesch_kincaid_grade_monthly_mean,flesch_kincaid_grade_monthly_median,dale_chall_monthly_mean,dale_chall_monthly_median
2023-02-01,828,281.17391304347825,268.0,12.468599033816425,12.0,0.030193236714975844,0.0,0.1058208444513559,0.0,1.0603864734299517,0.0,3.6005232704304424,0.0,1.2632850241545894,1.0,4.570180211975117,2.812945086247824,2.5519323671497585,2.0,12.518115942028986,12.0,0.9481645412512625,0.9,12.131642512077295,12.0,2.804669219838087,2.802862081902891,0.0,0.0,0.09057971014492754,0.0,0.00966183574879227,0.0,0.043478260869565216,0.0,0.04710144927536232,0.0,0.0012077294685990338,0.0,0.057971014492753624,0.0,0.050724637681159424,0.0,0.030193236714975844,0.0,0.0012077294685990338,0.0,0.0,0.0,0.0012077294685990338,0.0,0.021739130434782608,0.0,0.06280193236714976,0.0,0.2210144927536232,0.0,0.18115942028985507,0.0,0.26811594202898553,0.0,0.049516908212560384,0.0,0.013057388875556058,0.011764705882352941,1.0736714975845412,1.0,0.28381642512077293,0.0,0.003830151970370452,0.003115264797507788,0.0010385685644584053,0.0,25.52922077922078,25.52922077922078,1.9890231733008092,1.9890231733008092,15.598993468795385,15.598993468795385,16.698050556361878,16.698050556361878,12.978076231253024,12.978076231253024
2023-03-01,1066,283.4634146341463,263.0,12.481238273921202,12.0,0.024390243902439025,0.0,0.08956342305506242,0.0,0.9878048780487805,0.0,3.345107570130777,0.0,1.3545966228893058,1.0,4.717031516696047,2.9455144889814333,2.4906191369606003,2.0,12.454033771106943,11.0,0.9351126376334687,0.8888888888888888,12.103189493433396,12.0,2.8012629345512363,2.8048269296810284,0.0,0.0,0.09568480300187618,0.0,0.013133208255159476,0.0,0.07692307692307693,0.0,0.0525328330206379,0.0,0.001876172607879925,0.0,0.08348968105065666,0.0,0.05347091932457786,0.0,0.03283302063789869,0.0,0.006566604127579738,0.0,0.0,0.0,0.0,0.0,0.014071294559099437,0.0,0.07786116322701689,0.0,0.2223264540337711,0.0,0.22607879924953095,0.0,0.3339587242026266,0.0,0.06378986866791744,0.0,0.013231687754302428,0.011764705882352941,1.1848030018761726,1.0,0.3883677298311445,0.0,0.004038107738022338,0.0031397251631474143,0.0014338258727918387,0.0,31.875,31.875,1.9347442680776015,1.9347442680776015,18.148313399606522,18.148313399606522,18.41546442994719,18.41546442994719,13.158215690690692,13.158215690690692
2023-04-01,800,285.54,267.0,12.50625,12.0,0.03,0.0,0.12398618999097788,0.0,0.87625,0.0,2.991227905425677,0.0,1.18625,1.0,4.051891758894479,2.5252525252525255,2.65,2.0,12.5575,12.0,0.9406691878947777,0.9,12.30125,12.0,2.8078035516121878,2.812291983668786,0.0,0.0,0.10375,0.0,0.01,0.0,0.05875,0.0,0.03375,0.0,0.00125,0.0,0.08125,0.0,0.06625,0.0,0.04,0.0,0.00375,0.0,0.00375,0.0,0.0,0.0,0.015,0.0,0.07125,0.0,0.2425,0.0,0.19375,0.0,0.275,0.0,0.05,0.0,0.013311645031302355,0.011834733893557423,1.1225,1.0,0.3125,0.0,0.0039519127494700955,0.003091197492642281,0.0011724178786642837,0.0,20.383333333333333,20.383333333333333,2.2516135373325037,2.2516135373325037,-7.050910351754638,-7.050910351754638,19.108908291978185,19.108908291978185,14.8113291081389,14.8113291081389
2023-05-01,884,280.9490950226244,265.0,12.408371040723981,12.0,0.026018099547511313,0.0,0.08548669139337398,0.0,0.9015837104072398,0.0,3.0675097689121285,0.0,1.2997737556561086,1.0,4.521791197560308,2.766257020859797,2.5938914027149322,2.0,12.47737556561086,12.0,0.9503070752241725,0.8888888888888888,12.141402714932127,12.0,2.804050513773995,2.806633197011152,0.0,0.0,0.10180995475113122,0.0,0.012443438914027148,0.0,0.07013574660633484,0.0,0.05995475113122172,0.0,0.0011312217194570137,0.0,0.08936651583710407,0.0,0.06108597285067873,0.0,0.042986425339366516,0.0,0.0011312217194570137,0.0,0.0022624434389140274,0.0,0.0,0.0,0.013574660633484163,0.0,0.07692307692307693,0.0,0.2171945701357466,0.0,0.25565610859728505,0.0,0.2680995475113122,0.0,0.05542986425339366,0.0,0.013770728825858376,0.012519592476489028,1.1312217194570136,1.0,0.3201357466063348,0.0,0.00403443305856465,0.003367041538182478,0.0011891709727091019,0.0,22.840909090909093,22.840909090909093,2.0290697674418605,2.0290697674418605,19.61782444849645,19.61782444849645,15.25099257598003,15.25099257598003,13.669193146903016,13.669193146903016
2023-06-01,1014,277.64201183431953,262.5,12.214003944773175,12.0,0.026627218934911243,0.0,0.09228541983161176,0.0,0.928007889546351,0.0,3.0401879367891387,0.0,1.247534516765286,1.0,4.431101091784781,2.9368638951181643,2.4940828402366866,2.0,12.247534516765286,11.0,0.9380307601862107,0.8973684210526316,12.263313609467456,12.0,2.8011284096234377,2.8025721534214796,0.0,0.0,0.10749506903353057,0.0,0.016765285996055226,0.0,0.054240631163708086,0.0,0.06607495069033531,0.0,0.0019723865877712033,0.0,0.07297830374753451,0.0,0.07396449704142012,0.0,0.04240631163708087,0.0,0.0039447731755424065,0.0,0.0029585798816568047,0.0,0.0009861932938856016,0.0,0.029585798816568046,0.0,0.07790927021696252,0.0,0.20808678500986194,0.0,0.23471400394477318,0.0,0.3214990138067061,0.0,0.05226824457593689,0.0,0.013695991910100049,0.01253525663689003,1.081854043392505,1.0,0.3343195266272189,0.0,0.0038836092936623636,0.003367003367003367,0.0012465317937738988,0.0,19.185714285714287,19.185714285714287,2.141895881895882,2.141895881895882,20.527373225165874,20.527373225165874,14.119314748534148,14.119314748534148,13.92229113361861,13.92229113361861
2023-07-01,802,288.74563591022445,269.5,12.817955112219451,12.0,0.016209476309226933,0.0,0.05139233015215886,0.0,1.057356608478803,0.0,3.5408906777001485,0.0,1.3753117206982544,1.0,4.7979181113804135,3.0120755196283895,2.7955112219451372,2.0,12.834164588528678,12.0,0.9405068270459872,0.9,12.271820448877806,12.0,2.806233466393963,2.8092890042979537,0.003740648379052369,0.0,0.12219451371571072,0.0,0.0199501246882793,0.0,0.09600997506234414,0.0,0.07231920199501247,0.0,0.007481296758104738,0.0,0.08478802992518704,0.0,0.08728179551122195,0.0,0.05112219451371571,0.0,0.012468827930174564,0.0,0.003740648379052369,0.0,0.0,0.0,0.028678304239401497,0.0,0.08229426433915212,0.0,0.256857855361596,0.0,0.2256857855361596,0.0,0.2805486284289277,0.0,0.06608478802992519,0.0,0.014579547457613777,0.013513513513513514,1.0236907730673317,1.0,0.3541147132169576,0.0,0.0035389756182623994,0.002857166180948416,0.0013102922760829167,0.0,25.666666666666664,25.666666666666664,2.037684649967887,2.037684649967887,12.07033163265308,12.07033163265308,18.09698979591837,18.09698979591837,14.377590136054422,14.377590136054422
2023-08-01,1016,283.2165354330709,264.0,12.608267716535433,12.0,0.03248031496062992,0.0,0.14761844314684178,0.0,0.9753937007874016,0.0,3.4242651197704914,0.0,1.2677165354330708,1.0,4.517089996854529,2.9851012261191903,2.5127952755905514,2.0,12.616141732283465,11.0,0.9420661933373993,0.8888888888888888,12.179133858267717,12.0,2.802077026850467,2.804958180012391,0.0,0.0,0.11614173228346457,0.0,0.022637795275590553,0.0,0.09055118110236221,0.0,0.06988188976377953,0.0,0.001968503937007874,0.0,0.09153543307086615,0.0,0.08956692913385826,0.0,0.04625984251968504,0.0,0.007874015748031496,0.0,0.000984251968503937,0.0,0.0,0.0,0.025590551181102362,0.0,0.10334645669291338,0.0,0.23917322834645668,0.0,0.23818897637795275,0.0,0.3001968503937008,0.0,0.07086614173228346,0.0,0.01418187281163992,0.012903225806451613,1.1190944881889764,1.0,0.327755905511811,0.0,0.003939881379451931,0.0032258064516129032,0.0012243227804936295,0.0,28.442857142857143,28.442857142857143,1.971367974549311,1.971367974549311,12.47622462314915,12.47622462314915,17.738310142827473,17.738310142827473,13.787374712086592,13.787374712086592
2023-09-01,1012,280.3853754940711,261.5,12.596837944664031,12.0,0.02865612648221344,0.0,0.10233597911907447,0.0,1.0009881422924902,0.0,3.546260063331329,0.0,1.2895256916996047,1.0,4.6994545235315295,3.149614110271214,2.5454545454545454,2.0,12.122529644268775,11.0,0.9069002273865375,0.8571428571428571,12.129446640316205,12.0,2.7981691487558136,2.7994548676972504,0.0029644268774703555,0.0,0.11857707509881422,0.0,0.039525691699604744,0.0,0.09881422924901186,0.0,0.07312252964426877,0.0,0.00691699604743083,0.0,0.10375494071146245,0.0,0.08893280632411067,0.0,0.044466403162055336,0.0,0.010869565217391304,0.0,0.008893280632411068,0.0,0.0009881422924901185,0.0,0.03359683794466403,0.0,0.08794466403162056,0.0,0.25296442687747034,0.0,0.2025691699604743,0.0,0.29545454545454547,0.0,0.06719367588932806,0.0,0.01440795802374695,0.01293103448275862,1.0543478260869565,1.0,0.28952569169960474,0.0,0.0037450053713534944,0.002932551319648094,0.0010688045104265693,0.0,19.22252747252747,19.22252747252747,1.9250059822924144,1.9250059822924144,27.68703190659943,27.68703190659943,13.972556339132254,13.972556339132254,14.735272767830025,14.735272767830025
2023-10-01,1004,283.0268924302789,263.0,12.45617529880478,12.0,0.030876494023904383,0.0,0.11033662768165507,0.0,0.952191235059761,0.0,3.1859477439645967,0.0,1.2221115537848606,1.0,4.20110457078312,2.941176470588235,2.587649402390438,2.0,12.630478087649402,11.5,0.9486728691640158,0.9045454545454545,12.139442231075698,12.0,2.799995145184616,2.8020820375282938,0.00199203187250996,0.0,0.14641434262948208,0.0,0.052788844621513946,0.0,0.11055776892430279,0.0,0.07669322709163347,0.0,0.00199203187250996,0.0,0.11155378486055777,0.0,0.06772908366533864,0.0,0.054780876494023904,0.0,0.010956175298804782,0.0,0.0069721115537848604,0.0,0.0,0.0,0.030876494023904383,0.0,0.08266932270916334,0.0,0.24800796812749004,0.0,0.2679282868525896,0.0,0.3545816733067729,0.0,0.061752988047808766,0.0,0.014913808513932593,0.013559322033898305,1.097609561752988,1.0,0.3615537848605578,0.0,0.0038474024743515843,0.003076923076923077,0.001307594842610566,0.0,28.120833333333334,28.120833333333334,2.204982474530743,2.204982474530743,-2.4991925896831475,-2.4991925896831475,19.214102906520036,19.214102906520036,14.672965827005324,14.672965827005324
2023-11-01,934,284.3865096359743,262.5,12.544967880085654,12.0,0.029978586723768737,0.0,0.114962099009696,0.0,0.930406852248394,0.0,3.1508050453678047,0.0,1.3629550321199144,1.0,4.637429724394134,3.205128205128205,2.682012847965739,2.0,12.764453961456104,12.0,0.9485167083203679,0.9090909090909091,12.248394004282655,12.0,2.7970751055680894,2.7973637204034305,0.0021413276231263384,0.0,0.1423982869379015,0.0,0.048179871520342615,0.0,0.09421841541755889,0.0,0.06852248394004283,0.0,0.0032119914346895075,0.0,0.10813704496788008,0.0,0.09314775160599571,0.0,0.06316916488222699,0.0,0.007494646680942184,0.0,0.0032119914346895075,0.0,0.0021413276231263384,0.0,0.04068522483940043,0.0,0.08565310492505353,0.0,0.2558886509635974,0.0,0.24197002141327623,0.0,0.36295503211991437,0.0,0.07601713062098502,0.0,0.015263703023712853,0.0136986301369863,1.1884368308351179,1.0,0.3511777301927195,0.0,0.004166356074608397,0.0032232091839384967,0.001287369251573954,0.0,20.825,20.825,2.052157252341754,2.052157252341754,10.446763994221769,10.446763994221769,16.676495305164316,16.676495305164316,14.015948242555567,14.015948242555567
