year,topic_id,count,total,pct,topic_label
2024,6,252,12862,1.959259835173379,"resistance, antibiotic, gut, isolates, cholera, microbiome, antimicrobial"
2024,7,57,12862,0.4431659150987405,"hearing, hearing loss, cochlear, tinnitus, cleft, speech, auditory"
2024,8,29,12862,0.2254703778572539,"breast, orn, pcct, mr linac, linac, hnc, ornj"
2024,9,4487,12862,34.88570984294822,"sars, sars cov, cov, pandemic, vaccination, vaccine, genetic"
2025,0,1941,15004,12.936550253265796,"sars, sars cov, cov, vaccine, vaccination, pandemic, hiv"
2025,1,1981,15004,13.203145827779258,"genetic, variants, genome, tau, variant, gwas, prs"
2025,2,1787,15004,11.910157291388963,"motor, depression, eeg, disorder, stimulation, epilepsy, asd"
2025,3,1436,15004,9.570781125033324,"food, mental, mental health, maternal, pandemic, birth, countries"
2025,4,1288,15004,8.584377499333511,"kidney, asthma, retinal, ckd, vitamin, type diabetes, glaucoma"
2025,5,758,15004,5.051986137030125,"deep learning, llms, gpt, language models, chatgpt, large language, segmentation"
2025,6,370,15004,2.4660090642495334,"resistance, antibiotic, gut, isolates, cholera, microbiome, antimicrobial"
2025,7,84,15004,0.5598507064782724,"hearing, hearing loss, cochlear, tinnitus, cleft, speech, auditory"
2025,8,50,15004,0.33324446814182884,"breast, orn, pcct, mr linac, linac, hnc, ornj"
2025,9,5309,15004,35.38389762729939,"sars, sars cov, cov, pandemic, vaccination, vaccine, genetic"
2026,0,636,4849,13.116106413693545,"sars, sars cov, cov, vaccine, vaccination, pandemic, hiv"
2026,1,609,4849,12.559290575376366,"genetic, variants, genome, tau, variant, gwas, prs"
2026,2,607,4849,12.518044957723243,"motor, depression, eeg, disorder, stimulation, epilepsy, asd"
2026,3,451,4849,9.300886780779543,"food, mental, mental health, maternal, pandemic, birth, countries"
2026,4,403,4849,8.310991957104557,"kidney, asthma, retinal, ckd, vitamin, type diabetes, glaucoma"
2026,5,310,4849,6.393070736234276,"deep learning, llms, gpt, language models, chatgpt, large language, segmentation"
2026,6,90,4849,1.856052794390596,"resistance, antibiotic, gut, isolates, cholera, microbiome, antimicrobial"
2026,7,24,4849,0.49494741183749225,"hearing, hearing loss, cochlear, tinnitus, cleft, speech, auditory"
2026,8,10,4849,0.20622808826562178,"breast, orn, pcct, mr linac, linac, hnc, ornj"
2026,9,1709,4849,35.24438028459476,"sars, sars cov, cov, pandemic, vaccination, vaccine, genetic"
