feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
adjective_comprehensive_per_1k_words,84.61360133992946,0.002466449265680746,5.385414533102515,0.039465121725757835,0.0007262274531690143,2026.0,0.016784043907471957,0.3968835628422531,0.12007389256508559,0.3220022916207832,0.025380022402797457,0.5071421515207035,0.042164066310269414,0.7534626847443233,0.20718173831718267
contrast_marker_conversely_per_1k_words,99.99999999999999,0.002911449191049658,8.200668491471417,0.0034874926256123445,0.0007187440373560526,2026.0,-3.469446951953614e-18,0.9999999999999969,0.0073780611461331524,0.19468806078162615,0.008213230564560803,0.0011890505483589386,0.0082132305645608,0.9336453742730964,0.24456173204817125
marker_adjectives_total_per_1k_words,40.069045903008195,0.006295707944145561,2.5627203304814166,0.17560074879873422,0.005386782690472219,2019.0,0.11849541969554062,0.35510606727675054,0.5816828084454069,0.44998492209514573,-0.0447419352452867,0.853960192384458,0.07375348445025393,0.5885134371061074,0.5288394673082272
causal_marker_thereby_per_1k_words,73.52280465437042,0.006538589813150617,2.982870577194928,0.030681433002621838,0.0007712430420037702,2026.0,0.018644693798349724,0.2626711928588201,0.03803386624823308,0.6959668021676308,0.023459134374818575,0.4591194743676459,0.042103828173168295,0.7236457948238789,0.5492415443046519
causal_marker_thus_per_1k_words,-42.98018079126415,0.009372079062187445,-1.4795022293610098,-0.04528250404751378,0.02586748028264831,2026.0,-0.005192600788305694,0.8983424658281041,-0.3244335807540214,0.2114581640470088,-0.0012281889526975906,0.9876257044658678,-0.0064207897410032844,0.519216400041689,0.7872546412237453
adjective_potential_per_1k_words,31.030478737586105,0.010251272342215697,1.6662977012225892,0.09278911391790244,0.047555067808800255,2026.0,0.046712230484249675,0.6577170721924894,0.3687930649143886,0.5659037883056088,0.003002571000234603,0.9882679995119013,0.049714801484484275,0.3667466882991379,0.8611068767461185
marker_words_total_per_1k_words,46.317027427457134,0.012896040280653998,3.164721832910802,0.48659191737164764,0.0013782226148191128,2019.0,0.019575910892127457,0.9119435401041454,0.8758021819568776,0.42437978403311294,1.1434833498294694,0.009087170544900713,1.1630592607215968,0.8720727970066708,1.0
marker_verbs_total_per_1k_words,36.90246774969284,0.015105947329698883,2.134669219038221,0.17219696864361217,0.022448830910172315,2024.0,0.02114238725649313,0.8872514200298154,0.2828320833111883,0.7551406138100396,0.37002763734249455,0.22523132027383141,0.3911700245989877,0.5359679426436408,1.0
sequential_marker_additionally_per_1k_words,49.157257341887885,0.015568875951332141,1.946098222992431,0.032796287744967366,0.00500005666814279,2026.0,0.035657064774666423,0.1452200156321295,-0.09303165995230911,0.5072637040040537,0.027088065198187707,0.5469232770057895,0.06274512997285413,0.6005290608860283,1.0
word_additionally_per_1k_words,49.157257341887885,0.015568875951332141,1.946098222992431,0.032796287744967366,0.00500005666814279,2026.0,0.035657064774666423,0.1452200156321295,-0.09303165995230911,0.5072637040040537,0.027088065198187707,0.5469232770057895,0.06274512997285413,0.6005290608860283,1.0
