feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
dale_chall,7.11187392412843,0.0058498599010496375,24.680644902672206,0.3205406705634984,0.0179951391308395,2026,0.49138823168816953
avg_words_per_sentence,23.022700303305008,0.0295942361910316,15.360225770946592,2.1278707403707404,0.025397488994407524,2026,1.0
word_finding_per_1k_words,24.379989363031452,0.050309018677080555,1.7280569938293486,0.12154508035946851,0.07141872290584676,2026,1.0
avg_syllables_per_word,3.6451882643219604,0.0647146725464201,6.102636311232457,0.023325871574774268,0.07310964311820811,2026,1.0
colon_per_1k_words,15.125347467243913,0.09231173954751268,1.4617888820054938,0.16634630006053888,0.2784378803148988,2026,1.0
marker_adjectives_total_per_1k_words,23.995829476604197,0.09739498982204557,1.4031168848844322,0.14574436355445047,0.11651748276577696,2023,1.0
summary_markers_total_per_1k_words,33.52790514358043,0.12103773328320151,1.2879002073119543,0.10860031020029265,0.009139645687762814,2026,1.0
sequential_marker_furthermore_per_1k_words,52.36327099700365,0.1242403468249612,1.2942447707564175,0.01999625624407518,0.28233898345247443,2026,1.0
summary_marker_overall_per_1k_words,34.67666338832044,0.14109986213046574,1.2153351699409887,0.1099948869784615,0.010704781870316194,2026,1.0
sequential_marker_further_per_1k_words,-39.45763354074803,0.17097022590003552,-1.1455372184717412,-0.1012055420121678,0.021425154684648305,2026,1.0
adjective_potential_per_1k_words,25.096162410591756,0.1718025495542076,1.0969713697882102,0.1435398993003788,0.04795980372758271,2023,1.0
emphasis_marker_particularly_per_1k_words,54.49589375706338,0.17692882221729672,1.0862670393092109,0.03688357860028539,0.3556306336127328,2026,1.0
word_particularly_per_1k_words,54.49589375706338,0.17692882221729672,1.0862670393092109,0.03688357860028539,0.3556306336127328,2026,1.0
em_dash_per_1k_words,68.95304240721421,0.1869256042825666,1.1713305094262885,0.23161147387913214,0.017011320687075865,2023,1.0
causal_marker_thus_per_1k_words,51.49641752930107,0.19719803602611202,1.0822730365663922,0.0441299957716734,0.11630054135357147,2026,1.0
emphasis_markers_total_per_1k_words,44.665661350935764,0.2010124768332247,1.0351887969099667,0.04830167390600383,0.28126386461201897,2026,1.0
word_notably_per_1k_words,99.99999999999999,0.20110887933879118,1.1542454405521703,0.010547019552560839,0.25885491524477566,2026,1.0
