feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
word_finding_per_1k_words,1070.1209436275362,0.0013677451060948487,4.2153173244808775,0.02980794705903709,0.0001899401709281563,2026.0,0.10531637316930335
adjective_comprehensive_per_1k_words,229.06172608754423,0.0029706975898176175,1.834259851407568,0.043888512882973636,0.0005477464118796607,2026.0,0.22874371441595653
adjective_potential_per_1k_words,148.67428244382143,0.003226446949606199,1.9542664274334123,0.08216820356769453,6.292335985691174e-06,2026.0,0.24843641511967732
verb_exhibit_per_1k_words,188.29361336408803,0.004654626282734951,2.0866254423570307,0.04045957490474302,0.00015846165902566348,2026.0,0.3584062237705912
word_particularly_per_1k_words,351.2045309382105,0.029421652814649892,2.6630338117750627,0.04947033547059976,0.00035676549130101673,2026.0,1.0
emphasis_marker_particularly_per_1k_words,351.2045309382105,0.029421652814649892,2.6630338117750627,0.04947033547059976,0.00035676549130101673,2026.0,1.0
colon_per_1k_words,58.21881743305451,0.030781896099479147,1.3871431816184445,0.1768384132373244,0.006258107095964248,2024.0,1.0
verb_enhance_per_1k_words,142.28772095281272,0.03282332596888249,1.3009376443428797,0.06266480781563918,0.24748075987321547,2026.0,1.0
word_additionally_per_1k_words,301.63235522546546,0.033649882349372176,2.4776302176791702,0.02915895876410675,0.008513841236577693,2026.0,1.0
sequential_marker_additionally_per_1k_words,301.63235522546546,0.033649882349372176,2.4776302176791702,0.02915895876410675,0.008513841236577693,2026.0,1.0
adjective_intricate_per_1k_words,2095.2157021869757,0.03945879763337804,2.9568999207750415,0.005953795524373783,0.018364307451683895,2026.0,1.0
adjective_crucial_per_1k_words,206.6845493700595,0.04126242572841196,1.969528868355079,0.029118103238521136,0.007746815011281704,2026.0,1.0
coordination_count,19.878076405762826,0.04425357649204146,1.2109728798829087,0.1891765317947282,0.009741452102619702,2019.0,1.0
emphasis_marker_notably_per_1k_words,923.6287029860594,0.04709495997907437,2.576713661444767,0.01115898572518828,0.007248907884568166,2026.0,1.0
word_notably_per_1k_words,923.6287029860594,0.04709495997907437,2.576713661444767,0.01115898572518828,0.007248907884568166,2026.0,1.0
word_across_per_1k_words,353.3509560288416,0.06024775907494097,2.303352792936673,0.1692934277342295,0.0018522926023508942,2024.0,1.0
verb_showcase_per_1k_words,160.24723301008038,0.06560539807111805,1.1669407364107451,0.008968744454481216,0.02741177494438674,2026.0,1.0
causal_marker_thereby_per_1k_words,304.0634284722236,0.0670368239476836,1.7597864907941267,0.02611436882996548,0.002873697724119829,2026.0,1.0
emphasis_marker_crucially_per_1k_words,,0.06773556481853879,2.55794307071134,0.004175830340843044,0.00835298863679063,2026.0,1.0
dependency_length,2.609117232810893,0.08843126498720925,1.505684902526424,0.015097894772203992,0.004784845940700032,2026.0,1.0
clause_depth_std,-7.622462645895485,0.10801912295577672,-0.9055331887506852,-0.019706054734606133,0.23394047311520966,2026.0,1.0
sentence_depth_std,-7.622462645895485,0.10801912295577672,-0.9055331887506852,-0.019706054734606133,0.23394047311520966,2026.0,1.0
clause_depth,-3.8693400050310345,0.1146341799947772,-0.8672043640288859,-0.07422187763228807,0.10101241504054391,2026.0,1.0
list_of_three_per_1k_words,21.736674776073194,0.11793201434435847,1.0773516049007086,0.060427016692099884,0.2921630235152822,2026.0,1.0
causal_marker_accordingly_per_1k_words,133.41090203880705,0.14154102129500856,0.7232716649309089,0.004498970055569304,0.03458099399736636,2026.0,1.0
adjective_pivotal_per_1k_words,231.69977404674137,0.17411560191927994,0.8609621781425301,0.006138118428984061,0.23317341151701315,2026.0,1.0
word_realm_per_1k_words,,0.18218420568402907,1.5786883322317087,0.0020304589486344732,0.21556722166624606,2026.0,1.0
verb_underscore_per_1k_words,,0.18468968093317498,1.5663777637663465,0.004537091211470415,0.09100358792304895,2026.0,1.0
sequential_marker_subsequently_per_1k_words,642.6313533590978,0.20815133572350306,1.391038795192273,0.012543315204067974,0.021155180075913996,2026.0,1.0
emphasis_marker_remarkably_per_1k_words,180.62264769808317,0.22965110556270962,0.8503708221654885,0.00519545115685582,0.17442175639809337,2026.0,1.0
verb_align_per_1k_words,433.5810321669105,0.23233605688012646,1.2555391139591552,0.019082024978455008,0.033540407177786696,2026.0,1.0
word_while_per_1k_words,56.78665819982217,0.24071767635920716,0.7760347373532861,0.08666986242100934,0.3435748945361454,2024.0,1.0
certainty_ratio,23.98882565052497,0.28089399381386054,0.5026369572899982,-2.665276461911516e-05,0.8326123019769222,2026.0,1.0
sequential_marker_further_per_1k_words,-52.812691928079055,0.2841833274249364,-0.49636233438617017,-0.017449543519745314,0.392331593425057,2026.0,1.0
causal_marker_hence_per_1k_words,-66.99989231074508,0.3033431242757016,-0.47192465801567124,-0.07514490555253742,0.07054738511771512,2026.0,1.0
contrast_marker_nonetheless_per_1k_words,272.9105566945834,0.3292342235333564,0.7959926922191424,0.0008254801525200136,0.38088534055964174,2026.0,1.0
word_within_per_1k_words,30.037275825829543,0.3367068277469509,0.4527056572490667,0.014749044962662085,0.5486993670439224,2026.0,1.0
phrase_deep_dive_per_1k_words,-99.99999999999999,0.3506166628202074,-0.42257712736425834,0.00025636695887942335,0.6848487144273755,2026.0,1.0
contrast_marker_conversely_per_1k_words,-100.00000000000001,0.3506166628202074,-0.4225771273642583,0.0005726300681399888,0.6848487144273755,2026.0,1.0
word_insight_per_1k_words,71.52408652208082,0.3743825233998157,0.6670572513006313,0.014431020498936907,0.056226757670132514,2026.0,1.0
causal_marker_thus_per_1k_words,-22.493937565067352,0.3845087967550558,-0.4582170354442673,-0.0007227847080150231,0.9622097093297588,2026.0,1.0
contrast_marker_however_per_1k_words,15.490978023688232,0.3880051998092444,0.5041817208795886,0.0094120157234342,0.8274361679621305,2026.0,1.0
verb_delve_per_1k_words,,0.3910022189557704,0.9128709291752769,0.0005414939043257626,0.3338931364506601,2026.0,1.0
summary_marker_taken_together_per_1k_words,,0.3910022189557705,0.9128709291752768,0.0005553783634110386,0.3338931364506601,2026.0,1.0
word_interplay_per_1k_words,306.24076264983427,0.39625550430498374,0.7509761716002992,0.0028120927989125945,0.15536511102433453,2026.0,1.0
dependency_length_std,2.080206357322612,0.4058459713630747,0.4056138856551115,0.004201371125636253,0.10338762957694071,2026.0,1.0
sequential_marker_moreover_per_1k_words,23.78942624778651,0.41074136395329874,0.39158620288419027,0.017171250258124243,0.3185787470020127,2026.0,1.0
verb_foster_per_1k_words,197.21247751000743,0.4179839614501937,0.7174120251988856,0.0025108042234838956,0.3112780393492802,2026.0,1.0
hedge_ratio,-29.74699097341019,0.4260459632667503,-0.3702166257962429,-0.00012136769398865748,0.19759419732294928,2026.0,1.0
causal_marker_consequently_per_1k_words,32.20290949529182,0.46089092374976304,0.401248758702849,0.00850876595941891,0.05334692613211865,2026.0,1.0
summary_marker_ultimately_per_1k_words,103.86305767647308,0.4792782540710974,0.5064721356051106,0.002631668630166494,0.22508592156352145,2026.0,1.0
summary_marker_collectively_per_1k_words,-50.39839648127742,0.5254800723620363,-0.3039994317315835,-0.0007100700201379727,0.8899540999938456,2026.0,1.0
semicolon_per_1k_words,-37.435751790443526,0.5271250498033673,-0.2852652287787406,-0.052267161682711574,0.33872820532245207,2026.0,1.0
emphasis_marker_importantly_per_1k_words,44.65874120247192,0.5277656871348534,0.408666665817667,0.0022049135746226214,0.10598496239774303,2026.0,1.0
verb_garner_per_1k_words,83.78480748522679,0.6165352353071756,0.3066632397352275,0.00124124302300762,0.46464648842824496,2026.0,1.0
contrast_marker_alternatively_per_1k_words,-49.15296206437228,0.6173208035930803,-0.24728932473029383,0.0002537645748796493,0.9158816875042859,2026.0,1.0
summary_marker_overall_per_1k_words,-20.78386862773227,0.6949468733987695,-0.1741206890477349,-0.012141868477496947,0.5646452551399936,2026.0,1.0
sequential_marker_furthermore_per_1k_words,10.430382658157733,0.7169003638568959,0.1699905651850921,0.016134489978296116,0.45802056788405143,2026.0,1.0
em_dash_per_1k_words,-10.038518948493806,0.7606853046699581,-0.15499194010321538,-0.0013199592369769148,0.9284419614750224,2026.0,1.0
summary_marker_in_summary_per_1k_words,-31.94726166328601,0.7970609666865553,-0.1287637062443711,-0.0009549471389297508,0.6635769761091738,2026.0,1.0
coordination_per_sentence_std,0.3657015579824739,0.9353949758676728,0.038538064012217585,0.001608454712393517,0.7992823358692328,2026.0,1.0
contrast_marker_nevertheless_per_1k_words,2.357459487856184,0.9735437818187916,0.01785555492606452,0.00410334054314857,0.19197405539047804,2026.0,1.0
dependency_entropy,-0.00814985267335386,0.984480413539316,-0.009139217624879055,0.0006469754166501053,0.7562793827463944,2026.0,1.0
word_meticulously_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_meticulously_delve_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_intricate_web_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_comprehensive_chapter_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_intricate_interplay_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_essential_insight_per_1k_words,,,0.0,0.0,1.0,2026.0,
avg_words_per_sentence,,,,,,,
avg_syllables_per_word,,,,,,,
flesch_reading_ease,,,,,,,
flesch_kincaid_grade,,,,,,,
dale_chall,,,,,,,
smog_index,,,,,,,
automated_readability_index,,,,,,,
gunning_fog,,,,,,,
