feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
word_notably_per_1k_words,63.47084487369205,0.00043084259137453205,5.469175097453474,0.021493384273820818,0.0010304978972687866,2026,0.036190777675460695
emphasis_marker_notably_per_1k_words,63.47084487369205,0.00043084259137453205,5.469175097453474,0.021493384273820818,0.0010304978972687866,2026,0.036190777675460695
word_finding_per_1k_words,37.425784306679205,0.0015129958742203125,4.297434165774692,0.12826325146138637,4.361532568404126e-06,2026,0.12709165343450626
causal_marker_thereby_per_1k_words,57.17559249005818,0.0017866818028913203,3.8416688435044994,0.01883705969314641,0.006601887917700031,2026,0.1500812714428709
marker_verbs_total_per_1k_words,69.24634769526337,0.0021768121665012275,4.3457341312260045,0.35107927654716575,0.0038113654831402294,2023,0.1828522219861031
certainty_ratio,20.424255885117336,0.004148446526900632,3.175300461424306,0.00021224095234995404,0.005573972621140479,2026,0.34846950825965306
list_of_three,14.033926603337795,0.006748277419805314,2.8862822230633136,0.09859064662369614,0.00022804275491487242,2026,0.5668553032636464
verb_exhibit_per_1k_words,77.39601813488311,0.00904068265703898,3.4426859115379793,0.06917269563156875,0.0009930588401478684,2026,0.7594173431912743
emphasis_markers_total_per_1k_words,41.42597127364075,0.009535988961470343,3.4420125944412954,0.090702755472789,0.005154283083012433,2026,0.8010230727635088
word_particularly_per_1k_words,54.77988628999262,0.012105104688595198,3.4184860512497153,0.07639483686833412,0.003206140530587467,2026,1.0
emphasis_marker_particularly_per_1k_words,54.77988628999262,0.012105104688595198,3.4184860512497153,0.07639483686833412,0.003206140530587467,2026,1.0
summary_marker_in_summary_per_1k_words,100.0,0.014665603366283999,3.5983824055276044,0.001814769690345513,0.05550424940113491,2026,1.0
marker_words_total_per_1k_words,33.945447148558415,0.01550900707042211,2.906134735866754,0.8525208480064681,0.0021388310895746987,2023,1.0
summary_marker_collectively_per_1k_words,76.62285073344876,0.01980130368482946,2.398910153801257,0.004748834436429502,0.02335774007386371,2026,1.0
word_within_per_1k_words,15.958817120273642,0.02060589339824935,2.205629616061014,0.054348312562765615,0.010724404618474938,2026,1.0
coordination_count,8.54286908324119,0.02279840601442635,2.4569053859093586,0.4883771616562991,8.129918981308084e-05,2023,1.0
summary_marker_overall_per_1k_words,18.663046357308534,0.024176149288741722,2.2141072270393325,0.04793357461092444,0.007681970202475734,2026,1.0
list_of_three_per_1k_words,8.383971925417516,0.02585400135577352,2.1888741189895273,0.21244318123405395,0.007356232218422017,2023,1.0
verb_enhance_per_1k_words,62.55312681490966,0.02645586130540863,2.4652907941724225,0.16543175798840198,0.0398464827484326,2023,1.0
word_while_per_1k_words,29.297317958440726,0.030433260140028576,2.3878170554843847,0.18140730994741938,0.0005347762955603382,2023,1.0
verb_underscore_per_1k_words,83.7401535847564,0.03693663842042427,2.423831927654505,0.04242631663191307,0.04778220968507048,2026,1.0
summary_markers_total_per_1k_words,20.18656410534883,0.03731684722756401,2.211007326820985,0.06187228375681245,0.007728209292751511,2026,1.0
dependency_length_std,3.134138014696423,0.03903308617313119,1.9577362491813384,0.010678723615450048,0.02349976981367156,2026,1.0
sentence_depth_std,-2.562172349279029,0.04523285851730123,-1.7980189380324298,-0.02323290100446824,0.07419220740543317,2026,1.0
clause_depth_std,-2.562172349279029,0.04523285851730123,-1.7980189380324298,-0.02323290100446824,0.07419220740543317,2026,1.0
word_across_per_1k_words,45.51775298628586,0.046493519588655004,2.0765045407666385,0.38763901470744205,0.010018011713066658,2023,1.0
verb_align_per_1k_words,87.61809047130164,0.04781422467615518,2.228284242125173,0.06373157196392375,0.0010938409054747744,2026,1.0
colon_per_1k_words,18.36437562650333,0.051428374065644565,1.7523977572015756,0.42167264546734123,0.0006104598882300955,2023,1.0
verb_foster_per_1k_words,60.118257022732095,0.05625091810376945,1.9225577455692349,0.005119532823537679,0.1319856394760942,2026,1.0
adjective_potential_per_1k_words,28.563236674403164,0.05878261299532156,1.996825501244377,0.1015361726557943,0.22375367026489437,2026,1.0
marker_adjectives_total_per_1k_words,27.763234228624622,0.061930831742686016,1.876701099363677,0.145388379007116,0.22943814073777438,2026,1.0
adjective_intricate_per_1k_words,58.86841318486101,0.07485979285972229,1.6207418954591752,0.002362507859227836,0.2662090981119176,2026,1.0
causal_marker_accordingly_per_1k_words,58.852663998989904,0.077923895510364,1.5048890439893832,0.0017345379579985559,0.3185065438721639,2026,1.0
sequential_marker_furthermore_per_1k_words,17.313549248538433,0.09223541047242205,1.4152713250039728,0.010428291059913811,0.20602717879312235,2026,1.0
dependency_length,1.5594662571190472,0.09575234425671719,1.5288521775205395,0.032111028248516936,0.002385931989338009,2026,1.0
coordination_per_sentence_std,-1.9253011238251316,0.11076561840790891,-1.517001790513975,-0.007797071829875913,0.07530376927484465,2026,1.0
avg_syllables_per_word,4.616535743738065,0.11192266816528072,1.7952715274966227,0.03576447581830207,0.1123864258762043,2026,1.0
em_dash_per_1k_words,60.04910756978123,0.11224735257497037,1.46513155366615,0.1032248392482639,0.011021094952082111,2026,1.0
adjective_comprehensive_per_1k_words,26.188631528231895,0.16629007626400255,1.1203385328711966,0.031500552530939536,0.28232164407187543,2026,1.0
contrast_marker_alternatively_per_1k_words,100.0,0.18272854727040613,1.2207623217572667,0.0005952104383462662,0.3374741453487556,2026,1.0
word_additionally_per_1k_words,20.46642029014916,0.18511151782471152,1.0584656196708329,0.016604585237131216,0.25894801429830966,2026,1.0
sequential_marker_additionally_per_1k_words,20.46642029014916,0.18511151782471152,1.0584656196708329,0.016604585237131216,0.25894801429830966,2026,1.0
sequential_marker_further_per_1k_words,13.75427780265818,0.20088541175282118,1.08876879718058,0.008440999688316624,0.5094712302847411,2026,1.0
flesch_reading_ease,-62.192544587160334,0.22859137891812226,-1.3127885718613639,-3.516329120386883,0.15138233853057745,2026,1.0
word_meticulously_per_1k_words,100.0,0.25038199170797953,1.004918393648549,0.0007049880654720129,0.34751790642541375,2026,1.0
verb_showcase_per_1k_words,37.75969695980705,0.2557872106885516,0.9154750965345329,0.004120354946315406,0.4614412692896606,2026,1.0
causal_marker_thus_per_1k_words,-33.51505431146029,0.27257428651209387,-0.9208316709369135,-0.02168471133212828,0.3806851282786038,2026,1.0
clause_depth,-0.9810273334593724,0.28297181540137156,-0.8340898833568116,-0.0427839022604367,0.37696385190945425,2026,1.0
adjective_crucial_per_1k_words,26.67556458623688,0.2948710615500884,0.8816258112214317,0.008287676160073872,0.6918763210669697,2026,1.0
summary_marker_ultimately_per_1k_words,22.508649644338885,0.3049026442951964,0.7937918760033311,0.006096841288755457,0.3879406831928026,2026,1.0
dale_chall,3.869558903804034,0.30590192912448466,1.0794044995799814,0.2348157453880696,0.1922560578376456,2026,1.0
semicolon_per_1k_words,14.819421757116551,0.3225415635081476,0.7966259004906481,0.15101303738496438,0.14773362073385518,2023,1.0
flesch_kincaid_grade,8.408263747620865,0.32412215585337906,1.0082956107062053,0.6311588713856422,0.201435138277776,2026,1.0
sequential_markers_total_per_1k_words,9.552731192098841,0.3425793971880907,0.7317186713994457,0.03049597651062547,0.44488704772975307,2026,1.0
contrast_marker_nevertheless_per_1k_words,-46.806716336767195,0.36259661387473424,-0.7528538768569801,-0.0008527854818063513,0.8715125737922652,2026,1.0
emphasis_marker_importantly_per_1k_words,-31.606605702489816,0.3855373318618784,-0.7084954656636023,-0.01809929329894726,0.12275599320978815,2026,1.0
verb_delve_per_1k_words,99.99999999999999,0.3910022189557705,0.7071067811865475,0.0009394912119553592,0.5546464232219369,2026,1.0
emphasis_marker_crucially_per_1k_words,64.48198983410846,0.4173093175419586,0.6589483735022899,0.00968791269679911,0.10701323433084707,2026,1.0
contrast_marker_nonetheless_per_1k_words,44.049497496057825,0.42175778861825447,0.6162550643780097,0.0009939176787188608,0.49269637161612506,2026,1.0
causal_marker_hence_per_1k_words,-30.736816405451187,0.4279413101470971,-0.6336405327036382,-0.0048624654787715535,0.6268794648004583,2026,1.0
word_realm_per_1k_words,42.04873360385113,0.44772573137258737,0.5795009971432395,0.0006252481880176694,0.6761147433130621,2026,1.0
word_interplay_per_1k_words,-72.19742926010682,0.4641400844710849,-0.5901676962847466,-0.00934502756419884,0.19230380496481148,2026,1.0
sequential_marker_moreover_per_1k_words,-16.48295044067284,0.511662904502989,-0.5009692282027715,-0.007045158257847761,0.6679554278361096,2026,1.0
