feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
automated_readability_index,readability,2022-11-30,2023,107,95,12,17.858890993050508,18.565240519848462,18.31485059884823,0.2673204726536448,0.008712959545700248,0.10455551454840298,0.2503899210002295,0.08037658519327816,0.0928518140214043,0.4079280279790547,0.9366657125608503,0.30067500777397815,0.34734269732385314,1.5259887277978477,0.0018381415756882308,0.6881335532101779,strict_pretrend_counterfactual_wls_hac,6,0.002518938512903007
flesch_kincaid_grade,readability,2022-11-30,2023,107,95,12,16.274075247242177,16.80794950802263,16.52511301197882,0.19711298263922172,0.005372183897848937,0.06446620677418724,0.2828364960438121,0.09143162446278058,0.10363051209676219,0.462042479990862,1.4348953186989777,0.4638538935313509,0.5257416873775299,2.3440489500204253,0.0019786330592687328,0.4216164534241268,strict_pretrend_counterfactual_wls_hac,6,0.002518938512903007
gunning_fog,readability,2022-11-30,2023,107,95,12,19.45565234540862,20.05988457174682,19.62452672780104,0.24452837754050816,0.004550630376371441,0.05460756451645729,0.43535784394577653,0.1419292498787751,0.15717651418337736,0.7135391737081758,1.7803980393795231,0.5804203639116009,0.6427741261127853,2.918021952646261,0.0021590901539168634,0.17421701515178656,strict_pretrend_counterfactual_wls_hac,6,0.002518938512903007
smog_index,readability,2022-11-30,2023,107,95,12,17.080691418893778,17.48375579366228,17.217287421339346,0.16761254459677016,0.003439451959243285,0.04127342351091942,0.26646837232293236,0.0886465375847177,0.09272115865688565,0.44021558598897903,1.5897877629862502,0.5288777030262083,0.553187465054882,2.6263880609176184,0.0026473963559411847,0.21618941125454072,strict_pretrend_counterfactual_wls_hac,6,0.0026473963559411847
emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023,107,95,12,0.33300613740758284,0.4976406846548848,0.39498169418151396,0.0648840452029184,0.0012068673978206201,0.014482408773847441,0.10265899047337095,0.032761762320934466,0.03844593632433939,0.16687204462240252,1.5821915873511763,0.5049278635213835,0.5925329748492645,2.5718501998530883,0.0017273477048957969,0.22269832390358846,strict_pretrend_counterfactual_wls_hac,6,0.0028789128414929946
marker_verbs_total_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.4477003689455295,0.9431621748149517,0.5549577156515123,0.09484176069013066,0.0018684812745940493,0.022421775295128593,0.3882044591634396,0.12361735590876423,0.14591444158226172,0.6304944767446174,4.093180644671821,1.3034063793126944,1.5385041412189402,6.647857148124702,0.0016873353704152235,0.2836256200209897,strict_pretrend_counterfactual_wls_hac,6,0.003796504583434253
verb_garner_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.004323114992581756,0.01751433907286553,0.005859022872363796,0.006340087884534549,2.6417123463260897e-05,0.00031700548155913077,0.011655316200501736,0.00411459349352258,0.0035907129531974787,0.019719919447805993,1.8383524665222204,0.6489805139072845,0.5663506592639428,3.1103542737804983,0.004615993788640053,0.010878354812820623,strict_pretrend_counterfactual_wls_hac,6,0.008308788819552096
dependency_entropy,syntax,2022-11-30,2023,107,95,12,2.7410976500949644,2.743758301915802,2.7569145374463475,0.011101163965193511,0.0002420892093238135,0.002905070511885762,-0.013156235530545788,0.004017667443728229,-0.021030863720253118,-0.0052816073408384605,-1.1851221702332955,0.36191407102220874,-1.8944737494368247,-0.47577059102976627,0.0010581338558736018,0.33262400313578244,strict_pretrend_counterfactual_wls_hac,6,0.010581338558736018
sequential_marker_furthermore_per_1k_words,sequential_markers,2022-11-30,2023,107,95,12,0.31774717139399616,0.4089720308336904,0.3585443762098784,0.06132306934213947,0.0006170835341429359,0.00740500240971523,0.050427654623811935,0.017634752643118066,0.015863539443300524,0.08499176980432335,0.8223276356645033,0.28757126530520816,0.25868795566629527,1.3859673156627113,0.004242275387735106,0.06298882833632702,strict_pretrend_counterfactual_wls_hac,6,0.010605688469337765
marker_words_total_per_1k_words,marker_words,2022-11-30,2023,107,95,12,2.924196246135625,4.147593425638784,3.5297674132959656,0.35577038739598693,0.010709394862685854,0.12851273835223026,0.6178260123428194,0.21695449731438532,0.1925951976066242,1.0430568270790146,1.736586388948538,0.6098160639573021,0.5413469035922259,2.93182587430485,0.004403342343546943,0.6266827262245804,strict_pretrend_counterfactual_wls_hac,6,0.01321002703064083
