feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
coordination_count,syntax,2022-11-30,2023,54,42,12,0.6511228234336592,0.6884845192829984,0.7391576441472228,0.04467267838910702,0.0034742880638308263,0.041691456765969914,-0.05067312486423027,0.018924947534493773,-0.08776602203183806,-0.013580227696622475,-1.1343202756471928,0.42363583776316466,-1.9646465176629955,-0.30399403363139016,0.007415539431451293,0.6221907378662519,pretrend_plus_first_post_year_indicator_wls_hac,6,0.037077697157256465
adjective_potential_per_1k_words,adjectives,2022-11-30,2023,54,42,12,0.7205536192956599,0.7194005881157521,0.3383601561269072,0.3667171065495305,-0.014638355234409732,-0.17566026281291677,0.38104043198883886,0.140852527553135,0.1049694779846943,0.6571113859929834,1.0390582418531757,0.3840904202109012,0.28624101823980946,1.7918754654665419,0.006825426803905313,0.18553687192123902,pretrend_plus_first_post_year_indicator_wls_hac,6,0.04095256082343188
marker_adjectives_total_per_1k_words,adjectives,2022-11-30,2023,54,42,12,1.0082297552388433,1.0503237549266653,0.5928432926734969,0.5058877779514273,-0.014518368315829408,-0.1742204197899529,0.45748046225315986,0.1952869189852022,0.07471810104216353,0.8402428234641561,0.9043121462742371,0.38602814200415936,0.1476969879460847,1.6609273046023894,0.019149552982158157,0.1658813936284168,pretrend_plus_first_post_year_indicator_wls_hac,6,0.05744865894647447
dale_chall,readability,2022-11-30,2023,54,42,12,14.292781257897698,14.375327739761646,14.491740941679314,0.13206277479062947,0.009409177837731156,0.11291013405277388,-0.11641320191779503,0.04460747993115256,-0.20384386258285406,-0.028982541252736,-0.8814989848756013,0.33777481960281885,-1.5435376312971263,-0.2194603384540763,0.009061535267511502,0.5807495595139562,pretrend_plus_first_post_year_indicator_wls_hac,6,0.06343074687258052
dependency_entropy,syntax,2022-11-30,2023,54,42,12,1.9985487078605755,2.0048068602224185,2.0315502621879262,0.021604897660791492,0.0010930467987260162,0.013116561584712194,-0.026743401965525326,0.011497142694049048,-0.04927780164586146,-0.004209002285189195,-1.2378397891723958,0.5321544621298545,-2.2808625349469103,-0.19481704339788106,0.020013688139434604,0.4342727228688311,pretrend_plus_first_post_year_indicator_wls_hac,6,0.06671229379811534
clause_depth,syntax,2022-11-30,2023,54,42,12,6.668206980602413,6.882219808075321,7.016450871788808,0.1583770806958061,0.013770729036844639,0.16524874844213566,-0.13423106371354787,0.06108007265695819,-0.2539480061211859,-0.01451412130590983,-0.8475409644111616,0.38566232177416065,-1.6034391150885163,-0.09164281373380669,0.027975876319015734,0.8041463697980487,pretrend_plus_first_post_year_indicator_wls_hac,6,0.06993969079753934
word_while_per_1k_words,marker_words,2022-11-30,2023,54,42,12,0.03678037713158943,0.04197083864138752,0.07967161329647075,0.058062919527230854,0.0013539542310808822,0.016247450772970587,-0.03770077465508362,0.01801916609874973,-0.0730183402086331,-0.0023832091015341464,-0.6493089731287518,0.31033861620235864,-1.2575726608853748,-0.041045285372128905,0.03641529262172177,0.04573308076925575,pretrend_plus_first_post_year_indicator_wls_hac,6,0.07283058524344355
avg_words_per_sentence,syntax,2022-11-30,2023,54,42,12,14.987666175333448,15.924497555676263,16.40655717809538,0.687008753959844,0.05804720505536506,0.6965664606643807,-0.4820596224192628,0.23435865482248558,-0.9414025858713345,-0.022716658967191106,-0.701679010115553,0.3411290663643916,-1.3702919801897604,-0.033066040041345536,0.039692847041660054,0.8169802553712393,pretrend_plus_first_post_year_indicator_wls_hac,6,0.07938569408332011
em_dash_per_1k_words,punctuation,2022-11-30,2023,54,42,12,0.12839920520694456,0.08897438872699828,0.15531535283934458,0.1390287176387903,0.0012575461097446843,0.015090553316936211,-0.06634096411234733,0.038260827456127106,-0.14133218592635644,0.008650257701661793,-0.47717453803110954,0.27520089450535207,-1.0165682912615994,0.06221921519938044,0.08293343742844893,0.035649371476774716,pretrend_plus_first_post_year_indicator_wls_hac,6,0.08293343742844893
clause_depth_std,syntax,2022-11-30,2023,54,42,12,0.05214454859209556,0.0467911825731733,0.05948162050605001,0.02038643507340987,0.00038427584461687693,0.004611310135402523,-0.012690437932877151,0.009312593888351263,-0.030943121954045624,0.005562246088291324,-0.6224942167269526,0.45680345066792605,-1.5178289800360876,0.27284054658218243,0.17297144962798958,0.0551387966434872,pretrend_plus_first_post_year_indicator_wls_hac,6,0.24710207089712796
