feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
word_particularly_per_1k_words,marker_words,2021-01-01,83,19,64,0.006390013211559783,0.0010936515713585778,0.02037962768210483,0.0031058005846273185,0.037269607015527825,-0.02193716052374866,0.007072896805631452,-0.035800038262786306,-0.008074282784711015,0.0019249036972542547,-0.0032089661127323492,-0.038507593352788194,0.0012694897150435191,0.01523387658052223,-0.06836599145061176,-0.008649195254964619,-1.889514075205671,0.7475051467156567,-3.3546241627683577,-0.42440398764298337,0.011479258914299028,-0.00010316552810503074,-0.0012379863372603689,0.21394878680924834,monthly_segmented_wls_hac,6,2021,0.10245261846306304
word_interplay_per_1k_words,marker_words,2021-01-01,83,19,64,0.038422826730550926,0.0624012395445209,0.06974843793070491,0.004227224242484144,0.050726690909809725,-0.0303589470249385,0.013755045683284709,-0.05731883656417653,-0.00339905748570047,0.027306130837549982,-0.003461959961476308,-0.04154351953771569,0.001451507228518366,0.017418086742220392,-0.07568296955246766,-0.007404069522963729,-0.5956193539271688,0.24972726643032872,-1.0850847961306131,-0.10615391172372453,0.017075436410510507,0.0007652642810078358,0.00918317137209403,0.08212340859177814,monthly_segmented_wls_hac,6,2021,0.10245261846306304
sequential_markers_total_per_1k_words,discourse_marker_totals,2021-01-01,83,19,64,0.023151209583313192,0.018736037159015083,0.03744740824667333,0.0020709034169757415,0.0248508410037089,-0.021027180530352553,0.009803908638493154,-0.040242841461799135,-0.001811519598905971,0.03197082155958862,-0.0024529733509519977,-0.029435680211423974,0.0013139492045980028,0.015767390455176035,-0.060339765503568996,0.0014684050807210539,-0.7860538710055833,0.4210542516404121,-1.6113202042207908,0.03921246220962437,0.06191963795548094,-0.0003820699339762562,-0.004584839207715075,0.10459071828872846,monthly_segmented_wls_hac,6,2021,0.10319939659246823
adjective_comprehensive_per_1k_words,adjectives,2021-01-01,83,19,64,0.294636120929074,0.33533051161598665,0.4665523064523268,-0.010492415491633536,-0.12590898589960242,-0.006819117007600156,0.04438448423436081,-0.09381270610694735,0.08017447209174704,0.8778956416581893,0.01571174396164382,0.18854092753972584,0.006604147316655053,0.07924976779986063,0.03321138265199899,0.3438704724274527,0.4041153048270083,0.16986255711064313,0.07118469289014775,0.7370459167638689,0.017356271260556153,0.005219328470010285,0.06263194164012342,0.28366612877857955,monthly_segmented_wls_hac,6,2021,0.10413762756333692
word_finding_per_1k_words,marker_words,2021-01-01,83,19,64,0.4996604059257561,0.403212897553681,0.3088574794102522,-0.01485681946928621,-0.17828183363143452,-0.11515618988915005,0.057362754692842466,-0.22758718908712128,-0.002725190691178825,0.04469559792461251,0.017269650673612955,0.20723580808335546,0.007996765545278154,0.09596118654333785,0.01915188245841329,0.39531973370829765,0.6709755207452375,0.3106973051990546,0.06200880255509059,1.2799422389353845,0.030805239381447615,0.0024128312043267437,0.028953974451920925,0.19351114505525102,monthly_segmented_wls_hac,6,2021,0.12322095752579047
colon_per_1k_words,punctuation,2021-01-01,83,19,64,21.752513856601837,22.89519486537329,2.098551364279074,-0.03908219415557167,-0.46898632986686,-2.4508231676980303,0.7320338319029942,-3.8856094782278987,-1.0160368571681617,0.0008140748445794572,0.14904399435564303,1.7885279322677163,0.07539599415187369,0.9047519298224842,0.015214149815647171,3.561841714719786,0.852267884747314,0.43113165835390366,0.007249834373662693,1.6972859351209653,0.04806245228506128,0.10996180020007136,1.3195416024008564,0.7078166187065511,monthly_segmented_wls_hac,6,2021,0.14418735685518383
word_within_per_1k_words,marker_words,2021-01-01,83,19,64,0.2220311631587386,0.322749601456184,0.18692371984823702,0.012245321764654907,0.1469438611758589,-0.019430628407323597,0.051701969710666165,-0.12076648904022928,0.08190523222558209,0.7070508022368683,-0.012729535125605498,-0.15275442150726598,0.006526736049088218,0.07832083258905861,-0.3062632533818208,0.0007544103672888977,-0.8172019133328129,0.41899889779984656,-1.6384397530205117,0.004035926354886378,0.05113230973557985,-0.0004842133609505913,-0.0058105603314070955,0.04083438715151011,monthly_segmented_wls_hac,6,2021,0.15209075347824802
marker_words_total_per_1k_words,marker_words,2021-01-01,83,19,64,2.0359925282760276,2.6214026681212355,0.6382853986421126,0.010498580327378765,0.1259829639285452,-0.5858908254715356,0.15456917825593366,-0.8888464148531656,-0.2829352360899056,0.00015035860687198836,0.02399715389023033,0.287965846682764,0.01292547236001075,0.155105668320129,-0.016041263224688893,0.5919729565902169,0.45115530967084955,0.24300362917607166,-0.025131803514250914,0.92744242285595,0.06337114728260335,0.0344957342176091,0.41394881061130917,0.6854329222346568,monthly_segmented_wls_hac,6,2021,0.15209075347824802
certainty_ratio,other,2021-01-01,83,19,64,0.0006349847551311357,0.0005225904607891771,0.00048178192042620875,-2.221265291310071e-05,-0.00026655183495720853,-0.00010083995677903152,9.276170964543607e-05,-0.0002826529076840862,8.097299412602318e-05,0.27699880020166834,2.458209680895559e-05,0.0002949851617074671,1.3971882226060737e-05,0.00016766258671272884,-3.3633508249481436e-05,0.0006236038316644156,0.6122794343268594,0.348005144245359,-0.06981064839404419,1.2943695170477632,0.07850999014605403,2.3694438958548784e-06,2.843332675025854e-05,0.15626549527181843,monthly_segmented_wls_hac,6,2021,0.15701998029210806
causal_markers_total_per_1k_words,discourse_marker_totals,2021-01-01,83,19,64,0.017993702204228523,0.000979501003009027,0.0784327295283972,-0.00213008501012999,-0.02556102012155988,0.009842266772221301,0.006867126105485195,-0.00361730039452968,0.023301833938972283,0.15178814084612585,0.002066554248598025,0.0247986509831763,0.0014225010871012976,0.01707001304521557,-0.008658574585446221,0.05825587655179882,0.31617732969751805,0.21763890084987078,-0.11039491596822874,0.7427495753632648,0.14629009508844204,-6.35307615319651e-05,-0.0007623691383835812,0.04016408702781338,monthly_segmented_wls_hac,6,2021,0.18286261886055255
