feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
marker_words_total_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,1.980484145145635,2.660127076966708,1.803807304479556,0.5198957177079231,-0.004977599474201082,-0.059731193690412986,0.8563197724871517,0.18110844009685573,0.5013472298973145,1.211292315076989,1.6470991072256367,0.3483553219005398,0.9643226763005786,2.3298755381506946,2.2650147644690234e-06,0.016926435780995175,strict_pretrend_counterfactual_wls_hac,6,2.718017717362828e-05
dependency_length,syntax,2022-11-30,2023-2024,66,42,24,2.480873428412567,2.5318161364458494,2.642109441221762,0.06178049156218635,0.0050034036431234,0.0600408437174808,-0.11029330477591263,0.024562720261270737,-0.15843623648800328,-0.06215037306382199,-1.7852448562163796,0.39758052485786155,-2.5645026849377883,-1.0059870274949712,7.113214744186604e-06,0.7236588696422759,strict_pretrend_counterfactual_wls_hac,6,5.6481183119202815e-05
coordination_count,syntax,2022-11-30,2023-2024,66,42,24,0.6511228234336592,0.6809854442027773,0.768801220478667,0.04467267838910702,0.003696070889450039,0.04435285067340047,-0.0878157762758896,0.020000194416422735,-0.12701615733207816,-0.04861539521970104,-1.9657602687485736,0.4477052896228309,-2.843262636409322,-1.088257901087825,1.1296236623840562e-05,0.6854148962037663,strict_pretrend_counterfactual_wls_hac,6,5.6481183119202815e-05
word_insight_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,0.4705412402156293,0.8712421793783448,0.34314941649653774,0.36485356573736144,-0.001292270894959491,-0.015507250739513891,0.5280927628818072,0.12529034907834688,0.2825236786882473,0.7736618470753671,1.4474101734884863,0.3433989985136577,0.7743481364017173,2.1204722105752554,2.498317126200517e-05,0.0036581243375032324,strict_pretrend_counterfactual_wls_hac,6,0.00014989902757203103
marker_adjectives_total_per_1k_words,adjectives,2022-11-30,2023-2024,66,42,24,1.0082297552388433,1.182590700579455,0.4183255917795172,0.5058877779514273,-0.01699682674269011,-0.20396192091228132,0.7642651087999377,0.19978148385889255,0.3726934004365083,1.155836817163367,1.5107404094536525,0.39491265171081985,0.7367116121004457,2.2847692068068595,0.0001305041704246273,0.273184989656446,strict_pretrend_counterfactual_wls_hac,6,0.0007830250225477638
adjective_potential_per_1k_words,adjectives,2022-11-30,2023-2024,66,42,24,0.7205536192956599,0.7504064579429129,0.19323603710254095,0.3667171065495305,-0.016192503907232397,-0.19431004688678877,0.5571704208403719,0.1539490349946185,0.25543031225091967,0.8589105294298243,1.5193466868312508,0.41980325500257365,0.6965323070262065,2.342161066636295,0.00029552947382519717,0.2792452333241294,strict_pretrend_counterfactual_wls_hac,6,0.0008865884214755915
colon_per_1k_words,punctuation,2022-11-30,2023-2024,66,42,24,21.207822840697524,22.958674715130496,19.455569758307753,1.641255741728386,-0.055701016946732906,-0.6684122033607949,3.503104956822745,0.9935746058437144,1.555698729369065,5.450511184276425,2.1344053018414235,0.6053746412471912,0.9478710049969288,3.3209395986859183,0.00042227048917159053,0.16404174834664542,strict_pretrend_counterfactual_wls_hac,6,0.0012668114675147715
semicolon_per_1k_words,punctuation,2022-11-30,2023-2024,66,42,24,0.30941039208207527,0.24076322964729496,0.4750917723310937,0.17408517396726678,0.005096680436765866,0.06116016524119039,-0.23432854268379869,0.07311211510477472,-0.3776282882891572,-0.09102879707844022,-1.3460568602347462,0.4199789875186154,-2.1692156757712326,-0.52289804469826,0.0013503543852213355,0.12816577640244342,strict_pretrend_counterfactual_wls_hac,6,0.0020255315778320033
word_finding_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,0.41508667533924076,0.43279188368295723,0.1369691735686481,0.2345841326729016,-0.008556826603374937,-0.10268191924049924,0.2958227101143091,0.08802459578687241,0.12329450237203918,0.468350917856579,1.2610516608418572,0.3752367851307819,0.5255875619855245,1.9965157596981895,0.0007775017316129912,0.28650483802449167,strict_pretrend_counterfactual_wls_hac,6,0.0031100069264519644
certainty_ratio,other,2022-11-30,2023-2024,66,42,24,0.0005499430353019458,0.0005522153566005964,0.0001764166570350235,0.0003484526231366437,-1.1855324313103088e-05,-0.00014226389175723707,0.0003757986995655729,0.00012326504535593784,0.00013419921066793472,0.0006173981884632111,1.078478606884258,0.3537497988861463,0.3851290010674113,1.771828212701105,0.002298304212255961,0.30941497513700855,strict_pretrend_counterfactual_wls_hac,6,0.004596608424511922
