feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
word_notably_per_1k_words,308.76164824427235,0.0003385822029682636,7.344255554279652,0.014050849944570712,0.00015621596742344327,2026.0,0.026070829628556298
emphasis_marker_notably_per_1k_words,308.76164824427235,0.0003385822029682636,7.344255554279652,0.014050849944570712,0.00015621596742344327,2026.0,0.026070829628556298
summary_marker_ultimately_per_1k_words,195.77303679623301,0.002038905604992508,3.365967112858674,0.004284844032392393,7.710985873817676e-05,2026.0,0.15699573158442312
causal_marker_accordingly_per_1k_words,-39.476701822611304,0.002315060018826988,-2.4885363227062514,-0.0020969744963075247,0.00017832252291392615,2026.0,0.17825962144967808
coordination_count,20.152449227743226,0.00232386712345073,2.787808952000456,0.17890882662298874,2.9285797673161525e-08,2019.0,0.1789377685057062
word_interplay_per_1k_words,69.24276521679525,0.004003783780097787,1.8938659578747534,0.0017910767696751998,0.00026270861153972425,2026.0,0.3082913510675296
word_finding_per_1k_words,200.06732931063559,0.004401698648978135,5.526939389263026,0.04122705661707254,5.3092009979852135e-05,2026.0,0.3389307959713164
summary_marker_taken_together_per_1k_words,102.46190064619603,0.005049903977531244,1.9395941179092113,0.0004699380507142607,0.0026145560790333906,2026.0,0.3888426062699058
contrast_marker_conversely_per_1k_words,171.707966916792,0.005570902637479851,3.7627209107389485,0.0016180561815305626,0.0005619032589422857,2026.0,0.42895950308594855
word_within_per_1k_words,84.27694077687818,0.005643216714318207,5.539710923025695,0.03721005180091792,0.0014483498564477383,2026.0,0.434527687002502
causal_marker_thereby_per_1k_words,221.35967821713254,0.005697511764877339,4.965473012113659,0.022898411994505322,8.729757231661446e-05,2026.0,0.4387084058955551
certainty_ratio,46.12487313353339,0.009174979408423685,5.120294225410051,0.0001384189114701715,0.0012144026609955448,2026.0,0.7064734144486238
verb_exhibit_per_1k_words,142.07124832789248,0.01007442461678058,5.020923081510733,0.028662698334418063,0.0006132980071737427,2026.0,0.7757306954921046
summary_marker_overall_per_1k_words,39.852661022926334,0.01234941158105619,2.901073977702426,0.011263248803589644,6.884139963380091e-06,2026.0,0.9509046917413266
adjective_comprehensive_per_1k_words,213.03563838170382,0.014776269110750084,3.596583697894037,0.040438013364252096,0.0009900329810741879,2026.0,1.0
causal_marker_hence_per_1k_words,-54.973295054490336,0.01503008349196148,-2.9783102295983857,-0.009972075177733082,0.00288861495793888,2026.0,1.0
verb_underscore_per_1k_words,1939.0659299734612,0.015431898205803906,4.494287570749541,0.012110719853857274,0.005876546107154965,2026.0,1.0
colon_per_1k_words,67.70543523463704,0.017855697860700098,3.3855571448062283,0.2991315744503369,1.1026271148918723e-05,2019.0,1.0
verb_enhance_per_1k_words,433.21002383010705,0.019484033132289972,3.915622694331363,0.12039258399729007,0.0018084439206742123,2019.0,1.0
emphasis_marker_particularly_per_1k_words,161.06748691714,0.0210151151586735,3.779206362588461,0.03061284813357475,0.0015778565486025847,2026.0,1.0
word_particularly_per_1k_words,161.06748691714,0.0210151151586735,3.779206362588461,0.03061284813357475,0.0015778565486025847,2026.0,1.0
word_insight_per_1k_words,85.92273295627164,0.023587840933488157,3.1658751870239827,0.024710054651652963,0.007949610987859257,2026.0,1.0
