year,paper_count,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
2019,912,237871.0,256838,7576,9112,16688,33328,32278,32019,21228,65606,53247,31.849195572390077,38.306477040076345,70.15567261246643,275.8049531048341,223.84822025383505,0.45397890699904125,0.25543727953028755,0.20731745302486393,0.8116178398317228
2020,14067,3412549.0,3730332,124255,147920,272175,491792,476266,435658,290655,968058,726313,36.411198784251894,43.34589774388588,79.75709652813777,283.6759267046422,212.8359182534815,0.45652613208413706,0.2595098774050138,0.19470465363404652,0.7502783924103721
2021,12748,3217084.0,3525806,112016,128287,240303,462334,447609,421729,287072,909943,708801,34.81910947926756,39.87679525930937,74.69590473857693,282.8471373454967,220.32405743835102,0.46614482549115077,0.25808084732966025,0.20103233133076523,0.7789509892377874
2022,10523,2788327.0,3043026,93190,110067,203257,394048,380920,368366,253709,774968,622075,33.42147459749161,39.4742080107534,72.89568260824501,277.9329684072205,223.09972969454444,0.4584835946609465,0.2546701868469083,0.2044264491989224,0.8027105635329459
2023,11046,2947256.0,3201716,91935,118469,210404,408216,392736,398942,270913,800952,669855,31.193421949094343,40.19637249020784,71.38979443930218,271.7619372053191,227.28090128580618,0.43694511511188,0.25016334990361416,0.20921749461851083,0.8363235250052438
2024,12862,3482465.0,3771474,101847,140450,242297,473520,454043,478802,324395,927563,803197,29.24566363193887,40.33062787422128,69.57629150616016,266.3524256525191,230.64036537337776,0.4203395006954275,0.24594177236804496,0.21296633623882863,0.8659217756637555
2025,15004,4024037.0,4368332,98167,152315,250482,519928,497136,588246,391642,1017064,979888,24.395153424285112,37.851292122810996,62.246445547096116,252.74717901450705,243.5086953723338,0.39191239290647634,0.23282662581507083,0.224316283652433,0.9634477279699213
2026,4849,1344566.0,1464362,29749,46938,76687,167254,161011,209119,137651,328265,346770,22.12535494724692,34.90940571158277,57.03476065882969,244.1419759238297,257.9047811710247,0.38792754964987547,0.2241692969361401,0.23680619955994486,1.0563721383638218
