feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
clause_depth,-9.82650789724745,0.021505479581849226,-1.3708424733457996,-0.12921471052312175,0.4200755263702568,2026,-0.12943722943722957,0.6386387588710352,3.5194805194805214,0.08190873010685551,-1.2562770562770564,0.05308452271709729,-1.3857142857142861,0.5592729766457021,1.0
adjective_potential_per_1k_words,-100.0,0.03870715791384695,-1.0179591867209088,-0.029715171288209982,0.47232994502430675,2026,0.13706459126487602,0.081743645255822,-1.0438539119127639,0.05080316781734928,-0.1370645912648761,0.3545959858425616,-8.326672684688674e-17,0.5633509074838507,1.0
sentence_depth_std,-12.644317106407144,0.05066299984020433,-0.958820009045632,0.0033384737929384165,0.9459035443528494,2026,0.10066620902454573,0.2550363894041081,0.4957238633410006,0.3838985829277748,-0.47458902747270004,0.024624390854476097,-0.37392281844815434,0.5397160384954522,1.0
clause_depth_std,-12.644317106407144,0.05066299984020433,-0.958820009045632,0.0033384737929384165,0.9459035443528494,2026,0.10066620902454573,0.2550363894041081,0.4957238633410006,0.3838985829277748,-0.47458902747270004,0.024624390854476097,-0.37392281844815434,0.5397160384954522,1.0
dependency_length_std,-6.816222572118172,0.16840705577683504,-0.7667834922042737,-2.1271505655974344e-05,0.9983748425960274,2026,0.03353543626000213,0.11468415944622601,-0.04443578524826122,0.7272346293278271,-0.08671772615206155,0.05725034534688378,-0.05318228989205942,0.4627511028497284,1.0
colon_per_1k_words,41.24263751356953,0.18747114395791117,1.8308655558201712,0.5924644501605463,0.013797105272116299,2019,0.4766000181046418,0.2940535014095813,-2.449708190459642,0.40453776303261435,1.2291099031636374,0.19655511891991195,1.7057099212682791,0.6320373003651847,1.0
word_notably_per_1k_words,-100.0,0.18824338739634733,-0.584431161349065,-0.029094852381246823,0.4456951842860271,2026,0.01915574691855021,0.8346879884601073,-0.35938903863432214,0.5559461510931607,-0.01915574691855026,0.9187886524531477,-5.204170427930421e-17,0.12240886334586576,1.0
emphasis_marker_notably_per_1k_words,-100.0,0.18824338739634733,-0.584431161349065,-0.029094852381246823,0.4456951842860271,2026,0.01915574691855021,0.8346879884601073,-0.35938903863432214,0.5559461510931607,-0.01915574691855026,0.9187886524531477,-5.204170427930421e-17,0.12240886334586576,1.0
em_dash_per_1k_words,-100.0,0.19762865277298536,-0.5706263328725388,-0.0858740364484866,0.3264738294568456,2019,-0.053146258503401184,0.8032928006257578,-0.42895930301945445,0.7599707476766477,0.053146258503401156,0.9030889785933489,-2.7755575615628914e-17,0.11990033016247414,1.0
word_while_per_1k_words,74.4619518414571,0.23380996072979382,1.8801528547444009,0.2229623736764436,0.10975462981265988,2019,-0.08102268596468107,0.7674934963243094,0.10193202635942723,0.9547268980062609,0.8929214586316432,0.14231567396467115,0.8118987726669621,0.4787155426157046,1.0
