feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
colon_per_1k_words,punctuation,2020-01-01,136,60,76,15.05600198989142,22.152251505809467,2.4317077873900264,0.03167413039022083,0.38008956468265,-0.3427703198237443,0.7615576293043392,-1.8354232732602491,1.1498826336127608,0.6526447456380369,0.13931017607891646,1.6717221129469975,0.01858871856060678,0.22306462272728136,1.234515452401526,2.108928773492469,0.6874683387600908,0.09173167264751765,0.5076742603709562,0.8672624171492254,6.663282101571371e-14,0.1709843064691373,2.0518116776296473,0.8103521498007165,monthly_segmented_wls_hac,6,2020,7.995938521885645e-13
colon_per_1k_words,punctuation,2019-01-01,136,48,88,14.854781694651377,21.29433764195157,2.433230741883401,0.025219346163824815,0.30263215396589777,-1.3328512831463932,0.7297730875179924,-2.7632065346816583,0.09750396838887188,0.0677913279770965,0.13794464873633022,1.6553357848359627,0.019503563428466902,0.23404276114160283,1.1966119729984213,2.114059596673504,0.6803036622637268,0.09618601191946391,0.4917790789015776,0.868828245625876,1.5184693548844794e-12,0.16316399490015504,1.9579679388018605,0.8077949521426846,monthly_segmented_wls_hac,6,2019,9.110816129306877e-12
colon_per_1k_words,punctuation,2021-01-01,136,72,64,15.500188396304345,22.98308858282956,2.5081713860612047,0.055240286016647475,0.6628834321997696,-0.8830556745658946,0.878950522210237,-2.605798698097959,0.8396873489661698,0.3150555299111102,0.14034738657243057,1.6841686388691668,0.024494658871215828,0.29393590645458995,1.1080542622181706,2.260283015520163,0.6714727104490098,0.11719131638615117,0.4417777303321535,0.9011676905658661,1.0060018233442986e-08,0.19558767258907805,2.3470520710689367,0.8144884453126973,monthly_segmented_wls_hac,6,2021,4.0240072933771945e-08
em_dash_per_1k_words,punctuation,2021-01-01,136,72,64,0.5978635868522599,0.8998004398925272,0.5485301941358802,0.011594927291271193,0.1391391274952543,0.04953272698372567,0.14333548193509668,-0.23140481760906378,0.33047027157651515,0.7296644031413662,-0.016694119667781233,-0.2003294360133748,0.003040593231383296,0.036487118776599554,-0.2718441888155099,-0.12881468321123968,-0.365211319549986,0.06651797688927417,-0.49558655425296333,-0.23483608484700863,4.009897008906898e-08,-0.005099192376510041,-0.06119030851812049,0.18420172390939238,monthly_segmented_wls_hac,6,2021,1.2029691026720695e-07
gunning_fog,readability,2020-01-01,136,60,76,19.445434258436805,19.751463118419498,0.4357450091767773,0.002498366558508148,0.029980398702097774,-0.5801022384278386,0.16242649541172885,-0.8984581694348271,-0.26174630742085003,0.0003549758464870279,0.01814846613014331,0.21778159356171972,0.003142051105866808,0.03770461327040169,0.1438805515517324,0.29168263557170704,0.49979136645342037,0.0865290765845704,0.3301943763476624,0.6693883565591784,7.650041852864004e-09,0.02064683268865146,0.2477619922638175,0.538041910657427,monthly_segmented_wls_hac,6,2020,2.142011718801921e-07
colon_per_1k_words,punctuation,2018-01-01,136,36,100,14.557646857083366,20.628559469800035,2.536401193320302,0.004998173077160446,0.059978076925925355,-1.5202291585513676,0.9745056729951015,-3.4302602776217666,0.38980196051903127,0.11875980633590634,0.14471007542292447,1.7365209050750936,0.02930737054697965,0.35168844656375575,1.0472115498101322,2.425830260340055,0.6846396814700607,0.13865647417685306,0.4128729920834287,0.9564063708566927,7.90621550592541e-07,0.1497082485000849,1.7964989820010189,0.7950147331271773,monthly_segmented_wls_hac,6,2018,1.897491721422098e-06
automated_readability_index,readability,2020-01-01,136,60,76,16.22734835395614,17.24234253444018,0.45207253491398464,0.014726296102896221,0.17671555323475466,-0.5401846527735045,0.1521917057297967,-0.838480396003906,-0.24188890954310294,0.0003861542901203355,0.0137677633631151,0.1652131603573812,0.002639312337611318,0.03167174805133581,0.103136534176763,0.2272897865379994,0.3654571945823166,0.07005899630102935,0.22814156183229906,0.5027728273323341,1.8241367160064788e-07,0.028494059466011322,0.34192871359213584,0.8242616612834366,monthly_segmented_wls_hac,6,2020,2.5537914024090703e-06
gunning_fog,readability,2021-01-01,136,72,64,19.37298749606205,19.890346137337847,0.4813525460189845,-0.005452485148810238,-0.06542982178572286,0.16988861311819992,0.19004680981341227,-0.2026031341160881,0.5423803603524879,0.3713591526540432,0.022907937397279837,0.27489524876735805,0.004612927866913463,0.05535513440296155,0.1663991853375534,0.3833913121971627,0.5710892173332687,0.11499915157980353,0.3456908802368538,0.7964875544296837,6.833744742352473e-07,0.0174554522484696,0.20946542698163517,0.493632693491188,monthly_segmented_wls_hac,6,2021,6.378161759528975e-06
marker_words_total_per_1k_words,marker_words,2021-01-01,136,72,64,1.252653030688699,1.665548394844997,0.5866758172828449,-0.003209949655666886,-0.03851939586800263,-0.17456498833363832,0.19647958738573137,-0.5596649796096718,0.2105350029423952,0.37429135406535796,0.024982009405556522,0.2997841128666783,0.0048802476020829745,0.058562971224995694,0.1850006892656867,0.4145675364676698,0.5109876767293922,0.09982168942334577,0.31533716545963436,0.7066381879991498,3.0715264395249067e-07,0.021772059749889636,0.26126471699867565,0.27211054110040456,monthly_segmented_wls_hac,6,2021,1.4743326909719551e-05
automated_readability_index,readability,2021-01-01,136,72,64,16.233510802610713,17.425721188544543,0.4550419356485185,0.006967588799359823,0.08361106559231787,0.14477333268423487,0.18140176495774404,-0.21077412663294343,0.5003207920014132,0.4248233883256193,0.018396773461929364,0.2207612815431524,0.0040858177881374505,0.04902981345764941,0.12466284716615954,0.3168597159201452,0.4851449157724923,0.1077479010539389,0.27395902970677205,0.6963308018382126,6.712944980955626e-06,0.025364362261289186,0.30437234713547023,0.8044535309402087,monthly_segmented_wls_hac,6,2021,4.699061486668938e-05
