feature,human_mean,human_std,ai_mean,ai_std,diff_ai_minus_human,ratio_ai_over_human,cohens_d
marker_words_total_per_1k_words,2.210865670592021,4.399206871204934,2.0643628789226094,3.687797658179666,-0.1465027916694117,0.9337351004097044,-0.03609227503521326
em_dash_count,0.13657957244655583,0.5129631681254754,0.0,0.0,-0.13657957244655583,0.0,-0.37654298729259067
list_of_three,2.048693586698337,2.15593188354796,2.1805225653206652,2.054130889197165,0.13182897862232812,1.0643478260869568,0.0626073590710371
colon_count,0.37767220902612825,0.7632306931711039,0.5083135391923991,1.4696460319565807,0.13064133016627083,1.3459119496855347,0.11156596632968416
avg_syllables_per_word,1.8990893739445258,0.16191808304418173,1.7758138750945895,0.1360848918216,-0.12327549884993627,0.9350870472231196,-0.8242528489176564
dependency_length_norm,3.1607818262715193,0.37447421885876087,3.048428982299208,0.2688003406699356,-0.11235284397231116,0.964454097072292,-0.3446953106734417
marker_adjectives_total,0.0498812351543943,0.23363179289944078,0.15201900237529692,0.4734842738103702,0.10213776722090262,3.047619047619048,0.2735756419379394
contrast_markers_total_per_1k_words,0.09745461287077781,0.9086686067761626,0.0,0.0,-0.09745461287077781,0.0,-0.15167425638995793
adjective_potential,0.027315914489311165,0.177080746902643,0.11995249406175772,0.4291473144258379,0.09263657957244656,4.391304347826087,0.28219458357308436
sentence_depth_std,2.440391859504244,1.1442421495665676,2.3477917034242566,0.8698108182860219,-0.09260015607998762,0.9620552102239847,-0.09111212434011641
hedge_count,0.5427553444180523,1.0246433256644558,0.6199524940617577,1.1323713703779166,0.07719714964370539,1.1422319474835885,0.07148866672597966
causal_markers_total,0.06294536817102138,0.2707805590540724,0.0023752969121140144,0.04870803362939769,-0.060570071258907364,0.03773584905660377,-0.31134412853382254
emphasis_marker_particularly,0.05344418052256532,0.23538116904326034,0.10807600950118765,0.32193876703658536,0.05463182897862233,2.022222222222222,0.1937293635147685
word_particularly,0.05344418052256532,0.23538116904326034,0.10807600950118765,0.32193876703658536,0.05463182897862233,2.022222222222222,0.1937293635147685
word_across,0.05819477434679335,0.26294874119464196,0.014251781472684086,0.1535508321459328,-0.043942992874109264,0.2448979591836735,-0.20408832273395552
