dataset,topic_id,topic_label,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",avg_syllables_per_word,readability,2022-11-30,136,95,41,1.8602354557476957,1.9675902734757371,0.012192636672435229,0.00020798221296902626,0.002495786555628315,0.007747343403274563,0.002719734909191828,0.0024166629812585804,0.013078023825290545,0.004391679345595942,0.004078332482741986,0.04893998979290383,0.00011205999807809708,0.001344719976937165,0.046304338638106984,0.051575640947700674,4.013897166602691,0.11028951432443404,3.7977297185268,4.230064614678582,5.260957890151567e-290,0.004286314695711012,0.051435776348532136,0.9892270256309589,monthly_segmented_wls_hac,6,5.260957890151567e-290,0.008783358691191885
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.7093242048279943,2.2619075034899927,0.22405782062304072,0.004967625478387262,0.05961150574064714,-0.3921513620699634,0.10448262144696326,-0.5969373001060114,-0.18736542403391546,0.00017454352318527493,0.07684264462025783,0.922111735443094,0.004562079753131373,0.05474495703757648,0.8148116196494442,1.0294118512367438,4.115507920584807,0.24433406022314424,3.6366131625474445,4.59440267862217,1.1655779773262877e-63,0.0818102700986451,0.9817232411837411,0.9728623126244151,monthly_segmented_wls_hac,6,1.1655779773262877e-63,0.00017454352318527493
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",clause_depth_std,syntax,2022-11-30,136,95,41,2.166814532305444,2.101063345427662,0.0770024825149882,-0.0002301369159224183,-0.0027616429910690193,0.0715491105628498,0.009774396842949487,0.0523912927506688,0.09070692837503079,2.4787159618374953e-13,-0.0054845796150503265,-0.06581495538060392,0.00038022951679372516,0.004562754201524702,-0.07475795361559234,-0.0568719571456155,-0.8547121239603324,0.05925463767530588,-0.9708512138039319,-0.7385730341167328,3.634584124549072e-47,-0.005714716530972745,-0.06857659837167293,0.7567114347373858,monthly_segmented_wls_hac,6,7.269168249098144e-47,4.957431923674991e-13
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",sequential_marker_moreover_per_1k_words,sequential_markers,2022-11-30,136,95,41,0.3031362992581235,0.32069517344890125,0.1025843281447222,0.0011046039644923597,0.013255247573908316,0.06953426322765352,0.01958108436898238,0.031155337864448053,0.107913188590859,0.0003836339690801291,-0.006149558970082461,-0.07379470764098953,0.000653095256492331,0.007837143077907971,-0.08915550807368916,-0.0584339072082899,-0.7193565428130764,0.07639707955051007,-0.8690948187320762,-0.5696182668940766,4.6850443049626925e-21,-0.005044955005590102,-0.06053946006708122,0.4741544313197328,monthly_segmented_wls_hac,6,4.6850443049626925e-21,0.0003836339690801291
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",clause_depth,syntax,2022-11-30,136,95,41,11.202619344776103,11.12739243227679,0.19745799433874758,0.0004073343019689447,0.004888011623627337,0.24562214713154887,0.04255480217615956,0.16221473486627613,0.3290295593968216,7.838170772637326e-09,-0.015547594329064269,-0.18657113194877123,0.0017308784587236781,0.020770541504684138,-0.2272813932979521,-0.14586087059959033,-0.9448649196177923,0.10518967122218101,-1.151036675213267,-0.7386931640223175,2.647127707857095e-19,-0.015140260027095323,-0.1816831203251439,0.6614810550513208,monthly_segmented_wls_hac,6,2.647127707857095e-19,7.838170772637326e-09
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",verb_align_per_1k_words,verbs,2022-11-30,136,95,41,0.17535668493744647,0.5798881943745157,0.12804780572524618,0.0008629616592484118,0.010355539910980942,0.08138253861291146,0.047387869817220034,-0.011497686228839801,0.17426276345466274,0.08591146374816934,0.013234024789471662,0.15880829747365993,0.001754603182375257,0.021055238188503085,0.11754003062419391,0.20007656432312598,1.2402266214105764,0.16443263568047062,0.9179386554768542,1.5625145873442987,4.6118665416452815e-14,0.014096986448720074,0.16916383738464089,0.901545528157899,monthly_segmented_wls_hac,6,4.6118665416452815e-14,0.08591146374816934
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",em_dash_per_1k_words,punctuation,2022-11-30,136,95,41,0.48006751320672675,0.5961621048453646,0.21955871764510296,2.6565149425344318e-05,0.0003187817931041318,-0.3035200763968109,0.09542884557163736,-0.49056061371722015,-0.11647953907640166,0.0014697524140422891,0.019153505180242107,0.2298420621629053,0.0035439252919181497,0.0425271035030178,0.14648893929699042,0.31319518502882016,1.046836420926927,0.19369353200431358,0.6671970981984723,1.4264757436553814,6.495250884666041e-08,0.01918007032966745,0.2301608439560094,0.5846285792878944,monthly_segmented_wls_hac,6,6.495250884666041e-08,0.0014697524140422891
arxiv_ai_abstracts,1,"models, language, model, llms, based, data, large",emphasis_marker_crucially_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.011340263158654981,0.031428589409358165,0.018197305499681973,4.897468321071413e-05,0.0005876961985285695,-0.024131089471032097,0.012904716999504483,-0.04942433479006088,0.0011621558479966883,0.06149168793063262,0.001947305764652834,0.023367669175834008,0.0005506551909653019,0.006607862291583623,0.010416259084330108,0.036319079267337906,1.284127981268567,0.36312311686469767,0.5724066722137598,1.9958492903233744,0.00040570719169069614,0.001996280447863548,0.023955365374362575,0.63705257345022,monthly_segmented_wls_hac,6,0.00040570719169069614,0.06149168793063262
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",flesch_reading_ease,readability,2022-11-30,136,95,41,20.062922726029086,11.531703095212553,1.7010592523326908,-0.05542756258721712,-0.6651307510466055,0.9997760048783597,0.24881645351770185,0.5120957559836641,1.4874562537730553,5.866268406881753e-05,-0.2739013255363292,-3.28681590643595,0.009804422929028073,0.11765307514833688,-3.5174159337266904,-3.05621587914521,-1.9322171769905632,0.06916459552305262,-2.0677797842157464,-1.7966545697653802,9.616049516265989e-172,-0.3293288881235463,-3.951946657482556,0.9788897399602874,monthly_segmented_wls_hac,6,1.9232099032531978e-171,0.00011732536813763506
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",avg_syllables_per_word,readability,2022-11-30,136,95,41,1.8947782152554007,1.97858668337179,0.014764630434384175,0.00042188899058631093,0.005062667887035731,-0.00141561374641197,0.0022272701242341407,-0.005781063189910886,0.002949835697086946,0.5250486276889693,0.002721295425100851,0.032655545101210215,0.00012737829799431346,0.0015285395759317615,0.02965960753238396,0.03565148267003647,2.2117414483440987,0.10352711384987104,2.0088283051983513,2.414654591489846,2.896814046844994e-101,0.003143184415687162,0.037718212988245944,0.9745845017396313,monthly_segmented_wls_hac,6,2.896814046844994e-101,0.5250486276889693
