dataset,dependency_bigram,head_dep,child_dep,slope_change_per_year,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high
arxiv_ai_abstracts,auxpass->dobj,auxpass,dobj,5.744784222080527e-07,1.4420879640632524e-07,2.9182918125165527e-07,8.571276631644502e-07
arxiv_ai_abstracts,auxpass->expl,auxpass,expl,-2.3248145059351002e-07,2.973010532205958e-07,-8.151915149058778e-07,3.502286137188578e-07
arxiv_ai_abstracts,auxpass->mark,auxpass,mark,1.9272427182540515e-07,9.178777602125109e-07,-1.6063161381911161e-06,1.9917646818419264e-06
arxiv_ai_abstracts,auxpass->meta,auxpass,meta,-1.6497510850251707e-07,3.451944158424721e-07,-8.415561635537623e-07,5.116059465487282e-07
arxiv_ai_abstracts,auxpass->neg,auxpass,neg,-2.262475139347913e-06,8.822134953597865e-07,-3.991613590253095e-06,-5.333366884427313e-07
arxiv_ai_abstracts,auxpass->nmod,auxpass,nmod,1.4449821956154714e-07,2.0578180286632865e-07,-2.58834114056457e-07,5.478305531795513e-07
arxiv_ai_abstracts,auxpass->nsubj,auxpass,nsubj,5.6329060217779875e-06,3.075152646487338e-06,-3.94393165337195e-07,1.166020520889317e-05
arxiv_ai_abstracts,auxpass->nummod,auxpass,nummod,1.8672706128552105e-07,1.4803688455328713e-07,-1.0342523243892171e-07,4.768793550099639e-07
arxiv_ai_abstracts,auxpass->preconj,auxpass,preconj,9.961303232546973e-08,1.4196092632847012e-07,-1.786303832783317e-07,3.7785644792927116e-07
arxiv_ai_abstracts,auxpass->prep,auxpass,prep,1.0991603700980951e-06,1.68165178730922e-06,-2.196877133027976e-06,4.3951978732241665e-06
arxiv_ai_abstracts,auxpass->xcomp,auxpass,xcomp,1.6552821137281382e-07,9.061574595391607e-08,-1.2078650696861695e-08,3.4313507344248933e-07
arxiv_ai_abstracts,case->cc,case,cc,2.9306641553605474e-07,1.0829954064054771e-07,8.079931588058123e-08,5.053335151915282e-07
arxiv_ai_abstracts,case->conj,case,conj,1.9656020922060298e-07,7.660707590467797e-08,4.641034044743416e-08,3.467100779937718e-07
arxiv_ai_abstracts,cc->advmod,cc,advmod,-3.5815784071718706e-05,2.9613532780328433e-05,-9.385830832116243e-05,2.222674017772502e-05
arxiv_ai_abstracts,cc->agent,cc,agent,9.035761122056428e-07,3.8963463277109607e-07,1.3989223197429458e-07,1.6672599924369911e-06
arxiv_ai_abstracts,cc->amod,cc,amod,7.74815406068292e-08,2.28243348643448e-07,-3.698754227343289e-07,5.248385039479873e-07
arxiv_ai_abstracts,cc->cc,cc,cc,2.1216708554019176e-07,2.7543447954333036e-07,-3.276844943647357e-07,7.520186654451192e-07
arxiv_ai_abstracts,cc->conj,cc,conj,3.951827022765482e-08,2.8041923157857044e-07,-5.101034236663433e-07,5.891399641216529e-07
arxiv_ai_abstracts,cc->dep,cc,dep,1.1318294569969534e-07,1.3335780421543992e-07,-1.481983505625669e-07,3.7456424196195755e-07
arxiv_ai_abstracts,cc->dobj,cc,dobj,2.989293221326788e-07,9.896085518892221e-08,1.0496604596239126e-07,4.928925983029663e-07
arxiv_ai_abstracts,cc->mark,cc,mark,6.6519239097013e-08,1.0729415793007613e-07,-1.437773104459362e-07,2.768157886399622e-07
arxiv_ai_abstracts,cc->neg,cc,neg,-3.0843613439812886e-07,2.4832204332080885e-07,-7.951473393069142e-07,1.782750705106565e-07
arxiv_ai_abstracts,cc->nmod,cc,nmod,1.0834945929781399e-07,3.63606534195476e-08,3.7082578595500697e-08,1.796163400001273e-07
arxiv_ai_abstracts,cc->npadvmod,cc,npadvmod,5.05386359804868e-07,5.081992457373027e-08,4.0577930764035664e-07,6.049934119693793e-07
arxiv_ai_abstracts,cc->nsubj,cc,nsubj,2.264110441008179e-07,1.1418417177512191e-07,2.6100674215789384e-09,4.502120207800568e-07
arxiv_ai_abstracts,cc->nummod,cc,nummod,1.188548162698213e-07,3.824006307216218e-08,4.3904292648383426e-08,1.9380533989125918e-07
arxiv_ai_abstracts,cc->pcomp,cc,pcomp,1.0533478921977067e-05,2.778854458426094e-06,5.086924183461923e-06,1.5980033660492213e-05
arxiv_ai_abstracts,cc->pobj,cc,pobj,2.8944563172542986e-05,5.648490104577646e-06,1.7873522567570802e-05,4.001560377751517e-05
arxiv_ai_abstracts,cc->prep,cc,prep,2.558945812057281e-06,1.1556379797625937e-06,2.9389537172259713e-07,4.823996252391965e-06
arxiv_ai_abstracts,ccomp->acl,ccomp,acl,1.0288202487164187e-06,9.811407023370163e-07,-8.942155278641332e-07,2.9518560252969707e-06
arxiv_ai_abstracts,ccomp->acomp,ccomp,acomp,1.825749800332205e-06,3.74019908694634e-05,-7.148215230381606e-05,7.513365190448047e-05
arxiv_ai_abstracts,ccomp->advcl,ccomp,advcl,0.0002685046355178053,2.0587990738978776e-05,0.0002281521736694069,0.0003088570973662037
arxiv_ai_abstracts,ccomp->advmod,ccomp,advmod,0.00019456513285185344,3.595748031863705e-05,0.0001240884714273248,0.00026504179427638206
arxiv_ai_abstracts,ccomp->agent,ccomp,agent,6.7621949819213395e-06,6.555833659663104e-06,-6.087238991018344e-06,1.9611628954861024e-05
arxiv_ai_abstracts,ccomp->amod,ccomp,amod,7.4897138413620475e-06,2.34681216686142e-06,2.889961994313665e-06,1.208946568841043e-05
arxiv_ai_abstracts,ccomp->appos,ccomp,appos,2.918816445726762e-06,1.2685982218422705e-06,4.3236393091591166e-07,5.4052689605376124e-06
arxiv_ai_abstracts,ccomp->attr,ccomp,attr,2.3573377650031255e-05,2.3053678939518597e-05,-2.161183307142519e-05,6.87585883714877e-05
arxiv_ai_abstracts,ccomp->aux,ccomp,aux,-0.00021130076518071318,3.622141801036692e-05,-0.00028229474448103237,-0.00014030678588039403
arxiv_ai_abstracts,ccomp->auxpass,ccomp,auxpass,-3.6015492777094656e-07,2.36093817854605e-05,-4.663454322727352e-05,4.591423337173163e-05
arxiv_ai_abstracts,ccomp->cc,ccomp,cc,5.746154472391945e-05,3.0506892716795823e-05,-2.331965001000361e-06,0.00011725505444883926
arxiv_ai_abstracts,ccomp->ccomp,ccomp,ccomp,5.263502289754962e-05,1.91075426372682e-05,1.518423932850395e-05,9.008580646659529e-05
arxiv_ai_abstracts,ccomp->compound,ccomp,compound,1.9148189476297754e-05,3.0734210568708314e-06,1.3124284204830924e-05,2.517209474776458e-05
arxiv_ai_abstracts,ccomp->conj,ccomp,conj,8.119491141882231e-05,3.314732424787572e-05,1.6226155892985902e-05,0.00014616366694465872
arxiv_ai_abstracts,ccomp->csubj,ccomp,csubj,1.8627521603977143e-05,5.052966545033695e-06,8.723707175711101e-06,2.8531336032243184e-05
arxiv_ai_abstracts,ccomp->csubjpass,ccomp,csubjpass,-7.189794186830231e-08,6.913618729677496e-07,-1.4269672128850915e-06,1.283171329148487e-06
arxiv_ai_abstracts,ccomp->dative,ccomp,dative,-9.012514304661607e-08,1.0226099682483845e-06,-2.0944406808134498e-06,1.9141903947202176e-06
arxiv_ai_abstracts,ccomp->dep,ccomp,dep,7.281763976736323e-06,3.2354901237293327e-06,9.402033342268315e-07,1.3623324619245816e-05
arxiv_ai_abstracts,ccomp->det,ccomp,det,3.9145329483491115e-06,2.5830456998053415e-06,-1.148236623269358e-06,8.977302519967582e-06
arxiv_ai_abstracts,ccomp->dobj,ccomp,dobj,0.00040223030706855066,7.386706284737241e-05,0.00025745086388770074,0.0005470097502494006
arxiv_ai_abstracts,ccomp->expl,ccomp,expl,-1.1554361355541892e-05,2.244365447217149e-06,-1.5953317632087503e-05,-7.15540507899628e-06
arxiv_ai_abstracts,ccomp->intj,ccomp,intj,-4.0990810658492756e-08,8.324419332461456e-07,-1.6725769998209382e-06,1.5905953785039527e-06
arxiv_ai_abstracts,ccomp->mark,ccomp,mark,0.0001669568855242349,8.268814637900376e-05,4.888118621387518e-06,0.00032902565242708224
arxiv_ai_abstracts,ccomp->meta,ccomp,meta,-5.570651725855314e-06,3.5256048457386723e-06,-1.2480837223503113e-05,1.3395337717924834e-06
arxiv_ai_abstracts,ccomp->neg,ccomp,neg,1.1009105901035875e-05,9.954194548455165e-06,-8.50111541393625e-06,3.0519327216008e-05
arxiv_ai_abstracts,ccomp->nmod,ccomp,nmod,1.942921383437063e-06,7.74143187680103e-07,4.25600735584061e-07,3.4602420312900648e-06
arxiv_ai_abstracts,ccomp->npadvmod,ccomp,npadvmod,6.52808617523086e-06,2.680703351885106e-06,1.2739076055360526e-06,1.1782264744925669e-05
arxiv_ai_abstracts,ccomp->nsubj,ccomp,nsubj,0.0005093759469438582,0.0001508850807380119,0.00021364118869735492,0.0008051107051903616
arxiv_ai_abstracts,ccomp->nsubjpass,ccomp,nsubjpass,1.8098616675860335e-06,2.285911343933247e-05,-4.2994000673505606e-05,4.661372400867767e-05
arxiv_ai_abstracts,ccomp->nummod,ccomp,nummod,8.15003845881066e-07,9.378859994358587e-07,-1.023252713013217e-06,2.653260404775349e-06
arxiv_ai_abstracts,ccomp->oprd,ccomp,oprd,5.12274591271221e-06,1.8887764536129203e-06,1.4207440636308859e-06,8.824747761793534e-06
arxiv_ai_abstracts,ccomp->parataxis,ccomp,parataxis,1.7708739285421108e-06,1.0793157270261362e-06,-3.445848964291163e-07,3.886332753513338e-06
arxiv_ai_abstracts,ccomp->pcomp,ccomp,pcomp,1.8047074641147278e-07,2.7972897980161432e-08,1.2564386637035637e-07,2.352976264525892e-07
arxiv_ai_abstracts,ccomp->pobj,ccomp,pobj,7.721685166719033e-07,5.088709141593779e-07,-2.2521847508047742e-07,1.769555508424284e-06
arxiv_ai_abstracts,ccomp->poss,ccomp,poss,-2.1986505123834762e-08,5.838770195566653e-07,-1.1663854634548987e-06,1.1224124532072292e-06
arxiv_ai_abstracts,ccomp->preconj,ccomp,preconj,-2.1769609632197733e-06,4.170479598993918e-06,-1.035110097724785e-05,5.997179050808305e-06
arxiv_ai_abstracts,ccomp->predet,ccomp,predet,1.0743359222433313e-07,1.6862474860621696e-07,-2.230709150438521e-07,4.379380994925184e-07
arxiv_ai_abstracts,ccomp->prep,ccomp,prep,0.0001629985757438773,6.835075989132193e-05,2.9031086356886323e-05,0.00029696606513086827
arxiv_ai_abstracts,ccomp->prt,ccomp,prt,3.298912500511085e-07,1.6196352809602302e-06,-2.8445939006309427e-06,3.5043764007331598e-06
arxiv_ai_abstracts,ccomp->quantmod,ccomp,quantmod,-1.1256517475928322e-07,2.744197847540508e-07,-6.504279528772228e-07,4.252976033586563e-07
arxiv_ai_abstracts,ccomp->relcl,ccomp,relcl,-4.283195833267152e-07,6.961080166811657e-07,-1.7926912960218e-06,9.360521293683697e-07
arxiv_ai_abstracts,ccomp->xcomp,ccomp,xcomp,-4.487364340719375e-05,1.2674665007746574e-05,-6.971598682237703e-05,-2.0031299992010466e-05
arxiv_ai_abstracts,compound->acl,compound,acl,-2.6100845209770004e-07,3.8667417853927684e-07,-1.0188898420346825e-06,4.968729378392825e-07
arxiv_ai_abstracts,compound->advcl,compound,advcl,3.2731614369704855e-08,2.3492290379888464e-07,-4.27717277076109e-07,4.931805058155188e-07
arxiv_ai_abstracts,compound->advmod,compound,advmod,8.268521941835898e-06,1.917212240982105e-06,4.5107859495109724e-06,1.2026257934160824e-05
arxiv_ai_abstracts,compound->amod,compound,amod,0.001027246883752185,9.769062493001051e-05,0.0008357732588893644,0.0012187205086150055
arxiv_ai_abstracts,compound->appos,compound,appos,7.549472370753345e-07,5.624701636814982e-07,-3.4749428374040195e-07,1.857388757891071e-06
arxiv_ai_abstracts,compound->aux,compound,aux,1.1448398452369139e-06,1.2456084337207945e-06,-1.2965526848558432e-06,3.586232375329671e-06
arxiv_ai_abstracts,compound->case,compound,case,4.1381114965468565e-07,1.9168842551580531e-07,3.810183564370723e-08,7.895204636656641e-07
arxiv_ai_abstracts,compound->cc,compound,cc,5.102888991023388e-08,3.6311663253783034e-07,-6.606797098639135e-07,7.627374896843813e-07
arxiv_ai_abstracts,compound->ccomp,compound,ccomp,2.1446446999055587e-07,7.838804269645186e-08,6.082390630551022e-08,3.681050336756015e-07
arxiv_ai_abstracts,compound->compound,compound,compound,0.0003144409915308039,8.043827917817775e-05,0.00015678196434157552,0.0004721000187200323
arxiv_ai_abstracts,compound->conj,compound,conj,4.887850734683089e-07,4.968679389368557e-07,-4.850760868479284e-07,1.4626462337845461e-06
arxiv_ai_abstracts,compound->csubj,compound,csubj,1.5745279899074049e-07,3.943350293487624e-08,8.016313323838306e-08,2.3474246474309792e-07
arxiv_ai_abstracts,compound->dep,compound,dep,1.353135043225135e-06,4.22405113996646e-07,5.252210197917089e-07,2.181049066658561e-06
arxiv_ai_abstracts,compound->det,compound,det,-2.9598492355347014e-06,5.985875196411191e-06,-1.4692164620500636e-05,8.772466149431233e-06
arxiv_ai_abstracts,compound->dobj,compound,dobj,1.1007690728892734e-06,8.256228754003984e-07,-5.174517628955074e-07,2.7189899086740544e-06
arxiv_ai_abstracts,compound->intj,compound,intj,4.30637321601091e-07,3.1336108291950324e-07,-1.835504009211353e-07,1.0448250441233173e-06
arxiv_ai_abstracts,compound->mark,compound,mark,3.1505715536411185e-07,3.655300240780951e-07,-4.013816918289545e-07,1.0314960025571782e-06
arxiv_ai_abstracts,compound->meta,compound,meta,1.9927497137068314e-06,6.493454177704162e-07,7.200326948768156e-07,3.2654667325368473e-06
arxiv_ai_abstracts,compound->neg,compound,neg,9.908187648870504e-07,3.8304244191044653e-07,2.400555787425752e-07,1.7415819510315256e-06
arxiv_ai_abstracts,compound->nmod,compound,nmod,1.0320973771945615e-05,1.3458415388756855e-05,-1.605752039001782e-05,3.669946793390905e-05
arxiv_ai_abstracts,compound->npadvmod,compound,npadvmod,3.1876270767638994e-06,2.439680547638029e-06,-1.594146796606637e-06,7.969400950134437e-06
arxiv_ai_abstracts,compound->nsubj,compound,nsubj,1.3395718863397817e-05,3.249386968586319e-06,7.026920404968632e-06,1.9764517321827004e-05
arxiv_ai_abstracts,compound->nummod,compound,nummod,0.0002181751360429873,2.6949804129056994e-05,0.00016535351995003558,0.000270996752135939
arxiv_ai_abstracts,compound->pobj,compound,pobj,6.896779964567848e-07,3.163685517997155e-07,6.95956349293424e-08,1.3097603579842271e-06
arxiv_ai_abstracts,compound->poss,compound,poss,-1.5153017097736624e-06,1.6590428199860602e-06,-4.7670256369463404e-06,1.7364222173990157e-06
arxiv_ai_abstracts,compound->preconj,compound,preconj,5.86479406091123e-07,3.55978757220712e-07,-1.1123895806147242e-07,1.2841977702437186e-06
arxiv_ai_abstracts,compound->predet,compound,predet,-4.1615277411354e-08,5.365282216812353e-07,-1.093210591906575e-06,1.0099800370838672e-06
arxiv_ai_abstracts,compound->prep,compound,prep,4.4395838580784934e-07,5.022149052797176e-07,-5.403828285403971e-07,1.4282996001560957e-06
arxiv_ai_abstracts,compound->prt,compound,prt,1.7962584406896737e-07,1.760784288281067e-07,-1.6548787643412176e-07,5.247395645720565e-07
arxiv_ai_abstracts,compound->quantmod,compound,quantmod,2.652034061152926e-06,1.3193518184175802e-06,6.610449705446866e-08,5.2379636252513834e-06
arxiv_ai_abstracts,conj->acl,conj,acl,3.385491127323682e-05,5.183894973284838e-06,2.369447712559854e-05,4.40153454208751e-05
arxiv_ai_abstracts,conj->acomp,conj,acomp,8.631652865475812e-05,2.457858110632298e-05,3.8142509686365076e-05,0.00013449054762315117
arxiv_ai_abstracts,conj->advcl,conj,advcl,0.00016286941630255143,1.2306740886806253e-05,0.0001387482041644112,0.00018699062844069168
arxiv_ai_abstracts,conj->advmod,conj,advmod,9.073276688933865e-05,4.5794430661297845e-05,9.756827931948781e-07,0.00018048985098548243
arxiv_ai_abstracts,conj->agent,conj,agent,2.1769498435512246e-05,4.983359875309454e-06,1.2002113079905716e-05,3.153688379111878e-05
arxiv_ai_abstracts,conj->amod,conj,amod,0.00121896210419841,0.00011487298300305537,0.0009938110575124215,0.0014441131508843984
arxiv_ai_abstracts,conj->appos,conj,appos,0.00012348152185626918,1.933401592442705e-05,8.558685064439215e-05,0.0001613761930681462
arxiv_ai_abstracts,conj->attr,conj,attr,-1.404889658621034e-05,6.691816690509365e-06,-2.7164857299608696e-05,-9.329358728119849e-07
arxiv_ai_abstracts,conj->aux,conj,aux,-7.508216907796998e-05,3.4133296473361506e-05,-0.00014198343016575852,-8.180907990181421e-06
arxiv_ai_abstracts,conj->auxpass,conj,auxpass,-5.4682029002327845e-06,2.5983648584673373e-05,-5.6396154126192596e-05,4.545974832572703e-05
arxiv_ai_abstracts,conj->case,conj,case,5.365062131140519e-07,7.558820024676599e-07,-9.450225117225614e-07,2.0180349379506653e-06
arxiv_ai_abstracts,conj->cc,conj,cc,0.0006284069688994845,7.420515343088249e-05,0.0004829648681749548,0.0007738490696240142
arxiv_ai_abstracts,conj->ccomp,conj,ccomp,1.2910813555870414e-05,2.661777447020132e-05,-3.926002440572417e-05,6.5081651517465e-05
arxiv_ai_abstracts,conj->compound,conj,compound,0.0008532943318101642,8.712216717030883e-05,0.0006825348841563589,0.0010240537794639695
arxiv_ai_abstracts,conj->conj,conj,conj,0.0007487822325586586,9.66407740293145e-05,0.0005593663154612021,0.000938198149656115
arxiv_ai_abstracts,conj->csubj,conj,csubj,2.1571835343373792e-05,4.753159219855627e-06,1.2255643272456763e-05,3.088802741429082e-05
arxiv_ai_abstracts,conj->csubjpass,conj,csubjpass,6.854003727621691e-07,4.563395250703906e-07,-2.0902509637579645e-07,1.5798258419001349e-06
arxiv_ai_abstracts,conj->dative,conj,dative,2.4404902270044274e-07,3.086159122388165e-06,-5.8048228571803605e-06,6.292920902581246e-06
arxiv_ai_abstracts,conj->dep,conj,dep,4.031527133256208e-06,1.0633318294483631e-06,1.9473967475374165e-06,6.115657518975e-06
arxiv_ai_abstracts,conj->det,conj,det,-3.7776710568766694e-05,1.8025904746184385e-05,-7.310748387128808e-05,-2.4459372662453025e-06
arxiv_ai_abstracts,conj->dobj,conj,dobj,0.0003070335517925157,3.318771580681412e-05,0.00024198562881116005,0.0003720814747738714
arxiv_ai_abstracts,conj->expl,conj,expl,-9.507827933004289e-06,2.0985738955332216e-06,-1.3621032768249403e-05,-5.394623097759175e-06
arxiv_ai_abstracts,conj->intj,conj,intj,-4.380207151337958e-07,8.466880217095491e-07,-2.0975292376845118e-06,1.2214878074169204e-06
arxiv_ai_abstracts,conj->mark,conj,mark,2.159762900804862e-05,7.765427192208222e-06,6.377391711320503e-06,3.681786630477674e-05
arxiv_ai_abstracts,conj->meta,conj,meta,2.6670784832304195e-05,1.0092546147181596e-05,6.889394383828266e-06,4.645217528078012e-05
arxiv_ai_abstracts,conj->neg,conj,neg,-8.568590546303539e-06,1.2057387990533881e-05,-3.2201071007749945e-05,1.5063889915142866e-05
arxiv_ai_abstracts,conj->nmod,conj,nmod,7.722184193850433e-05,1.2964198443466173e-05,5.1812012989310634e-05,0.00010263167088769803
arxiv_ai_abstracts,conj->npadvmod,conj,npadvmod,6.649569431256276e-05,8.34510803757586e-06,5.0139282558914074e-05,8.285210606621144e-05
arxiv_ai_abstracts,conj->nsubj,conj,nsubj,0.0003088895988968218,7.360230480485345e-05,0.00016462908147930904,0.00045315011631433456
arxiv_ai_abstracts,conj->nsubjpass,conj,nsubjpass,6.106111668377113e-06,1.8728190722632214e-05,-3.0601142147982025e-05,4.281336548473625e-05
arxiv_ai_abstracts,conj->nummod,conj,nummod,6.695671342602915e-05,1.0537814832974402e-05,4.6302596353399325e-05,8.761083049865898e-05
arxiv_ai_abstracts,conj->oprd,conj,oprd,-9.036497159682139e-07,2.527762085961537e-06,-5.858063404452827e-06,4.050763972516399e-06
arxiv_ai_abstracts,conj->parataxis,conj,parataxis,3.838726136971515e-06,1.8800877910410829e-06,1.537540665309924e-07,7.523698207412037e-06
arxiv_ai_abstracts,conj->pcomp,conj,pcomp,4.7183050604353575e-06,3.0334285860345257e-06,-1.2272149681923129e-06,1.0663825089063027e-05
arxiv_ai_abstracts,conj->pobj,conj,pobj,1.1212651896464341e-05,7.1841367817860515e-06,-2.8682561958363203e-06,2.5293559988765004e-05
arxiv_ai_abstracts,conj->poss,conj,poss,-5.279737133301249e-05,1.079007046803449e-05,-7.39459094503601e-05,-3.1648833215664886e-05
arxiv_ai_abstracts,conj->preconj,conj,preconj,7.975504261551677e-07,9.396180763838011e-07,-1.0441010035570824e-06,2.6392018558674178e-06
arxiv_ai_abstracts,conj->predet,conj,predet,-7.164917573363302e-07,6.625493426882512e-07,-2.0150884690053024e-06,5.82104954332642e-07
arxiv_ai_abstracts,conj->prep,conj,prep,0.00029498526345144577,6.408162183635746e-05,0.00016938528465218516,0.0004205852422507064
arxiv_ai_abstracts,conj->prt,conj,prt,-7.70164206462762e-06,2.8183985512136005e-06,-1.3225703225006277e-05,-2.1775809042489636e-06
arxiv_ai_abstracts,conj->quantmod,conj,quantmod,-2.8331116722859287e-07,1.5766569017934633e-06,-3.373558694743781e-06,2.8069363602865952e-06
arxiv_ai_abstracts,conj->relcl,conj,relcl,6.591504794110423e-05,1.0802371436838473e-05,4.4742399924900826e-05,8.708769595730764e-05
arxiv_ai_abstracts,conj->xcomp,conj,xcomp,-1.3730195327209843e-05,9.88971152358887e-06,-3.311402991344403e-05,5.653639259024342e-06
arxiv_ai_abstracts,csubj->acl,csubj,acl,1.5524480862423637e-07,6.783292324230593e-08,2.2292279069316734e-08,2.8819733817915597e-07
arxiv_ai_abstracts,csubj->acomp,csubj,acomp,-1.1482246721680924e-06,9.97771901538383e-07,-3.103857599183323e-06,8.074082548471382e-07
arxiv_ai_abstracts,csubj->advcl,csubj,advcl,-3.334206199834825e-06,1.2800476800166713e-06,-5.843099652667501e-06,-8.253127470021495e-07
arxiv_ai_abstracts,csubj->advmod,csubj,advmod,-7.428866792357512e-06,6.728456700604536e-06,-2.0616641925542402e-05,5.758908340827378e-06
arxiv_ai_abstracts,csubj->agent,csubj,agent,2.7115098817214285e-07,1.1762324879271601e-07,4.060942053841946e-08,5.016925558058663e-07
arxiv_ai_abstracts,csubj->amod,csubj,amod,2.102097499453564e-06,1.1413154564757131e-06,-1.3488079523883372e-07,4.339075794145961e-06
arxiv_ai_abstracts,csubj->appos,csubj,appos,2.0419274080208066e-07,3.568427856106876e-07,-4.952191189948671e-07,9.036046005990283e-07
arxiv_ai_abstracts,csubj->attr,csubj,attr,4.359945347682419e-07,4.594105107813465e-07,-4.644500663631972e-07,1.336439135899681e-06
arxiv_ai_abstracts,csubj->aux,csubj,aux,-7.92077610270148e-06,2.386776419298464e-06,-1.2598857884526469e-05,-3.2426943208764894e-06
arxiv_ai_abstracts,csubj->auxpass,csubj,auxpass,7.002499377837448e-07,8.772909409098643e-07,-1.019240306399589e-06,2.4197401819670785e-06
arxiv_ai_abstracts,csubj->cc,csubj,cc,-5.715357313071475e-06,2.149994125672151e-06,-9.929345799388892e-06,-1.5013688267540591e-06
arxiv_ai_abstracts,csubj->ccomp,csubj,ccomp,3.388301180807536e-06,1.0897842354069263e-06,1.2523240794099606e-06,5.524278282205112e-06
arxiv_ai_abstracts,csubj->compound,csubj,compound,-2.5393731899104218e-08,6.577649533041894e-07,-1.3146130403753156e-06,1.263825576577107e-06
arxiv_ai_abstracts,csubj->conj,csubj,conj,-5.30341391946469e-06,2.815997617792445e-06,-1.0822769250337883e-05,2.1594141140850228e-07
arxiv_ai_abstracts,csubj->csubj,csubj,csubj,-3.11803593189409e-07,3.607784747112438e-07,-1.0189294036234469e-06,3.953222172446288e-07
arxiv_ai_abstracts,csubj->dative,csubj,dative,-1.021234743984792e-07,1.4318721544473175e-07,-3.827704166701534e-07,1.78523467873195e-07
arxiv_ai_abstracts,csubj->dep,csubj,dep,-3.038634951170466e-07,5.112580809734674e-07,-1.3059293338250428e-06,6.982023435909496e-07
arxiv_ai_abstracts,csubj->det,csubj,det,-1.4338364478717592e-07,5.277741262655774e-07,-1.1778209322677078e-06,8.910536426933559e-07
arxiv_ai_abstracts,csubj->dobj,csubj,dobj,-1.8515562183911248e-05,1.8970353240886086e-05,-5.569745453604797e-05,1.8666330168225476e-05
arxiv_ai_abstracts,csubj->intj,csubj,intj,6.101449878999471e-08,1.9396494412112943e-07,-3.1915679168741897e-07,4.411857892674084e-07
arxiv_ai_abstracts,csubj->mark,csubj,mark,3.505445172314102e-06,2.116353695334538e-06,-6.426080705415923e-07,7.653498415169796e-06
arxiv_ai_abstracts,csubj->meta,csubj,meta,-7.170653610292412e-08,5.537382664497141e-07,-1.1570335383443638e-06,1.0136204661385156e-06
arxiv_ai_abstracts,csubj->neg,csubj,neg,-6.369250450726319e-08,4.5744668472450333e-07,-9.602880065672896e-07,8.329029975527633e-07
arxiv_ai_abstracts,csubj->nmod,csubj,nmod,-2.8252630158836164e-09,3.9616875364148273e-07,-7.793160201531897e-07,7.736654941214225e-07
arxiv_ai_abstracts,csubj->npadvmod,csubj,npadvmod,2.03449706640158e-07,7.207957061584351e-07,-1.2093098774303748e-06,1.6162092907106908e-06
arxiv_ai_abstracts,csubj->nsubj,csubj,nsubj,3.3094156858041393e-06,2.9958244866894e-06,-2.5624003081070845e-06,9.181231679715362e-06
arxiv_ai_abstracts,csubj->nsubjpass,csubj,nsubjpass,9.493950786330622e-07,9.138967562079708e-07,-8.418425635345604e-07,2.7406327208006848e-06
arxiv_ai_abstracts,csubj->oprd,csubj,oprd,-6.675035166339135e-07,6.573652780226305e-07,-1.9559394615582693e-06,6.209324282904423e-07
arxiv_ai_abstracts,csubj->parataxis,csubj,parataxis,9.29682938211027e-09,3.2402501946755473e-07,-6.257922087742971e-07,6.443858675385175e-07
arxiv_ai_abstracts,csubj->pobj,csubj,pobj,-9.064989822414903e-07,4.954044657584523e-07,-1.877491735128057e-06,6.449377064507629e-08
arxiv_ai_abstracts,csubj->poss,csubj,poss,-5.397024729288656e-08,4.0392287325120346e-08,-1.3313913045012242e-07,2.5198635864349317e-08
arxiv_ai_abstracts,csubj->preconj,csubj,preconj,1.9034136042671773e-07,2.0175724134354677e-07,-2.0510283260663394e-07,5.857855534600694e-07
arxiv_ai_abstracts,csubj->prep,csubj,prep,5.515523205027592e-06,4.177362993669247e-06,-2.6721082625641315e-06,1.3703154672619316e-05
arxiv_ai_abstracts,csubj->prt,csubj,prt,-1.415800630621328e-06,1.238890790292877e-06,-3.8440265795953675e-06,1.0124253183527113e-06
arxiv_ai_abstracts,csubj->relcl,csubj,relcl,3.4328501799543897e-07,1.0535889215805102e-07,1.36781589365659e-07,5.49788446625219e-07
arxiv_ai_abstracts,csubj->xcomp,csubj,xcomp,-7.116077306002897e-06,1.5256608527733942e-06,-1.0106372577438749e-05,-4.125782034567045e-06
arxiv_ai_abstracts,csubjpass->acomp,csubjpass,acomp,5.877906717190914e-08,2.2488244367086572e-07,-3.8199052242298764e-07,4.99548656766806e-07
arxiv_ai_abstracts,csubjpass->advcl,csubjpass,advcl,-5.106379873491833e-07,3.1717942155414833e-07,-1.1323096535953141e-06,1.110336788969475e-07
arxiv_ai_abstracts,csubjpass->advmod,csubjpass,advmod,-5.426973640000198e-07,8.914583141513899e-07,-2.289955659736744e-06,1.2045609317367045e-06
arxiv_ai_abstracts,csubjpass->agent,csubjpass,agent,1.2749033148156067e-07,6.077058457747212e-08,8.379985709715326e-09,2.46600677253406e-07
arxiv_ai_abstracts,csubjpass->amod,csubjpass,amod,5.981485275754792e-08,1.8954004459930613e-07,-3.116836346570921e-07,4.3131334017218794e-07
arxiv_ai_abstracts,csubjpass->attr,csubjpass,attr,-5.776691128971408e-08,1.2547763921372904e-07,-3.0370308414862296e-07,1.8816926156919483e-07
arxiv_ai_abstracts,csubjpass->aux,csubjpass,aux,-1.925331159937724e-06,2.8798184417504643e-07,-2.489775574520815e-06,-1.3608867453546328e-06
