feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
contrast_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,66,42,24,1.1283962544056056,1.224065564672251,1.1663782796281972,0.1060566625959712,0.0020772309663723803,0.024926771596468562,0.05768728504405886,0.03770787482936335,-0.016220149621493304,0.131594719709611,0.5439289115085754,0.3555446108370731,-0.15293852573208788,1.2407963487492386,0.12605456629876352,0.5226626483021226,pretrend_plus_first_two_year_indicator_wls_hac,6,0.24585439700327874
summary_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,66,42,24,0.6125491000043499,0.6999026794346921,0.7456653144686773,0.11015154772270368,0.0036965814902111685,0.044358977882534026,-0.045762635033982396,0.031595881085839064,-0.10769056196222695,0.01616529189426217,-0.41545158447692077,0.2868401011066932,-0.9776581826460394,0.1467550136921979,0.14751263820196725,0.38394910224073187,pretrend_plus_first_two_year_indicator_wls_hac,6,0.24585439700327874
summary_marker_overall_per_1k_words,summary_markers,2022-11-30,2023-2024,66,42,24,0.51718277619397,0.5787435962216306,0.6224049827890296,0.1074349475751955,0.0028319020995628743,0.03398282519475449,-0.04366138656739644,0.02690216870580324,-0.09638963723077079,0.009066864095977907,-0.4063983606157308,0.2504042614901819,-0.8971907131364873,0.08439399190502567,0.10459602613405738,0.25808511666124756,pretrend_plus_first_two_year_indicator_wls_hac,6,0.26149006533514346
contrast_marker_however_per_1k_words,contrast_markers,2022-11-30,2023-2024,66,42,24,1.0526722959220673,1.132679612050117,1.0749572943462469,0.10517809293255487,0.001586377924328646,0.01903653509194375,0.05772231770387504,0.0377395982385942,-0.01624729484376959,0.13169193025151965,0.5488055173322955,0.3588161487468175,-0.15447413421146663,1.2520851688760577,0.12614315017575484,0.42995405488827854,pretrend_plus_first_two_year_indicator_wls_hac,6,0.27583676027514104
contrast_marker_nevertheless_per_1k_words,contrast_markers,2022-11-30,2023-2024,66,42,24,0.03350581212579471,0.028538113682653368,0.03365748940389636,0.015960504256753466,2.1377810938105697e-05,0.00025653373125726837,-0.005119375721242847,0.003691496421803546,-0.012354708707977797,0.002115957265492102,-0.3207527556077468,0.2312894606848991,-0.774080098550149,0.13257458733465544,0.16550205616508462,0.0351185854906908,pretrend_plus_first_two_year_indicator_wls_hac,6,0.27583676027514104
flesch_kincaid_grade,readability,2022-11-30,2023-2024,66,42,24,15.462032199005822,15.749893866529938,15.874403334392147,0.24006991843154832,0.013595655086274944,0.16314786103529932,-0.12450946786213923,0.0856864529657764,-0.292454915675061,0.043435979950782494,-0.5186383561738949,0.356922906149978,-1.2182072522278518,0.18093053988006205,0.14620090576621275,0.6549365953063828,pretrend_plus_first_two_year_indicator_wls_hac,6,0.34113544678782975
gunning_fog,readability,2022-11-30,2023-2024,66,42,24,18.706772330527013,19.085007840290285,19.204641474975872,0.2890146507922885,0.016128584956269607,0.19354301947523528,-0.11963363468551158,0.10117025374438068,-0.31792733202449774,0.07866006265347456,-0.4139362290373677,0.35005233633325594,-1.1000388082505494,0.27216635017581386,0.23700811169774577,0.6830923433455234,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3429221375429262
dale_chall,readability,2022-11-30,2023-2024,66,42,24,13.545981338313155,13.837910528344946,13.91311620702679,0.1504282663188766,0.012686939329177166,0.152243271950126,-0.07520567868178774,0.06468098890725865,-0.2019804169400147,0.05156905957643923,-0.4999437972805414,0.4299789560171386,-1.342702551074133,0.34281495651305033,0.24494438395923304,0.8386398016193304,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3429221375429262
sequential_marker_additionally_per_1k_words,sequential_markers,2022-11-30,2023-2024,66,42,24,0.13953443581369274,0.26764187875544104,0.22570424295983263,0.036808594335873634,0.0027560171290289333,0.0330722055483472,0.04193763579560929,0.02859695958104593,-0.014112404983240734,0.09798767657445931,1.139343584080767,0.7769098520878682,-0.38339972601145467,2.662086894172989,0.14251026898120592,0.802913110794697,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3562756724530148
avg_syllables_per_word,readability,2022-11-30,2023-2024,66,42,24,2.013830618598937,2.04288637578519,2.0495570933605807,0.015433867058602396,0.0012559409086256145,0.015071290903507374,-0.0066707175753816655,0.006528466270158459,-0.019466511464892245,0.006125076314128914,-0.4322129735893765,0.42299614512486544,-1.2612854180341126,0.3968594708553597,0.30688059155352054,0.8174899741534775,pretrend_plus_first_two_year_indicator_wls_hac,6,0.35802735681244063
