feature,diff,p_value,cohens_d,slope,slope_p,change_point,p_adj
word_notably_per_1k_words,553.5942262371402,3.142349776437257e-06,4.451601410433597,0.01360665702171259,0.0037059892897455394,2026.0,0.0002419609327856688
emphasis_marker_notably_per_1k_words,553.5942262371402,3.142349776437257e-06,4.451601410433597,0.01360665702171259,0.0037059892897455394,2026.0,0.0002419609327856688
adjective_comprehensive_per_1k_words,215.97720731912136,0.000673051156851389,3.9029861152335164,0.0517761022046678,0.0106304440504257,2026.0,0.051824939077556954
verb_enhance_per_1k_words,546.5333911458588,0.0009794651591676954,5.588217702609355,0.1282769973790489,0.0016372154231867571,2024.0,0.07541881725591254
adjective_crucial_per_1k_words,215.14140286215206,0.0017973541261436339,3.7982845422764324,0.048323624470314776,0.0027759465044066237,2026.0,0.1383962677130598
certainty_ratio,62.148466467342004,0.0022234623412321626,3.813551957034707,0.0001591412872891552,0.012460424031694194,2026.0,0.17120660027487652
colon_per_1k_words,91.54331404255898,0.00234862731930558,3.4220375625265724,0.32549994296512685,6.9496245147479505e-06,2019.0,0.18084430358652967
sequential_marker_furthermore_per_1k_words,70.62047181562468,0.004478811062237215,1.7025932226195506,0.03002593696127119,0.009561806761836473,2026.0,0.34486845179226555
word_finding_per_1k_words,479.9367197295328,0.006774072882364537,3.3057757393147407,0.042271256951813246,6.177129361908368e-06,2026.0,0.5216036119420694
causal_marker_thereby_per_1k_words,227.14721537116125,0.019816743004153158,2.7616811242621844,0.024632440759355112,0.004014780185923318,2026.0,1.0
summary_marker_overall_per_1k_words,84.57542485538347,0.02104730708709326,1.2698193044479684,0.018558858259417537,0.0004780740880350025,2026.0,1.0
coordination_count,19.971060128023165,0.02135020961159737,2.1220796454808375,0.17778473776269169,8.205535197493195e-05,2019.0,1.0
word_particularly_per_1k_words,219.22880943768746,0.021699208416247253,2.5959263805131716,0.037958307578290974,0.0007565281588619143,2026.0,1.0
emphasis_marker_particularly_per_1k_words,219.22880943768746,0.021699208416247253,2.5959263805131716,0.037958307578290974,0.0007565281588619143,2026.0,1.0
dependency_length_std,4.821618742528141,0.023797248145836437,1.6608609508920091,0.004390494208944368,0.008855919151538378,2026.0,1.0
adjective_potential_per_1k_words,118.04993644232874,0.024759688445381355,2.903228847121965,0.03529653380377646,0.09850303478295448,2026.0,1.0
verb_align_per_1k_words,677.520882874099,0.024845544736105743,3.430392264701517,0.03421287519975944,0.0004281828920076915,2026.0,1.0
verb_foster_per_1k_words,998.4453530267845,0.03214321431977521,2.936106559360018,0.00599262940219345,0.001964071534303393,2026.0,1.0
word_within_per_1k_words,67.79508770658518,0.03222794753824476,2.1823592645494903,0.03309538108541403,0.057511975308176394,2026.0,1.0
adjective_intricate_per_1k_words,764.8498081334586,0.035816398696265496,2.6450264291644565,0.006309814080554759,0.013792458224395027,2026.0,1.0
word_across_per_1k_words,400.1572458337525,0.036767022970542795,3.2232187507110184,0.18915895241864603,0.0012116959498146248,2024.0,1.0
word_insight_per_1k_words,57.24979181563732,0.03938230164894868,1.075416013490788,0.0145752710617729,0.4650413969784648,2026.0,1.0
dependency_length,3.89678962613885,0.04505273441841959,1.9076514750827442,0.021633050604315304,0.00021446122688182978,2026.0,1.0
contrast_marker_conversely_per_1k_words,398.02392363200545,0.04520368885645383,1.889779887494053,0.0020119104449361,0.003998934507999572,2026.0,1.0
sequential_marker_additionally_per_1k_words,143.814044947529,0.049452451499081757,1.5767173466992568,0.03544720421854205,0.0041888662266798965,2026.0,1.0
word_additionally_per_1k_words,143.814044947529,0.049452451499081757,1.5767173466992568,0.03544720421854205,0.0041888662266798965,2026.0,1.0
adjective_pivotal_per_1k_words,221.43437872086457,0.052026331554103626,1.326032782452011,0.0057292113387433915,0.09358474274323357,2026.0,1.0
verb_showcase_per_1k_words,389.01373960641985,0.061583617863274875,2.0381756609079957,0.007988448229356127,0.0843659462909518,2026.0,1.0
sequential_marker_further_per_1k_words,77.36730394764241,0.08429175829167103,1.3637513544606792,0.011771268035454042,0.019032435820778845,2026.0,1.0
contrast_marker_however_per_1k_words,19.79117718274201,0.08648777449755606,1.1841249064136645,0.05732587920299063,0.010510437907831365,2026.0,1.0
word_while_per_1k_words,83.5511164076999,0.09811968118069304,2.0686796578725244,0.1303025883539597,0.017727644267623636,2024.0,1.0
emphasis_marker_importantly_per_1k_words,-50.823402125352004,0.10782781979960371,-0.9531510911669715,-0.006568748154740399,0.050263428825624006,2026.0,1.0
verb_underscore_per_1k_words,347.54989613862443,0.11914396479710158,1.681192314486214,0.006498636592449267,0.056392990465536356,2026.0,1.0
sentence_depth_std,-5.708299614382494,0.14650522312669093,-1.2589920961395336,-0.0240631508861075,0.0039942756814221585,2026.0,1.0
clause_depth_std,-5.708299614382494,0.14650522312669093,-1.2589920961395336,-0.0240631508861075,0.0039942756814221585,2026.0,1.0
summary_marker_in_summary_per_1k_words,374.3250605912123,0.15169549903568447,1.409373866970323,0.002078841086194712,0.006322907902131225,2026.0,1.0
verb_garner_per_1k_words,1143.711789348406,0.15596125777429723,1.616670951843449,0.0041912232486224004,0.062302962129521355,2026.0,1.0
coordination_per_sentence_std,4.301012819460237,0.16309199068243227,1.1696985587607804,0.006692888816592362,0.0029189934412048556,2026.0,1.0
emphasis_marker_crucially_per_1k_words,785.3866014397191,0.1703021043212679,1.5542878338578268,0.0045283049572960804,0.007049235278743152,2026.0,1.0
clause_depth,-3.1786609635824017,0.1736591394833607,-1.2849373089235048,-0.06896726469121614,0.0038490593472071456,2026.0,1.0
causal_marker_consequently_per_1k_words,109.28733611291297,0.18585359872789964,0.9763184952993433,0.011646372768842759,0.023023801344775937,2026.0,1.0
phrase_deep_dive_per_1k_words,,0.19809592586063043,1.5035777025653736,0.0004553312809185363,0.1846762933638218,2026.0,1.0
verb_exhibit_per_1k_words,92.37265091558228,0.2007484855294618,0.7434333312319183,0.012729808823496482,0.6448004437374962,2026.0,1.0
list_of_three_per_1k_words,24.848116435467958,0.20744513910454251,0.9313840345337562,0.1316104643077477,0.022467558366083273,2024.0,1.0
word_interplay_per_1k_words,,0.22468694464235295,1.392053980484925,0.001576893739365135,0.04637673922063838,2026.0,1.0
verb_delve_per_1k_words,1647.006535649812,0.2540305225544562,1.2638440807450289,0.0028877931626402832,0.19601693350472982,2026.0,1.0
summary_marker_ultimately_per_1k_words,111.05804690673132,0.2623378939780119,0.7623793118998826,0.002196508700769277,0.40802694970378445,2026.0,1.0
causal_marker_hence_per_1k_words,-43.25454985882749,0.2703802901350609,-0.557886011260326,-0.00036865190104166,0.9662367170507132,2026.0,1.0
dependency_entropy,-0.17874237571828622,0.3716346621209536,-0.48274627050591296,-0.0005518322280181598,0.5367516213772959,2026.0,1.0
sequential_marker_subsequently_per_1k_words,41.892015758395466,0.3758905001756993,0.512915923778549,0.002592649168981385,0.5517562681506554,2026.0,1.0
word_meticulously_per_1k_words,,0.3910022189557705,0.9128709291752768,0.0005636241657309561,0.3338931364506601,2026.0,1.0
emphasis_marker_remarkably_per_1k_words,52.57313513704589,0.4392218512430298,0.3763658209658004,0.002025029936615183,0.4110047744383806,2026.0,1.0
hedge_ratio,-12.315104933401567,0.48918571308861003,-0.5757465735391689,-9.90413233509458e-06,0.728115356039393,2026.0,1.0
summary_marker_collectively_per_1k_words,-67.76337424155919,0.4964346053335847,-0.3066240100921107,-0.008055411702522702,0.14732198218623854,2026.0,1.0
contrast_marker_nonetheless_per_1k_words,-44.68387336716483,0.49925906289164673,-0.33912970451729585,-0.001742541828686735,0.5929979507127793,2026.0,1.0
contrast_marker_alternatively_per_1k_words,70.16468025312469,0.5014136161179222,0.3603775370093919,0.0016828224448863763,0.13448544527818868,2026.0,1.0
semicolon_per_1k_words,-17.13259963962281,0.5207549965811535,-0.325299947039513,-0.03376679660540546,0.2731660482767673,2026.0,1.0
causal_marker_accordingly_per_1k_words,-33.45846258919843,0.5370219772132472,-0.34966073392842756,-0.0053056488706988,0.21301482234528438,2026.0,1.0
sequential_marker_moreover_per_1k_words,-9.839727227061996,0.6191436452093556,-0.3184049113914173,-0.01693474317402859,0.10949106817008336,2026.0,1.0
causal_marker_thus_per_1k_words,-9.884411391390078,0.6674002223109523,-0.2334268423423035,-0.012249245237729977,0.5151116789395626,2026.0,1.0
word_realm_per_1k_words,-24.60546222355297,0.744794370203641,-0.16318720672501433,-0.00436554166466605,0.24444437026732793,2026.0,1.0
em_dash_per_1k_words,-3.2456489349322477,0.8827432183117717,-0.07185824906636061,0.010054058488569365,0.4132135770882278,2026.0,1.0
contrast_marker_nevertheless_per_1k_words,1.1479222868660417,0.9841448455392806,0.0106609230430266,0.004245029242157055,0.20678763597686564,2026.0,1.0
phrase_meticulously_delve_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_intricate_web_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_comprehensive_chapter_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_intricate_interplay_per_1k_words,,,0.0,0.0,1.0,2026.0,
phrase_essential_insight_per_1k_words,,,0.0,0.0,1.0,2026.0,
summary_marker_taken_together_per_1k_words,,,0.0,0.0,1.0,2026.0,
avg_words_per_sentence,,,,,,,
avg_syllables_per_word,,,,,,,
flesch_reading_ease,,,,,,,
flesch_kincaid_grade,,,,,,,
dale_chall,,,,,,,
smog_index,,,,,,,
automated_readability_index,,,,,,,
gunning_fog,,,,,,,
