year,topic_id,count,total,pct,topic_label
2015,0,1845,3839,48.05939046626725,"learning, neural, deep, networks, based, neural networks, models"
2015,1,840,3839,21.880698098463142,"language, models, language models, large, large language, text, generation"
2015,2,402,3839,10.471476947121646,"graph, learning, federated, federated learning, networks, privacy, graph neural"
2015,3,371,3839,9.663974993487887,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control"
2015,4,141,3839,3.6728314665277413,"causal, learning, clinical, data, medical, models, prediction"
2015,5,79,3839,2.057827559260224,"ai, intelligence, artificial, human, artificial intelligence, agents, agent"
2015,6,84,3839,2.188069809846314,"foundation, knowledge, ontology, models, foundation models, model, data"
2015,7,11,3839,0.28653295128939826,"rag, fashion, 3d, generation, human, based, image"
2015,8,66,3839,1.7191977077363898,"fuzzy, based, algorithm, decision, optimization, data, classification"
2016,0,2643,6085,43.434675431388655,"learning, neural, deep, networks, based, neural networks, models"
2016,1,1678,6085,27.576006573541495,"language, models, language models, large, large language, text, generation"
2016,2,580,6085,9.531635168447,"graph, learning, federated, federated learning, networks, privacy, graph neural"
2016,3,643,6085,10.566967953985209,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control"
2016,4,222,6085,3.648315529991783,"causal, learning, clinical, data, medical, models, prediction"
2016,5,121,6085,1.9884963023829088,"ai, intelligence, artificial, human, artificial intelligence, agents, agent"
2016,6,104,6085,1.7091207888249793,"foundation, knowledge, ontology, models, foundation models, model, data"
2016,7,16,6085,0.26294165981922757,"rag, fashion, 3d, generation, human, based, image"
2016,8,78,6085,1.2818405916187345,"fuzzy, based, algorithm, decision, optimization, data, classification"
2017,-1,1,8826,0.011330160888284613,-1 (outliers)
2017,0,3847,8826,43.58712893723091,"learning, neural, deep, networks, based, neural networks, models"
2017,1,2398,8826,27.169725810106506,"language, models, language models, large, large language, text, generation"
2017,2,801,8826,9.075458871515977,"graph, learning, federated, federated learning, networks, privacy, graph neural"
2017,3,1064,8826,12.055291185134829,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control"
2017,4,266,8826,3.013822796283707,"causal, learning, clinical, data, medical, models, prediction"
2017,5,196,8826,2.2207115341037844,"ai, intelligence, artificial, human, artificial intelligence, agents, agent"
2017,6,130,8826,1.4729209154769998,"foundation, knowledge, ontology, models, foundation models, model, data"
2017,7,32,8826,0.3625651484251076,"rag, fashion, 3d, generation, human, based, image"
2017,8,91,8826,1.0310446408338998,"fuzzy, based, algorithm, decision, optimization, data, classification"
2018,0,7126,15381,46.32988752356803,"learning, neural, deep, networks, based, neural networks, models"
2018,1,3837,15381,24.946362395162865,"language, models, language models, large, large language, text, generation"
2018,2,1445,15381,9.394707756322736,"graph, learning, federated, federated learning, networks, privacy, graph neural"
2018,3,1763,15381,11.462193615499643,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control"
2018,4,538,15381,3.4978219881672192,"causal, learning, clinical, data, medical, models, prediction"
2018,5,338,15381,2.197516416357844,"ai, intelligence, artificial, human, artificial intelligence, agents, agent"
2018,6,182,15381,1.1832780703465315,"foundation, knowledge, ontology, models, foundation models, model, data"
2018,7,51,15381,0.3315779208113907,"rag, fashion, 3d, generation, human, based, image"
2018,8,101,15381,0.6566543137637344,"fuzzy, based, algorithm, decision, optimization, data, classification"
2019,0,11747,24543,47.86293444159231,"learning, neural, deep, networks, based, neural networks, models"
2019,1,5541,24543,22.576702114655912,"language, models, language models, large, large language, text, generation"
2019,2,2531,24543,10.312512732754756,"graph, learning, federated, federated learning, networks, privacy, graph neural"
2019,3,2987,24543,12.170476306889947,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control"
2019,4,833,24543,3.394043108014505,"causal, learning, clinical, data, medical, models, prediction"
2019,5,452,24543,1.841665648046286,"ai, intelligence, artificial, human, artificial intelligence, agents, agent"
2019,6,180,24543,0.7334066740007334,"foundation, knowledge, ontology, models, foundation models, model, data"
2019,7,116,24543,0.47263985657825036,"rag, fashion, 3d, generation, human, based, image"
2019,8,156,24543,0.6356191174673023,"fuzzy, based, algorithm, decision, optimization, data, classification"
2020,-1,1,33564,0.0029793826719103802,-1 (outliers)
2020,0,15824,33564,47.145751400309855,"learning, neural, deep, networks, based, neural networks, models"
2020,1,7390,33564,22.017637945417707,"language, models, language models, large, large language, text, generation"
2020,2,3582,33564,10.672148730782983,"graph, learning, federated, federated learning, networks, privacy, graph neural"
2020,3,3988,33564,11.881778095578596,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control"
2020,4,1543,33564,4.5971874627577165,"causal, learning, clinical, data, medical, models, prediction"
2020,5,608,33564,1.8114646645215111,"ai, intelligence, artificial, human, artificial intelligence, agents, agent"
2020,6,286,33564,0.8521034441663686,"foundation, knowledge, ontology, models, foundation models, model, data"
2020,7,151,33564,0.4498867834584674,"rag, fashion, 3d, generation, human, based, image"
2020,8,191,33564,0.5690620903348825,"fuzzy, based, algorithm, decision, optimization, data, classification"
2021,0,17236,37153,46.39194681452373,"learning, neural, deep, networks, based, neural networks, models"
2021,1,8321,37153,22.39657631954351,"language, models, language models, large, large language, text, generation"
2021,2,4214,37153,11.342287298468495,"graph, learning, federated, federated learning, networks, privacy, graph neural"
2021,3,4277,37153,11.511856377681479,"learning, reinforcement, reinforcement learning, policy, multi, bandits, control"
2021,4,1575,37153,4.239226980324603,"causal, learning, clinical, data, medical, models, prediction"
2021,5,847,37153,2.2797620649745647,"ai, intelligence, artificial, human, artificial intelligence, agents, agent"
2021,6,305,37153,0.820929669205717,"foundation, knowledge, ontology, models, foundation models, model, data"
2021,7,198,37153,0.5329313918122359,"rag, fashion, 3d, generation, human, based, image"
2021,8,180,37153,0.484483083465669,"fuzzy, based, algorithm, decision, optimization, data, classification"
2022,-1,2,40534,0.0049341293728721565,-1 (outliers)
