feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
clause_depth,syntax,2022-11-30,2023-2024,119,95,24,5.227112449186091,5.569330606864617,5.558705910856825,0.1584736162595271,0.005535823490054037,0.06642988188064844,0.010624696007666967,0.011141799260621687,-0.011213230543151539,0.03246262255848548,0.0670439424457081,0.07030696669643181,-0.07075771227929824,0.20484559717071446,0.3402917808517432,0.9065248956059798,pretrend_plus_first_two_year_indicator_wls_hac,6,0.425364726064679
emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,119,95,24,0.00031106134129650317,0.0,0.0020696444428617102,0.003031850922237448,3.2052502580302676e-05,0.0003846300309636321,-0.00206964444286172,0.0015803958491596572,-0.005167220307214648,0.0010279314214912075,-0.6826339737490662,0.5212643661230398,-1.7043121313502243,0.33904418385209184,0.19034017537262085,0.0360668338038318,pretrend_plus_first_two_year_indicator_wls_hac,6,0.4758504384315521
word_across_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.2099761609767682,0.33878641692035094,0.3050613500043145,0.1423924091520962,0.0014644815048432199,0.01757377805811864,0.03372506691602987,0.034271356217794056,-0.03344679127084648,0.10089692510290621,0.23684596051750553,0.24068246630469725,-0.23489167343970108,0.7085835944747121,0.32508606845623733,0.22563740587470182,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5572904030678354
marker_phrases_total_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.0024533098907299216,0.013069780699045222,0.008818801477843972,0.009123678267764812,0.00011453173061897932,0.0013743807674277517,0.004250979221201076,0.0030661767297944947,-0.0017587271691961335,0.010260685611598284,0.46592822504716763,0.3360680462207563,-0.19276514554551472,1.12462159563985,0.16562163105955982,0.1249887827041336,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5796757087084594
phrase_deep_dive_per_1k_words,phrases,2022-11-30,2023-2024,119,95,24,0.0024533098907299216,0.013069780699045222,0.008818801477843972,0.009123678267764812,0.00011453173061897932,0.0013743807674277517,0.004250979221201076,0.0030661767297944947,-0.0017587271691961335,0.010260685611598284,0.46592822504716763,0.3360680462207563,-0.19276514554551472,1.12462159563985,0.16562163105955982,0.1249887827041336,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5796757087084594
verb_showcase_per_1k_words,verbs,2022-11-30,2023-2024,119,95,24,0.0009740730747675505,0.003475119030182473,0.005639733221826987,0.00491014571810188,8.42529886540114e-05,0.0010110358638481369,-0.0021646141916445765,0.0022224229767340373,-0.00652056322604329,0.002191334842754137,-0.4408452041788596,0.4526185380895705,-1.3279775388344177,0.4462871304766986,0.3300623005962159,0.05634914109715572,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5941121410731885
verb_foster_per_1k_words,verbs,2022-11-30,2023-2024,119,95,24,0.007099391061423556,0.015780891037177617,0.011766203438122451,0.020598657542492203,6.747608229952387e-05,0.0008097129875942865,0.004014687599054894,0.004930424505390014,-0.0056489444315095325,0.01367831962961932,0.19490044876823376,0.23935659375953142,-0.27423847500044773,0.6640393725369153,0.4154913563876346,0.045783550353793,pretrend_plus_first_two_year_indicator_wls_hac,6,0.623237034581452
summary_marker_in_summary_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.0,0.00225057166145161,0.0007245487356117226,0.0,1.6543404807356676e-05,0.00019852085768828012,0.001526022925839867,0.001148158352569093,-0.0007243674451955556,0.0037764132968752893,,,,,0.18381335430166781,0.13192006564229664,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6245302717988614
summary_marker_collectively_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.0038417210910487894,0.0,-0.0026282939321497526,0.037444465404567646,-7.369381367317287e-05,-0.0008843257640780744,0.0026282939321497457,0.0025649942716442086,-0.0023990948402729034,0.007655682704572395,0.07019178679018166,0.06850129235204193,-0.06407074621982053,0.20445431980018386,0.30551501228760186,0.013173925808013243,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6245302717988614
summary_marker_ultimately_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.00019500399758194946,0.0,0.0002785821605195579,0.0019006638608468852,-4.805985475040815e-07,-5.767182570048978e-06,-0.00027858216051956247,0.0003138351952986578,-0.0008936991433049318,0.00033653482226580686,-0.1465709777821701,0.16511872602177075,-0.47020368078484076,0.17706172522050054,0.3747181630793169,0.006796363561863639,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6245302717988614
