feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
em_dash_per_1k_words,punctuation,2021-01-01,136,72,64,0.43166275225558803,0.7210488908078877,0.3111375168528778,0.011692853400795771,0.14031424080954924,0.0616672426380247,0.06598775297779863,-0.06766875319846061,0.19100323847451,0.3500328510575037,-0.016754125727684074,-0.2010495087322089,0.0016746859865097766,0.020096231838117318,-0.24043812313491883,-0.16166089432949896,-0.6461757192311709,0.064589548831618,-0.7727712349411422,-0.5195802035211997,1.4586302883283392e-23,-0.005061272326888303,-0.06073526792265964,0.4192114740300157,monthly_segmented_wls_hac,6,2021,1.750356345994007e-22
colon_per_1k_words,punctuation,2021-01-01,136,72,64,20.839926286693466,34.8796125558259,3.3880381160864528,0.14285464520833285,1.7142557424999942,-2.830922864753653,1.113840214328263,-5.014049684837048,-0.6477960446702573,0.011035018008283336,0.2262673477102265,2.715208172522718,0.02323941448320944,0.2788729737985133,2.168617143877632,3.261799201167804,0.8014101611286104,0.08231104971175515,0.6400805036935704,0.9627398185636505,2.1097265438175198e-22,0.36912199291855935,4.429463915022712,0.970732633389912,monthly_segmented_wls_hac,6,2021,1.2658359262905118e-21
verb_align_per_1k_words,verbs,2021-01-01,136,72,64,0.09188772140591173,0.345919582037557,0.10732487937756205,0.0018820409910793468,0.022584491892952162,-0.14342364514790143,0.041195469061624315,-0.22416676450868508,-0.06268052578711777,0.0004985405894634314,0.00854153065133691,0.10249836781604292,0.001023887940128767,0.012286655281545204,0.07841652346421432,0.12658021216787152,0.9550289589002027,0.11448096054523889,0.7306462762315346,1.179411641568871,7.288925747157765e-17,0.010423571642416257,0.12508285970899508,0.8117387995496422,monthly_segmented_wls_hac,6,2021,2.6240132689767954e-15
colon_per_1k_words,punctuation,2020-01-01,136,60,76,19.9367976607605,33.3758162706468,2.9153281500688215,0.12984934186215902,1.5581921023459082,-3.11556642109238,1.1564923555962094,-5.382291438060951,-0.8488414041238093,0.007060455781531981,0.20358041208390887,2.4429649450069064,0.025538164104054285,0.30645796924865143,1.8423073252795494,3.043622564734263,0.8379725434851085,0.1051195452015983,0.6319382348899758,1.044006852080241,1.5661405839638828e-15,0.3334297539460679,4.001157047352814,0.9589131260732245,monthly_segmented_wls_hac,6,2020,6.264562335855531e-15
colon_per_1k_words,punctuation,2019-01-01,136,48,88,19.23397050332588,31.926583091535743,2.6893721376677715,0.13820673863836336,1.6584808636603603,-4.421472561175472,1.1974627561283935,-6.768499563187123,-2.074445559163821,0.00022217610166353003,0.17418709083827058,2.090245090059247,0.023196687028586637,0.27836024434303963,1.5446590111468894,2.6358311689716043,0.7772241932542335,0.10350380315326467,0.5743567390738348,0.9800916474346321,5.951860966724939e-14,0.31239382947663397,3.7487259537196076,0.9509097363902199,monthly_segmented_wls_hac,6,2019,1.7855582900174815e-13
verb_align_per_1k_words,verbs,2020-01-01,136,60,76,0.07942158707353908,0.31565097325285457,0.10938649647642809,0.0013479052918562182,0.01617486350227462,-0.1334879151656307,0.05091011031007003,-0.23327173137336793,-0.03370409895789343,0.008740734035081023,0.007402121575808621,0.08882545890970345,0.0011545051335652005,0.013854061602782405,0.06167149816824994,0.11597941965115696,0.8120331281370239,0.12665239356823027,0.5637944367432927,1.0602718195307552,1.4408500564986682e-10,0.008750026867664839,0.10500032241197807,0.7753821579553817,monthly_segmented_wls_hac,6,2020,2.5935301016976028e-09
coordination_per_sentence_std,syntax,2019-01-01,136,48,88,0.001988075700602339,0.00333183111552707,0.001690593171685805,-2.207778710356703e-05,-0.00026493344524280434,0.00037787850279526723,0.0002782849404583565,-0.0001675599805031115,0.000923316986093646,0.17450068361995635,5.6164149218717745e-05,0.0006739697906246129,9.037688802922917e-06,0.00010845226563507501,0.00046140334997986593,0.0008865362312693599,0.39865876776998455,0.06415042214261987,0.27292394037044965,0.5243935951695194,5.150893904126818e-10,3.4086362115150716e-05,0.0004090363453818086,0.4945454718557386,monthly_segmented_wls_hac,6,2019,2.060357561650727e-08
marker_words_total_per_1k_words,marker_words,2021-01-01,136,72,64,0.5047458410630004,0.7868023163380027,0.2593298908897938,0.000701022063657639,0.008412264763891668,-0.11958238618818103,0.06668613364150036,-0.25028720812552174,0.011122435749159679,0.07293900540022423,0.010897786387849825,0.13077343665419788,0.0018594718640145408,0.02231366236817449,0.0870386584125759,0.1745082148958199,0.5042744444363803,0.08604354203679906,0.3356291020442541,0.6729197868285066,4.609504297325751e-09,0.011598808451507464,0.13918570141808956,0.6947820625439183,monthly_segmented_wls_hac,6,2021,2.2125620627163607e-07
dependency_length,syntax,2018-01-01,136,36,100,1.906686185775184,2.03069981271656,0.026139284855916944,0.0004121337486005334,0.004945604983206401,-0.006196724557420125,0.007896816932438298,-0.021674485744999188,0.009281036630158938,0.4326226274684393,0.0020404156386861624,0.02448498766423395,0.00036298069580278567,0.0043557683496334276,0.01594768169895243,0.03302229362951546,0.9367122245003376,0.1666368599463595,0.610103979005473,1.263320469995202,1.895492418168659e-08,0.002452549387286696,0.02943059264744035,0.946585411039121,monthly_segmented_wls_hac,6,2018,3.7909848363373184e-07
marker_verbs_total_per_1k_words,verbs,2019-01-01,136,48,88,0.466721513075014,1.724087708824348,0.3147242685860609,0.0006670134227840625,0.00800416107340875,-0.40964405226719414,0.2523090391040396,-0.9041697689111118,0.08488166437672351,0.1044653560977381,0.036234283221043134,0.4348113986525176,0.006761865397082301,0.08114238476498761,0.2757723245131419,0.5938504727918934,1.381562980846579,0.2578205523505708,0.8762346982394601,1.8868912634536978,8.385892579123578e-08,0.0369012966438272,0.4428155597259264,0.7316654120896395,monthly_segmented_wls_hac,6,2019,1.0063071094948293e-06
