year,dependency_bigram,head_dep,child_dep,count,proportion,per_1k_words,paper_count,word_count,dependency_edge_count
2016,ccomp->prep,ccomp,prep,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2015,compound->amod,compound,amod,8,0.030418250950570342,28.67383512544803,24,279.0,263
2016,compound->amod,compound,amod,6,0.025,23.166023166023166,24,259.0,240
2015,compound->compound,compound,compound,10,0.03802281368821293,35.842293906810035,24,279.0,263
2016,compound->compound,compound,compound,6,0.025,23.166023166023166,24,259.0,240
2015,compound->nummod,compound,nummod,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,conj->acl,conj,acl,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,conj->advmod,conj,advmod,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,conj->agent,conj,agent,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,conj->amod,conj,amod,2,0.0076045627376425855,7.168458781362007,24,279.0,263
2016,conj->amod,conj,amod,2,0.008333333333333333,7.722007722007723,24,259.0,240
2015,conj->cc,conj,cc,3,0.011406844106463879,10.752688172043012,24,279.0,263
2016,conj->cc,conj,cc,2,0.008333333333333333,7.722007722007723,24,259.0,240
2015,conj->compound,conj,compound,6,0.022813688212927757,21.505376344086024,24,279.0,263
2016,conj->compound,conj,compound,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2015,conj->conj,conj,conj,5,0.019011406844106463,17.921146953405017,24,279.0,263
2016,conj->conj,conj,conj,2,0.008333333333333333,7.722007722007723,24,259.0,240
2015,conj->dobj,conj,dobj,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2016,conj->dobj,conj,dobj,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2015,conj->poss,conj,poss,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,conj->prep,conj,prep,4,0.015209125475285171,14.336917562724015,24,279.0,263
2016,conj->prep,conj,prep,3,0.0125,11.583011583011583,24,259.0,240
2015,dobj->amod,dobj,amod,2,0.0076045627376425855,7.168458781362007,24,279.0,263
2016,dobj->amod,dobj,amod,7,0.029166666666666667,27.027027027027028,24,259.0,240
2015,dobj->cc,dobj,cc,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,dobj->compound,dobj,compound,5,0.019011406844106463,17.921146953405017,24,279.0,263
2016,dobj->compound,dobj,compound,3,0.0125,11.583011583011583,24,259.0,240
2016,dobj->conj,dobj,conj,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2015,dobj->det,dobj,det,2,0.0076045627376425855,7.168458781362007,24,279.0,263
2016,dobj->det,dobj,det,3,0.0125,11.583011583011583,24,259.0,240
2015,dobj->nummod,dobj,nummod,2,0.0076045627376425855,7.168458781362007,24,279.0,263
2015,dobj->prep,dobj,prep,4,0.015209125475285171,14.336917562724015,24,279.0,263
