dataset,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv_qbio_abstracts,dep_bigram__dobj->compound,dependency bigram,2022-11-30,136,95,41,0.013403778925373392,0.017665368372862738,0.0012620289095318414,3.49930176957352e-05,0.0004199162123488224,-0.0003390923937359314,0.0003951154719648982,-0.0011135187187871318,0.00043533393131526903,0.3907760337458641,0.0001074647357556265,0.001289576829067518,9.762155211320119e-06,0.00011714586253584142,0.0010599709384972688,0.0015191827196377673,1.0218282793108882,0.09282343823589391,0.8398943403685359,1.2037622182532404,3.485167359279284e-28,0.0001424577534513617,0.0017094930414163405,0.907275880556408,monthly_segmented_wls_hac,6,4.646889812372378e-27,0.5210347116611521
arxiv_qbio_abstracts,dep_bigram__xcomp->aux,dependency bigram,2022-11-30,136,95,41,0.006690485172291235,0.005852300701972497,0.0005008588818259675,8.500490209508716e-06,0.00010200588251410458,0.00017440552786129236,0.00017665273788675418,-0.00017183383839674583,0.0005206448941193306,0.32350591187000843,-7.678426642632968e-05,-0.0009214111971159562,7.027228472103746e-06,8.432674166524494e-05,-0.0010866916107798363,-0.000756130783452076,-1.8396622892196555,0.1683642733015281,-2.1696562648906506,-1.5096683135486604,8.593661469137737e-28,-6.828377621682096e-05,-0.0008194053146018516,0.7408949113936925,monthly_segmented_wls_hac,6,8.593661469137737e-27,0.4621513026714406
arxiv_qbio_abstracts,dep_bigram__ROOT->auxpass,dependency bigram,2022-11-30,136,95,41,0.007852346284692656,0.005494896138227267,0.0008225378026514018,-1.3639961534478913e-05,-0.00016367953841374695,-0.000211145564326402,0.0002635997188298341,-0.0007278010132328767,0.0003055098845800728,0.4231268371744539,-5.963745843300585e-05,-0.0007156495011960702,5.884380409545985e-06,7.061256491455182e-05,-0.0008540501284285917,-0.0005772488739635487,-0.8700505908533522,0.08584719715852136,-1.0383110972840541,-0.7017900844226506,3.868690387085199e-24,-7.327741996748476e-05,-0.0008793290396098171,0.8316476414120242,monthly_segmented_wls_hac,6,3.0949523096681595e-23,0.5419860881589771
arxiv_qbio_abstracts,dep_bigram__ROOT->nsubjpass,dependency bigram,2022-11-30,136,95,41,0.007841724375577664,0.00550592401213348,0.0008399815771052784,-1.372207845419625e-05,-0.00016466494145035498,-0.0001412098342366993,0.00027769310730240657,-0.0006854883245494161,0.0004030686560760176,0.6110954445377346,-6.187062349925055e-05,-0.0007424474819910066,6.3153554485090735e-06,7.578426538210888e-05,-0.00089098464213994,-0.0005939103218420732,-0.883885435380153,0.09022134228618983,-1.0607192662610851,-0.7070516044992209,1.161452916116326e-22,-7.55927019534468e-05,-0.0009071124234413617,0.8233980264723306,monthly_segmented_wls_hac,6,7.743019440775506e-22,0.6606437238245778
arxiv_qbio_abstracts,dep_bigram__conj->compound,dependency bigram,2022-11-30,136,95,41,0.005360958672217158,0.0073955134790497645,0.000616796864844255,1.1968771220345262e-05,0.00014362525464414315,-0.00013884801262225134,0.00019111873983205296,-0.0005134407426930751,0.00023574471744857242,0.46753151186546793,6.521034286388042e-05,0.000782524114366565,7.52861226089444e-06,9.034334713073328e-05,0.0006054511539903278,0.0009595970747428022,1.2686901619776507,0.14647180016640574,0.9816054336514954,1.5557748903038058,4.6490911153981315e-18,7.717911408422568e-05,0.0009261493690107082,0.8394616600985829,monthly_segmented_wls_hac,6,2.656623494513218e-17,0.5667048628672339
arxiv_qbio_abstracts,dep_bigram__conj->amod,dependency bigram,2022-11-30,136,95,41,0.0073416082074459505,0.009629023273071385,0.0006483841023087647,9.714497192363684e-06,0.00011657396630836421,-0.000927291315961489,0.0004282483863582856,-0.0017666581532237288,-8.792447869924926e-05,0.030363809660592943,0.00012181703425608926,0.0014618044110730711,1.485835613180149e-05,0.0001783002735816179,0.0011123358748531,0.001811272947293042,2.254534628267228,0.2749917416955886,1.7155508145438745,2.7935184419905816,2.4329588629130005e-16,0.00013153153144845295,0.0015783783773814354,0.8486537918664341,monthly_segmented_wls_hac,6,1.2164794314565002e-15,0.16147151408405971
arxiv_qbio_abstracts,dep_bigram__prep->pobj,dependency bigram,2022-11-30,136,95,41,0.12462828750515774,0.11404674185275114,0.002933132506588062,-7.852355181553846e-05,-0.0009422826217864615,0.0023682226896629744,0.001426366478751699,-0.0004274556086903557,0.005163900988016305,0.09685039070750205,-0.00036655231605218586,-0.004398627792626231,4.805783062375819e-05,0.0005766939674850982,-0.005528947968897023,-0.0032683076163554374,-1.4996348725284463,0.19661367708066207,-1.884997679606544,-1.1142720654503484,2.396894053819876e-14,-0.0004450758678677243,-0.005340910414412692,0.9121733156244409,monthly_segmented_wls_hac,6,1.0652862461421669e-13,0.21920577560454033
arxiv_qbio_abstracts,dep_bigram__amod->npadvmod,dependency bigram,2022-11-30,136,95,41,0.004771865211672661,0.007259061144207941,0.0006738006646582524,1.4509552094961815e-05,0.00017411462513954178,-0.0004894892434876301,0.00029639604812493756,-0.0010704254978125076,9.144701083724747e-05,0.09864259902204314,9.540695103123221e-05,0.0011448834123747866,1.2564044399622957e-05,0.00015076853279547548,0.0008493770880956546,0.0014403897366539187,1.699142598732022,0.22375836163940913,1.2605762099187798,2.137708987545264,3.1101867592697703e-14,0.00010991650312619402,0.0013189980375143283,0.8868651046980307,monthly_segmented_wls_hac,6,1.2440747037079081e-13,0.21920577560454033
arxiv_qbio_abstracts,dep_bigram__pobj->prep,dependency bigram,2022-11-30,136,95,41,0.032557100634760305,0.0258153740274664,0.0019468367708755652,-5.3399946599869054e-05,-0.0006407993591984287,0.0011311858933767001,0.0008353083490110897,-0.0005060184706850357,0.002768390257438436,0.17566825396451444,-0.0002042117438085872,-0.0024505409257030465,2.8417124210224e-05,0.000341005490522688,-0.003118911687127515,-0.0017821701642785777,-1.2587295259483653,0.17515874757662664,-1.6020406711985535,-0.915418380698177,6.660904144659628e-13,-0.00025761169040845625,-0.003091340284901475,0.9159992676328784,monthly_segmented_wls_hac,6,2.42214696169441e-12,0.30551000689480773
arxiv_qbio_abstracts,dep_bigram__xcomp->dobj,dependency bigram,2022-11-30,136,95,41,0.005595713818920201,0.005272993954883728,0.0005407960894131603,1.1419973909267541e-05,0.0001370396869112105,0.00015734598377165263,0.00018112702894790945,-0.00019766299296624987,0.0005123549605095552,0.38500842105617883,-6.0506126643907045e-05,-0.0007260735197268845,8.973329064066183e-06,0.0001076799487687942,-0.0009371262193137211,-0.000515020820140048,-1.342601276046164,0.19911377111776465,-1.7328642674369827,-0.9523382846553456,1.552720240776259e-11,-4.90861527346395e-05,-0.000589033832815674,0.5592358941921889,monthly_segmented_wls_hac,6,5.175734135920863e-11,0.5210347116611521
