dataset,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv_qbio_abstracts,ari_total,other,2022-11-30,136,95,41,18.179566884571024,19.531909580127156,0.24925362831845138,0.00390827335716043,0.04689928028592516,-0.20595435816612612,0.11539223319445593,-0.43212313522725976,0.020214418895007497,0.07429052871694508,0.062411011534654774,0.7489321384158573,0.003381140592316293,0.04057368710779552,0.669407711684578,0.8284565651471365,3.0046990427718336,0.16278072813430733,2.6856488156285914,3.323749269915076,4.449883866482125e-76,0.06631928489181521,0.7958314187017825,0.9346774522464929,monthly_segmented_wls_hac,6,7.78729676634372e-76,0.1300084252546539
arxiv_qbio_abstracts,fkgl_formula_reconciliation_component,other,2022-11-30,136,95,41,-0.3133677847574935,-0.25995474656384854,0.10139235762120763,-0.0013181484530170708,-0.01581778143620485,0.09902226321132926,0.050853029337871926,-0.00064967429089971,0.19869420071355823,0.0515078289905846,0.002369725141701467,0.028436701700417604,0.0015383858075041154,0.018460629690049385,-0.007746132492079191,0.06461953589291439,0.2804619832064115,0.18207121446979832,-0.07639759715439322,0.6373215635672161,0.12346357122773047,0.0010515766886843962,0.012618920264212755,0.18509791857206792,monthly_segmented_wls_hac,6,0.17284899971882267,0.12018493431136407
arxiv_qbio_abstracts,ari_sentence_length_component,other,2022-11-30,136,95,41,12.435161286636864,12.300487030710116,0.1829228467457037,0.0005626805372069082,0.006752166446482898,-0.1882448400311989,0.07108048118372871,-0.32756258315130715,-0.04892709691109062,0.008088961467064318,0.0005200869784110513,0.0062410437409326155,0.002521170821208628,0.030254049854503536,-0.05305689397389432,0.06553898145575955,0.03411844858072218,0.1653924066497949,-0.29005066845287586,0.3582875656143202,0.8365660469736408,0.0010827675156179595,0.012993210187415513,0.14376622667947236,monthly_segmented_wls_hac,6,0.8365660469736539,0.028311365134726506
arxiv_qbio_abstracts,fkgl_sentence_length_component,other,2022-11-30,136,95,41,9.699425803576755,9.594379883953891,0.1426798204616489,0.000438890819021386,0.005266689828256632,-0.146830975224335,0.0554427753233087,-0.25549881485802006,-0.038163135590649946,0.008088961467064715,0.0004056678431605936,0.004868014117927123,0.0019665132405427607,0.023598158886513128,-0.041384377299638606,0.05112040553549285,0.03411844858071996,0.16539240664979746,-0.2900506684528831,0.35828756561432296,0.8365660469736539,0.0008445586621819796,0.010134703946183755,0.14376622667947325,monthly_segmented_wls_hac,6,0.8365660469736539,0.028311365134726506
arxiv_stat_abstracts,ari_implied_character_word_component,other,2022-11-30,136,95,41,27.098293116234,28.275244731231247,0.164276895019794,0.004927485876921168,0.05912983052305402,-0.1187593953149273,0.05835945907790704,-0.2331439351076251,-0.004374855522229507,0.04185450055228065,0.046194593009823176,0.5543351161178781,0.002255333605223084,0.02706400326267701,0.5012896697230311,0.6073805625127251,3.3743948961969688,0.16474625515302088,3.0514922360970473,3.6972975562968897,3.091960804921105e-93,0.051122078886744346,0.6134649466409321,0.9733018320780437,monthly_segmented_wls_hac,6,2.1643725634447734e-92,0.14649075193298228
arxiv_stat_abstracts,fkgl_syllables_word_component,other,2022-11-30,136,95,41,22.60265528574557,23.4036786905104,0.11869504063959027,0.002579167534473018,0.03095001041367622,0.08840689324800749,0.05189262860151883,-0.013302658810969412,0.1901164453069844,0.08844643486790492,0.027186008590360543,0.3262321030843265,0.0013679779125013124,0.016415734950015748,0.29405726258229564,0.3584069435863574,2.748489754301605,0.1383017762288911,2.4774182728929786,3.0195612357102317,6.952359419009285e-88,0.02976517612483356,0.3571821134980027,0.9562017598340578,monthly_segmented_wls_hac,6,2.43332579665325e-87,0.1547812610188336
arxiv_stat_abstracts,fkgl_total,other,2022-11-30,136,95,41,16.274075247242177,17.232675868771032,0.19711298263922172,0.005372183897843472,0.06446620677412167,-0.004204178745727649,0.07337546920890571,-0.14802009839518285,0.13961174090372755,0.9543087784997433,0.030386471825516802,0.3646376619062016,0.002671783442954626,0.03206140131545551,0.3017973153279088,0.4274780084844944,1.8498916561655523,0.16265494482490725,1.531087964308734,2.1686953480223705,5.692628405373816e-30,0.035758655723360275,0.4291038686803233,0.9424414687242684,monthly_segmented_wls_hac,6,1.3282799612538906e-29,0.9543087784997433
arxiv_stat_abstracts,ari_total,other,2022-11-30,136,95,41,17.858890993050508,19.162428825971737,0.2673204726536448,0.008712959545694664,0.10455551454833598,-0.1893941051380628,0.10461087318713591,-0.39443141658484915,0.015643206308723595,0.07022403221551317,0.04394783861682438,0.5273740634018925,0.004531171089262258,0.054374053071147094,0.4208009193824443,0.6339472074213408,1.9728158422239048,0.20340399869634052,1.5741440047790776,2.371487679668732,3.044612712135527e-22,0.05266079816251904,0.6319295779502285,0.961207724824294,monthly_segmented_wls_hac,6,5.328072246237172e-22,0.1547812610188336
arxiv_stat_abstracts,fkgl_formula_reconciliation_component,other,2022-11-30,136,95,41,-0.24724638242026645,-0.18840641563695693,0.059121074424789165,-0.00015965309827257971,-0.0019158371792709567,-0.0375159983316619,0.017267332066142692,-0.07135996918130158,-0.003672027482022229,0.02980610554955759,0.004952931661694025,0.0594351799403283,0.0005994315042775468,0.007193178051330561,0.045336550959720404,0.0735338089209362,1.0053129196076895,0.12166859485074748,0.7668424737002245,1.2437833655151544,1.4239598158215998e-16,0.0047932785634214456,0.05751934276105734,0.3698337770013961,monthly_segmented_wls_hac,6,1.9935437421502396e-16,0.14649075193298228
arxiv_stat_abstracts,fkgl_sentence_length_component,other,2022-11-30,136,95,41,9.508666343916875,9.607403593897581,0.12283374825932007,0.0029526694616400307,0.03543203353968037,-0.05509507366245185,0.04510571260935017,-0.14350227037677818,0.033312123051874476,0.22190980485875847,-0.0017524684265189053,-0.021029621118226864,0.0022081468561969864,0.02649776227436384,-0.07296523517597998,0.03090599293952626,-0.1712039355326864,0.21572053812461356,-0.594016190256929,0.25160831919155613,0.4274064220757588,0.0012002010351211253,0.014402412421453504,0.40161028328017967,monthly_segmented_wls_hac,6,0.4274064220757617,0.25889477233521824
arxiv_stat_abstracts,ari_sentence_length_component,other,2022-11-30,136,95,41,12.190597876816508,12.31718409474049,0.15747916443502585,0.0037854736687692454,0.04542568402523094,-0.07063470982365672,0.05782783667865273,-0.18397726971381606,0.04270785006650264,0.22190980485874462,-0.002246754392972894,-0.026961052715674727,0.002830957507944794,0.03397149009533753,-0.09354517330253628,0.03962306787118683,-0.17120393553268157,0.21572053812460878,-0.5940161902569148,0.25160831919155163,0.4274064220757617,0.0015387192757963515,0.018464631309556216,0.40161028328018167,monthly_segmented_wls_hac,6,0.4274064220757617,0.25889477233521824
medarxiv_abstracts,ari_implied_character_word_component,other,2022-11-30,83,42,41,27.04632084271357,27.930634795901273,0.24032823907105422,0.014861368914574563,0.17833642697489477,-0.33283559663451534,0.0886385340549412,-0.5065671233822001,-0.1591040698868306,0.00017335786583501584,0.031835997157400486,0.38203196588880584,0.004447123825266957,0.05336548590320349,0.277435613518527,0.4866283182590847,1.5896257858230975,0.22205249832262,1.1544028891107625,2.024848682535433,8.139604848796156e-13,0.04669736607197505,0.5603683928637005,0.9510731925863246,monthly_segmented_wls_hac,6,5.6977233941573095e-12,0.0005651060031095793
medarxiv_abstracts,fkgl_sentence_length_component,other,2022-11-30,83,42,41,8.752378480361537,8.553961473433679,0.1386040675407759,0.0027065569342637525,0.03247868321116503,-0.11458562971118358,0.04736077597889445,-0.2074127506298167,-0.02175850879255045,0.01554526067530784,-0.01060135685768783,-0.12721628229225396,0.002288018874447091,0.027456226493365092,-0.18103048621924953,-0.07340207836525837,-0.9178394584619837,0.19809105880163114,-1.3060979337131806,-0.5295809832107866,3.5967041249884505e-06,-0.007894799923424078,-0.09473759908108893,0.7116860143941888,monthly_segmented_wls_hac,6,8.392309624976135e-06,0.018136137454525813
medarxiv_abstracts,ari_sentence_length_component,other,2022-11-30,83,42,41,11.220998051745559,10.966617273632924,0.17769752248817414,0.0034699447875175997,0.0416393374502112,-0.14690465347587778,0.06071894356268553,-0.2659137828587414,-0.027895524093014143,0.015545260675307425,-0.013591483150881795,-0.16309779781058154,0.002933357531342464,0.03520029037610957,-0.23209036694775628,-0.09410522867340679,-0.9178394584619816,0.1980910588016339,-1.306097933713184,-0.5295809832107791,3.5967041249897723e-06,-0.010121538363364196,-0.12145846036037035,0.7116860143941888,monthly_segmented_wls_hac,6,8.392309624976135e-06,0.018136137454525813
medarxiv_abstracts,fkgl_syllables_word_component,other,2022-11-30,83,42,41,23.646637194941654,24.25555649507367,0.18234434232597138,0.013898108673930201,0.1667773040871624,-0.28256011718078744,0.08892474896717832,-0.45685262515645697,-0.10826760920511794,0.0014854073926004261,0.018882680183212985,0.22659216219855582,0.004430396158879735,0.053164753906556825,0.12238924454170444,0.33079507985540724,1.2426607774508516,0.29156239907633563,0.6711984752612338,1.8141230796404697,2.0253754767042252e-05,0.03278078885714319,0.39336946628571823,0.9396187165318801,monthly_segmented_wls_hac,6,3.5444070842323945e-05,0.002599462937050746
medarxiv_abstracts,fkgl_total,other,2022-11-30,83,42,41,14.863067536369911,15.368476040033118,0.24999326173676817,0.012577751414341714,0.15093301697210057,-0.259549051731625,0.06707671368816681,-0.391019410560432,-0.12807869290281806,0.00010908740454288405,0.013824115088723554,0.16588938106468265,0.00379774607614518,0.04557295291374216,0.07656639335374801,0.25521236877561726,0.6635754096418679,0.18229672510824896,0.30627382842969997,1.0208769908540358,0.0002725490122353992,0.026401866503065266,0.3168223980367832,0.8754914119039682,monthly_segmented_wls_hac,6,0.0003815686171295588,0.0005651060031095793
medarxiv_abstracts,ari_total,other,2022-11-30,83,42,41,16.837318894459127,17.467252069534197,0.3144249508348178,0.01833131370200447,0.21997576442405364,-0.4797402501075614,0.13070581059648004,-0.7359236388766622,-0.22355686133846053,0.00024218828704696257,0.01824451400655641,0.21893416807867694,0.005904867425663405,0.07085840910796086,0.08005168622707365,0.35781664993028023,0.6963002379340224,0.225358734794511,0.2545971177367809,1.1380033581312639,0.0020033076054138286,0.03657582770856088,0.4389099325027306,0.8841473212109001,monthly_segmented_wls_hac,6,0.002337192206316133,0.0005651060031095793
medarxiv_abstracts,fkgl_formula_reconciliation_component,other,2022-11-30,83,42,41,-1.9459481389332771,-1.8510419284742343,0.13270004237414323,-0.004026914193788457,-0.048322970325461484,0.13759669515828649,0.0731921574645485,-0.005859933472228573,0.28105332378880155,0.06011657097705102,0.005542791763171066,0.0665135011580528,0.0027425196796905353,0.032910236156286424,0.002009438291731405,0.1310175640243742,0.5012319511588418,0.24800471474980496,0.015142710249224055,0.9873211920684596,0.04327374539713237,0.0015158775693826093,0.018190530832591312,0.25943647221588384,monthly_segmented_wls_hac,6,0.04327374539713237,0.06011657097705102
