feature,diff,p_value,cohens_d,slope,slope_p,change_point,its_pre_slope,its_pre_slope_p,its_level_shift,its_level_shift_p,its_slope_change,its_slope_change_p,its_post_slope,its_r_squared,p_adj
marker_words_total_per_1k_words,51.47205320590231,0.0008071430607261726,2.2155414898400996,0.7151523007404764,0.004103644339649529,2019,0.5629935622921517,0.26580135248348324,-0.5871624090420361,0.8421762362202829,0.7118675945854694,0.46006333341939243,1.2748611568776211,0.6079900905147251,0.0678000171009985
colon_per_1k_words,38.28084147186316,0.04747958673898151,1.600916525459646,0.8050335921918387,0.0010708525810842894,2019,0.7051882986050267,0.15127968907170075,0.06077459924158464,0.9825697396636368,0.29365158880414266,0.743401683608282,0.9988398874091694,0.6783619395281416,1.0
dependency_length,3.676373093680613,0.05949738322338011,1.399199597885569,0.043359403867894705,0.006254786623277735,2026,0.06611602341693475,0.046918988312315335,-0.24866830025794484,0.18376200469659176,0.02438885908891803,0.6687529646899555,0.09050488250585279,0.6408660454269066,1.0
word_insight_per_1k_words,99.99999999999999,0.06719839401904161,2.56671462437139,0.0739593380464333,0.06223137646946939,2026,6.938893903907228e-18,1.0,0.6996602458095805,0.1831870182035238,-0.03706375468950414,0.8162092320845793,-0.03706375468950413,0.4514524259413307,1.0
adjective_comprehensive_per_1k_words,100.0,0.06957731947173998,2.528513724208965,0.05604682623938673,0.02596084579146564,2026,-5.204170427930421e-17,0.9999999999999991,0.2391232428467575,0.44789779121694195,0.08511198672031237,0.4025198736459432,0.08511198672031231,0.5066074231088515,1.0
word_across_per_1k_words,86.13732138949592,0.07256436601184937,2.211870909675328,0.2981427601704994,0.005692083945365663,2019,0.10175010175010127,0.49351565071261594,-0.672637414163825,0.45683189165685145,0.8856734422663083,0.012545069927813346,0.9874235440164095,0.8046696857173649,1.0
word_finding_per_1k_words,100.0,0.0859356672071879,2.303348329886252,0.0769238590501651,0.06984320820860469,2026,-2.7755575615628914e-17,0.9999999999999998,0.6736548426525675,0.23915592200848268,-0.01752995338325136,0.9205037189032619,-0.017529953383251386,0.41117773051689144,1.0
clause_depth_std,-9.029352562269843,0.11684577454125829,-0.7750401858754511,-0.06780134244356567,0.12326525799841347,2026,-0.1350859654499839,0.1981127355770138,0.5643716044562751,0.362101803474838,-0.00566226640148915,0.9766661936968122,-0.14074823185147306,0.30302727924481954,1.0
sentence_depth_std,-9.029352562269843,0.11684577454125829,-0.7750401858754511,-0.06780134244356567,0.12326525799841347,2026,-0.1350859654499839,0.1981127355770138,0.5643716044562751,0.362101803474838,-0.00566226640148915,0.9766661936968122,-0.14074823185147306,0.30302727924481954,1.0
sequential_markers_total_per_1k_words,54.240793340875655,0.12980167417479244,1.1602024884782642,0.1354474739776058,0.06331701790154275,2019,0.14199459688181507,0.35948773521883015,0.8309159993835437,0.37584771054544275,-0.34393930143364276,0.2615966427823453,-0.2019447045518277,0.44677264356109925,1.0
