month_ts,paper_count,marker_words_total_per_1k_words_monthly_mean,marker_verbs_total_per_1k_words_monthly_mean,marker_adjectives_total_per_1k_words_monthly_mean,marker_phrases_total_per_1k_words_monthly_mean,sequential_markers_total_per_1k_words_monthly_mean,causal_markers_total_per_1k_words_monthly_mean,contrast_markers_total_per_1k_words_monthly_mean,emphasis_markers_total_per_1k_words_monthly_mean,summary_markers_total_per_1k_words_monthly_mean,word_finding_per_1k_words_monthly_mean,word_interplay_per_1k_words_monthly_mean,word_realm_per_1k_words_monthly_mean,word_insight_per_1k_words_monthly_mean,word_notably_per_1k_words_monthly_mean,word_particularly_per_1k_words_monthly_mean,word_meticulously_per_1k_words_monthly_mean,word_while_per_1k_words_monthly_mean,word_within_per_1k_words_monthly_mean,word_across_per_1k_words_monthly_mean,word_additionally_per_1k_words_monthly_mean,verb_delve_per_1k_words_monthly_mean,verb_underscore_per_1k_words_monthly_mean,verb_showcase_per_1k_words_monthly_mean,verb_enhance_per_1k_words_monthly_mean,verb_exhibit_per_1k_words_monthly_mean,verb_garner_per_1k_words_monthly_mean,verb_align_per_1k_words_monthly_mean,verb_foster_per_1k_words_monthly_mean,adjective_crucial_per_1k_words_monthly_mean,adjective_pivotal_per_1k_words_monthly_mean,adjective_comprehensive_per_1k_words_monthly_mean,adjective_intricate_per_1k_words_monthly_mean,adjective_potential_per_1k_words_monthly_mean,phrase_meticulously_delve_per_1k_words_monthly_mean,phrase_intricate_web_per_1k_words_monthly_mean,phrase_comprehensive_chapter_per_1k_words_monthly_mean,phrase_deep_dive_per_1k_words_monthly_mean,phrase_intricate_interplay_per_1k_words_monthly_mean,phrase_essential_insight_per_1k_words_monthly_mean,sequential_marker_additionally_per_1k_words_monthly_mean,sequential_marker_furthermore_per_1k_words_monthly_mean,sequential_marker_moreover_per_1k_words_monthly_mean,sequential_marker_subsequently_per_1k_words_monthly_mean,sequential_marker_further_per_1k_words_monthly_mean,causal_marker_hence_per_1k_words_monthly_mean,causal_marker_thus_per_1k_words_monthly_mean,causal_marker_consequently_per_1k_words_monthly_mean,causal_marker_accordingly_per_1k_words_monthly_mean,causal_marker_thereby_per_1k_words_monthly_mean,contrast_marker_however_per_1k_words_monthly_mean,contrast_marker_nonetheless_per_1k_words_monthly_mean,contrast_marker_nevertheless_per_1k_words_monthly_mean,contrast_marker_conversely_per_1k_words_monthly_mean,contrast_marker_alternatively_per_1k_words_monthly_mean,emphasis_marker_notably_per_1k_words_monthly_mean,emphasis_marker_crucially_per_1k_words_monthly_mean,emphasis_marker_remarkably_per_1k_words_monthly_mean,emphasis_marker_particularly_per_1k_words_monthly_mean,emphasis_marker_importantly_per_1k_words_monthly_mean,summary_marker_overall_per_1k_words_monthly_mean,summary_marker_collectively_per_1k_words_monthly_mean,summary_marker_ultimately_per_1k_words_monthly_mean,summary_marker_in_summary_per_1k_words_monthly_mean,summary_marker_taken_together_per_1k_words_monthly_mean,em_dash_per_1k_words_monthly_mean,semicolon_per_1k_words_monthly_mean,colon_per_1k_words_monthly_mean,clause_depth_monthly_mean,clause_depth_std_monthly_mean,dependency_entropy_monthly_mean,dependency_length_monthly_mean,dependency_length_std_monthly_mean,coordination_count_monthly_mean,coordination_per_sentence_std_monthly_mean,sentence_depth_std_monthly_mean,list_of_three_per_1k_words_monthly_mean,avg_words_per_sentence_monthly_mean,avg_syllables_per_word_monthly_mean,flesch_reading_ease_monthly_mean,flesch_kincaid_grade_monthly_mean,dale_chall_monthly_mean,smog_index_monthly_mean,automated_readability_index_monthly_mean,gunning_fog_monthly_mean,hedge_ratio_monthly_mean,certainty_ratio_monthly_mean,year,month
2015-01-01,2,3.1446540880503147,0.0,2.0,0.0,2.0,3.1446540880503147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,12.5,2.0594416866641487,2.7358498337321664,3.7504133523996783,0.8281194817283539,9.0,1.0460687024701718,2.0594416866641487,9.144654088050315,30.125,1.9755985969193228,8.005810587262232,19.554108767576512,12.363111952026468,19.509194865087068,21.186161083540114,22.81629445822994,0.0031446540880503146,0.0,2015,1
2015-02-01,4,1.953125,1.3440860215053765,0.0,0.0,3.289473684210526,1.7006802721088434,3.2972110215053765,0.0,0.0,1.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3440860215053765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289473684210526,0.0,0.0,0.0,1.7006802721088434,0.0,0.0,0.0,0.0,3.2972110215053765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.653805272108843,0.0,10.0,1.941519800502542,2.773244237881607,3.215820381657994,0.7530886678105102,4.5,1.0548245708156618,1.941519800502542,3.04476629361422,21.133333333333333,1.7841328185050545,32.62109376156981,13.882850101814144,11.696717230295365,15.94688688536678,14.886906856127558,17.658481838002388,0.0,0.00499015395631937,2015,2
2015-03-01,4,1.461988304093567,0.0,0.0,0.0,2.461988304093567,0.0,3.461988304093567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461988304093567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461988304093567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.461988304093567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.75,2.3833340083403254,2.6523112884882964,3.2116083327645244,0.7446522189598745,6.0,0.7394591977523608,2.3833340083403254,6.64136791253496,21.763257575757574,1.9862357639997612,15.886004402046282,16.403803161792816,12.4862633432802,16.378299508298355,17.260606652395598,18.390375147943896,0.004461988304093567,0.0014619883040935672,2015,3
2015-04-01,6,1.9607843137254901,0.0,2.777777777777778,0.0,0.0,0.0,1.4749262536873156,0.0,2.590782711264639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4749262536873156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827505827505828,0.0,2.0080321285140563,0.0,0.0,0.0,0.5827505827505828,3.360528360528361,9.666666666666666,2.2012522267516474,2.849939212630391,3.2835931571301606,0.7252741733937539,4.333333333333333,0.8573253561063647,2.2012522267516474,1.9607843137254901,22.344444444444445,1.8254562568098045,28.634068531440956,14.741904021488013,10.987489171417222,16.086233498754115,15.843027447268389,17.70679445404541,0.0018453768453768453,0.0005827505827505828,2015,4
2015-05-01,9,2.988375561776175,0.0,0.9070294784580499,0.0,0.0,0.4011231448054553,0.0,0.0,0.0,0.45351473922902497,0.4011231448054553,0.0,0.0,0.0,0.0,0.0,2.1337376777416943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070294784580499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011231448054553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850020478088445,2.1696991989140404,13.666666666666666,2.8150704651015874,2.794269689791278,3.152077008248265,0.4698773602601533,6.888888888888889,0.7532990029647986,2.8150704651015874,4.870492775242218,25.035714285714285,1.8682701599294862,22.106901484211612,16.137065558475026,12.172960542428306,16.87297842380412,17.240919718268113,19.032712121961033,0.006343007675891778,0.0009789525208027412,2015,5
2015-06-01,4,13.020833333333332,1.984126984126984,0.0,0.0,0.0,0.0,1.9083969465648853,0.0,0.0,0.0,10.416666666666666,0.0,0.0,0.0,0.0,0.0,2.6041666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9083969465648853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968253968253968,0.0,1.9083969465648853,11.75,1.9971157601399079,2.56264619010407,2.8228614116673816,0.34671859426130547,2.75,0.466054784608223,1.9971157601399079,12.40079365079365,22.3125,1.8144731561344833,33.943120036869,13.33823355277714,12.01619305850561,15.042838350139622,14.795602296315515,16.70807939400522,0.0,0.0,2015,6
2015-07-01,5,7.238041863485539,0.0,0.0,0.0,0.0,0.0,1.0309278350515465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3710513908533706,3.866990472632169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278350515465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278350515465,11.8,2.320255413378667,2.6827123615451343,3.0379042210330707,0.5356489727541438,3.0,0.3963960904344904,2.320255413378667,0.0,24.690476190476193,1.831494446632664,25.329682377291626,15.804547060062557,11.749789757982771,16.81571497654611,17.171281778770993,19.09738308037115,0.005752003771805752,0.0010309278350515464,2015,7
2015-08-01,5,2.7287860685271745,0.0,3.51037851037851,0.0,0.0,0.7604562737642586,0.7604562737642586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738853503184715,0.7604562737642586,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51037851037851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604562737642586,0.7604562737642586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.162393162393165,1.465201465201465,14.6,3.421693575896369,2.75949342688632,3.754663677646896,0.8291768947166668,13.6,2.043529490539193,3.421693575896369,6.1741210723096875,34.95214285714286,1.8380933147689327,14.612966722408043,19.79861647877254,12.897208682337672,19.47745243552987,22.94906447027742,22.99879481099309,0.004287854904211979,0.0012738853503184715,2015,8
2015-09-01,6,0.0,0.0,1.7051302178729044,0.0,0.6265664160401002,1.6501650165016502,2.7185410848777187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7051302178729044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265664160401002,0.0,0.0,0.0,0.0,0.0,0.0,1.6501650165016502,2.7185410848777187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38409475465313,12.666666666666666,2.6829805040964136,2.75775993639418,3.336069597385764,0.7456288620566179,6.5,0.767015443280363,2.6829805040964136,3.1675325891195514,24.430555555555557,1.9876092902554625,14.88553333292758,16.75615925931586,12.698292150845917,17.579522043281827,17.927894941238293,20.32627133148782,0.0035298072613177945,0.0010683760683760683,2015,9
2015-10-01,5,0.0,0.0,0.0,0.0,0.0,2.0669917320330717,1.1235955056179774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0669917320330717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1235955056179774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061855670103093,2.061855670103093,9.6,1.8637819365299386,2.7173685395055314,3.114199956029936,0.5258044862774804,3.6,0.6460140953628881,1.8637819365299386,8.093346573982124,22.35333333333333,1.828797280005314,31.552403518392207,14.107681424148609,11.422741517692538,15.148548670830621,14.709163094925751,16.41411016074583,0.005263157894736842,0.0,2015,10
